left_recipe	right_recipe	comparison_cell_count	baseline_equal_transition_count	order_safe_equal_transition_count	baseline_universal_collision	order_safe_universal_collision
AIR+AIN	CH+AR	245	0	0	NO	NO
AIR+AIN	CH+E+O+AIR	245	0	0	NO	NO
AIR+AIN	CH+K+L	245	0	0	NO	NO
AIR+AIN	CH+O+D_ADDR+OR	245	0	0	NO	NO
AIR+AIN	CH+P+AIIN	245	0	0	NO	NO
AIR+AIN	CH+P+AIN	245	0	0	NO	NO
AIR+AIN	CH+P+AIR	245	0	0	NO	NO
AIR+AIN	CH+T+AIN	245	0	0	NO	NO
AIR+AIN	CHD+L	245	0	0	NO	NO
AIR+AIN	D_ADDR+CH+AIN	245	0	0	NO	NO
AIR+AIN	K+CH+Y	245	0	0	NO	NO
AIR+AIN	K+L	245	0	0	NO	NO
AIR+AIN	L+CHD+L	245	0	0	NO	NO
AIR+AIN	L+K+OR	245	0	0	NO	NO
AIR+AIN	O+OR	245	0	0	NO	NO
AIR+AIN	OK+CH+AIIN	245	0	0	NO	NO
AIR+AIN	OK+L	245	0	0	NO	NO
AIR+AIN	OL+K+OR	245	0	0	NO	NO
AIR+AIN	OT+E+AIN	245	0	0	NO	NO
AIR+AIN	P+AIIN	245	0	0	NO	NO
AIR+AIN	P+AIN	245	0	0	NO	NO
AIR+AIN	P+AIR	245	0	0	NO	NO
AIR+AIN	P+AL	245	0	0	NO	NO
AIR+AIN	P+L	245	0	0	NO	NO
AIR+AIN	P+OR	245	0	0	NO	NO
AIR+AIN	P+SH+AL	245	0	0	NO	NO
AIR+AIN	P+SH+Y	245	0	0	NO	NO
AIR+AIN	S+Y	245	0	0	NO	NO
AIR+AIN	SH+AIN	245	0	0	NO	NO
AIR+AIN	SH+AIR	245	0	0	NO	NO
AIR+AIN	SH+E+K+AIN	245	0	0	NO	NO
AIR+AIN	SH+OK+Y	245	0	0	NO	NO
AIR+AIN	T+CHD+OR	245	0	0	NO	NO
AIR+AIN	T+OR	245	0	0	NO	NO
AIR+AIN	Y+AIIN	245	0	0	NO	NO
AIR+AIN	Y+AIR	245	0	0	NO	NO
AIR+AIN	Y+K+L	245	0	0	NO	NO
AIR+AIN	Y+OR	245	0	0	NO	NO
AIR+OL	AIR+Y	245	0	0	NO	NO
AIR+OL	AL+AIN	245	0	0	NO	NO
AIR+OL	AR+AIN	245	0	0	NO	NO
AIR+OL	AR+OR	245	0	0	NO	NO
AIR+OL	CARRIER_Q+O+Y	245	0	0	NO	NO
AIR+OL	CH+AIN	245	0	0	NO	NO
AIR+OL	CH+AR	245	0	0	NO	NO
AIR+OL	CH+E+O+AIR	245	0	0	NO	NO
AIR+OL	CH+K+L	245	0	0	NO	NO
AIR+OL	CH+O+D_ADDR+OR	245	0	0	NO	NO
AIR+OL	CH+P+AIIN	245	0	0	NO	NO
AIR+OL	CH+P+AIN	245	0	0	NO	NO
AIR+OL	CH+P+AIR	245	0	0	NO	NO
AIR+OL	CH+T+AIN	245	0	0	NO	NO
AIR+OL	CHD+L	245	0	0	NO	NO
AIR+OL	D_ADDR+CH+AIN	245	0	0	NO	NO
AIR+OL	K+CH+Y	245	0	0	NO	NO
AIR+OL	K+L	245	0	0	NO	NO
AIR+OL	L+CHD+L	245	0	0	NO	NO
AIR+OL	L+K+OR	245	0	0	NO	NO
AIR+OL	O+OR	245	0	0	NO	NO
AIR+OL	OK+CH+AIIN	245	0	0	NO	NO
AIR+OL	OK+L	245	0	0	NO	NO
AIR+OL	OL+K+OR	245	0	0	NO	NO
AIR+OL	OT+E+AIN	245	0	0	NO	NO
AIR+OL	P+AIIN	245	0	0	NO	NO
AIR+OL	P+AIN	245	0	0	NO	NO
AIR+OL	P+AIR	245	0	0	NO	NO
AIR+OL	P+AL	245	0	0	NO	NO
AIR+OL	P+L	245	0	0	NO	NO
AIR+OL	P+OR	245	0	0	NO	NO
AIR+OL	P+SH+AL	245	0	0	NO	NO
AIR+OL	P+SH+Y	245	0	0	NO	NO
AIR+OL	S+Y	245	0	0	NO	NO
AIR+OL	SH+AIN	245	0	0	NO	NO
AIR+OL	SH+AIR	245	0	0	NO	NO
AIR+OL	SH+E+K+AIN	245	0	0	NO	NO
AIR+OL	SH+OK+Y	245	0	0	NO	NO
AIR+OL	T+CHD+OR	245	0	0	NO	NO
AIR+OL	T+OR	245	0	0	NO	NO
AIR+OL	Y+AIIN	245	0	0	NO	NO
AIR+OL	Y+AIR	245	0	0	NO	NO
AIR+OL	Y+K+L	245	0	0	NO	NO
AIR+OL	Y+OR	245	0	0	NO	NO
AIR+Y	AL+AIN	245	0	0	NO	NO
AIR+Y	AR+AIN	245	0	0	NO	NO
AIR+Y	AR+OR	245	0	0	NO	NO
AIR+Y	CARRIER_Q+O+Y	245	0	0	NO	NO
AIR+Y	CH+AIN	245	0	0	NO	NO
AIR+Y	CH+AR	245	0	0	NO	NO
AIR+Y	CH+E+O+AIR	245	0	0	NO	NO
AIR+Y	CH+K+L	245	0	0	NO	NO
AIR+Y	CH+O+D_ADDR+OR	245	0	0	NO	NO
AIR+Y	CH+P+AIIN	245	0	0	NO	NO
AIR+Y	CH+P+AIN	245	0	0	NO	NO
AIR+Y	CH+P+AIR	245	0	0	NO	NO
AIR+Y	CH+T+AIN	245	0	0	NO	NO
AIR+Y	CHD+L	245	0	0	NO	NO
AIR+Y	D_ADDR+CH+AIN	245	0	0	NO	NO
AIR+Y	K+CH+Y	245	0	0	NO	NO
AIR+Y	K+L	245	0	0	NO	NO
AIR+Y	L+CHD+L	245	0	0	NO	NO
AIR+Y	L+K+OR	245	0	0	NO	NO
AIR+Y	O+OR	245	0	0	NO	NO
AIR+Y	OK+CH+AIIN	245	0	0	NO	NO
AIR+Y	OK+L	245	0	0	NO	NO
AIR+Y	OL+K+OR	245	0	0	NO	NO
AIR+Y	OT+E+AIN	245	0	0	NO	NO
AIR+Y	P+AIIN	245	0	0	NO	NO
AIR+Y	P+AIN	245	0	0	NO	NO
AIR+Y	P+AIR	245	0	0	NO	NO
AIR+Y	P+AL	245	0	0	NO	NO
AIR+Y	P+L	245	0	0	NO	NO
AIR+Y	P+OR	245	0	0	NO	NO
AIR+Y	P+SH+AL	245	0	0	NO	NO
AIR+Y	P+SH+Y	245	0	0	NO	NO
AIR+Y	S+Y	245	0	0	NO	NO
AIR+Y	SH+AIN	245	0	0	NO	NO
AIR+Y	SH+AIR	245	0	0	NO	NO
AIR+Y	SH+E+K+AIN	245	0	0	NO	NO
AIR+Y	SH+OK+Y	245	0	0	NO	NO
AIR+Y	T+CHD+OR	245	0	0	NO	NO
AIR+Y	T+OR	245	0	0	NO	NO
AIR+Y	Y+AIIN	245	0	0	NO	NO
AIR+Y	Y+AIR	245	245	0	YES	NO
AIR+Y	Y+K+L	245	0	0	NO	NO
AIR+Y	Y+OR	245	0	0	NO	NO
AL+AIN	AR+AIN	245	0	0	NO	NO
AL+AIN	AR+OR	245	0	0	NO	NO
AL+AIN	CARRIER_Q+O+Y	245	0	0	NO	NO
AL+AIN	CH+AIN	245	0	0	NO	NO
AL+AIN	CH+AR	245	0	0	NO	NO
AL+AIN	CH+E+O+AIR	245	0	0	NO	NO
AL+AIN	CH+K+L	245	0	0	NO	NO
AL+AIN	CH+O+D_ADDR+OR	245	0	0	NO	NO
AL+AIN	CH+P+AIIN	245	0	0	NO	NO
AL+AIN	CH+P+AIN	245	0	0	NO	NO
AL+AIN	CH+P+AIR	245	0	0	NO	NO
AL+AIN	CH+T+AIN	245	0	0	NO	NO
AL+AIN	CHD+L	245	0	0	NO	NO
AL+AIN	D_ADDR+CH+AIN	245	0	0	NO	NO
AL+AIN	K+CH+Y	245	0	0	NO	NO
AL+AIN	K+L	245	0	0	NO	NO
AL+AIN	L+CHD+L	245	0	0	NO	NO
AL+AIN	L+K+OR	245	0	0	NO	NO
AL+AIN	O+OR	245	0	0	NO	NO
AL+AIN	OK+CH+AIIN	245	0	0	NO	NO
AL+AIN	OK+L	245	0	0	NO	NO
AL+AIN	OL+K+OR	245	0	0	NO	NO
AL+AIN	OT+E+AIN	245	0	0	NO	NO
AL+AIN	P+AIIN	245	0	0	NO	NO
AL+AIN	P+AIN	245	0	0	NO	NO
AL+AIN	P+AIR	245	0	0	NO	NO
AL+AIN	P+AL	245	0	0	NO	NO
AL+AIN	P+L	245	0	0	NO	NO
AL+AIN	P+OR	245	0	0	NO	NO
AL+AIN	P+SH+AL	245	0	0	NO	NO
AL+AIN	P+SH+Y	245	0	0	NO	NO
AL+AIN	S+Y	245	0	0	NO	NO
AL+AIN	SH+AIN	245	0	0	NO	NO
AL+AIN	SH+AIR	245	0	0	NO	NO
AL+AIN	SH+E+K+AIN	245	0	0	NO	NO
AL+AIN	SH+OK+Y	245	0	0	NO	NO
AL+AIN	T+CHD+OR	245	0	0	NO	NO
AL+AIN	T+OR	245	0	0	NO	NO
AL+AIN	Y+AIIN	245	0	0	NO	NO
AL+AIN	Y+AIR	245	0	0	NO	NO
AL+AIN	Y+K+L	245	0	0	NO	NO
AL+AIN	Y+OR	245	0	0	NO	NO
AR+AIN	AR+OR	245	0	0	NO	NO
AR+AIN	CARRIER_Q+O+Y	245	0	0	NO	NO
AR+AIN	CH+AIN	245	0	0	NO	NO
AR+AIN	CH+AR	245	0	0	NO	NO
AR+AIN	CH+E+O+AIR	245	0	0	NO	NO
AR+AIN	CH+K+L	245	0	0	NO	NO
AR+AIN	CH+O+D_ADDR+OR	245	0	0	NO	NO
AR+AIN	CH+P+AIIN	245	0	0	NO	NO
AR+AIN	CH+P+AIN	245	0	0	NO	NO
AR+AIN	CH+P+AIR	245	0	0	NO	NO
AR+AIN	CH+T+AIN	245	0	0	NO	NO
AR+AIN	CHD+L	245	0	0	NO	NO
AR+AIN	D_ADDR+CH+AIN	245	0	0	NO	NO
AR+AIN	K+CH+Y	245	0	0	NO	NO
AR+AIN	K+L	245	0	0	NO	NO
AR+AIN	L+CHD+L	245	0	0	NO	NO
AR+AIN	L+K+OR	245	0	0	NO	NO
AR+AIN	O+OR	245	0	0	NO	NO
AR+AIN	OK+CH+AIIN	245	0	0	NO	NO
AR+AIN	OK+L	245	0	0	NO	NO
AR+AIN	OL+K+OR	245	0	0	NO	NO
AR+AIN	OT+E+AIN	245	0	0	NO	NO
AR+AIN	P+AIIN	245	0	0	NO	NO
AR+AIN	P+AIN	245	0	0	NO	NO
AR+AIN	P+AIR	245	0	0	NO	NO
AR+AIN	P+AL	245	0	0	NO	NO
AR+AIN	P+L	245	0	0	NO	NO
AR+AIN	P+OR	245	0	0	NO	NO
AR+AIN	P+SH+AL	245	0	0	NO	NO
AR+AIN	P+SH+Y	245	0	0	NO	NO
AR+AIN	S+Y	245	0	0	NO	NO
AR+AIN	SH+AIN	245	0	0	NO	NO
AR+AIN	SH+AIR	245	0	0	NO	NO
AR+AIN	SH+E+K+AIN	245	0	0	NO	NO
AR+AIN	SH+OK+Y	245	0	0	NO	NO
AR+AIN	T+CHD+OR	245	0	0	NO	NO
AR+AIN	T+OR	245	0	0	NO	NO
AR+AIN	Y+AIIN	245	0	0	NO	NO
AR+AIN	Y+AIR	245	0	0	NO	NO
AR+AIN	Y+K+L	245	0	0	NO	NO
AR+AIN	Y+OR	245	0	0	NO	NO
AR+OR	CARRIER_Q+O+Y	245	0	0	NO	NO
AR+OR	CH+AIN	245	0	0	NO	NO
AR+OR	CH+AR	245	0	0	NO	NO
AR+OR	CH+E+O+AIR	245	0	0	NO	NO
AR+OR	CH+K+L	245	0	0	NO	NO
AR+OR	CH+O+D_ADDR+OR	245	0	0	NO	NO
AR+OR	CH+P+AIIN	245	0	0	NO	NO
AR+OR	CH+P+AIN	245	0	0	NO	NO
AR+OR	CH+P+AIR	245	0	0	NO	NO
AR+OR	CH+T+AIN	245	0	0	NO	NO
AR+OR	CHD+L	245	0	0	NO	NO
AR+OR	D_ADDR+CH+AIN	245	0	0	NO	NO
AR+OR	K+CH+Y	245	0	0	NO	NO
AR+OR	K+L	245	0	0	NO	NO
AR+OR	L+CHD+L	245	0	0	NO	NO
AR+OR	L+K+OR	245	0	0	NO	NO
AR+OR	O+OR	245	0	0	NO	NO
AR+OR	OK+CH+AIIN	245	0	0	NO	NO
AR+OR	OK+L	245	0	0	NO	NO
AR+OR	OL+K+OR	245	0	0	NO	NO
AR+OR	OT+E+AIN	245	0	0	NO	NO
AR+OR	P+AIIN	245	0	0	NO	NO
AR+OR	P+AIN	245	0	0	NO	NO
AR+OR	P+AIR	245	0	0	NO	NO
AR+OR	P+AL	245	0	0	NO	NO
AR+OR	P+L	245	0	0	NO	NO
AR+OR	P+OR	245	0	0	NO	NO
AR+OR	P+SH+AL	245	0	0	NO	NO
AR+OR	P+SH+Y	245	0	0	NO	NO
AR+OR	S+Y	245	0	0	NO	NO
AR+OR	SH+AIN	245	0	0	NO	NO
AR+OR	SH+AIR	245	0	0	NO	NO
AR+OR	SH+E+K+AIN	245	0	0	NO	NO
AR+OR	SH+OK+Y	245	0	0	NO	NO
AR+OR	T+CHD+OR	245	0	0	NO	NO
AR+OR	T+OR	245	0	0	NO	NO
AR+OR	Y+AIIN	245	0	0	NO	NO
AR+OR	Y+AIR	245	0	0	NO	NO
AR+OR	Y+K+L	245	0	0	NO	NO
AR+OR	Y+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+AR	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+E+O+AIR	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+K+L	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+O+D_ADDR+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+P+AIIN	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+P+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+P+AIR	245	0	0	NO	NO
CARRIER_Q+O+Y	CH+T+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	CHD+L	245	0	0	NO	NO
CARRIER_Q+O+Y	D_ADDR+CH+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	K+CH+Y	245	0	0	NO	NO
CARRIER_Q+O+Y	K+L	245	0	0	NO	NO
CARRIER_Q+O+Y	L+CHD+L	245	0	0	NO	NO
CARRIER_Q+O+Y	L+K+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	O+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	OK+CH+AIIN	245	0	0	NO	NO
CARRIER_Q+O+Y	OK+L	245	0	0	NO	NO
CARRIER_Q+O+Y	OL+K+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	OT+E+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	P+AIIN	245	0	0	NO	NO
CARRIER_Q+O+Y	P+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	P+AIR	245	0	0	NO	NO
CARRIER_Q+O+Y	P+AL	245	0	0	NO	NO
CARRIER_Q+O+Y	P+L	245	0	0	NO	NO
CARRIER_Q+O+Y	P+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	P+SH+AL	245	0	0	NO	NO
CARRIER_Q+O+Y	P+SH+Y	245	0	0	NO	NO
CARRIER_Q+O+Y	S+Y	245	0	0	NO	NO
CARRIER_Q+O+Y	SH+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	SH+AIR	245	0	0	NO	NO
CARRIER_Q+O+Y	SH+E+K+AIN	245	0	0	NO	NO
CARRIER_Q+O+Y	SH+OK+Y	245	0	0	NO	NO
CARRIER_Q+O+Y	T+CHD+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	T+OR	245	0	0	NO	NO
CARRIER_Q+O+Y	Y+AIIN	245	0	0	NO	NO
CARRIER_Q+O+Y	Y+AIR	245	0	0	NO	NO
CARRIER_Q+O+Y	Y+K+L	245	0	0	NO	NO
CARRIER_Q+O+Y	Y+OR	245	0	0	NO	NO
CH+AIN	CH+AR	245	0	0	NO	NO
CH+AIN	CH+E+O+AIR	245	0	0	NO	NO
CH+AIN	CH+K+L	245	0	0	NO	NO
CH+AIN	CH+O+D_ADDR+OR	245	0	0	NO	NO
CH+AIN	CH+P+AIIN	245	0	0	NO	NO
CH+AIN	CH+P+AIN	245	0	0	NO	NO
CH+AIN	CH+P+AIR	245	0	0	NO	NO
CH+AIN	CH+T+AIN	245	0	0	NO	NO
CH+AIN	CHD+L	245	0	0	NO	NO
CH+AIN	D_ADDR+CH+AIN	245	0	0	NO	NO
CH+AIN	K+CH+Y	245	0	0	NO	NO
CH+AIN	K+L	245	0	0	NO	NO
CH+AIN	L+CHD+L	245	0	0	NO	NO
CH+AIN	L+K+OR	245	0	0	NO	NO
CH+AIN	O+OR	245	0	0	NO	NO
CH+AIN	OK+CH+AIIN	245	0	0	NO	NO
CH+AIN	OK+L	245	0	0	NO	NO
CH+AIN	OL+K+OR	245	0	0	NO	NO
CH+AIN	OT+E+AIN	245	0	0	NO	NO
CH+AIN	P+AIIN	245	0	0	NO	NO
CH+AIN	P+AIN	245	0	0	NO	NO
CH+AIN	P+AIR	245	0	0	NO	NO
CH+AIN	P+AL	245	0	0	NO	NO
CH+AIN	P+L	245	0	0	NO	NO
CH+AIN	P+OR	245	0	0	NO	NO
CH+AIN	P+SH+AL	245	0	0	NO	NO
CH+AIN	P+SH+Y	245	0	0	NO	NO
CH+AIN	S+Y	245	0	0	NO	NO
CH+AIN	SH+AIN	245	0	0	NO	NO
CH+AIN	SH+AIR	245	0	0	NO	NO
CH+AIN	SH+E+K+AIN	245	0	0	NO	NO
CH+AIN	SH+OK+Y	245	0	0	NO	NO
CH+AIN	T+CHD+OR	245	0	0	NO	NO
CH+AIN	T+OR	245	0	0	NO	NO
CH+AIN	Y+AIIN	245	0	0	NO	NO
CH+AIN	Y+AIR	245	0	0	NO	NO
CH+AIN	Y+K+L	245	0	0	NO	NO
CH+AIN	Y+OR	245	0	0	NO	NO
CH+AR	CH+E+O+AIR	245	0	0	NO	NO
CH+AR	CH+K+L	245	0	0	NO	NO
CH+AR	CH+O+D_ADDR+OR	245	0	0	NO	NO
CH+AR	CH+P+AIIN	245	0	0	NO	NO
CH+AR	CH+P+AIN	245	0	0	NO	NO
CH+AR	CH+P+AIR	245	0	0	NO	NO
CH+AR	CH+T+AIN	245	0	0	NO	NO
CH+AR	CHD+L	245	0	0	NO	NO
CH+AR	D_ADDR+CH+AIN	245	0	0	NO	NO
CH+AR	K+CH+Y	245	0	0	NO	NO
CH+AR	K+L	245	0	0	NO	NO
CH+AR	L+CHD+L	245	0	0	NO	NO
CH+AR	L+K+OR	245	0	0	NO	NO
CH+AR	O+OR	245	0	0	NO	NO
CH+AR	OK+CH+AIIN	245	0	0	NO	NO
CH+AR	OK+L	245	0	0	NO	NO
CH+AR	OL+K+OR	245	0	0	NO	NO
CH+AR	OT+E+AIN	245	0	0	NO	NO
CH+AR	P+AIIN	245	0	0	NO	NO
CH+AR	P+AIN	245	0	0	NO	NO
CH+AR	P+AIR	245	0	0	NO	NO
CH+AR	P+AL	245	0	0	NO	NO
CH+AR	P+L	245	0	0	NO	NO
CH+AR	P+OR	245	0	0	NO	NO
CH+AR	P+SH+AL	245	0	0	NO	NO
CH+AR	P+SH+Y	245	0	0	NO	NO
CH+AR	S+Y	245	0	0	NO	NO
CH+AR	SH+AIN	245	0	0	NO	NO
CH+AR	SH+AIR	245	0	0	NO	NO
