event_id	record_unit_id	page	statement_id	microcycle	slot_code	program_id	surface	atomic_value_de	material_marker_state	previous_material_marker	next_material_marker	material_thread_role	record_source_state_ids	record_target_state_id	owner
E018	H2	f10r	H2-S001	2	S2_MATERIAL_MASS	P01_DOSIEREN	cthaiin	Bereitsollmaß	M4_MEASURED_PORTION	M2_PREPARATION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E019	H2	f10r	H2-S001	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	qoctholy	Folgefortsetzungsposten	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E020	H2	f10r	H2-S001	3	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	dy	Diesposten	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E021	H2	f10r	H2-S001	3	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chy	Diesposten	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E022	H2	f10r	H2-S001	3	S2_MATERIAL_MASS	P01_DOSIEREN	taiin	Sollmaß	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E023	H2	f10r	H2-S001	4	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	shy	Diesposten	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E024	H2	f10r	H2-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	qotchor	Folgeansatz	M2_PREPARATION	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E025	H2	f10r	H2-S002	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chor	Ansatz	M2_PREPARATION	M2_PREPARATION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E026	H2	f10r	H2-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	otol	Folgefortsetzung	NONE	M2_PREPARATION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E027	H2	f10r	H2-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	chol	Fortsetzung	NONE	M2_PREPARATION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E028	H2	f10r	H2-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	cholor	Fortsetzungsansatz	M2_PREPARATION	M2_PREPARATION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E029	H2	f10r	H2-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	chol	Fortsetzung	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E030	H2	f10r	H2-S002	1	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M2_PREPARATION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E031	H2	f10r	H2-S002	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	dar	Quelle	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E032	H2	f10r	H2-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	oykchor	Gefäßansatz	M2_PREPARATION	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E033	H2	f10r	H2-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	shor	Ansatz	M2_PREPARATION	M2_PREPARATION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E034	H2	f10r	H2-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chor	Ansatz	M2_PREPARATION	M2_PREPARATION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E035	H2	f10r	H2-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chy	Diesposten	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E036	H2	f10r	H2-S003	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	kaiiin	Bindestufe	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E037	H2	f10r	H2-S003	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	dy	Diesposten	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E038	H2	f10r	H2-S003	2	S2_MATERIAL_MASS	P01_DOSIEREN	chodaiin	Zutatsollmaß	M4_MEASURED_PORTION	M2_PREPARATION	NONE	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	zweiter Arbeitsartikel unter demselben Pflanzenbild
E039	H3	f11r	H3-S001	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	tshol	Blütenkraut	M1_RAW_PART	NONE	M3_CLEAR_EXTRACT	EXPLICIT_STATE_MARKER	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E040	H3	f11r	H3-S001	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	schoal	Zieleingabe	NONE	M1_RAW_PART	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E041	H3	f11r	H3-S001	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	cfhy	Auswringen	NONE	M1_RAW_PART	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E042	H3	f11r	H3-S001	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shfydaiin	Standzeit	NONE	M1_RAW_PART	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E043	H3	f11r	H3-S001	2	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	cphy	Nachseihen	NONE	M1_RAW_PART	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E044	H3	f11r	H3-S001	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	shey	Klarauszug	M3_CLEAR_EXTRACT	M1_RAW_PART	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E045	H3	f11r	H3-S001	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	tchody	Rücknahmeschluss	NONE	M3_CLEAR_EXTRACT	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E046	H3	f11r	H3-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	shoyty	Zutatfolgeteil	M1_RAW_PART	M3_CLEAR_EXTRACT	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E047	H3	f11r	H3-S003	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	dchol	Vorfortsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E048	H3	f11r	H3-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chy	Diesposten	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E049	H3	f11r	H3-S003	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	kchy	Bindeposten	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E050	H3	f11r	H3-S003	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	dy	Diesposten	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E051	H3	f11r	H3-S003	2	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M1_RAW_PART	NONE	EXPLICIT_STATE_MARKER	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E052	H3	f11r	H3-S004	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	qotchy	Folgeposten	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E053	H3	f11r	H3-S004	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	okchol	Fortsetzungseinsatz	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E054	H3	f11r	H3-S004	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	cthy	Bereit	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E055	H3	f11r	H3-S004	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	dy	Diesposten	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M3_CLEAR_EXTRACT	Blütenkraut der abgebildeten Pflanze
E056	H4	f55v	H4-S001	1	S2_MATERIAL_MASS	P01_DOSIEREN	qokaiin	Sollstellung	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E057	H4	f55v	H4-S001	1	S2_MATERIAL_MASS	P01_DOSIEREN	chaiin	Sollmaß	M4_MEASURED_PORTION	NONE	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E058	H4	f55v	H4-S001	1	S2_MATERIAL_MASS	P01_DOSIEREN	ykain	Postenportion	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E059	H4	f55v	H4-S001	1	S2_MATERIAL_MASS	P01_DOSIEREN	ykan	Postenzweitportion	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E060	H4	f55v	H4-S001	1	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	ody	Rücknahmeschluss	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E061	H4	f55v	H4-S002	1	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E062	H4	f55v	H4-S002	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	chedy	Umsetzen	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E063	H4	f55v	H4-S002	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	talam	Verwahren	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E064	H4	f55v	H4-S003	1	S2_MATERIAL_MASS	P01_DOSIEREN	ykaiin	Postensollmaß	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M3_CLEAR_EXTRACT	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E065	H4	f55v	H4-S003	1	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	cheoar	Auszugnahme	M3_CLEAR_EXTRACT	M4_MEASURED_PORTION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E066	H4	f55v	H4-S003	1	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	cheeky	Langwärme	NONE	M3_CLEAR_EXTRACT	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E067	H4	f55v	H4-S003	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	oldy	Fortschluss	NONE	M3_CLEAR_EXTRACT	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E068	H4	f55v	H4-S004	1	S2_MATERIAL_MASS	P01_DOSIEREN	aiin	Sollmaß	M4_MEASURED_PORTION	M3_CLEAR_EXTRACT	M2_PREPARATION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E069	H4	f55v	H4-S004	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	okal	Zieleinsatz	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E070	H4	f55v	H4-S004	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	oltchy	Fortsetzungszubereitung	M2_PREPARATION	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E071	H4	f55v	H4-S004	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	or	Ansatz	M2_PREPARATION	M2_PREPARATION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E072	H4	f55v	H4-S004	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	y	Diesposten	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E073	H4	f55v	H4-S004	2	S2_MATERIAL_MASS	P01_DOSIEREN	orain	Ansatzportion	M4_MEASURED_PORTION	M2_PREPARATION	NONE	EXPLICIT_STATE_MARKER	M1_RAW_PART	M4_MEASURED_PORTION	Blattmaterial der abgebildeten Pflanze
E074	H5	f56r	H5-S001	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chochor	Zutatenansatz	M2_PREPARATION	NONE	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E075	H5	f56r	H5-S001	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	cho	Zutat	M1_RAW_PART	M2_PREPARATION	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E076	H5	f56r	H5-S001	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	chodaly	Zutatstelle	M1_RAW_PART	M1_RAW_PART	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E077	H5	f56r	H5-S001	2	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M1_RAW_PART	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E078	H5	f56r	H5-S001	3	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	sho	Zutat	M1_RAW_PART	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E079	H5	f56r	H5-S001	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	kchol	Bindefortsetzung	NONE	M1_RAW_PART	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E080	H5	f56r	H5-S001	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	otchor	Folgeansatz	M2_PREPARATION	M1_RAW_PART	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E081	H5	f56r	H5-S001	3	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	choky	Einsetzen	NONE	M2_PREPARATION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E082	H5	f56r	H5-S001	3	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	dal	Stelle	NONE	M2_PREPARATION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E083	H5	f56r	H5-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	schol	Vorfortsetzung	NONE	M2_PREPARATION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E084	H5	f56r	H5-S002	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	choy	Zutatposten	M1_RAW_PART	M2_PREPARATION	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E085	H5	f56r	H5-S002	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	choky	Einsetzen	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E086	H5	f56r	H5-S002	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	cheeckhody	Auftragsschluss	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E087	H5	f56r	H5-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	sh	Pflanzenteil	M1_RAW_PART	M1_RAW_PART	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
