page	locus	section	language	hand	line_mode	ordinal	surface	literal_gloss_de	aligned_chunk_de	action_licensed	signals	identity_signals	action_signals	lost_signals_literal_to_aligned	primary_class	debt_severity	specificity_score	specificity_open	strict_card_debt	strict_debt_categories	mechanical_debt	mechanical_debt_flags	low_or_exploratory_card	low_confidence_sources	low_confidence_labels	repair_route	anchor_drift_ids	practical_translation_de
f105r	f105r.2	S	B	3	MIXED_RECORD	4	raiin	Wurzel, Typ/Charge III	Wurzel, Charge III	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_ROOT|MATERIAL_ROLE	IDENTITY_ROOT	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	5	otchdy	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	kalt-trockener Ansatz, Anfangsstufe, abgeschlossen	0	MATERIAL_ROLE|STATE_COLD|STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	0	NONE	0	NONE	0	NONE	NONE	INGREDIENT_IDENTITY_SEARCH	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	6	qodor	eine Portion Ansatz abmessen	eine Portion Ansatz abmessen	1	ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY	NONE	ACT_MEASURE	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	0	NONE	0	NONE	NONE	NONE	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	7	ches	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	0	MATERIAL_ROLE|STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	D3_GENERIC_CARRIER	CRITICAL	0	1	1	GENERIC_DRUG_HEAD	1	HARD_GENERIC_CARRIER	0	NONE	NONE	PRODUCTIVE_CARRIER_COMPOSITION	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	8	or	Drogenportion	Drogenportion	0	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	1	QUANTITY_OR_UNIT_WITHOUT_HEAD	0	NONE	0	NONE	NONE	INGREDIENT_IDENTITY_SEARCH	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	9	cheey	trocken am Ende des Grades	trocken, Endstufe	0	STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	10	okees	Charge vollständig erhitzten Ansatzes	Charge vollständig erhitzten Ansatzes	0	MATERIAL_ROLE|STATE_HOT	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	0	NONE	0	NONE	0	NONE	NONE	INGREDIENT_IDENTITY_SEARCH	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	11	odar	erste Ansatzfraktion abmessen	erste Ansatzfraktion abmessen	1	ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY	NONE	ACT_MEASURE	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	0	NONE	0	NONE	NONE	NONE	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	12	cheody	getrockneter Ansatz	getrockneter Ansatz	0	MATERIAL_ROLE|STATE_DRY	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	0	NONE	0	NONE	0	NONE	NONE	INGREDIENT_IDENTITY_SEARCH	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.2	S	B	3	MIXED_RECORD	13	qody	stelle die Zubereitung fertig	Zubereitung fertigstellen	1	ACT_FINISH|MATERIAL_ROLE|STATE_FINISHED	NONE	ACT_FINISH	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	0	NONE	0	NONE	NONE	NONE	NONE	Die vollständig eingeweichte Arzneispecies-Dosis hieran anschließend bis zur Trocken-Endstufe bringen. Wurzeldroge der Charge III und den fertigen kalt-trockenen Anfangsansatz bereitstellen; eine Portion Ansatz abmessen. Dazu mittelgetrocknetes Drogenmaterial und eine Drogenportion, erneut bis zur Endstufe trocknen. Von der Charge vollständig erhitzten Ansatzes die erste Fraktion abmessen, als getrockneten Ansatz halten und die Zubereitung fertigstellen.
f105r	f105r.31	S	B	3	MIXED_RECORD	1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	0	MATERIAL_ROLE|STATE_FINISHED|STATE_HOT|VALUE_QUANTITY	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	0	NONE	0	NONE	1	GDT681	LOW_EXPLORATORY	INGREDIENT_IDENTITY_SEARCH	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	2	lchl	getrocknetes Drogenholz	getrocknetes Drogenholz	0	IDENTITY_WOOD|MATERIAL_ROLE|STATE_DRY	IDENTITY_WOOD	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	0	NONE	0	NONE	1	GDT674	LOW	NONE	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	3	shx	eingeweichtes Gummiharz	eingeweichtes Gummiharz	0	STATE_WET	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	0	NONE	1	GDT681	LOW_EXPLORATORY	STATE_HOST_BINDING	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	4	ar	Drogenfraktion I	Drogenfraktion I	0	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	0	NONE	0	NONE	0	NONE	NONE	INGREDIENT_IDENTITY_SEARCH	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	5	aiijy	in drei Bündel abfüllen und schließen	in drei Bündel abfüllen und schließen	1	ACT_FILL|ACT_FINISH|STATE_FINISHED|VALUE_QUANTITY	NONE	ACT_FILL|ACT_FINISH	NONE	A1_LICENSED_OPERATION	NONE	4	0	0	NONE	0	NONE	1	GDT681	LOW_EXPLORATORY	NONE	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	6	cpheesy	vollständig bereitetes und abgeschlossenes Arzneikompositum	vollständig bereitetes und abgeschlossenes Arzneikompositum	0	MATERIAL_ROLE|STATE_FINISHED	NONE	NONE	NONE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	0	NONE	0	NONE	1	GDT681	LOW_EXPLORATORY	INGREDIENT_IDENTITY_SEARCH	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	7	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im heißen Anfangsansatz	0	MATERIAL_ROLE|STATE_HOT|VALUE_GRADE	NONE	NONE	VALUE_GRADE	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MAJOR	2	1	1	RAW_CLASS_WITHOUT_IDENTITY	0	NONE	0	NONE	NONE	INGREDIENT_IDENTITY_SEARCH	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
f105r	f105r.31	S	B	3	MIXED_RECORD	8	lkedy	erhitzte Holzdroge, Mittelstufe, fertig	erhitzte Holzdroge, Mittelstufe, fertig	0	IDENTITY_WOOD|MATERIAL_ROLE|STATE_FINISHED|STATE_HOT|VALUE_GRADE	IDENTITY_WOOD	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	0	NONE	0	NONE	0	NONE	NONE	NONE	NONE	Eine vollständig erhitzte und abgeschlossene Zubereitungsdosis aus getrocknetem Drogenholz und eingeweichtem Gummiharz ansetzen. Die erste Drogenfraktion in drei Bündel abfüllen und schließen; daraus das vollständig bereitete Arzneikompositum bilden. Dazu Rohdroge I im heißen Anfangsansatz, bis zur Mittelstufe erhitzte und fertige Holzdroge sowie die erste heiße Holzfraktion verwenden. Bis zur Mittelstufe trocknen und abschließen, auf Heizstufe III bringen und zuletzt eine Portion heiß-trockene Blütenzubereitung in Grundform nehmen.
