page	locus	section	language	hand	line_mode	ordinal	surface	literal_gloss_de	aligned_chunk_de	action_licensed	signals	identity_signals	action_signals	lost_signals_literal_to_aligned	primary_class	debt_severity	specificity_score	specificity_open	strict_card_debt	strict_debt_categories	mechanical_debt	mechanical_debt_flags	low_or_exploratory_card	low_confidence_sources	low_confidence_labels	repair_route	anchor_drift_ids	practical_translation_de
f106r	f106r.23	S	B	3	MIXED_RECORD	5	qokedy	heiß in der Mitte des Grades, abgeschlossen	heiß, Mittelstufe, abgeschlossen	0	STATE_FINISHED|STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Getrocknete Droge, fertig · Arzneikompositum bis Mittelstufe bereiten und abschließen · abgemessene Fraktion II · Rohstoffklasse I · heiß, Mittelstufe, abgeschlossen · bis Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum · heiß-trocken, Anfangsstufe · kalter Ansatz, Mittelstufe, abgeschlossen · abgemessene Fraktion I · eine Portion der ersten Drogenfraktion.
f106r	f106r.23	S	B	3	MIXED_RECORD	7	qokchy	heiß und trocken am Anfang des Grades	heiß-trocken, Anfangsstufe	0	STATE_DRY|STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Getrocknete Droge, fertig · Arzneikompositum bis Mittelstufe bereiten und abschließen · abgemessene Fraktion II · Rohstoffklasse I · heiß, Mittelstufe, abgeschlossen · bis Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum · heiß-trocken, Anfangsstufe · kalter Ansatz, Mittelstufe, abgeschlossen · abgemessene Fraktion I · eine Portion der ersten Drogenfraktion.
f107r	f107r.2	S	B	3	ACTION_SEQUENCE	4	shedy	feucht in der Mitte des Grades, abgeschlossen	feucht, Mittelstufe, abgeschlossen	0	STATE_FINISHED|STATE_WET|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Eine Charge des bis zur Mittelstufe gekühlten Ansatzes nehmen, drei Teile; dazu das fertig eingeweichte Zwischenprodukt und den vollständig abgekühlten, abgezogenen Ansatz. Eine Drogenportion nehmen, drei Teile, mit dem trocken angesetzten Arzneikompositum und dem vollständig erhitzten Holzdrogenansatz. Auf Kältestufe II stellen, bis zur mittleren Trockenstufe führen, danach vollständig zu Ende trocknen und abschließen; zuletzt eine Holzportion.
f107r	f107r.2	S	B	3	ACTION_SEQUENCE	10	qotain	kalt im qo-Rahmen, Grad II	kalt im qo-Rahmen, Grad II	0	STATE_COLD|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	1	STRUCTURAL_META_CARD	1	STATE_ONLY_NO_OBJECT|STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Eine Charge des bis zur Mittelstufe gekühlten Ansatzes nehmen, drei Teile; dazu das fertig eingeweichte Zwischenprodukt und den vollständig abgekühlten, abgezogenen Ansatz. Eine Drogenportion nehmen, drei Teile, mit dem trocken angesetzten Arzneikompositum und dem vollständig erhitzten Holzdrogenansatz. Auf Kältestufe II stellen, bis zur mittleren Trockenstufe führen, danach vollständig zu Ende trocknen und abschließen; zuletzt eine Holzportion.
f107r	f107r.2	S	B	3	ACTION_SEQUENCE	11	chey	trocken in der Mitte des Grades	trocken, Mittelstufe	0	STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Dosis bis zur Mittelstufe trocknen und abschließen. Eine Charge des bis zur Mittelstufe gekühlten Ansatzes nehmen, drei Teile; dazu das fertig eingeweichte Zwischenprodukt und den vollständig abgekühlten, abgezogenen Ansatz. Eine Drogenportion nehmen, drei Teile, mit dem trocken angesetzten Arzneikompositum und dem vollständig erhitzten Holzdrogenansatz. Auf Kältestufe II stellen, bis zur mittleren Trockenstufe führen, danach vollständig zu Ende trocknen und abschließen; zuletzt eine Holzportion.
f107r	f107r.40	S	B	3	NOMINAL_REGISTER	1	lolkaiin	Holzstoff, heiß auf Stufe III	Holzstoff, heiß auf Stufe III	0	IDENTITY_WOOD|MATERIAL_ROLE|STATE_HOT|VALUE_GRADE	IDENTITY_WOOD	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	0	NONE	1	HARD_GENERIC_CARRIER	0	NONE	NONE	NONE	NONE	Holzstoff, heiß auf Stufe III · trocken, Mittelstufe · heiß, Grad III · Rohstoffklasse I, trocken, Anfangsstufe · Menge III · heiß, Grad III, im Ansatz · erste erhitzte Drogenfraktion im Ansatz · zweite kalte Drogenfraktion im Ansatz · Rohstoffklasse I im heißen Anfangsansatz · Rohstoffklasse I im heißen Anfangsansatz.
f107r	f107r.40	S	B	3	NOMINAL_REGISTER	2	chey	trocken in der Mitte des Grades	trocken, Mittelstufe	0	STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Holzstoff, heiß auf Stufe III · trocken, Mittelstufe · heiß, Grad III · Rohstoffklasse I, trocken, Anfangsstufe · Menge III · heiß, Grad III, im Ansatz · erste erhitzte Drogenfraktion im Ansatz · zweite kalte Drogenfraktion im Ansatz · Rohstoffklasse I im heißen Anfangsansatz · Rohstoffklasse I im heißen Anfangsansatz.
f107r	f107r.40	S	B	3	NOMINAL_REGISTER	3	qokaiin	heiß, Grad III	heiß, Grad III	0	STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Holzstoff, heiß auf Stufe III · trocken, Mittelstufe · heiß, Grad III · Rohstoffklasse I, trocken, Anfangsstufe · Menge III · heiß, Grad III, im Ansatz · erste erhitzte Drogenfraktion im Ansatz · zweite kalte Drogenfraktion im Ansatz · Rohstoffklasse I im heißen Anfangsansatz · Rohstoffklasse I im heißen Anfangsansatz.
f107r	f107r.40	S	B	3	NOMINAL_REGISTER	6	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatz	0	MATERIAL_ROLE|STATE_HOT|STRUCTURAL_META|VALUE_GRADE	NONE	NONE	STRUCTURAL_META	D2_STRUCTURAL_OR_REGISTER_META	CRITICAL	0	1	0	NONE	1	STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STRUCTURAL_TO_PRACTICAL_CARD	NONE	Holzstoff, heiß auf Stufe III · trocken, Mittelstufe · heiß, Grad III · Rohstoffklasse I, trocken, Anfangsstufe · Menge III · heiß, Grad III, im Ansatz · erste erhitzte Drogenfraktion im Ansatz · zweite kalte Drogenfraktion im Ansatz · Rohstoffklasse I im heißen Anfangsansatz · Rohstoffklasse I im heißen Anfangsansatz.
f107r	f107r.40	S	B	3	NOMINAL_REGISTER	7	olkar	erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen	erste erhitzte Drogenfraktion im Ansatz	0	IDENTITY_WOOD|MATERIAL_ROLE|STATE_HOT|UNRESOLVED_COMPONENT|VALUE_QUANTITY	IDENTITY_WOOD	NONE	IDENTITY_WOOD|UNRESOLVED_COMPONENT	D1_UNRESOLVED_COMPONENT	CRITICAL	0	1	1	UNRESOLVED_BINDING	1	OPEN_COMPOSITION	0	NONE	NONE	BOUNDARY_OR_COMPONENT_RECONCILIATION	NONE	Holzstoff, heiß auf Stufe III · trocken, Mittelstufe · heiß, Grad III · Rohstoffklasse I, trocken, Anfangsstufe · Menge III · heiß, Grad III, im Ansatz · erste erhitzte Drogenfraktion im Ansatz · zweite kalte Drogenfraktion im Ansatz · Rohstoffklasse I im heißen Anfangsansatz · Rohstoffklasse I im heißen Anfangsansatz.
f10r	f10r.2	H	A	1	MIXED_RECORD	2	cthoor	eine Portion Blatt- oder Krautansatz	eine Portion Blatt- oder Krautansatz	0	IDENTITY_LEAF_HERB|MATERIAL_ROLE|VALUE_QUANTITY	IDENTITY_LEAF_HERB	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Eine Portion Blatt- oder Krautansatz bis zur Mittelstufe trocknen und abschließen. Erste und zweite Trockenfraktion kalt-trocken ansetzen und mit einer Ansatzcharge sowie nachgekühltem Trockenstoff verbinden. Den Ansatz leicht erhitzen, drei Teile abnehmen und bis zur Mittelstufe kühlen und abschließen.
f10r	f10r.2	H	A	1	MIXED_RECORD	4	chty	trocken-kalt am Gradanfang	trocken-kalt, Anfangsstufe	0	STATE_COLD|STATE_DRY|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Eine Portion Blatt- oder Krautansatz bis zur Mittelstufe trocknen und abschließen. Erste und zweite Trockenfraktion kalt-trocken ansetzen und mit einer Ansatzcharge sowie nachgekühltem Trockenstoff verbinden. Den Ansatz leicht erhitzen, drei Teile abnehmen und bis zur Mittelstufe kühlen und abschließen.
f10r	f10r.2	H	A	1	MIXED_RECORD	9	daiin	Grad-/Maßwert III	Grad/Maß III	0	AMBIGUOUS_ALTERNATIVE|VALUE_GRADE|VALUE_QUANTITY	NONE	NONE	NONE	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	MAJOR	1	1	1	VALUE_DIMENSION_OPEN	1	NON_SINGLE_GLOSS	0	NONE	NONE	VALUE_AXIS_BINDING	NONE	Eine Portion Blatt- oder Krautansatz bis zur Mittelstufe trocknen und abschließen. Erste und zweite Trockenfraktion kalt-trocken ansetzen und mit einer Ansatzcharge sowie nachgekühltem Trockenstoff verbinden. Den Ansatz leicht erhitzen, drei Teile abnehmen und bis zur Mittelstufe kühlen und abschließen.
f112r	f112r.36	S	B	3	QUANTITY_LABEL	1	sain	Saatgut, Typ/Charge II	Saatgut, Charge II	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_SEED|MATERIAL_ROLE	IDENTITY_SEED	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Für Saatgut der Charge II: Grundansatz; trockenes Arzneikompositum auf Anfangsstufe; Holzdrogenansatz auf Trockenstufe II; heißer Ansatz auf Endstufe. Schlussmenge: ein Maß Ansatzmaterial.
f112r	f112r.36	S	B	3	QUANTITY_LABEL	6	olam	ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	ein Maß Ansatz-/Drogenmaterial	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_WOOD|MATERIAL_ROLE|UNRESOLVED_COMPONENT|VALUE_QUANTITY	IDENTITY_WOOD	NONE	IDENTITY_WOOD|UNRESOLVED_COMPONENT	D1_UNRESOLVED_COMPONENT	CRITICAL	0	1	1	UNRESOLVED_BINDING	1	HARD_GENERIC_CARRIER|NON_SINGLE_GLOSS|OPEN_COMPOSITION	0	NONE	NONE	BOUNDARY_OR_COMPONENT_RECONCILIATION	NONE	Für Saatgut der Charge II: Grundansatz; trockenes Arzneikompositum auf Anfangsstufe; Holzdrogenansatz auf Trockenstufe II; heißer Ansatz auf Endstufe. Schlussmenge: ein Maß Ansatzmaterial.
f112v	f112v.10	S	B	3	QUANTITY_LABEL	1	dain	Grad-/Maßwert II	Grad/Maß II	0	AMBIGUOUS_ALTERNATIVE|VALUE_GRADE|VALUE_QUANTITY	NONE	NONE	NONE	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	MAJOR	1	1	1	VALUE_DIMENSION_OPEN	1	NON_SINGLE_GLOSS	0	NONE	NONE	VALUE_AXIS_BINDING	NONE	Grad/Maß II · feucht, Endstufe · heiß-trockener Ansatz, Mittelstufe, abgeschlossen · zwei Portionen.
f112v	f112v.10	S	B	3	QUANTITY_LABEL	2	sheey	feucht am Ende des Grades	feucht, Endstufe	0	STATE_WET|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Grad/Maß II · feucht, Endstufe · heiß-trockener Ansatz, Mittelstufe, abgeschlossen · zwei Portionen.
f113v	f113v.12	S	B	3	QUANTITY_LABEL	1	solchedy	getrockneter Samen/Saatgutstoff/-ansatz	Getrockneter Samen-/Saatgutansatz	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_SEED|MATERIAL_ROLE|STATE_DRY	IDENTITY_SEED	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Getrockneter Saatgutansatz; kalt angefeuchteter Ansatz, abgeschlossen; erste Holzdrogenfraktion; bis zur Mittelstufe getrockneter Holzdrogenansatz — zwei Portionen.
f113v	f113v.17	S	B	3	MIXED_RECORD	2	shedy	feucht in der Mitte des Grades, abgeschlossen	feucht, Mittelstufe, abgeschlossen	0	STATE_FINISHED|STATE_WET|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Drei Teile der ersten Samenfraktion bis zur Mittelstufe einweichen und abschließen; dazu trocken gebundene Holzdroge in Form II und die erste erhitzte Drogenfraktion. Im Ansatz auf Heizstufe III bringen, drei Portionen Blatt- oder Krautdroge zugeben und hiervon eine Portion bis zur letzten Stufe abkühlen.
f113v	f113v.17	S	B	3	MIXED_RECORD	4	olkar	erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen	erste erhitzte Drogenfraktion im Ansatz	0	IDENTITY_WOOD|MATERIAL_ROLE|STATE_HOT|UNRESOLVED_COMPONENT|VALUE_QUANTITY	IDENTITY_WOOD	NONE	IDENTITY_WOOD|UNRESOLVED_COMPONENT	D1_UNRESOLVED_COMPONENT	CRITICAL	0	1	1	UNRESOLVED_BINDING	1	OPEN_COMPOSITION	0	NONE	NONE	BOUNDARY_OR_COMPONENT_RECONCILIATION	NONE	Drei Teile der ersten Samenfraktion bis zur Mittelstufe einweichen und abschließen; dazu trocken gebundene Holzdroge in Form II und die erste erhitzte Drogenfraktion. Im Ansatz auf Heizstufe III bringen, drei Portionen Blatt- oder Krautdroge zugeben und hiervon eine Portion bis zur letzten Stufe abkühlen.
f113v	f113v.17	S	B	3	MIXED_RECORD	5	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatz	0	MATERIAL_ROLE|STATE_HOT|STRUCTURAL_META|VALUE_GRADE	NONE	NONE	STRUCTURAL_META	D2_STRUCTURAL_OR_REGISTER_META	CRITICAL	0	1	0	NONE	1	STRUCTURAL_META_AS_VALUE	0	NONE	NONE	STRUCTURAL_TO_PRACTICAL_CARD	NONE	Drei Teile der ersten Samenfraktion bis zur Mittelstufe einweichen und abschließen; dazu trocken gebundene Holzdroge in Form II und die erste erhitzte Drogenfraktion. Im Ansatz auf Heizstufe III bringen, drei Portionen Blatt- oder Krautdroge zugeben und hiervon eine Portion bis zur letzten Stufe abkühlen.
f113v	f113v.17	S	B	3	MIXED_RECORD	6	cthororaiin	drei Portionen Blatt- oder Krautdroge	drei Portionen Blatt- oder Krautdroge	0	IDENTITY_LEAF_HERB|MATERIAL_ROLE|VALUE_QUANTITY	IDENTITY_LEAF_HERB	NONE	NONE	A2_IDENTITY_BEARING_ENTITY	NONE	4	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	1	NON_SINGLE_GLOSS	0	NONE	NONE	NONE	NONE	Drei Teile der ersten Samenfraktion bis zur Mittelstufe einweichen und abschließen; dazu trocken gebundene Holzdroge in Form II und die erste erhitzte Drogenfraktion. Im Ansatz auf Heizstufe III bringen, drei Portionen Blatt- oder Krautdroge zugeben und hiervon eine Portion bis zur letzten Stufe abkühlen.
f113v	f113v.3	S	B	3	QUANTITY_LABEL	5	qokain	heiß, Grad II	heiß, Grad II	0	STATE_HOT|VALUE_GRADE	NONE	NONE	NONE	C2_STATE_WITHOUT_OBJECT	MAJOR	1	1	0	NONE	1	STATE_ONLY_NO_OBJECT	0	NONE	NONE	STATE_HOST_BINDING	NONE	Samenfraktion I, Menge III; erste Fraktion des abgekühlten Trockenansatzes; erste abgemessene Fraktion des vollständig erhitzten Ansatzes; Heizgrad II; Holzdrogen-Grundansatz; ein Maß Ansatzmaterial.
f113v	f113v.3	S	B	3	QUANTITY_LABEL	7	olam	ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	ein Maß Ansatz-/Drogenmaterial	0	AMBIGUOUS_ALTERNATIVE|IDENTITY_WOOD|MATERIAL_ROLE|UNRESOLVED_COMPONENT|VALUE_QUANTITY	IDENTITY_WOOD	NONE	IDENTITY_WOOD|UNRESOLVED_COMPONENT	D1_UNRESOLVED_COMPONENT	CRITICAL	0	1	1	UNRESOLVED_BINDING	1	HARD_GENERIC_CARRIER|NON_SINGLE_GLOSS|OPEN_COMPOSITION	0	NONE	NONE	BOUNDARY_OR_COMPONENT_RECONCILIATION	NONE	Samenfraktion I, Menge III; erste Fraktion des abgekühlten Trockenansatzes; erste abgemessene Fraktion des vollständig erhitzten Ansatzes; Heizgrad II; Holzdrogen-Grundansatz; ein Maß Ansatzmaterial.
