event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status
E025	H2-S002	H2	f10r	F004	2	chor	chor	MC080	Ansatz	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E026	H2-S002	H2	f10r	F004	3	otol	otol	MC053	Fortgang	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E027	H2-S002	H2	f10r	F004	4	chol	cheol	MC153	weiter	R5_OL_CONTINUE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E028	H2-S002	H2	f10r	F004	5	cholor	cholor	MC157	derselbe Ansatz	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E029	H2-S002	H2	f10r	F004	6	chol	cheol	MC153	weiter	R5_OL_CONTINUE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E030	H2-S002	H2	f10r	F004	7	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E031	H2-S002	H2	f10r	F004	8	dar	char	MC055	davon	R7_AR_SOURCE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E032	H2-S003	H2	f10r	F005	1	oykchor	oykchor	MC027	Zubereitungsgefäß	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E033	H2-S003	H2	f10r	F005	2	shor	chor	MC080	Ansatz	R6_OR_PREPARATION	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E034	H2-S003	H2	f10r	F005	3	chor	chor	MC080	Ansatz	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E035	H2-S003	H2	f10r	F005	4	chy	chey	MC123	dies	R4_Y_REFERENT	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E036	H2-S003	H2	f10r	F005	5	kaiiin	kaiiin	MC048	Bearbeitungsstufe	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E037	H2-S003	H2	f10r	F005	6	dy	chey	MC123	dies	R4_Y_REFERENT	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E038	H2-S003	H2	f10r	F005	7	chodaiin	chodaiin	MC087	Zugabemaß	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE
E039	H3-S001	H3	f11r	F006	1	tshol	tshol	MC098	Kochgut	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E040	H3-S001	H3	f11r	F006	2	schoal	schoal	MC049	Sudansatz	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E041	H3-S001	H3	f11r	F006	3	cfhy	cfhy	MC129	auswringen	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E042	H3-S001	H3	f11r	F006	4	shfydaiin	shfydaiin	MC111	Stehzeit	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E043	H3-S001	H3	f11r	F006	5	cphy	cphy	MC156	nachseihen	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E044	H3-S001	H3	f11r	F006	6	shey	cheey	MC119	Klarlauf	R10_PAIRED_ALLOGRAPH	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E045	H3-S001	H3	f11r	F006	7	tchody	tchody	MC037	kalt stellen; Schluss	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	TERMINAL
E046	H3-S002	H3	f11r	F007	1	shoyty	shoyty	MC062	Zugabeteil	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E047	H3-S003	H3	f11r	F008	1	dchol	dchol	MC142	vom vorigen	MASTER_FORM	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E048	H3-S003	H3	f11r	F008	2	chy	chey	MC123	dies	R4_Y_REFERENT	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E049	H3-S003	H3	f11r	F008	3	kchy	kchy	MC117	Bearbeiten	MASTER_FORM	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E050	H3-S003	H3	f11r	F008	4	dy	chey	MC123	dies	R4_Y_REFERENT	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E051	H3-S003	H3	f11r	F008	5	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E052	H3-S004	H3	f11r	F009	1	qotchy	qotchy	MC107	nächster Posten	MASTER_FORM	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E053	H3-S004	H3	f11r	F009	2	okchol	okchol	MC041	weiter einsetzen	MASTER_FORM	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E054	H3-S004	H3	f11r	F009	3	cthy	checthy	MC161	bereit	R8_CTH_STATE	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E055	H3-S004	H3	f11r	F009	4	dy	chey	MC123	dies	R4_Y_REFERENT	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE
E056	H4-S001	H4	f55v	F010	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E057	H4-S001	H4	f55v	F010	2	chaiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E058	H4-S001	H4	f55v	F010	3	ykain	ykain	MC047	erste Portion	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E059	H4-S001	H4	f55v	F010	4	ykan	ykan	MC148	zweite Portion	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E060	H4-S001	H4	f55v	F010	5	ody	ody	MC100	abkühlen; Schluss	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL
E061	H4-S002	H4	f55v	F011	1	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E062	H4-S002	H4	f55v	F011	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E063	H4-S002	H4	f55v	F011	3	talam	talam	MC160	Verwahrort	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL
E064	H4-S003	H4	f55v	F012	1	ykaiin	ykaiin	MC170	Sollportion	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E065	H4-S003	H4	f55v	F012	2	cheoar	cheoar	MC085	Quellauszug	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E066	H4-S003	H4	f55v	F012	3	cheeky	cheeky	MC032	länger bearbeiten	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E067	H4-S003	H4	f55v	F012	4	oldy	oldy	MC019	fertig	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL
E068	H4-S004	H4	f55v	F013	1	aiin	aiin	MC039	Sollmaß	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E069	H4-S004	H4	f55v	F013	2	okal	okal	MC040	dorthin einsetzen	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E070	H4-S004	H4	f55v	F013	3	oltchy	oltchy	MC021	Folgebereitung	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E071	H4-S004	H4	f55v	F013	4	or	chor	MC080	Ansatz	R6_OR_PREPARATION	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E072	H4-S004	H4	f55v	F013	5	y	chey	MC123	dies	R4_Y_REFERENT	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E073	H4-S004	H4	f55v	F013	6	orain	orain	MC072	Bereitungsanteil	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE
E074	H5-S001	H5	f56r	F014	1	chochor	chochor	MC125	Zugabeansatz	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E075	H5-S001	H5	f56r	F014	2	cho	cho	MC034	weitere Zutat	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E076	H5-S001	H5	f56r	F014	3	chodaly	chodaly	MC010	Zielzugabe	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E077	H5-S001	H5	f56r	F014	4	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E078	H5-S001	H5	f56r	F015	1	sho	cho	MC034	weitere Zutat	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E079	H5-S001	H5	f56r	F015	2	kchol	kchol	MC090	weiter bearbeiten	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E080	H5-S001	H5	f56r	F015	3	otchor	otchor	MC013	Folgeansatz	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E081	H5-S001	H5	f56r	F015	4	choky	choky	MC026	einsetzen	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E082	H5-S001	H5	f56r	F015	5	dal	al	MC154	dorthin	R3_AL_TARGET	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E083	H5-S002	H5	f56r	F016	1	schol	dchol	MC142	vom vorigen	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E084	H5-S002	H5	f56r	F016	2	choy	choy	MC131	Zugabeposten	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E085	H5-S002	H5	f56r	F016	3	choky	choky	MC026	einsetzen	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E086	H5-S002	H5	f56r	F016	4	cheeckhody	cheeckhody	MC099	auftragen; Schluss	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	TERMINAL
E087	H5-S003	H5	f56r	F017	1	sh	sh	MC114	Stängel	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E088	H5-S003	H5	f56r	F017	2	cho	cho	MC034	weitere Zutat	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E089	H5-S003	H5	f56r	F017	3	kchey	kchey	MC122	Kurzbearbeitung	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E090	H5-S003	H5	f56r	F017	4	qokokchy	qokokchy	MC015	erneut einsetzen	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E091	H5-S004	H5	f56r	F018	1	okchy	chokchy	MC103	weiterbearbeiten	R10_PAIRED_ALLOGRAPH	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E092	H5-S004	H5	f56r	F018	2	chokcheo	chokcheo	MC006	Auszug einsetzen	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E093	H5-S004	H5	f56r	F018	3	kchal	kchal	MC077	Zielbearbeitung	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E094	H5-S005	H5	f56r	F019	1	sho	cho	MC034	weitere Zutat	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E095	H5-S005	H5	f56r	F019	2	chokchy	chokchy	MC103	weiterbearbeiten	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E096	H5-S005	H5	f56r	F019	3	kchoar	kchoar	MC136	bearbeiteter Quellauszug	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E097	H5-S005	H5	f56r	F019	4	sotodan	sotodan	MC068	Folgeanwendung	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E098	H5-S006	H5	f56r	F020	1	otchey	otchey	MC171	das nächste	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E099	H5-S006	H5	f56r	F020	2	keol	keol	MC104	kurz weiterbearbeiten	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E100	H5-S006	H5	f56r	F020	3	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE
E101	B1-S001	B1	f81v	F021	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E102	B1-S002	B1	f81v	F022	1	okaiin	okaiin	MC120	bemessen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E103	B1-S002	B1	f81v	F022	2	kair	kair	MC023	Beckenlauf	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E104	B1-S002	B1	f81v	F022	3	okal	okal	MC040	dorthin einsetzen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E105	B1-S002	B1	f81v	F022	4	sar	char	MC055	davon	R7_AR_SOURCE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E106	B1-S002	B1	f81v	F022	5	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E107	B1-S002	B1	f81v	F022	6	kain	chkain	MC105	Portion	R10_PAIRED_ALLOGRAPH	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E108	B1-S002	B1	f81v	F022	7	olkain	olkain	MC097	weiterer Anteil	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E109	B1-S002	B1	f81v	F022	8	al	al	MC154	dorthin	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E110	B1-S002	B1	f81v	F022	9	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E111	B1-S002	B1	f81v	F022	10	rol	rol	MC016	Anschluss	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E112	B1-S002	B1	f81v	F022	11	dl	dl	MC012	Zusatz	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E113	B1-S002	B1	f81v	F023	1	olor	cholor	MC157	derselbe Ansatz	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E114	B1-S002	B1	f81v	F023	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E115	B1-S002	B1	f81v	F023	3	sheckhal	sheckhal	MC058	Kurze Zielpassage	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E116	B1-S002	B1	f81v	F023	4	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E117	B1-S002	B1	f81v	F023	5	qokeedal	qokeedal	MC096	Langer Zieleinsatz	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E118	B1-S002	B1	f81v	F023	6	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E119	B1-S002	B1	f81v	F023	7	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E120	B1-S002	B1	f81v	F023	8	schedy	dchedy	MC025	überführen; Schluss	R9_CHEDY_CLOSE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E121	B1-S003	B1	f81v	F024	1	qol	cheol	MC153	weiter	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E122	B1-S003	B1	f81v	F025	1	sshkchdy	sshkchdy	MC061	Haltetransfer; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E123	B1-S004	B1	f81v	F026	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E124	B1-S004	B1	f81v	F026	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E125	B1-S004	B1	f81v	F026	3	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E126	B1-S005	B1	f81v	F027	1	qolchedy	olchedy	MC028	weiterführen; Schluss	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E127	B1-S006	B1	f81v	F028	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E128	B1-S006	B1	f81v	F028	2	shckhy	chckhy	MC035	durchleiten	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E129	B1-S006	B1	f81v	F028	3	dl	dl	MC012	Zusatz	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E130	B1-S006	B1	f81v	F028	4	ral	ral	MC056	Zielmarke	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E131	B1-S007	B1	f81v	F029	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E132	B1-S008	B1	f81v	F030	1	chey	chey	MC123	dies	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E133	B1-S008	B1	f81v	F030	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E134	B1-S008	B1	f81v	F030	3	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E135	B1-S008	B1	f81v	F030	4	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E136	B1-S008	B1	f81v	F030	5	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E137	B1-S009	B1	f81v	F031	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E138	B1-S010	B1	f81v	F032	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E139	B1-S011	B1	f81v	F033	1	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E140	B1-S011	B1	f81v	F033	2	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E141	B1-S012	B1	f81v	F034	1	lsho	lsho	MC130	Waschgang	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
