edition	paragraph	at	word	gloss
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G002	shody	benetztes Material
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G003	qodal	abgemessene Materialportion
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G004	cthody	⟦cthody⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G005	sheos	⟦sheos⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G006	shodaiin	Dosis Q des feuchten Materials
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.10|G001	ychocthy	vermische
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.10|G002	qodal	abgemessene Materialportion
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.10|G003	shodaiin	Dosis Q des feuchten Materials
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G001	otsho	⟦otsho⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G002	or	Anteil
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G003	chear	⟦chear⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G004	sheod	⟦sheod⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G005	chkodal	⟦chkodal⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G001	ycheey	⟦ycheey⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G002	kchy	⟦kchy⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G003	oky	warm
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G004	kody	⟦kody⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G005	ydam	⟦ydam⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.13|G001	yckhodaiin	⟦yckhodaiin⟧
ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.13|G002	otoldy	⟦otoldy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G001	tshor	Material [tshor]
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G002	shey	feucht
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G003	qodckhy	⟦qodckhy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G004	cpho	⟦cpho⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G005	oltshey	⟦oltshey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G006	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G007	qopchy	⟦qopchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G001	okeey	⟦okeey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G002	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G003	sheekol	⟦sheekol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G004	shom	⟦shom⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G005	shol	feucht
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G006	cthy	Kraut
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G007	dcham	⟦dcham⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G008	do	⟦do⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G001	ydaiin	⟦ydaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G002	cphom	⟦cphom⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G003	chol	getrocknet
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G004	dockhy	⟦dockhy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G005	cthol	⟦cthol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G006	dam	⟦dam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.3|G007	oty	⟦oty⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G001	qokol	⟦qokol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G002	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G003	qockhor	⟦qockhor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G004	okchor	⟦okchor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G005	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G006	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G007	d	⟦d⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G001	ysheey	⟦ysheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G002	ckhol	⟦ckhol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G003	chckhey	⟦chckhey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G004	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G005	ctheody	⟦ctheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G006	ydy	⟦ydy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G001	ochoiky	⟦ochoiky⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G002	dshey	⟦dshey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G003	chol	getrocknet
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G004	ykcheody	⟦ykcheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G005	chol	getrocknet
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G006	dam	⟦dam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G001	todaiin	⟦todaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G002	shodaiin	Dosis Q des feuchten Materials
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G003	qotea	⟦qotea⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G004	dchy	⟦dchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G005	qotod	⟦qotod⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G006	odaiin	zusätzliche Dosis Q
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G001	sheey	benetze
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G002	kshody	⟦kshody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G003	tsheody	⟦tsheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G004	sheody	⟦sheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G005	sheetchy	⟦sheetchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G006	opod	⟦opod⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G001	oc	⟦oc⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G002	theody	⟦theody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G003	shody	benetztes Material
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G004	qodal	abgemessene Materialportion
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G005	cthody	⟦cthody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G006	sheor	⟦sheor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G007	shodaiin	Dosis Q des feuchten Materials
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G001	ychocthy	vermische
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G002	qodal	abgemessene Materialportion
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G003	shodaiin	Dosis Q des feuchten Materials
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G001	otsho	⟦otsho⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G002	or	Anteil
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G003	chear	⟦chear⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G004	sheos	⟦sheos⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G005	chkodal	⟦chkodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G001	ycheey	⟦ycheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G002	kchy	⟦kchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G003	oky	warm
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G004	kody	⟦kody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G005	odam	⟦odam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.13|G001	ycthodaiin	⟦ycthodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.13|G002	otoldy	⟦otoldy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G001	kodshol	⟦kodshol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G002	otolsheeos	⟦otolsheeos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G003	octhodaly	⟦octhodaly⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G004	opalepam	⟦opalepam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G005	oepchksheey	⟦oepchksheey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G006	qotodain	⟦qotodain⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G007	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G008	oar	⟦oar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G001	ycham	⟦ycham⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G002	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G003	chol	getrocknet
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G004	chotom	⟦chotom⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G005	cthodar	⟦cthodar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G006	sheo	⟦sheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G007	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G008	oteodal	⟦oteodal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G009	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G010	ofchoshy	⟦ofchoshy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G011	cthoshol	⟦cthoshol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G001	dsho	⟦dsho⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G002	dal	⟦dal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G003	dalody	⟦dalody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G004	ytchchy	⟦ytchchy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G005	dam	⟦dam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G006	chody	⟦chody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G007	dal	⟦dal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G008	ol	auch
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G009	schodchy	⟦schodchy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G010	qotchd	⟦qotchd⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G001	sol	⟦sol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G002	shotol	⟦shotol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G003	qokchodal	⟦qokchodal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G004	shody	benetztes Material
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G005	chotol	⟦chotol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G006	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G007	otol	⟦otol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G008	ytchdg	⟦ytchdg⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G001	ol	auch
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G002	chody	⟦chody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G003	cfhol	⟦cfhol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G004	dol	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G005	qokol	⟦qokol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G006	otodar	⟦otodar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G007	chodain	⟦chodain⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G001	tar	⟦tar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G002	otor	⟦otor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G003	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G004	cho	⟦cho⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G005	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G006	chol	getrocknet
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G007	sheoees	⟦sheoees⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G001	shor	Früchte
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G002	shol	feucht
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G003	ody	⟦ody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G004	cheodaiin	⟦cheodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G005	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G001	lor	⟦lor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G002	sheeody	⟦sheeody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G003	chodaiin	⟦chodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G004	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G005	odar	⟦odar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.9|G001	shodam	⟦shodam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.9|G002	okcheody	⟦okcheody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.9|G003	cthoctho'l	⟦cthoctho'l⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G001	ychos	⟦ychos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G002	chey	⟦chey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G003	keol	⟦keol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G004	cheol	⟦cheol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G005	ckhody	⟦ckhody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G001	okeol	⟦okeol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G002	oteol	⟦oteol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G003	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G004	odam	⟦odam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G005	sheo	⟦sheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G006	al	⟦al⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G007	sal	⟦sal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G001	qokor	⟦qokor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G002	shey	feucht
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G003	okcheor	⟦okcheor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G004	sheodom	⟦sheodom⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G001	shodaiin	Dosis Q des feuchten Materials
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G002	qotchy	zugeben
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G003	kchol	⟦kchol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G004	r	⟦r⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G001	ychey	⟦ychey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G002	ckhos	⟦ckhos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G003	okcheod	⟦okcheod⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G004	chr	⟦chr⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G001	ochol	⟦ochol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G002	shodal	⟦shodal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G003	dol	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G004	cheodam	⟦cheodam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.16|G001	choshy	⟦choshy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.16|G002	qokor	⟦qokor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.16|G003	chckhs	⟦chckhs⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.17|G001	tcheo	⟦tcheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.17|G002	l	⟦l⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.17|G003	cholchecthody	⟦cholchecthody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.18|G001	olkees	⟦olkees⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.18|G002	shodaiin	Dosis Q des feuchten Materials
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.18|G003	shody	benetztes Material
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G001	tchor	⟦tchor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G002	shol	feucht
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G003	r	⟦r⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G004	sheoky	⟦sheoky⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.20|G001	ychockhy	⟦ychockhy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.20|G002	cthol	⟦cthol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.20|G003	osos	⟦osos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G001	dol	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G002	shol	feucht
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G003	daiin	Masse C·Uₚ
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G004	shcthy	⟦shcthy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G001	kchor	⟦kchor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G002	cthy	Kraut
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G003	chakal	⟦chakal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G004	daiin	Masse C·Uₚ
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G001	oain	⟦oain⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G002	okor	⟦okor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G003	shody	benetztes Material
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G004	teols	⟦teols⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G001	ychocthy	vermische
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G002	chotey	⟦chotey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G003	teey	⟦teey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G004	s	und
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G001	ysaiin	⟦ysaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G002	chotar	⟦chotar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G003	shody	benetztes Material
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G001	ocheodaiin	⟦ocheodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G002	tchos	⟦tchos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G003	sor	⟦sor⟧
