event_id	statement_id	record_unit_id	page	field_id	field_position	master_card_id	surface	atomic_value_de	multi_surface_diagnostic	surface_frame	field_frame_mode	aligns_with_mode	primary_grammar_slot	field_close_role
E061	H4-S002	H4	f55v	F011	1	MC039	daiin	Sollmaß	YES	D	MIXED	NOT_SCORED	G2	NO
E062	H4-S002	H4	f55v	F011	2	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E063	H4-S002	H4	f55v	F011	3	MC160	talam	Verwahrort	NO	T	MIXED	NOT_SCORED	G1	NO
E064	H4-S003	H4	f55v	F012	1	MC170	ykaiin	Sollportion	NO	X	LOW_DATA	NOT_SCORED	G2	NO
E065	H4-S003	H4	f55v	F012	2	MC085	cheoar	Quellauszug	NO	CH	LOW_DATA	NOT_SCORED	G1	NO
E066	H4-S003	H4	f55v	F012	3	MC032	cheeky	länger bearbeiten	NO	CH	LOW_DATA	NOT_SCORED	G3	NO
E067	H4-S003	H4	f55v	F012	4	MC019	oldy	fertig	NO	O	LOW_DATA	NOT_SCORED	G6	YES
E068	H4-S004	H4	f55v	F013	1	MC039	aiin	Sollmaß	YES	X	X	YES	G2	NO
E069	H4-S004	H4	f55v	F013	2	MC040	okal	dorthin einsetzen	YES	O	X	NO	G5	NO
E070	H4-S004	H4	f55v	F013	3	MC021	oltchy	Folgebereitung	NO	O	X	NOT_SCORED	G4	NO
E071	H4-S004	H4	f55v	F013	4	MC080	or	Ansatz	YES	O	X	NO	G1	NO
E072	H4-S004	H4	f55v	F013	5	MC123	y	dies	YES	X	X	YES	G2	NO
E073	H4-S004	H4	f55v	F013	6	MC072	orain	Bereitungsanteil	NO	O	X	NOT_SCORED	G2	NO
E074	H5-S001	H5	f56r	F014	1	MC125	chochor	Zugabeansatz	NO	CH	MIXED	NOT_SCORED	G1	NO
E075	H5-S001	H5	f56r	F014	2	MC034	cho	weitere Zutat	YES	CH	MIXED	NOT_SCORED	G2	NO
E076	H5-S001	H5	f56r	F014	3	MC010	chodaly	Zielzugabe	NO	CH	MIXED	NOT_SCORED	G2	NO
E077	H5-S001	H5	f56r	F014	4	MC039	daiin	Sollmaß	YES	D	MIXED	NOT_SCORED	G2	NO
E078	H5-S001	H5	f56r	F015	1	MC034	sho	weitere Zutat	YES	S	MIXED	NOT_SCORED	G2	NO
E079	H5-S001	H5	f56r	F015	2	MC090	kchol	Weiterverarbeitung	NO	K	MIXED	NOT_SCORED	G4	NO
E080	H5-S001	H5	f56r	F015	3	MC013	otchor	Folgeansatz	YES	O	MIXED	NOT_SCORED	G1	NO
E081	H5-S001	H5	f56r	F015	4	MC026	choky	einsetzen	YES	CH	MIXED	NOT_SCORED	G4	NO
E082	H5-S001	H5	f56r	F015	5	MC154	dal	dorthin	YES	D	MIXED	NOT_SCORED	G5	NO
E083	H5-S002	H5	f56r	F016	1	MC142	schol	vom vorigen	YES	S	MIXED	NOT_SCORED	G1	NO
E084	H5-S002	H5	f56r	F016	2	MC131	choy	Zugabeposten	NO	CH	MIXED	NOT_SCORED	G4	NO
E085	H5-S002	H5	f56r	F016	3	MC026	choky	einsetzen	YES	CH	MIXED	NOT_SCORED	G4	NO
E086	H5-S002	H5	f56r	F016	4	MC099	cheeckhody	Langpassage; Schluss	NO	CH	MIXED	NOT_SCORED	G4	YES
E087	H5-S003	H5	f56r	F017	1	MC114	sh	Halten	NO	S	LOW_DATA	NOT_SCORED	G2	NO
E088	H5-S003	H5	f56r	F017	2	MC034	cho	weitere Zutat	YES	CH	LOW_DATA	NOT_SCORED	G2	NO
E089	H5-S003	H5	f56r	F017	3	MC122	kchey	Kurzbearbeitung	NO	K	LOW_DATA	NOT_SCORED	G4	NO
E090	H5-S003	H5	f56r	F017	4	MC015	qokokchy	erneut einsetzen	NO	Q	LOW_DATA	NOT_SCORED	G4	NO
E091	H5-S004	H5	f56r	F018	1	MC103	okchy	weiterbearbeiten	YES	O	LOW_DATA	NOT_SCORED	G4	NO
E092	H5-S004	H5	f56r	F018	2	MC006	chokcheo	Auszug einsetzen	NO	CH	LOW_DATA	NOT_SCORED	G4	NO
E093	H5-S004	H5	f56r	F018	3	MC077	kchal	Zielbearbeitung	NO	K	LOW_DATA	NOT_SCORED	G4	NO
E094	H5-S005	H5	f56r	F019	1	MC034	sho	weitere Zutat	YES	S	MIXED	NOT_SCORED	G2	NO
E095	H5-S005	H5	f56r	F019	2	MC103	chokchy	weiterbearbeiten	YES	CH	MIXED	NOT_SCORED	G4	NO
E096	H5-S005	H5	f56r	F019	3	MC136	kchoar	Quellauszug	NO	K	MIXED	NOT_SCORED	G4	NO
E097	H5-S005	H5	f56r	F019	4	MC068	sotodan	Folgeanwendung	NO	S	MIXED	NOT_SCORED	G4	NO
E098	H5-S006	H5	f56r	F020	1	MC171	otchey	das nächste	NO	O	LOW_DATA	NOT_SCORED	G2	NO
E099	H5-S006	H5	f56r	F020	2	MC104	keol	Kurzfortsetzung	NO	K	LOW_DATA	NOT_SCORED	G4	NO
E100	H5-S006	H5	f56r	F020	3	MC039	daiin	Sollmaß	YES	D	LOW_DATA	NOT_SCORED	G2	NO
E101	B1-S001	B1	f81v	F021	1	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E102	B1-S002	B1	f81v	F022	1	MC120	okaiin	bemessen	YES	O	O	YES	G2	NO
E103	B1-S002	B1	f81v	F022	2	MC023	kair	Beckenlauf	NO	K	O	NOT_SCORED	G4	NO
E104	B1-S002	B1	f81v	F022	3	MC040	okal	dorthin einsetzen	YES	O	O	YES	G5	NO
E105	B1-S002	B1	f81v	F022	4	MC055	sar	davon	YES	S	O	NO	G1	NO
E106	B1-S002	B1	f81v	F022	5	MC153	ol	weiter	YES	O	O	YES	G4	NO
E107	B1-S002	B1	f81v	F022	6	MC105	kain	Anteil	YES	K	O	NO	G2	NO
E108	B1-S002	B1	f81v	F022	7	MC097	olkain	weiterer Anteil	YES	O	O	YES	G2	NO
E109	B1-S002	B1	f81v	F022	8	MC154	al	dorthin	YES	X	O	NO	G5	NO
E110	B1-S002	B1	f81v	F022	9	MC153	ol	weiter	YES	O	O	YES	G4	NO
E111	B1-S002	B1	f81v	F022	10	MC016	rol	Anschluss	NO	X	O	NOT_SCORED	G4	NO
E112	B1-S002	B1	f81v	F022	11	MC012	dl	Zusatz	NO	D	O	NOT_SCORED	G1	NO
E113	B1-S002	B1	f81v	F023	1	MC157	olor	derselbe Ansatz	YES	O	MIXED	NOT_SCORED	G1	NO
E114	B1-S002	B1	f81v	F023	2	MC153	ol	weiter	YES	O	MIXED	NOT_SCORED	G4	NO
E115	B1-S002	B1	f81v	F023	3	MC058	sheckhal	Kurze Zielpassage	NO	S	MIXED	NOT_SCORED	G2	NO
E116	B1-S002	B1	f81v	F023	4	MC039	daiin	Sollmaß	YES	D	MIXED	NOT_SCORED	G2	NO
E117	B1-S002	B1	f81v	F023	5	MC096	qokeedal	Langer Zieleinsatz	NO	Q	MIXED	NOT_SCORED	G5	NO
E118	B1-S002	B1	f81v	F023	6	MC039	daiin	Sollmaß	YES	D	MIXED	NOT_SCORED	G2	NO
E119	B1-S002	B1	f81v	F023	7	MC035	chckhy	durchleiten	YES	CH	MIXED	NOT_SCORED	G4	NO
E120	B1-S002	B1	f81v	F023	8	MC025	schedy	überführen; Schluss	YES	S	MIXED	NOT_SCORED	G4	YES
E121	B1-S003	B1	f81v	F024	1	MC153	qol	weiter	YES	Q	LOW_DATA	NOT_SCORED	G4	NO
E122	B1-S003	B1	f81v	F025	1	MC061	sshkchdy	Haltetransfer; Schluss	NO	S	LOW_DATA	NOT_SCORED	G4	YES
E123	B1-S004	B1	f81v	F026	1	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E124	B1-S004	B1	f81v	F026	2	MC153	ol	weiter	YES	O	MIXED	NOT_SCORED	G4	NO
E125	B1-S004	B1	f81v	F026	3	MC128	shedy	kurz absetzen; Schluss	YES	S	MIXED	NOT_SCORED	G6	YES
E126	B1-S005	B1	f81v	F027	1	MC028	qolchedy	weiterführen; Schluss	YES	Q	LOW_DATA	NOT_SCORED	G4	YES
E127	B1-S006	B1	f81v	F028	1	MC017	qokain	Anteil zugeben	YES	Q	MIXED	NOT_SCORED	G2	NO
E128	B1-S006	B1	f81v	F028	2	MC035	shckhy	durchleiten	YES	S	MIXED	NOT_SCORED	G4	NO
E129	B1-S006	B1	f81v	F028	3	MC012	dl	Zusatz	NO	D	MIXED	NOT_SCORED	G1	NO
E130	B1-S006	B1	f81v	F028	4	MC056	ral	Zielmarke	NO	X	MIXED	NOT_SCORED	G4	NO
E131	B1-S007	B1	f81v	F029	1	MC088	qokchdy	einführen; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E132	B1-S008	B1	f81v	F030	1	MC123	chey	dies	YES	CH	O	NO	G2	NO
E133	B1-S008	B1	f81v	F030	2	MC153	ol	weiter	YES	O	O	YES	G4	NO
E134	B1-S008	B1	f81v	F030	3	MC147	cheky	kurz wärmen	NO	CH	O	NOT_SCORED	G3	NO
E135	B1-S008	B1	f81v	F030	4	MC153	ol	weiter	YES	O	O	YES	G4	NO
E136	B1-S008	B1	f81v	F030	5	MC128	shedy	kurz absetzen; Schluss	YES	S	O	NO	G6	YES
E137	B1-S009	B1	f81v	F031	1	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E138	B1-S010	B1	f81v	F032	1	MC083	qokedy	kurz einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E139	B1-S011	B1	f81v	F033	1	MC035	chckhy	durchleiten	YES	CH	MIXED	NOT_SCORED	G4	NO
E140	B1-S011	B1	f81v	F033	2	MC026	qoky	einsetzen	YES	Q	MIXED	NOT_SCORED	G4	NO
E141	B1-S012	B1	f81v	F034	1	MC130	lsho	Waschgang	NO	L	LOW_DATA	NOT_SCORED	G4	NO
E142	B1-S012	B1	f81v	F034	2	MC007	qokey	kurz einwirken	YES	Q	LOW_DATA	NOT_SCORED	G4	NO
E143	B1-S012	B1	f81v	F034	3	MC038	lshedy	Waschgang; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E144	B1-S013	B1	f81v	F035	1	MC038	lshedy	Waschgang; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E145	B1-S014	B1	f81v	F036	1	MC074	chedy	überführen	YES	CH	MIXED	NOT_SCORED	G4	NO
E146	B1-S014	B1	f81v	F036	2	MC134	qolky	Weitergang	NO	Q	MIXED	NOT_SCORED	G4	NO
E147	B1-S014	B1	f81v	F036	3	MC051	lchedal	Zielabführung	NO	L	MIXED	NOT_SCORED	G5	NO
E148	B1-S014	B1	f81v	F036	4	MC153	qol	weiter	YES	Q	MIXED	NOT_SCORED	G4	NO
E149	B1-S014	B1	f81v	F036	5	MC121	otar	Folgequelle	NO	O	MIXED	NOT_SCORED	G1	NO
E150	B1-S015	B1	f81v	F037	1	MC109	ytey	Kurzteil	NO	X	LOW_DATA	NOT_SCORED	G4	NO
E151	B1-S015	B1	f81v	F037	2	MC005	okchedy	einführen; Schluss	YES	O	LOW_DATA	NOT_SCORED	G4	YES
E152	B1-S016	B1	f81v	F038	1	MC040	qokal	dorthin einsetzen	YES	Q	Q	YES	G5	NO
E153	B1-S016	B1	f81v	F038	2	MC002	okeey	lange einwirken	YES	O	Q	NO	G4	NO
E154	B1-S016	B1	f81v	F038	3	MC153	qol	weiter	YES	Q	Q	YES	G4	NO
E155	B1-S016	B1	f81v	F038	4	MC128	cheedy	kurz absetzen; Schluss	YES	CH	Q	NO	G6	YES
E156	B1-S017	B1	f81v	F039	1	MC154	sal	dorthin	YES	S	LOW_DATA	NOT_SCORED	G5	NO
E157	B1-S017	B1	f81v	F039	2	MC106	teol	Kurzfortsetzung	NO	T	LOW_DATA	NOT_SCORED	G4	NO
E158	B1-S017	B1	f81v	F039	3	MC139	dchdy	Transfer; Schluss	NO	D	LOW_DATA	NOT_SCORED	G4	YES
E159	B1-S018	B1	f81v	F040	1	MC118	ly	Abführposten	NO	L	LOW_DATA	NOT_SCORED	G4	NO
E160	B1-S018	B1	f81v	F041	1	MC076	dsheol	Kurzhalt	NO	D	O	NOT_SCORED	G4	NO
E161	B1-S018	B1	f81v	F041	2	MC033	oiiin	Arbeitsstufe	YES	O	O	YES	G3	NO
E162	B1-S018	B1	f81v	F041	3	MC045	olkeedy	lange sammeln; Schluss	YES	O	O	YES	G5	YES
E163	B1-S019	B1	f81v	F042	1	MC128	tedy	kurz absetzen; Schluss	YES	T	LOW_DATA	NOT_SCORED	G6	YES
E164	B1-S020	B1	f81v	F043	1	MC147	cheky	kurz wärmen	NO	CH	LOW_DATA	NOT_SCORED	G3	NO
E165	B1-S020	B1	f81v	F043	2	MC143	shckhedy	durchlassen; Schluss	NO	S	LOW_DATA	NOT_SCORED	G6	YES
E166	B1-S021	B1	f81v	F044	1	MC154	chal	dorthin	YES	CH	LOW_DATA	NOT_SCORED	G5	NO
E167	B2-S001	B2	f82r	F045	1	MC025	dchedy	überführen; Schluss	YES	D	LOW_DATA	NOT_SCORED	G4	YES
E168	B2-S002	B2	f82r	F046	1	MC028	qolchedy	weiterführen; Schluss	YES	Q	LOW_DATA	NOT_SCORED	G4	YES
E169	B2-S003	B2	f82r	F047	1	MC017	qokain	Anteil zugeben	YES	Q	MIXED	NOT_SCORED	G2	NO
E170	B2-S003	B2	f82r	F047	2	MC123	dy	dies	YES	D	MIXED	NOT_SCORED	G2	NO
E171	B2-S003	B2	f82r	F047	3	MC082	qokeedy	lange einwirken; Schluss	NO	Q	MIXED	NOT_SCORED	G4	YES
E172	B2-S004	B2	f82r	F048	1	MC040	qokal	dorthin einsetzen	YES	Q	LOW_DATA	NOT_SCORED	G5	NO
E173	B2-S004	B2	f82r	F048	2	MC168	lcheckhy	Abführpassage	NO	L	LOW_DATA	NOT_SCORED	G4	NO
E174	B2-S004	B2	f82r	F048	3	MC127	lched	Abführung	NO	L	LOW_DATA	NOT_SCORED	G4	NO
E175	B2-S004	B2	f82r	F049	1	MC002	qokeey	lange einwirken	YES	Q	LOW_DATA	NOT_SCORED	G4	NO
E176	B2-S004	B2	f82r	F049	2	MC133	lcheckhedy	Trennabzug; Schluss	NO	L	LOW_DATA	NOT_SCORED	G6	YES
E177	B2-S005	B2	f82r	F050	1	MC054	qokaly	Zieleinsatz	NO	Q	MIXED	NOT_SCORED	G5	NO
E178	B2-S005	B2	f82r	F050	2	MC036	solkaiin	Sollsammlung	NO	S	MIXED	NOT_SCORED	G4	NO
E179	B2-S005	B2	f82r	F050	3	MC035	chckhy	durchleiten	YES	CH	MIXED	NOT_SCORED	G4	NO
E180	B2-S005	B2	f82r	F050	4	MC120	qokaiin	bemessen	YES	Q	MIXED	NOT_SCORED	G2	NO
E181	B2-S005	B2	f82r	F051	1	MC120	qokaiin	bemessen	YES	Q	LOW_DATA	NOT_SCORED	G2	NO
E182	B2-S005	B2	f82r	F051	2	MC112	octheol	Fortsetzung vorbereiten	NO	O	LOW_DATA	NOT_SCORED	G4	NO
E183	B2-S005	B2	f82r	F051	3	MC166	chkeey	Langwärmen	NO	CH	LOW_DATA	NOT_SCORED	G4	NO
E184	B2-S005	B2	f82r	F051	4	MC004	ldy	abziehen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G6	YES
E185	B2-S006	B2	f82r	F052	1	MC063	oteey	Langfolge	NO	O	Q	NOT_SCORED	G3	NO
E186	B2-S006	B2	f82r	F052	2	MC040	qokal	dorthin einsetzen	YES	Q	Q	YES	G5	NO
E187	B2-S006	B2	f82r	F052	3	MC132	sheckhy	Kurzpassage	NO	S	Q	NOT_SCORED	G4	NO
E188	B2-S006	B2	f82r	F052	4	MC026	qoky	einsetzen	YES	Q	Q	YES	G4	NO
E189	B2-S007	B2	f82r	F053	1	MC138	dshedy	Kurzabsetzen; Schluss	NO	D	LOW_DATA	NOT_SCORED	G4	YES
E190	B2-S008	B2	f82r	F054	1	MC060	sotaiin	Folgemaß	YES	S	S	YES	G2	NO
E191	B2-S008	B2	f82r	F054	2	MC044	qokar	Quelleinsatz	NO	Q	S	NOT_SCORED	G1	NO
E192	B2-S008	B2	f82r	F054	3	MC128	shedy	kurz absetzen; Schluss	YES	S	S	YES	G6	YES
E193	B2-S009	B2	f82r	F055	1	MC149	solshedy	Folgeabsetzen; Schluss	NO	S	LOW_DATA	NOT_SCORED	G6	YES
E194	B2-S010	B2	f82r	F056	1	MC002	qokeey	lange einwirken	YES	Q	Q	YES	G4	NO
E195	B2-S010	B2	f82r	F056	2	MC026	qoky	einsetzen	YES	Q	Q	YES	G4	NO
E196	B2-S010	B2	f82r	F056	3	MC065	ls	Auslass	NO	L	Q	NOT_SCORED	G4	NO
E197	B2-S010	B2	f82r	F056	4	MC119	cheey	Klarauszug	YES	CH	Q	NO	G4	NO
E198	B2-S011	B2	f82r	F057	1	MC017	okain	Anteil zugeben	YES	O	O	YES	G2	NO
E199	B2-S011	B2	f82r	F057	2	MC055	char	davon	YES	CH	O	NO	G1	NO
E200	B2-S011	B2	f82r	F057	3	MC017	okain	Anteil zugeben	YES	O	O	YES	G2	NO
E201	B2-S011	B2	f82r	F057	4	MC082	qokeedy	lange einwirken; Schluss	NO	Q	O	NOT_SCORED	G4	YES
E202	B2-S012	B2	f82r	F058	1	MC008	lchy	Abführgut	NO	L	LOW_DATA	NOT_SCORED	G2	NO
E203	B2-S012	B2	f82r	F059	1	MC119	cheey	Klarauszug	YES	CH	MIXED	NOT_SCORED	G4	NO
E204	B2-S012	B2	f82r	F059	2	MC073	qcthey	kurz vorbereiten	YES	Q	MIXED	NOT_SCORED	G3	NO
E205	B2-S012	B2	f82r	F059	3	MC002	qokeey	lange einwirken	YES	Q	MIXED	NOT_SCORED	G4	NO
E206	B2-S012	B2	f82r	F059	4	MC066	lcheey	Klarabzug	NO	L	MIXED	NOT_SCORED	G5	NO
E207	B2-S012	B2	f82r	F059	5	MC039	daiin	Sollmaß	YES	D	MIXED	NOT_SCORED	G2	NO
E208	B2-S012	B2	f82r	F059	6	MC123	chey	dies	YES	CH	MIXED	NOT_SCORED	G2	NO
E209	B2-S012	B2	f82r	F059	7	MC140	qokeeedy	Volleinsatz; Schluss	NO	Q	MIXED	NOT_SCORED	G4	YES
E210	B2-S013	B2	f82r	F060	1	MC155	lchedy	abführen; Schluss	NO	L	LOW_DATA	NOT_SCORED	G4	YES
E211	B2-S014	B2	f82r	F061	1	MC029	lar	Quellabzug	NO	L	LOW_DATA	NOT_SCORED	G4	NO
E212	B2-S015	B2	f82r	F062	1	MC141	tshey	Klarlauf	NO	T	LOW_DATA	NOT_SCORED	G4	NO
E213	B2-S015	B2	f82r	F062	2	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E214	B2-S016	B2	f82r	F063	1	MC154	cheal	dorthin	YES	CH	MIXED	NOT_SCORED	G5	NO
E215	B2-S016	B2	f82r	F063	2	MC011	lchedar	Quellabführung	NO	L	MIXED	NOT_SCORED	G4	NO
E216	B2-S016	B2	f82r	F063	3	MC152	ches	Teilen	NO	CH	MIXED	NOT_SCORED	G2	NO
E217	B2-S016	B2	f82r	F063	4	MC039	aiin	Sollmaß	YES	X	MIXED	NOT_SCORED	G2	NO
E218	B2-S016	B2	f82r	F063	5	MC063	oteey	Langfolge	NO	O	MIXED	NOT_SCORED	G3	NO
E219	B2-S016	B2	f82r	F063	6	MC120	qokaiin	bemessen	YES	Q	MIXED	NOT_SCORED	G2	NO
E220	B2-S016	B2	f82r	F063	7	MC007	okey	kurz einwirken	YES	O	MIXED	NOT_SCORED	G4	NO
E221	B2-S016	B2	f82r	F064	1	MC070	pchedy	Zuführung; Schluss	NO	X	LOW_DATA	NOT_SCORED	G4	YES
E222	B2-S017	B2	f82r	F065	1	MC102	rsheal	Kurzhalt am Ziel	NO	X	LOW_DATA	NOT_SCORED	G3	NO
E223	B2-S017	B2	f82r	F065	2	MC079	daldy	Zielschluss	NO	D	LOW_DATA	NOT_SCORED	G6	YES
E224	B2-S018	B2	f82r	F066	1	MC082	qokeedy	lange einwirken; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G4	YES
E225	B2-S019	B2	f82r	F067	1	MC084	rshedy	Waschschluss	NO	X	LOW_DATA	NOT_SCORED	G6	YES
E226	B2-S020	B2	f82r	F068	1	MC173	qoteedy	lange Folgestufe; Schluss	NO	Q	LOW_DATA	NOT_SCORED	G6	YES
