endpoint	representation	regime	n	positives	scored_domains	macro_auc	macro_ap	gain_bits	positive_gain_domains	domains_auc_json	domains_gain_json	gain_vs_structure_bits	equality_isomorphism_check	fixed_prediction_max_family_p
FUNCTION_WORD	COMPLETE_RENDERED_GROUP	LOCAL	133183	20168	4	0.8710128920728674	0.7509753747472924	25366.165524932494	3	"{""CURIOUS_CURES"":0.986374947,""HARLEIAN_COOKERY"":0.942154709,""PCEEC2"":0.909981138,""QUINTE_ESSENCE"":0.645540774}"	"{""CURIOUS_CURES"":7480.16950295,""HARLEIAN_COOKERY"":12410.168655838,""PCEEC2"":11206.769663139,""QUINTE_ESSENCE"":-5730.942296994}"	31612.991198869473	NOT_APPLICABLE	0.0038910505836575876
FUNCTION_WORD	FIELD_CONSTRUCTION_SPAN	LOCAL	133183	20168	4	0.4638850869374237	0.1909742900761325	-32033.18859659927	0	"{""CURIOUS_CURES"":0.495461726,""HARLEIAN_COOKERY"":0.322409881,""PCEEC2"":0.535481058,""QUINTE_ESSENCE"":0.502187682}"	"{""CURIOUS_CURES"":-8787.158355709,""HARLEIAN_COOKERY"":-12302.110517819,""PCEEC2"":-500.830759977,""QUINTE_ESSENCE"":-10443.088963095}"	-25797.960586108064	NOT_APPLICABLE	1.0
ALTERNATIVE_OR	SOURCE_TOKEN_EQUALITY	UNIVERSAL	133183	1310	5	0.5	0.010301840957481417	-4621.486161857123	0	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":-464.038738167,""CURIOUS_CURES"":-990.041404625,""HARLEIAN_COOKERY"":-1225.796143135,""PCEEC2"":-1563.961337871,""QUINTE_ESSENCE"":-377.648538059}"	-4445.702826392999	SOURCE_EQUIVALENT	NA
ALTERNATIVE_OR	DOMAIN_LOCAL_OPAQUE_ID	UNIVERSAL	133183	1310	5	0.5	0.010301840957481417	-4621.486161857123	0	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":-464.038738167,""CURIOUS_CURES"":-990.041404625,""HARLEIAN_COOKERY"":-1225.796143135,""PCEEC2"":-1563.961337871,""QUINTE_ESSENCE"":-377.648538059}"	-4445.702826392999	SOURCE_EQUIVALENT	NA
ALTERNATIVE_OR	HOST_IDENTITY	UNIVERSAL	133183	1310	5	0.3377461650862671	0.009518391682416881	-3186.4923065061885	0	"{""COREMA"":0.571393731,""CURIOUS_CURES"":0.091893407,""HARLEIAN_COOKERY"":0.34730008,""PCEEC2"":0.19220094,""QUINTE_ESSENCE"":0.485942668}"	"{""COREMA"":-320.98649903,""CURIOUS_CURES"":-836.684922545,""HARLEIAN_COOKERY"":-1232.056582772,""PCEEC2"":-601.155030806,""QUINTE_ESSENCE"":-195.609271353}"	-3010.7089710420623	SOURCE_EQUIVALENT	NA
ALTERNATIVE_OR	COMPOSITE_JOINT_STATE	UNIVERSAL	133183	1310	5	0.6868865898249854	0.01767079929120278	-1295.0317303722693	1	"{""COREMA"":0.524585502,""CURIOUS_CURES"":0.741777243,""HARLEIAN_COOKERY"":0.755651348,""PCEEC2"":0.684764134,""QUINTE_ESSENCE"":0.727654723}"	"{""COREMA"":-619.005366012,""CURIOUS_CURES"":-168.288005391,""HARLEIAN_COOKERY"":-24.609072443,""PCEEC2"":-564.35991364,""QUINTE_ESSENCE"":81.230627114}"	-1119.2483949081434	NOT_APPLICABLE	NA
ALTERNATIVE_OR	COMPLETE_RENDERED_GROUP	UNIVERSAL	133183	1310	5	0.548484003952532	0.015278145224611225	-7964.978360537227	0	"{""COREMA"":0.537846701,""CURIOUS_CURES"":0.375033785,""HARLEIAN_COOKERY"":0.714699285,""PCEEC2"":0.460480062,""QUINTE_ESSENCE"":0.654360187}"	"{""COREMA"":-2815.798154831,""CURIOUS_CURES"":-1272.77050533,""HARLEIAN_COOKERY"":-1368.215273758,""PCEEC2"":-2042.491932335,""QUINTE_ESSENCE"":-465.702494282}"	-7789.195025073104	NOT_APPLICABLE	NA
ALTERNATIVE_OR	FIELD_CONSTRUCTION_SPAN	UNIVERSAL	133183	1310	5	0.48762933791058743	0.010342435654870169	-13492.604102712652	0	"{""COREMA"":0.491692644,""CURIOUS_CURES"":0.44964282,""HARLEIAN_COOKERY"":0.507416561,""PCEEC2"":0.503373499,""QUINTE_ESSENCE"":0.486021164}"	"{""COREMA"":-3315.379070583,""CURIOUS_CURES"":-1389.276803932,""HARLEIAN_COOKERY"":-2939.360601251,""PCEEC2"":-4600.204662193,""QUINTE_ESSENCE"":-1248.382964754}"	-13316.82076724852	NOT_APPLICABLE	NA
ALTERNATIVE_OR	SOURCE_TOKEN_EQUALITY	LOCAL	133183	1310	5	0.948805337042657	0.7938461070503152	3819.861374399825	5	"{""COREMA"":0.791794908,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.982871824,""PCEEC2"":0.998532837,""QUINTE_ESSENCE"":0.970827116}"	"{""COREMA"":551.97381751,""CURIOUS_CURES"":850.617507923,""HARLEIAN_COOKERY"":1357.323783624,""PCEEC2"":766.84712629,""QUINTE_ESSENCE"":293.099139052}"	8640.444857593242	SOURCE_EQUIVALENT	0.0038910505836575876
ALTERNATIVE_OR	DOMAIN_LOCAL_OPAQUE_ID	LOCAL	133183	1310	5	0.948805337042657	0.7938461070503152	3819.861374399825	5	"{""COREMA"":0.791794908,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.982871824,""PCEEC2"":0.998532837,""QUINTE_ESSENCE"":0.970827116}"	"{""COREMA"":551.97381751,""CURIOUS_CURES"":850.617507923,""HARLEIAN_COOKERY"":1357.323783624,""PCEEC2"":766.84712629,""QUINTE_ESSENCE"":293.099139052}"	8640.444857593242	SOURCE_EQUIVALENT	0.0038910505836575876
ALTERNATIVE_OR	HOST_IDENTITY	LOCAL	133183	1310	5	0.9244196585702685	0.6917130377272637	4271.9038606354	5	"{""COREMA"":0.690789563,""CURIOUS_CURES"":0.998526767,""HARLEIAN_COOKERY"":0.983620617,""PCEEC2"":0.994159356,""QUINTE_ESSENCE"":0.95500199}"	"{""COREMA"":89.808514328,""CURIOUS_CURES"":831.481437523,""HARLEIAN_COOKERY"":2153.319799114,""PCEEC2"":780.630286683,""QUINTE_ESSENCE"":416.663822986}"	9092.487343828816	SOURCE_EQUIVALENT	0.0038910505836575876
ALTERNATIVE_OR	COMPOSITE_JOINT_STATE	LOCAL	133183	1310	5	0.748190626176014	0.1013566319545998	-4622.632810090578	3	"{""COREMA"":0.584228747,""CURIOUS_CURES"":0.916640774,""HARLEIAN_COOKERY"":0.803795503,""PCEEC2"":0.860222736,""QUINTE_ESSENCE"":0.576065371}"	"{""COREMA"":-169.265843114,""CURIOUS_CURES"":219.998477067,""HARLEIAN_COOKERY"":50.092729146,""PCEEC2"":159.236323224,""QUINTE_ESSENCE"":-4882.694496413}"	197.9506731028414	NOT_APPLICABLE	0.0038910505836575876
ALTERNATIVE_OR	COMPLETE_RENDERED_GROUP	LOCAL	133183	1310	5	0.8567030695475623	0.4264675812923908	-2777.011747766366	1	"{""COREMA"":0.644767023,""CURIOUS_CURES"":0.988726497,""HARLEIAN_COOKERY"":0.974275807,""PCEEC2"":0.982622591,""QUINTE_ESSENCE"":0.69312343}"	"{""COREMA"":-1013.603602204,""CURIOUS_CURES"":-68.009726919,""HARLEIAN_COOKERY"":-1140.4004299,""PCEEC2"":235.318048588,""QUINTE_ESSENCE"":-790.316037331}"	2043.5717354270528	NOT_APPLICABLE	0.0038910505836575876
ALTERNATIVE_OR	FIELD_CONSTRUCTION_SPAN	LOCAL	133183	1310	5	0.47640172238680645	0.009479507915866072	-21555.553070333895	0	"{""COREMA"":0.517754583,""CURIOUS_CURES"":0.475307256,""HARLEIAN_COOKERY"":0.473467874,""PCEEC2"":0.440600297,""QUINTE_ESSENCE"":0.474878603}"	"{""COREMA"":-7469.411829237,""CURIOUS_CURES"":-2300.261108275,""HARLEIAN_COOKERY"":-6414.639194503,""PCEEC2"":-2197.883804445,""QUINTE_ESSENCE"":-3173.357133874}"	-16734.96958714048	NOT_APPLICABLE	1.0
POLARITY_EXCLUSION	SOURCE_TOKEN_EQUALITY	UNIVERSAL	133183	789	5	0.5	0.007780855045920782	-3066.6404981051755	0	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":-622.543926956,""CURIOUS_CURES"":-707.169662545,""HARLEIAN_COOKERY"":-1428.988766303,""PCEEC2"":-222.845648155,""QUINTE_ESSENCE"":-85.092494146}"	-3097.89518382396	SOURCE_EQUIVALENT	NA
POLARITY_EXCLUSION	DOMAIN_LOCAL_OPAQUE_ID	UNIVERSAL	133183	789	5	0.5	0.007780855045920782	-3066.6404981051755	0	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":-622.543926956,""CURIOUS_CURES"":-707.169662545,""HARLEIAN_COOKERY"":-1428.988766303,""PCEEC2"":-222.845648155,""QUINTE_ESSENCE"":-85.092494146}"	-3097.89518382396	SOURCE_EQUIVALENT	NA
POLARITY_EXCLUSION	HOST_IDENTITY	UNIVERSAL	133183	789	5	0.44031838615509444	0.007587009110278785	-2704.5592765275637	0	"{""COREMA"":0.497560765,""CURIOUS_CURES"":0.279364313,""HARLEIAN_COOKERY"":0.373456494,""PCEEC2"":0.410115606,""QUINTE_ESSENCE"":0.641094754}"	"{""COREMA"":-489.254178734,""CURIOUS_CURES"":-690.500005364,""HARLEIAN_COOKERY"":-898.316792489,""PCEEC2"":-572.349879303,""QUINTE_ESSENCE"":-54.138420638}"	-2735.8139622463505	SOURCE_EQUIVALENT	NA
POLARITY_EXCLUSION	COMPOSITE_JOINT_STATE	UNIVERSAL	133183	789	5	0.5608816986237766	0.008804463877089953	-562.8481559216523	2	"{""COREMA"":0.542729801,""CURIOUS_CURES"":0.538028439,""HARLEIAN_COOKERY"":0.578463118,""PCEEC2"":0.573918725,""QUINTE_ESSENCE"":0.57126841}"	"{""COREMA"":-140.175338235,""CURIOUS_CURES"":-142.673245757,""HARLEIAN_COOKERY"":-337.50880423,""PCEEC2"":17.064830396,""QUINTE_ESSENCE"":40.444401904}"	-594.1028416404379	NOT_APPLICABLE	NA
POLARITY_EXCLUSION	COMPLETE_RENDERED_GROUP	UNIVERSAL	133183	789	5	0.46058371520760355	0.006911920016050371	-5390.146081606785	0	"{""COREMA"":0.485750826,""CURIOUS_CURES"":0.363938371,""HARLEIAN_COOKERY"":0.439524242,""PCEEC2"":0.560431733,""QUINTE_ESSENCE"":0.453273404}"	"{""COREMA"":-994.711527022,""CURIOUS_CURES"":-1330.470341851,""HARLEIAN_COOKERY"":-1919.152416987,""PCEEC2"":-748.747336387,""QUINTE_ESSENCE"":-397.064459359}"	-5421.40076732557	NOT_APPLICABLE	NA
POLARITY_EXCLUSION	FIELD_CONSTRUCTION_SPAN	UNIVERSAL	133183	789	5	0.5264714204887525	0.00746174822076124	-9057.176051447157	0	"{""COREMA"":0.504062572,""CURIOUS_CURES"":0.547745455,""HARLEIAN_COOKERY"":0.506519461,""PCEEC2"":0.555558086,""QUINTE_ESSENCE"":0.518471529}"	"{""COREMA"":-2862.36147281,""CURIOUS_CURES"":-934.471877573,""HARLEIAN_COOKERY"":-2803.395284369,""PCEEC2"":-1797.888117736,""QUINTE_ESSENCE"":-659.05929896}"	-9088.430737165942	NOT_APPLICABLE	NA
POLARITY_EXCLUSION	SOURCE_TOKEN_EQUALITY	LOCAL	133183	789	5	0.8722696928209943	0.6891981363422206	1597.2866472601063	3	"{""COREMA"":0.566172243,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.989273621,""PCEEC2"":0.998529043,""QUINTE_ESSENCE"":0.807373557}"	"{""COREMA"":-182.061457705,""CURIOUS_CURES"":313.273529408,""HARLEIAN_COOKERY"":189.902249238,""PCEEC2"":1509.820821355,""QUINTE_ESSENCE"":-233.648495035}"	8185.38692004518	SOURCE_EQUIVALENT	0.0038910505836575876
POLARITY_EXCLUSION	DOMAIN_LOCAL_OPAQUE_ID	LOCAL	133183	789	5	0.8722696928209943	0.6891981363422206	1597.2866472601063	3	"{""COREMA"":0.566172243,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.989273621,""PCEEC2"":0.998529043,""QUINTE_ESSENCE"":0.807373557}"	"{""COREMA"":-182.061457705,""CURIOUS_CURES"":313.273529408,""HARLEIAN_COOKERY"":189.902249238,""PCEEC2"":1509.820821355,""QUINTE_ESSENCE"":-233.648495035}"	8185.38692004518	SOURCE_EQUIVALENT	0.0038910505836575876
POLARITY_EXCLUSION	HOST_IDENTITY	LOCAL	133183	789	5	0.8309578805090988	0.46447915649087157	1618.3447025478572	3	"{""COREMA"":0.579344912,""CURIOUS_CURES"":0.925378763,""HARLEIAN_COOKERY"":0.930134038,""PCEEC2"":0.996524988,""QUINTE_ESSENCE"":0.723406701}"	"{""COREMA"":-226.083961126,""CURIOUS_CURES"":179.961200669,""HARLEIAN_COOKERY"":291.113054658,""PCEEC2"":1525.101034421,""QUINTE_ESSENCE"":-151.746626074}"	8206.444975332932	SOURCE_EQUIVALENT	0.0038910505836575876
POLARITY_EXCLUSION	COMPOSITE_JOINT_STATE	LOCAL	133183	789	5	0.6395969711479336	0.03237613584417495	-7844.451414393157	1	"{""COREMA"":0.620115982,""CURIOUS_CURES"":0.686273507,""HARLEIAN_COOKERY"":0.644983385,""PCEEC2"":0.771362188,""QUINTE_ESSENCE"":0.475249794}"	"{""COREMA"":-69.959286608,""CURIOUS_CURES"":-15.854345019,""HARLEIAN_COOKERY"":-72.739644667,""PCEEC2"":139.890722006,""QUINTE_ESSENCE"":-7825.788860105}"	-1256.3511416080855	NOT_APPLICABLE	0.0038910505836575876
POLARITY_EXCLUSION	COMPLETE_RENDERED_GROUP	LOCAL	133183	789	5	0.7530540860193164	0.16792821300026814	-4062.7738519554177	1	"{""COREMA"":0.598845865,""CURIOUS_CURES"":0.822564439,""HARLEIAN_COOKERY"":0.817305953,""PCEEC2"":0.97340688,""QUINTE_ESSENCE"":0.553147292}"	"{""COREMA"":-651.487346977,""CURIOUS_CURES"":-194.13685335,""HARLEIAN_COOKERY"":-724.689233767,""PCEEC2"":445.616594638,""QUINTE_ESSENCE"":-2938.0770125}"	2525.326420829657	NOT_APPLICABLE	0.0038910505836575876
POLARITY_EXCLUSION	FIELD_CONSTRUCTION_SPAN	LOCAL	133183	789	5	0.4520674327630242	0.006444267746224088	-17527.198886001766	0	"{""COREMA"":0.538791027,""CURIOUS_CURES"":0.38650073,""HARLEIAN_COOKERY"":0.353303458,""PCEEC2"":0.48833025,""QUINTE_ESSENCE"":0.4934117}"	"{""COREMA"":-4291.423560627,""CURIOUS_CURES"":-1048.147860117,""HARLEIAN_COOKERY"":-1661.194504595,""PCEEC2"":-4351.115110057,""QUINTE_ESSENCE"":-6175.317850606}"	-10939.098613216695	NOT_APPLICABLE	1.0
UNTIL_STATE_GATE	SOURCE_TOKEN_EQUALITY	UNIVERSAL	133183	518	5	0.5	0.004154953757994595	-1859.8259438560328	1	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":216.741539508,""CURIOUS_CURES"":-230.396523453,""HARLEIAN_COOKERY"":-666.337154273,""PCEEC2"":-803.48012358,""QUINTE_ESSENCE"":-376.353682058}"	-1787.6910533795417	SOURCE_EQUIVALENT	NA
UNTIL_STATE_GATE	DOMAIN_LOCAL_OPAQUE_ID	UNIVERSAL	133183	518	5	0.5	0.004154953757994595	-1859.8259438560328	1	"{""COREMA"":0.5,""CURIOUS_CURES"":0.5,""HARLEIAN_COOKERY"":0.5,""PCEEC2"":0.5,""QUINTE_ESSENCE"":0.5}"	"{""COREMA"":216.741539508,""CURIOUS_CURES"":-230.396523453,""HARLEIAN_COOKERY"":-666.337154273,""PCEEC2"":-803.48012358,""QUINTE_ESSENCE"":-376.353682058}"	-1787.6910533795417	SOURCE_EQUIVALENT	NA
UNTIL_STATE_GATE	HOST_IDENTITY	UNIVERSAL	133183	518	5	0.2719809138065725	0.003164447509371236	-2056.3278870736203	0	"{""COREMA"":0.497398981,""CURIOUS_CURES"":0.020836404,""HARLEIAN_COOKERY"":0.424621389,""PCEEC2"":0.139364491,""QUINTE_ESSENCE"":0.277683305}"	"{""COREMA"":-89.568609545,""CURIOUS_CURES"":-886.299517278,""HARLEIAN_COOKERY"":-416.603616894,""PCEEC2"":-399.067670087,""QUINTE_ESSENCE"":-264.78847327}"	-1984.1929965971312	SOURCE_EQUIVALENT	NA
UNTIL_STATE_GATE	COMPOSITE_JOINT_STATE	UNIVERSAL	133183	518	5	0.49950471192902396	0.004553262036292391	-624.1608689487259	1	"{""COREMA"":0.560622872,""CURIOUS_CURES"":0.199118548,""HARLEIAN_COOKERY"":0.463654387,""PCEEC2"":0.57225918,""QUINTE_ESSENCE"":0.701868573}"	"{""COREMA"":122.373493082,""CURIOUS_CURES"":-165.92566057,""HARLEIAN_COOKERY"":-191.399439513,""PCEEC2"":-291.312632395,""QUINTE_ESSENCE"":-97.896629553}"	-552.0259784722348	NOT_APPLICABLE	NA
UNTIL_STATE_GATE	COMPLETE_RENDERED_GROUP	UNIVERSAL	133183	518	5	0.31902755356664103	0.0034461567578611962	-4325.112181648416	0	"{""COREMA"":0.540572371,""CURIOUS_CURES"":0.02727831,""HARLEIAN_COOKERY"":0.332804812,""PCEEC2"":0.30677031,""QUINTE_ESSENCE"":0.387711966}"	"{""COREMA"":-11.964288775,""CURIOUS_CURES"":-1494.015753328,""HARLEIAN_COOKERY"":-1094.291148265,""PCEEC2"":-1073.948929406,""QUINTE_ESSENCE"":-650.892061875}"	-4252.977291171922	NOT_APPLICABLE	NA
UNTIL_STATE_GATE	FIELD_CONSTRUCTION_SPAN	UNIVERSAL	133183	518	5	0.505468272885413	0.004236924012500397	-6260.093180672504	0	"{""COREMA"":0.44337103,""CURIOUS_CURES"":0.537775029,""HARLEIAN_COOKERY"":0.513207171,""PCEEC2"":0.50611517,""QUINTE_ESSENCE"":0.526872964}"	"{""COREMA"":-932.094474329,""CURIOUS_CURES"":-421.549489708,""HARLEIAN_COOKERY"":-1554.630801095,""PCEEC2"":-2489.700002331,""QUINTE_ESSENCE"":-862.118413209}"	-6187.958290196012	NOT_APPLICABLE	NA
UNTIL_STATE_GATE	SOURCE_TOKEN_EQUALITY	LOCAL	133183	518	5	0.9137618582603817	0.6422857280326346	788.7071257848136	4	"{""COREMA"":0.752695508,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.966623911,""PCEEC2"":0.981715075,""QUINTE_ESSENCE"":0.867774797}"	"{""COREMA"":161.445320162,""CURIOUS_CURES"":712.325217546,""HARLEIAN_COOKERY"":159.308310264,""PCEEC2"":40.634329847,""QUINTE_ESSENCE"":-285.006052035}"	5924.057575940724	SOURCE_EQUIVALENT	0.0038910505836575876
UNTIL_STATE_GATE	DOMAIN_LOCAL_OPAQUE_ID	LOCAL	133183	518	5	0.9137618582603817	0.6422857280326346	788.7071257848136	4	"{""COREMA"":0.752695508,""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.966623911,""PCEEC2"":0.981715075,""QUINTE_ESSENCE"":0.867774797}"	"{""COREMA"":161.445320162,""CURIOUS_CURES"":712.325217546,""HARLEIAN_COOKERY"":159.308310264,""PCEEC2"":40.634329847,""QUINTE_ESSENCE"":-285.006052035}"	5924.057575940724	SOURCE_EQUIVALENT	0.0038910505836575876
UNTIL_STATE_GATE	HOST_IDENTITY	LOCAL	133183	518	5	0.8252879757137379	0.27380435925997937	149.4641692046855	2	"{""COREMA"":0.662761119,""CURIOUS_CURES"":0.999896261,""HARLEIAN_COOKERY"":0.646540678,""PCEEC2"":0.995524697,""QUINTE_ESSENCE"":0.821717123}"	"{""COREMA"":-68.079058531,""CURIOUS_CURES"":810.373667112,""HARLEIAN_COOKERY"":-456.165058099,""PCEEC2"":35.166357881,""QUINTE_ESSENCE"":-171.831739158}"	5284.814619360595	SOURCE_EQUIVALENT	0.0038910505836575876
UNTIL_STATE_GATE	COMPOSITE_JOINT_STATE	LOCAL	133183	518	5	0.6320443284057974	0.02827866176770008	-5804.469191006281	1	"{""COREMA"":0.670982157,""CURIOUS_CURES"":0.959436081,""HARLEIAN_COOKERY"":0.34285346,""PCEEC2"":0.604812162,""QUINTE_ESSENCE"":0.582137782}"	"{""COREMA"":-49.26795559,""CURIOUS_CURES"":279.60466505,""HARLEIAN_COOKERY"":-641.971725013,""PCEEC2"":-11.230261227,""QUINTE_ESSENCE"":-5381.603914227}"	-669.118740850372	NOT_APPLICABLE	0.0038910505836575876
UNTIL_STATE_GATE	COMPLETE_RENDERED_GROUP	LOCAL	133183	518	5	0.6985999800345193	0.1962165966244858	-5113.020916919341	1	"{""COREMA"":0.63104891,""CURIOUS_CURES"":0.99745675,""HARLEIAN_COOKERY"":0.408642279,""PCEEC2"":0.852230179,""QUINTE_ESSENCE"":0.603621783}"	"{""COREMA"":-650.60156216,""CURIOUS_CURES"":13.873423847,""HARLEIAN_COOKERY"":-3073.945622675,""PCEEC2"":-8.193202065,""QUINTE_ESSENCE"":-1394.153953866}"	22.32953323656875	NOT_APPLICABLE	0.0038910505836575876
UNTIL_STATE_GATE	FIELD_CONSTRUCTION_SPAN	LOCAL	133183	518	5	0.4704578428477463	0.0037956004165028362	-13058.544943027211	0	"{""COREMA"":0.520944012,""CURIOUS_CURES"":0.45174821,""HARLEIAN_COOKERY"":0.475880266,""PCEEC2"":0.474372024,""QUINTE_ESSENCE"":0.429344702}"	"{""COREMA"":-5072.730455632,""CURIOUS_CURES"":-1931.681551957,""HARLEIAN_COOKERY"":-2274.028119694,""PCEEC2"":-146.81812366,""QUINTE_ESSENCE"":-3633.286692084}"	-7923.194492871295	NOT_APPLICABLE	1.0
