edition	paragraph	grammar	target	patient	patient_form	status	prior_mentions	prior_actions	following_actions	following_qualities	following_mentions	take_debts	row_status
ZL3b	f86v5|f86v5.18-f86v5.25	J	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	M	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
ZL3b	f93r|f93r.1-f93r.32	B	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f93r|f93r.1-f93r.32	J	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f93r|f93r.1-f93r.32	M	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f99r|f99r.47-f99r.52	B	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f99r|f99r.47-f99r.52	J	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f99r|f99r.47-f99r.52	M	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f102v2|f102v2.30-f102v2.39	B	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
ZL3b	f106r|f106r.8-f106r.9	B	f106r.9:1			NO_PATIENT						MISSING_PATIENT	recorded
ZL3b	f106r|f106r.8-f106r.9	J	f106r.9:1	f106r.9:3	qokain	NO_PRIOR_WRITTEN_SAME_FORM			f106r.9:2				recorded
ZL3b	f106r|f106r.8-f106r.9	M	f106r.9:1	f106r.9:3	qokain	NO_PRIOR_WRITTEN_SAME_FORM			f106r.9:2				recorded
IT2a	f6v|f6v.6-f6v.21	B	f6v.8:1	f6v.8:2	chor	NO_PRIOR_WRITTEN_SAME_FORM			f6v.8:3;f6v.8:4;f6v.9:1;f6v.14:1;f6v.21:3		f6v.9:3;f6v.13:4;f6v.21:2		recorded
IT2a	f6v|f6v.6-f6v.21	J	f6v.8:1	f6v.8:2	chor	NO_PRIOR_WRITTEN_SAME_FORM			f6v.8:3;f6v.8:4;f6v.9:1;f6v.21:3		f6v.9:3;f6v.13:4;f6v.21:2		recorded
IT2a	f6v|f6v.6-f6v.21	M	f6v.8:1	f6v.8:2	chor	NO_PRIOR_WRITTEN_SAME_FORM			f6v.8:3;f6v.8:4;f6v.9:1;f6v.21:3		f6v.9:3;f6v.13:4;f6v.21:2		recorded
IT2a	f9v|f9v.5-f9v.12	B	f9v.11:1	f9v.11:2	chshoty	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f9v|f9v.5-f9v.12	J	f9v.11:1	f9v.11:2	chshoty	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f9v|f9v.5-f9v.12	M	f9v.11:1	f9v.11:2	chshoty	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f17v|f17v.1-f17v.23	B	f17v.15:1	f17v.15:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM					f17v.22:7		recorded
IT2a	f17v|f17v.1-f17v.23	J	f17v.15:1	f17v.15:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM					f17v.22:7		recorded
IT2a	f17v|f17v.1-f17v.23	M	f17v.15:1	f17v.15:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM					f17v.22:7		recorded
IT2a	f19v|f19v.8-f19v.14	B	f19v.9:1	f19v.9:3	chor	NO_PRIOR_WRITTEN_SAME_FORM			f19v.9:5;f19v.10:4		f19v.10:2		recorded
IT2a	f19v|f19v.8-f19v.14	J	f19v.9:1	f19v.9:3	chor	NO_PRIOR_WRITTEN_SAME_FORM			f19v.9:5;f19v.10:4		f19v.10:2		recorded
IT2a	f19v|f19v.8-f19v.14	M	f19v.9:1	f19v.9:3	chor	NO_PRIOR_WRITTEN_SAME_FORM			f19v.9:5;f19v.10:4		f19v.10:2		recorded
IT2a	f22v|f22v.6-f22v.16	B	f22v.7:1	f22v.7:2	chor	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f22v|f22v.6-f22v.16	J	f22v.7:1	f22v.7:2	chor	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f22v|f22v.6-f22v.16	M	f22v.7:1	f22v.7:2	chor	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f23r|f23r.4-f23r.5	B	f23r.5:1	f23r.5:2	qokchol	NO_PRIOR_WRITTEN_SAME_FORM			f23r.5:4;f23r.5:6				recorded
IT2a	f23r|f23r.4-f23r.5	J	f23r.5:1	f23r.5:2	qokchol	NO_PRIOR_WRITTEN_SAME_FORM			f23r.5:4;f23r.5:6				recorded
IT2a	f23r|f23r.4-f23r.5	M	f23r.5:1	f23r.5:2	qokchol	NO_PRIOR_WRITTEN_SAME_FORM			f23r.5:4;f23r.5:6				recorded
IT2a	f24r|f24r.1-f24r.20	B	f24r.8:1	f24r.8:6	qokeol	NO_PRIOR_WRITTEN_SAME_FORM						UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
IT2a	f24r|f24r.1-f24r.20	J	f24r.8:1	f24r.8:6	qokeol	NO_PRIOR_WRITTEN_SAME_FORM						UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
IT2a	f24r|f24r.1-f24r.20	M	f24r.8:1	f24r.8:6	qokeol	NO_PRIOR_WRITTEN_SAME_FORM						UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
IT2a	f45v|f45v.5-f45v.11	B	f45v.9:1	f45v.9:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM			f45v.9:3;f45v.9:4				recorded
IT2a	f45v|f45v.5-f45v.11	J	f45v.9:1	f45v.9:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM			f45v.9:3;f45v.9:4				recorded
IT2a	f45v|f45v.5-f45v.11	M	f45v.9:1	f45v.9:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM			f45v.9:3;f45v.9:4				recorded
IT2a	f86v5|f86v5.18-f86v5.25	B	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
IT2a	f86v5|f86v5.18-f86v5.25	J	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
IT2a	f86v5|f86v5.18-f86v5.25	M	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
IT2a	f93r|f93r.1-f93r.32	B	f93r.10:1	f93r.9:3	ctho	PRIOR_WITHOUT_FOLLOWING_USE	f93r.9:3				f93r.29:3	UNREAD_BETWEEN:f93r.9:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	f93r|f93r.1-f93r.32	B	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f93r|f93r.1-f93r.32	J	f93r.10:1	f93r.9:3	ctho	PRIOR_WITHOUT_FOLLOWING_USE	f93r.9:3				f93r.29:3	UNREAD_BETWEEN:f93r.9:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	f93r|f93r.1-f93r.32	J	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f93r|f93r.1-f93r.32	M	f93r.10:1	f93r.9:3	ctho	PRIOR_WITHOUT_FOLLOWING_USE	f93r.9:3				f93r.29:3	UNREAD_BETWEEN:f93r.9:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	f93r|f93r.1-f93r.32	M	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f99r|f99r.47-f99r.52	B	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f99r|f99r.47-f99r.52	J	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f99r|f99r.47-f99r.52	M	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f102v2|f102v2.30-f102v2.39	B	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f102v2|f102v2.30-f102v2.39	J	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f102v2|f102v2.30-f102v2.39	M	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
IT2a	f106r|f106r.8-f106r.9	B	f106r.9:1			NO_PATIENT						MISSING_PATIENT	recorded
IT2a	f106r|f106r.8-f106r.9	J	f106r.9:1	f106r.9:3	qokain	NO_PRIOR_WRITTEN_SAME_FORM			f106r.9:2				recorded
IT2a	f106r|f106r.8-f106r.9	M	f106r.9:1	f106r.9:3	qokain	NO_PRIOR_WRITTEN_SAME_FORM			f106r.9:2				recorded
RF1b	f6v|f6v.6-f6v.21	B	f6v.8:1	f6v.8:2	chor	NO_PRIOR_WRITTEN_SAME_FORM			f6v.8:3;f6v.8:4;f6v.9:1;f6v.14:1;f6v.21:3		f6v.9:3;f6v.13:4;f6v.21:2		recorded
RF1b	f6v|f6v.6-f6v.21	J	f6v.8:1	f6v.8:2	chor	NO_PRIOR_WRITTEN_SAME_FORM			f6v.8:3;f6v.8:4;f6v.9:1;f6v.21:3		f6v.9:3;f6v.13:4;f6v.21:2		recorded
RF1b	f6v|f6v.6-f6v.21	M	f6v.8:1	f6v.8:2	chor	NO_PRIOR_WRITTEN_SAME_FORM			f6v.8:3;f6v.8:4;f6v.9:1;f6v.21:3		f6v.9:3;f6v.13:4;f6v.21:2		recorded
RF1b	f9v|f9v.5-f9v.12	B	f9v.11:1	f9v.11:2	chshoty	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f9v|f9v.5-f9v.12	J	f9v.11:1	f9v.11:2	chshoty	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f9v|f9v.5-f9v.12	M	f9v.11:1	f9v.11:2	chshoty	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f17v|f17v.1-f17v.23	B	f17v.15:1	f17v.15:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM					f17v.22:7		recorded
RF1b	f17v|f17v.1-f17v.23	J	f17v.15:1	f17v.15:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM					f17v.22:7		recorded
RF1b	f17v|f17v.1-f17v.23	M	f17v.15:1	f17v.15:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM					f17v.22:7		recorded
RF1b	f19v|f19v.8-f19v.14	B	f19v.9:1	f19v.9:3	chor	NO_PRIOR_WRITTEN_SAME_FORM			f19v.9:5;f19v.10:4		f19v.10:2		recorded
RF1b	f19v|f19v.8-f19v.14	J	f19v.9:1	f19v.9:3	chor	NO_PRIOR_WRITTEN_SAME_FORM			f19v.9:5;f19v.10:4		f19v.10:2		recorded
RF1b	f19v|f19v.8-f19v.14	M	f19v.9:1	f19v.9:3	chor	NO_PRIOR_WRITTEN_SAME_FORM			f19v.9:5;f19v.10:4		f19v.10:2		recorded
RF1b	f22v|f22v.6-f22v.16	B	f22v.7:1	f22v.7:2	chor	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f22v|f22v.6-f22v.16	J	f22v.7:1	f22v.7:2	chor	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f22v|f22v.6-f22v.16	M	f22v.7:1	f22v.7:2	chor	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f23r|f23r.4-f23r.5	B	f23r.5:1	f23r.5:2	qokchol	NO_PRIOR_WRITTEN_SAME_FORM			f23r.5:4;f23r.5:6				recorded
RF1b	f23r|f23r.4-f23r.5	J	f23r.5:1	f23r.5:2	qokchol	NO_PRIOR_WRITTEN_SAME_FORM			f23r.5:4;f23r.5:6				recorded
RF1b	f23r|f23r.4-f23r.5	M	f23r.5:1	f23r.5:2	qokchol	NO_PRIOR_WRITTEN_SAME_FORM			f23r.5:4;f23r.5:6				recorded
RF1b	f24r|f24r.1-f24r.20	B	f24r.8:1	f24r.8:6	qokeol	NO_PRIOR_WRITTEN_SAME_FORM						UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
RF1b	f24r|f24r.1-f24r.20	J	f24r.8:1	f24r.8:6	qokeol	NO_PRIOR_WRITTEN_SAME_FORM						UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
RF1b	f24r|f24r.1-f24r.20	M	f24r.8:1	f24r.8:6	qokeol	NO_PRIOR_WRITTEN_SAME_FORM						UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
RF1b	f45v|f45v.5-f45v.11	B	f45v.9:1	f45v.9:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM			f45v.9:3;f45v.9:4				recorded
RF1b	f45v|f45v.5-f45v.11	J	f45v.9:1	f45v.9:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM			f45v.9:3;f45v.9:4				recorded
RF1b	f45v|f45v.5-f45v.11	M	f45v.9:1	f45v.9:2	cthy	NO_PRIOR_WRITTEN_SAME_FORM			f45v.9:3;f45v.9:4				recorded
RF1b	f86v5|f86v5.18-f86v5.25	B	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
RF1b	f86v5|f86v5.18-f86v5.25	J	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
RF1b	f86v5|f86v5.18-f86v5.25	M	f86v5.20:1	f86v5.20:5	otaiin	NO_PRIOR_WRITTEN_SAME_FORM					f86v5.24:7;f86v5.24:9	UNREAD_BETWEEN:f86v5.20:4	recorded
RF1b	f93r|f93r.1-f93r.32	B	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f93r|f93r.1-f93r.32	J	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f93r|f93r.1-f93r.32	M	f93r.28:1	f93r.28:2	odol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f99r|f99r.47-f99r.52	B	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f99r|f99r.47-f99r.52	J	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f99r|f99r.47-f99r.52	M	f99r.52:1	f99r.52:2	ols	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f102v2|f102v2.30-f102v2.39	B	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f102v2|f102v2.30-f102v2.39	J	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f102v2|f102v2.30-f102v2.39	M	f102v2.35:1	f102v2.35:2	sheol	NO_PRIOR_WRITTEN_SAME_FORM							recorded
RF1b	f106r|f106r.8-f106r.9	B	f106r.9:1			NO_PATIENT						MISSING_PATIENT	recorded
RF1b	f106r|f106r.8-f106r.9	J	f106r.9:1	f106r.9:3	qokain	NO_PRIOR_WRITTEN_SAME_FORM			f106r.9:2				recorded
RF1b	f106r|f106r.8-f106r.9	M	f106r.9:1	f106r.9:3	qokain	NO_PRIOR_WRITTEN_SAME_FORM			f106r.9:2				recorded
