exact_card_id	component_recipe	meaning_de	learning_mode	scribe	chosen_surface	registered	same_card_and_meaning
PROC005	OS	DAZU	MEMORIZE_WHOLE_CARD	S3_Q_SH	os	YES	YES
PROC005	OS	DAZU	MEMORIZE_WHOLE_CARD	S4_D_T	os	YES	YES
PROC006	CH+AIR	ENTNEHMEN · WASSER	COMPOSE_COMPONENTS	S1_BARE	chair	YES	YES
PROC006	CH+AIR	ENTNEHMEN · WASSER	COMPOSE_COMPONENTS	S2_CH	chair	YES	YES
PROC006	CH+AIR	ENTNEHMEN · WASSER	COMPOSE_COMPONENTS	S3_Q_SH	chair	YES	YES
PROC006	CH+AIR	ENTNEHMEN · WASSER	COMPOSE_COMPONENTS	S4_D_T	chair	YES	YES
PROC007	OT+Y+T+CH+OL	DANACH · POSTEN · BEARBEITEN · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S1_BARE	otytchol	YES	YES
PROC007	OT+Y+T+CH+OL	DANACH · POSTEN · BEARBEITEN · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S2_CH	otytchol	YES	YES
PROC007	OT+Y+T+CH+OL	DANACH · POSTEN · BEARBEITEN · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S3_Q_SH	otytchol	YES	YES
PROC007	OT+Y+T+CH+OL	DANACH · POSTEN · BEARBEITEN · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S4_D_T	otytchol	YES	YES
PROC008	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	oky	YES	YES
PROC008	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	choky	YES	YES
PROC008	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	qoky	YES	YES
PROC008	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	oky	YES	YES
PROC011	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	okchy	YES	YES
PROC011	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	chokchy	YES	YES
PROC011	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	qokchy	YES	YES
PROC011	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	okchy	YES	YES
PROC009	AIIN	SOLLMASS	COMPOSE_COMPONENTS	S1_BARE	aiin	YES	YES
PROC009	AIIN	SOLLMASS	COMPOSE_COMPONENTS	S2_CH	chaiin	YES	YES
PROC009	AIIN	SOLLMASS	COMPOSE_COMPONENTS	S3_Q_SH	saiin	YES	YES
PROC009	AIIN	SOLLMASS	COMPOSE_COMPONENTS	S4_D_T	daiin	YES	YES
PROC010	E+T+Y	KURZ · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	etyd	YES	YES
PROC010	E+T+Y	KURZ · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	etyd	YES	YES
PROC010	E+T+Y	KURZ · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	etyd	YES	YES
PROC010	E+T+Y	KURZ · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	etyd	YES	YES
PROC012	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S1_BARE	qotchol	YES	YES
PROC012	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S2_CH	qotchol	YES	YES
PROC012	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S3_Q_SH	qotchol	YES	YES
PROC012	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	COMPOSE_COMPONENTS	S4_D_T	qotchol	YES	YES
PROC013	OL	WEITER	COMPOSE_COMPONENTS	S1_BARE	ol	YES	YES
PROC013	OL	WEITER	COMPOSE_COMPONENTS	S2_CH	cheol	YES	YES
PROC013	OL	WEITER	COMPOSE_COMPONENTS	S3_Q_SH	qol	YES	YES
PROC013	OL	WEITER	COMPOSE_COMPONENTS	S4_D_T	tol	YES	YES
PROC115	OL	WEITER	COMPOSE_COMPONENTS	S1_BARE	ls	YES	YES
PROC115	OL	WEITER	COMPOSE_COMPONENTS	S2_CH	ls	YES	YES
PROC115	OL	WEITER	COMPOSE_COMPONENTS	S3_Q_SH	ls	YES	YES
PROC115	OL	WEITER	COMPOSE_COMPONENTS	S4_D_T	ls	YES	YES
PROC014	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	cthy	YES	YES
PROC014	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	checthy	YES	YES
PROC014	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	shcthy	YES	YES
PROC014	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	cthy	YES	YES
PROC015	Y+CH+E+OR	POSTEN · ENTNEHMEN · KURZ · ANSATZ	COMPOSE_COMPONENTS	S1_BARE	ycheor	YES	YES
PROC015	Y+CH+E+OR	POSTEN · ENTNEHMEN · KURZ · ANSATZ	COMPOSE_COMPONENTS	S2_CH	ycheor	YES	YES
PROC015	Y+CH+E+OR	POSTEN · ENTNEHMEN · KURZ · ANSATZ	COMPOSE_COMPONENTS	S3_Q_SH	ycheor	YES	YES
PROC015	Y+CH+E+OR	POSTEN · ENTNEHMEN · KURZ · ANSATZ	COMPOSE_COMPONENTS	S4_D_T	ycheor	YES	YES
PROC016	OR	ANSATZ	COMPOSE_COMPONENTS	S1_BARE	or	YES	YES
PROC016	OR	ANSATZ	COMPOSE_COMPONENTS	S2_CH	chor	YES	YES
PROC016	OR	ANSATZ	COMPOSE_COMPONENTS	S3_Q_SH	shor	YES	YES
PROC016	OR	ANSATZ	COMPOSE_COMPONENTS	S4_D_T	or	YES	YES
PROC017	CTH+AIIN	BEREITEN · SOLLMASS	COMPOSE_COMPONENTS	S1_BARE	cthaiin	YES	YES
PROC017	CTH+AIIN	BEREITEN · SOLLMASS	COMPOSE_COMPONENTS	S2_CH	cthaiin	YES	YES
PROC017	CTH+AIIN	BEREITEN · SOLLMASS	COMPOSE_COMPONENTS	S3_Q_SH	cthaiin	YES	YES
PROC017	CTH+AIIN	BEREITEN · SOLLMASS	COMPOSE_COMPONENTS	S4_D_T	cthaiin	YES	YES
PROC018	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · POSTEN	COMPOSE_COMPONENTS	S1_BARE	qoctholy	YES	YES
PROC018	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · POSTEN	COMPOSE_COMPONENTS	S2_CH	qoctholy	YES	YES
PROC018	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	qoctholy	YES	YES
PROC018	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · POSTEN	COMPOSE_COMPONENTS	S4_D_T	qoctholy	YES	YES
PROC019	Y	POSTEN	COMPOSE_COMPONENTS	S1_BARE	y	YES	YES
PROC019	Y	POSTEN	COMPOSE_COMPONENTS	S2_CH	chey	YES	YES
PROC019	Y	POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	shy	YES	YES
PROC019	Y	POSTEN	COMPOSE_COMPONENTS	S4_D_T	dy	YES	YES
PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	S1_BARE	otchor	YES	YES
PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	S2_CH	otchor	YES	YES
PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	S3_Q_SH	qotchor	YES	YES
PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	S4_D_T	otchor	YES	YES
PROC021	OT+OL	DANACH · WEITER	COMPOSE_COMPONENTS	S1_BARE	otol	YES	YES
PROC021	OT+OL	DANACH · WEITER	COMPOSE_COMPONENTS	S2_CH	otol	YES	YES
PROC021	OT+OL	DANACH · WEITER	COMPOSE_COMPONENTS	S3_Q_SH	otol	YES	YES
PROC021	OT+OL	DANACH · WEITER	COMPOSE_COMPONENTS	S4_D_T	otol	YES	YES
PROC022	OL+OR	WEITER · ANSATZ	COMPOSE_COMPONENTS	S1_BARE	olor	YES	YES
PROC022	OL+OR	WEITER · ANSATZ	COMPOSE_COMPONENTS	S2_CH	cholor	YES	YES
PROC022	OL+OR	WEITER · ANSATZ	COMPOSE_COMPONENTS	S3_Q_SH	olor	YES	YES
PROC022	OL+OR	WEITER · ANSATZ	COMPOSE_COMPONENTS	S4_D_T	olor	YES	YES
PROC023	O+Y+K+OR	ARBEITSGANG · POSTEN · ZUGEBEN · ANSATZ	COMPOSE_COMPONENTS	S1_BARE	oykchor	YES	YES
PROC023	O+Y+K+OR	ARBEITSGANG · POSTEN · ZUGEBEN · ANSATZ	COMPOSE_COMPONENTS	S2_CH	oykchor	YES	YES
PROC023	O+Y+K+OR	ARBEITSGANG · POSTEN · ZUGEBEN · ANSATZ	COMPOSE_COMPONENTS	S3_Q_SH	oykchor	YES	YES
PROC023	O+Y+K+OR	ARBEITSGANG · POSTEN · ZUGEBEN · ANSATZ	COMPOSE_COMPONENTS	S4_D_T	oykchor	YES	YES
PROC024	K+IIN	ZUGEBEN · STUFE	COMPOSE_COMPONENTS	S1_BARE	kaiiin	YES	YES
PROC024	K+IIN	ZUGEBEN · STUFE	COMPOSE_COMPONENTS	S2_CH	kaiiin	YES	YES
PROC024	K+IIN	ZUGEBEN · STUFE	COMPOSE_COMPONENTS	S3_Q_SH	kaiiin	YES	YES
PROC024	K+IIN	ZUGEBEN · STUFE	COMPOSE_COMPONENTS	S4_D_T	kaiiin	YES	YES
PROC025	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	COMPOSE_COMPONENTS	S1_BARE	chodaiin	YES	YES
PROC025	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	COMPOSE_COMPONENTS	S2_CH	chodaiin	YES	YES
PROC025	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	COMPOSE_COMPONENTS	S3_Q_SH	chodaiin	YES	YES
PROC025	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	COMPOSE_COMPONENTS	S4_D_T	chodaiin	YES	YES
PROC026	T+SH+OL	BEARBEITEN · HALTEN · WEITER	COMPOSE_COMPONENTS	S1_BARE	tshol	YES	YES
PROC026	T+SH+OL	BEARBEITEN · HALTEN · WEITER	COMPOSE_COMPONENTS	S2_CH	tshol	YES	YES
PROC026	T+SH+OL	BEARBEITEN · HALTEN · WEITER	COMPOSE_COMPONENTS	S3_Q_SH	tshol	YES	YES
PROC026	T+SH+OL	BEARBEITEN · HALTEN · WEITER	COMPOSE_COMPONENTS	S4_D_T	tshol	YES	YES
PROC027	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	COMPOSE_COMPONENTS	S1_BARE	schoal	YES	YES
PROC027	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	COMPOSE_COMPONENTS	S2_CH	schoal	YES	YES
PROC027	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	COMPOSE_COMPONENTS	S3_Q_SH	schoal	YES	YES
PROC027	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	COMPOSE_COMPONENTS	S4_D_T	schoal	YES	YES
PROC028	CFH+Y	AUSPRESSEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	cfhy	YES	YES
PROC028	CFH+Y	AUSPRESSEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	cfhy	YES	YES
PROC028	CFH+Y	AUSPRESSEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	cfhy	YES	YES
PROC028	CFH+Y	AUSPRESSEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	cfhy	YES	YES
PROC029	SH+Y+AIIN	HALTEN · POSTEN · SOLLMASS	COMPOSE_COMPONENTS	S1_BARE	shfydaiin	YES	YES
PROC029	SH+Y+AIIN	HALTEN · POSTEN · SOLLMASS	COMPOSE_COMPONENTS	S2_CH	shfydaiin	YES	YES
PROC029	SH+Y+AIIN	HALTEN · POSTEN · SOLLMASS	COMPOSE_COMPONENTS	S3_Q_SH	shfydaiin	YES	YES
PROC029	SH+Y+AIIN	HALTEN · POSTEN · SOLLMASS	COMPOSE_COMPONENTS	S4_D_T	shfydaiin	YES	YES
PROC030	P+Y	EINBRINGEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	cphy	YES	YES
PROC030	P+Y	EINBRINGEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	cphy	YES	YES
PROC030	P+Y	EINBRINGEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	cphy	YES	YES
PROC030	P+Y	EINBRINGEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	cphy	YES	YES
PROC031	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S1_BARE	shey	YES	YES
PROC031	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S2_CH	cheey	YES	YES
PROC031	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	shey	YES	YES
PROC031	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S4_D_T	shey	YES	YES
PROC157	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S1_BARE	sheey	YES	YES
PROC157	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S2_CH	sheey	YES	YES
PROC157	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	sheey	YES	YES
PROC157	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	S4_D_T	sheey	YES	YES
PROC032	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S1_BARE	tchody	YES	YES
PROC032	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S2_CH	tchody	YES	YES
PROC032	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S3_Q_SH	tchody	YES	YES
PROC032	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S4_D_T	tchody	YES	YES
PROC033	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	shoyty	YES	YES
PROC033	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	shoyty	YES	YES
PROC033	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	shoyty	YES	YES
PROC033	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	shoyty	YES	YES
PROC034	RESUME_CARD	DAVON	MEMORIZE_WHOLE_CARD	S1_BARE	dchol	YES	YES
PROC034	RESUME_CARD	DAVON	MEMORIZE_WHOLE_CARD	S2_CH	dchol	YES	YES
PROC034	RESUME_CARD	DAVON	MEMORIZE_WHOLE_CARD	S3_Q_SH	schol	YES	YES
PROC034	RESUME_CARD	DAVON	MEMORIZE_WHOLE_CARD	S4_D_T	dchol	YES	YES
PROC035	K+Y	ZUGEBEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	kchy	YES	YES
PROC035	K+Y	ZUGEBEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	kchy	YES	YES
PROC035	K+Y	ZUGEBEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	kchy	YES	YES
PROC035	K+Y	ZUGEBEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	kchy	YES	YES
PROC036	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S1_BARE	qotchy	YES	YES
PROC036	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S2_CH	qotchy	YES	YES
PROC036	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	qotchy	YES	YES
PROC036	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S4_D_T	qotchy	YES	YES
PROC065	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S1_BARE	otchey	YES	YES
PROC065	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S2_CH	otchey	YES	YES
PROC065	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	otchey	YES	YES
PROC065	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	S4_D_T	otchey	YES	YES
PROC037	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S1_BARE	okchol	YES	YES
PROC037	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S2_CH	okchol	YES	YES
PROC037	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S3_Q_SH	okchol	YES	YES
PROC037	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S4_D_T	okchol	YES	YES
PROC160	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S1_BARE	qokol	YES	YES
PROC160	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S2_CH	qokol	YES	YES
PROC160	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S3_Q_SH	qokol	YES	YES
PROC160	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	S4_D_T	qokol	YES	YES
PROC038	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	S1_BARE	okaiin	YES	YES
PROC038	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	S2_CH	okaiin	YES	YES
PROC038	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	S3_Q_SH	qokaiin	YES	YES
PROC038	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	S4_D_T	okaiin	YES	YES
PROC039	Y+K+AIN	POSTEN · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	S1_BARE	ykain	YES	YES
PROC039	Y+K+AIN	POSTEN · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	S2_CH	ykain	YES	YES
PROC039	Y+K+AIN	POSTEN · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	S3_Q_SH	ykain	YES	YES
PROC039	Y+K+AIN	POSTEN · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	S4_D_T	ykain	YES	YES
PROC040	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	MEMORIZE_BOUND_FRAME	S1_BARE	ykan	YES	YES
PROC040	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	MEMORIZE_BOUND_FRAME	S2_CH	ykan	YES	YES
PROC040	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	MEMORIZE_BOUND_FRAME	S3_Q_SH	ykan	YES	YES
PROC040	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	MEMORIZE_BOUND_FRAME	S4_D_T	ykan	YES	YES
PROC041	O+DY	ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S1_BARE	ody	YES	YES
PROC041	O+DY	ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S2_CH	ody	YES	YES
PROC041	O+DY	ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S3_Q_SH	ody	YES	YES
PROC041	O+DY	ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	S4_D_T	ody	YES	YES
PROC042	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	chdy	YES	YES
PROC042	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	chedy	YES	YES
PROC042	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	chdy	YES	YES
PROC042	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	chdy	YES	YES
PROC133	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	chedchy	YES	YES
PROC133	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	chedchy	YES	YES
PROC133	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	chedchy	YES	YES
PROC133	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	chedchy	YES	YES
PROC043	TALAM	BEISEITESTELLEN	MEMORIZE_WHOLE_CARD	S1_BARE	talam	YES	YES
PROC043	TALAM	BEISEITESTELLEN	MEMORIZE_WHOLE_CARD	S2_CH	talam	YES	YES
PROC043	TALAM	BEISEITESTELLEN	MEMORIZE_WHOLE_CARD	S3_Q_SH	talam	YES	YES
PROC043	TALAM	BEISEITESTELLEN	MEMORIZE_WHOLE_CARD	S4_D_T	talam	YES	YES
PROC044	Y+K+AIIN	POSTEN · ZUGEBEN · SOLLMASS	COMPOSE_COMPONENTS	S1_BARE	ykaiin	YES	YES
PROC044	Y+K+AIIN	POSTEN · ZUGEBEN · SOLLMASS	COMPOSE_COMPONENTS	S2_CH	ykaiin	YES	YES
PROC044	Y+K+AIIN	POSTEN · ZUGEBEN · SOLLMASS	COMPOSE_COMPONENTS	S3_Q_SH	ykaiin	YES	YES
PROC044	Y+K+AIIN	POSTEN · ZUGEBEN · SOLLMASS	COMPOSE_COMPONENTS	S4_D_T	ykaiin	YES	YES
PROC045	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	COMPOSE_COMPONENTS	S1_BARE	cheoar	YES	YES
PROC045	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	COMPOSE_COMPONENTS	S2_CH	cheoar	YES	YES
PROC045	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	COMPOSE_COMPONENTS	S3_Q_SH	cheoar	YES	YES
PROC045	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	COMPOSE_COMPONENTS	S4_D_T	cheoar	YES	YES
PROC046	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S1_BARE	cheeky	YES	YES
PROC046	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S2_CH	cheeky	YES	YES
PROC046	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	cheeky	YES	YES
PROC046	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S4_D_T	cheeky	YES	YES
PROC107	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S1_BARE	chkeey	YES	YES
PROC107	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S2_CH	chkeey	YES	YES
PROC107	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	chkeey	YES	YES
PROC107	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	S4_D_T	chkeey	YES	YES
PROC047	OL+DY	WEITER · SCHLUSS	COMPOSE_COMPONENTS	S1_BARE	oldy	YES	YES
PROC047	OL+DY	WEITER · SCHLUSS	COMPOSE_COMPONENTS	S2_CH	oldy	YES	YES
PROC047	OL+DY	WEITER · SCHLUSS	COMPOSE_COMPONENTS	S3_Q_SH	oldy	YES	YES
PROC047	OL+DY	WEITER · SCHLUSS	COMPOSE_COMPONENTS	S4_D_T	oldy	YES	YES
PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	S1_BARE	okal	YES	YES
PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	S2_CH	okal	YES	YES
PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	S3_Q_SH	qokal	YES	YES
PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	S4_D_T	okal	YES	YES
PROC049	OL+T+Y	WEITER · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S1_BARE	oltchy	YES	YES
PROC049	OL+T+Y	WEITER · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S2_CH	oltchy	YES	YES
PROC049	OL+T+Y	WEITER · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S3_Q_SH	oltchy	YES	YES
PROC049	OL+T+Y	WEITER · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	S4_D_T	oltchy	YES	YES
PROC050	OR+AIN	ANSATZ · PORTION	COMPOSE_COMPONENTS	S1_BARE	orain	YES	YES
PROC050	OR+AIN	ANSATZ · PORTION	COMPOSE_COMPONENTS	S2_CH	orain	YES	YES
PROC050	OR+AIN	ANSATZ · PORTION	COMPOSE_COMPONENTS	S3_Q_SH	orain	YES	YES
