model	record	at	word	reading	row_status
M	f21r	f21r.10:7	ty	⟦ty⟧	recorded
M	f21r	f21r.10:8	ctheey	⟦ctheey⟧	recorded
M	f21r	f21r.10:9	otaiin	⟦otaiin⟧	recorded
M	f21r	f21r.11:1	shol	⟦shol⟧	recorded
M	f21r	f21r.11:2	chol	trocken	recorded
M	f21r	f21r.11:3	shol	⟦shol⟧	recorded
M	f21r	f21r.11:4	tchol	⟦tchol⟧	recorded
M	f21r	f21r.11:5	chcthy	⟦chcthy⟧	recorded
M	f21r	f21r.11:6	otyky	⟦otyky⟧	recorded
M	f21r	f21r.11:7	shey	fülle ein	recorded
M	f21r	f21r.11:8	yteol	⟦yteol⟧	recorded
M	f21r	f21r.11:9	shody	⟦shody⟧	recorded
M	f21r	f21r.12:1	ykeey	⟦ykeey⟧	recorded
M	f21r	f21r.12:2	chor	Blüten	recorded
M	f21r	f21r.12:3	sheey	⟦sheey⟧	recorded
M	f21r	f21r.12:4	ysheol	⟦ysheol⟧	recorded
M	f21r	f21r.12:5	chor	Blüten	recorded
M	f21r	f21r.12:6	chol	trocken	recorded
M	f21r	f21r.12:7	daiin	Masse(Blüten) = Q·U_M	recorded
M	f21r	f21r.12:8	chkaiin	⟦chkaiin⟧	recorded
M	f32v	f32v.7:1	ksho	⟦ksho⟧	recorded
M	f32v	f32v.7:2	cphos	zerreibe	recorded
M	f32v	f32v.7:3	she	lasse stehen	recorded
M	f32v	f32v.7:4	sheaiin	Standzeit	recorded
M	f32v	f32v.7:5	otshcho	kühles Inneres	recorded
M	f32v	f32v.7:6	r	danach	recorded
M	f32v	f32v.7:7	dain	kleine Dosis	recorded
M	f32v	f32v.7:8	shckhy	vermische	recorded
M	f32v	f32v.7:9	s	je	recorded
M	f32v	f32v.7:10	odan	Rest	recorded
M	f32v	f32v.8:1	otchol	getrocknetes Gut	recorded
M	f32v	f32v.8:2	daiin	Masse(Rest) = Q·U_M	recorded
M	f32v	f32v.8:3	daiin	Masse(getrocknetes Gut) = Q·U_M	recorded
M	f32v	f32v.8:4	ctho	Pflanzenpulver	recorded
M	f32v	f32v.8:5	daiin	Masse(Pflanzenpulver) = Q·U_M	recorded
M	f32v	f32v.8:6	qotaiin	abgeteilte Portion	recorded
M	f32v	f32v.8:7	otchy	entnimm	recorded
M	f32v	f32v.8:8	d	⟦d⟧	recorded
M	f32v	f32v.8:9	shan	Feinanteil	recorded
M	f32v	f32v.9:1	qotchy	siebe	recorded
M	f32v	f32v.9:2	cfhy	Filter	recorded
M	f32v	f32v.9:3	skey	halte zurück	recorded
M	f32v	f32v.9:4	chocthy	Pflanzenmark	recorded
M	f32v	f32v.9:5	daiin	Masse(Pflanzenmark) = Q·U_M	recorded
M	f32v	f32v.9:6	cthaiin	Pflanzenportion	recorded
M	f32v	f32v.9:7	daiin	Masse(Pflanzenportion) = Q·U_M	recorded
M	f32v	f32v.10:1	sho	Flüssigkeit	recorded
M	f32v	f32v.10:2	keol	Öl	recorded
M	f32v	f32v.10:3	chor	Blüten	recorded
M	f32v	f32v.10:4	chol	trocken	recorded
M	f32v	f32v.10:5	daiin	Masse(Blüten) = Q·U_M	recorded
M	f32v	f32v.10:6	cpho	zerstoße	recorded
M	f32v	f32v.10:7	l	⟦l⟧	recorded
M	f32v	f32v.10:8	cthol	trockenes Pflanzengut	recorded
M	f32v	f32v.10:9	da	⟦da⟧	recorded
M	f32v	f32v.10:10	ar	Anteil	recorded
M	f32v	f32v.11:1	ol	mit	recorded
M	f32v	f32v.11:2	sho	Flüssigkeit	recorded
M	f32v	f32v.11:3	chy	verarbeite	recorded
M	f29v	f29v.1:1	kooiin	Wurzelgut	recorded
M	f29v	f29v.1:2	shor	Samen	recorded
M	f29v	f29v.1:3	chetchy	zerkleinere	recorded
M	f29v	f29v.1:4	ol	mit	recorded
M	f29v	f29v.1:5	ls	⟦ls⟧	recorded
M	f29v	f29v.1:6	shytchy	benetze	recorded
M	f29v	f29v.1:7	cthy	Pflanzengut	recorded
M	f29v	f29v.1:8	shy	feucht	recorded
M	f29v	f29v.1:9	cho	Inneres	recorded
M	f29v	f29v.1:10	shy	feucht	recorded
M	f29v	f29v.1:11	daiin	Masse(Pflanzengut) = Q·U_M	recorded
M	f29v	f29v.2:1	qotcheaiin	abgetrenntes Feinpulver	recorded
M	f29v	f29v.2:2	s	je	recorded
M	f29v	f29v.2:3	chol	trocken	recorded
M	f29v	f29v.2:4	chol	trocken	recorded
M	f29v	f29v.2:5	cthy	Pflanzengut	recorded
M	f29v	f29v.2:6	chey	prüfe	recorded
M	f29v	f29v.2:7	cthold	Pflanzenrückstand	recorded
M	f29v	f29v.2:8	ytchor	zerkleinerte Blüten	recorded
M	f29v	f29v.2:9	dary	Teilmenge	recorded
M	f29v	f29v.3:1	chol	trocken	recorded
M	f29v	f29v.3:2	chol	trocken	recorded
M	f29v	f29v.3:3	kor	Mörser	recorded
M	f29v	f29v.3:4	shey	fülle ein	recorded
M	f29v	f29v.3:5	odaiin	Zusatzmenge	recorded
M	f29v	f29v.3:6	qotchy	siebe	recorded
M	f29v	f29v.3:7	taiin	Auffanggefäß	recorded
M	f29v	f29v.3:8	s	je	recorded
M	f29v	f29v.3:9	she	lasse stehen	recorded
M	f29v	f29v.3:10	otey	bis	recorded
M	f29v	f29v.3:11	sy	abgesetzt	recorded
M	f29v	f29v.4:1	ysho	Flüssigkeitszugabe	recorded
M	f29v	f29v.4:2	otshy	kühl	recorded
M	f29v	f29v.4:3	okaiin	Ansatz	recorded
M	f29v	f29v.4:4	cthy	Pflanzengut	recorded
M	f29v	f29v.4:5	oltchy	abgekühlt	recorded
M	f29v	f29v.4:6	s	je	recorded
M	f29v	f29v.4:7	shot	erwärme	recorded
M	f29v	f29v.4:8	sho	Flüssigkeit	recorded
M	f29v	f29v.4:9	okaiin	Ansatz	recorded
E	f17r	f17r.4:1	tcho	⟦tcho⟧	recorded
E	f17r	f17r.4:2	shol	⟦shol⟧	recorded
E	f17r	f17r.4:3	qokol	⟦qokol⟧	recorded
E	f17r	f17r.4:4	qor	⟦qor⟧	recorded
E	f17r	f17r.4:5	olaiin	⟦olaiin⟧	recorded
E	f17r	f17r.4:6	opydg	⟦opydg⟧	recorded
E	f17r	f17r.4:7	som	⟦som⟧	recorded
E	f17r	f17r.4:8	ypchy	⟦ypchy⟧	recorded
E	f17r	f17r.4:9	ypaim	⟦ypaim⟧	recorded
E	f17r	f17r.5:1	ychekchy	⟦ychekchy⟧	recorded
E	f17r	f17r.5:2	cthy	Pflanzengut	recorded
E	f17r	f17r.5:3	chor	Blüten	recorded
E	f17r	f17r.5:4	shor	Samen	recorded
E	f17r	f17r.5:5	cphor	⟦cphor⟧	recorded
E	f17r	f17r.5:6	cphaldy	⟦cphaldy⟧	recorded
E	f17r	f17r.5:7	dair	⟦dair⟧	recorded
E	f17r	f17r.5:8	cthey	⟦cthey⟧	recorded
E	f17r	f17r.5:9	qody	⟦qody⟧	recorded
E	f17r	f17r.6:1	tsho	⟦tsho⟧	recorded
E	f17r	f17r.6:2	qof	⟦qof⟧	recorded
E	f17r	f17r.6:3	cho	Inneres	recorded
E	f17r	f17r.6:4	qokcheor	⟦qokcheor⟧	recorded
E	f17r	f17r.6:5	cheteg	⟦cheteg⟧	recorded
E	f21r	f21r.8:1	fcho	⟦fcho⟧	recorded
E	f21r	f21r.8:2	kshy	⟦kshy⟧	recorded
E	f21r	f21r.8:3	otor	⟦otor⟧	recorded
E	f21r	f21r.8:4	sheol	⟦sheol⟧	recorded
E	f21r	f21r.8:5	ocphal	⟦ocphal⟧	recorded
E	f21r	f21r.8:6	opsheas	⟦opsheas⟧	recorded
E	f21r	f21r.8:7	cthodaiin	⟦cthodaiin⟧	recorded
E	f21r	f21r.8:8	oty	⟦oty⟧	recorded
E	f21r	f21r.9:1	okaiin	Ansatz	recorded
E	f21r	f21r.9:2	sho	Flüssigkeit	recorded
E	f21r	f21r.9:3	tshaiin	⟦tshaiin⟧	recorded
E	f21r	f21r.9:4	chkaiin	⟦chkaiin⟧	recorded
E	f21r	f21r.9:5	sh	⟦sh⟧	recorded
E	f21r	f21r.9:6	cthey	⟦cthey⟧	recorded
E	f21r	f21r.9:7	cthody	⟦cthody⟧	recorded
E	f21r	f21r.9:8	cthy	Pflanzengut	recorded
E	f21r	f21r.9:9	s	je	recorded
E	f21r	f21r.10:1	totchy	⟦totchy⟧	recorded
E	f21r	f21r.10:2	keor	⟦keor⟧	recorded
E	f21r	f21r.10:3	chy	verarbeite	recorded
E	f21r	f21r.10:4	ky	⟦ky⟧	recorded
E	f21r	f21r.10:5	qotaiin	abgeteilte Portion	recorded
E	f21r	f21r.10:6	qotchol	⟦qotchol⟧	recorded
E	f21r	f21r.10:7	ty	⟦ty⟧	recorded
E	f21r	f21r.10:8	ctheey	⟦ctheey⟧	recorded
E	f21r	f21r.10:9	otaiin	⟦otaiin⟧	recorded
E	f21r	f21r.11:1	shol	⟦shol⟧	recorded
E	f21r	f21r.11:2	chol	trocken	recorded
E	f21r	f21r.11:3	shol	⟦shol⟧	recorded
E	f21r	f21r.11:4	tchol	⟦tchol⟧	recorded
E	f21r	f21r.11:5	chcthy	⟦chcthy⟧	recorded
E	f21r	f21r.11:6	otyky	⟦otyky⟧	recorded
E	f21r	f21r.11:7	shey	fülle ein	recorded
E	f21r	f21r.11:8	yteol	⟦yteol⟧	recorded
E	f21r	f21r.11:9	shody	⟦shody⟧	recorded
E	f21r	f21r.12:1	ykeey	⟦ykeey⟧	recorded
E	f21r	f21r.12:2	chor	Blüten	recorded
E	f21r	f21r.12:3	sheey	⟦sheey⟧	recorded
E	f21r	f21r.12:4	ysheol	⟦ysheol⟧	recorded
E	f21r	f21r.12:5	chor	Blüten	recorded
E	f21r	f21r.12:6	chol	trocken	recorded
E	f21r	f21r.12:7	daiin	Gesamtaufwand für fülle ein @f21r.11:7 = Q·U_E	recorded
E	f21r	f21r.12:8	chkaiin	⟦chkaiin⟧	recorded
E	f32v	f32v.7:1	ksho	⟦ksho⟧	recorded
E	f32v	f32v.7:2	cphos	zerreibe	recorded
E	f32v	f32v.7:3	she	lasse stehen	recorded
E	f32v	f32v.7:4	sheaiin	Standzeit	recorded
E	f32v	f32v.7:5	otshcho	kühles Inneres	recorded
E	f32v	f32v.7:6	r	danach	recorded
E	f32v	f32v.7:7	dain	kleine Dosis	recorded
E	f32v	f32v.7:8	shckhy	vermische	recorded
E	f32v	f32v.7:9	s	je	recorded
E	f32v	f32v.7:10	odan	Rest	recorded
E	f32v	f32v.8:1	otchol	getrocknetes Gut	recorded
E	f32v	f32v.8:2	daiin	Gesamtaufwand für vermische @f32v.7:8 = Q·U_E	recorded
E	f32v	f32v.8:3	daiin	Gesamtaufwand für vermische @f32v.7:8 = Q·U_E	recorded
E	f32v	f32v.8:4	ctho	Pflanzenpulver	recorded
E	f32v	f32v.8:5	daiin	Gesamtaufwand für vermische @f32v.7:8 = Q·U_E	recorded
E	f32v	f32v.8:6	qotaiin	abgeteilte Portion	recorded
E	f32v	f32v.8:7	otchy	entnimm	recorded
E	f32v	f32v.8:8	d	⟦d⟧	recorded
E	f32v	f32v.8:9	shan	Feinanteil	recorded
E	f32v	f32v.9:1	qotchy	siebe	recorded
E	f32v	f32v.9:2	cfhy	Filter	recorded
E	f32v	f32v.9:3	skey	halte zurück	recorded
E	f32v	f32v.9:4	chocthy	Pflanzenmark	recorded
E	f32v	f32v.9:5	daiin	Gesamtaufwand für halte zurück @f32v.9:3 = Q·U_E	recorded
E	f32v	f32v.9:6	cthaiin	Pflanzenportion	recorded
E	f32v	f32v.9:7	daiin	Gesamtaufwand für halte zurück @f32v.9:3 = Q·U_E	recorded
E	f32v	f32v.10:1	sho	Flüssigkeit	recorded
E	f32v	f32v.10:2	keol	Öl	recorded
E	f32v	f32v.10:3	chor	Blüten	recorded
E	f32v	f32v.10:4	chol	trocken	recorded
E	f32v	f32v.10:5	daiin	Gesamtaufwand für halte zurück @f32v.9:3 = Q·U_E	recorded
E	f32v	f32v.10:6	cpho	zerstoße	recorded
E	f32v	f32v.10:7	l	⟦l⟧	recorded
E	f32v	f32v.10:8	cthol	trockenes Pflanzengut	recorded
E	f32v	f32v.10:9	da	⟦da⟧	recorded
E	f32v	f32v.10:10	ar	Anteil	recorded
E	f32v	f32v.11:1	ol	mit	recorded
E	f32v	f32v.11:2	sho	Flüssigkeit	recorded
E	f32v	f32v.11:3	chy	verarbeite	recorded
E	f29v	f29v.1:1	kooiin	Wurzelgut	recorded
E	f29v	f29v.1:2	shor	Samen	recorded
E	f29v	f29v.1:3	chetchy	zerkleinere	recorded
E	f29v	f29v.1:4	ol	mit	recorded
E	f29v	f29v.1:5	ls	⟦ls⟧	recorded
E	f29v	f29v.1:6	shytchy	benetze	recorded
E	f29v	f29v.1:7	cthy	Pflanzengut	recorded
E	f29v	f29v.1:8	shy	feucht	recorded
E	f29v	f29v.1:9	cho	Inneres	recorded
E	f29v	f29v.1:10	shy	feucht	recorded
E	f29v	f29v.1:11	daiin	Gesamtaufwand für benetze @f29v.1:6 = Q·U_E	recorded
E	f29v	f29v.2:1	qotcheaiin	abgetrenntes Feinpulver	recorded
E	f29v	f29v.2:2	s	je	recorded
E	f29v	f29v.2:3	chol	trocken	recorded
E	f29v	f29v.2:4	chol	trocken	recorded
E	f29v	f29v.2:5	cthy	Pflanzengut	recorded
E	f29v	f29v.2:6	chey	prüfe	recorded
E	f29v	f29v.2:7	cthold	Pflanzenrückstand	recorded
E	f29v	f29v.2:8	ytchor	zerkleinerte Blüten	recorded
E	f29v	f29v.2:9	dary	Teilmenge	recorded
E	f29v	f29v.3:1	chol	trocken	recorded
E	f29v	f29v.3:2	chol	trocken	recorded
E	f29v	f29v.3:3	kor	Mörser	recorded
E	f29v	f29v.3:4	shey	fülle ein	recorded
E	f29v	f29v.3:5	odaiin	Zusatzmenge	recorded
E	f29v	f29v.3:6	qotchy	siebe	recorded
E	f29v	f29v.3:7	taiin	Auffanggefäß	recorded
E	f29v	f29v.3:8	s	je	recorded
E	f29v	f29v.3:9	she	lasse stehen	recorded
E	f29v	f29v.3:10	otey	bis	recorded
E	f29v	f29v.3:11	sy	abgesetzt	recorded
E	f29v	f29v.4:1	ysho	Flüssigkeitszugabe	recorded
E	f29v	f29v.4:2	otshy	kühl	recorded
E	f29v	f29v.4:3	okaiin	Ansatz	recorded
E	f29v	f29v.4:4	cthy	Pflanzengut	recorded
E	f29v	f29v.4:5	oltchy	abgekühlt	recorded
E	f29v	f29v.4:6	s	je	recorded
E	f29v	f29v.4:7	shot	erwärme	recorded
E	f29v	f29v.4:8	sho	Flüssigkeit	recorded
E	f29v	f29v.4:9	okaiin	Ansatz	recorded
L	f17r	f17r.4:1	tcho	⟦tcho⟧	recorded
L	f17r	f17r.4:2	shol	⟦shol⟧	recorded
L	f17r	f17r.4:3	qokol	⟦qokol⟧	recorded
L	f17r	f17r.4:4	qor	⟦qor⟧	recorded
L	f17r	f17r.4:5	olaiin	⟦olaiin⟧	recorded
L	f17r	f17r.4:6	opydg	⟦opydg⟧	recorded
L	f17r	f17r.4:7	som	⟦som⟧	recorded
L	f17r	f17r.4:8	ypchy	⟦ypchy⟧	recorded
L	f17r	f17r.4:9	ypaim	⟦ypaim⟧	recorded
L	f17r	f17r.5:1	ychekchy	⟦ychekchy⟧	recorded
L	f17r	f17r.5:2	cthy	Pflanzengut	recorded
L	f17r	f17r.5:3	chor	Blüten	recorded
L	f17r	f17r.5:4	shor	Samen	recorded
L	f17r	f17r.5:5	cphor	⟦cphor⟧	recorded
L	f17r	f17r.5:6	cphaldy	⟦cphaldy⟧	recorded
L	f17r	f17r.5:7	dair	⟦dair⟧	recorded
L	f17r	f17r.5:8	cthey	⟦cthey⟧	recorded
L	f17r	f17r.5:9	qody	⟦qody⟧	recorded
L	f17r	f17r.6:1	tsho	⟦tsho⟧	recorded
L	f17r	f17r.6:2	qof	⟦qof⟧	recorded
L	f17r	f17r.6:3	cho	Inneres	recorded
L	f17r	f17r.6:4	qokcheor	⟦qokcheor⟧	recorded
L	f17r	f17r.6:5	cheteg	⟦cheteg⟧	recorded
L	f21r	f21r.8:1	fcho	⟦fcho⟧	recorded
L	f21r	f21r.8:2	kshy	⟦kshy⟧	recorded
L	f21r	f21r.8:3	otor	⟦otor⟧	recorded
L	f21r	f21r.8:4	sheol	⟦sheol⟧	recorded
L	f21r	f21r.8:5	ocphal	⟦ocphal⟧	recorded
L	f21r	f21r.8:6	opsheas	⟦opsheas⟧	recorded
L	f21r	f21r.8:7	cthodaiin	⟦cthodaiin⟧	recorded
L	f21r	f21r.8:8	oty	⟦oty⟧	recorded
L	f21r	f21r.9:1	okaiin	Ansatz	recorded
L	f21r	f21r.9:2	sho	Flüssigkeit	recorded
L	f21r	f21r.9:3	tshaiin	⟦tshaiin⟧	recorded
L	f21r	f21r.9:4	chkaiin	⟦chkaiin⟧	recorded
L	f21r	f21r.9:5	sh	⟦sh⟧	recorded
L	f21r	f21r.9:6	cthey	⟦cthey⟧	recorded
L	f21r	f21r.9:7	cthody	⟦cthody⟧	recorded
L	f21r	f21r.9:8	cthy	Pflanzengut	recorded
L	f21r	f21r.9:9	s	je	recorded
L	f21r	f21r.10:1	totchy	⟦totchy⟧	recorded
L	f21r	f21r.10:2	keor	⟦keor⟧	recorded
L	f21r	f21r.10:3	chy	verarbeite	recorded
L	f21r	f21r.10:4	ky	⟦ky⟧	recorded
L	f21r	f21r.10:5	qotaiin	abgeteilte Portion	recorded
L	f21r	f21r.10:6	qotchol	⟦qotchol⟧	recorded
L	f21r	f21r.10:7	ty	⟦ty⟧	recorded
L	f21r	f21r.10:8	ctheey	⟦ctheey⟧	recorded
L	f21r	f21r.10:9	otaiin	⟦otaiin⟧	recorded
L	f21r	f21r.11:1	shol	⟦shol⟧	recorded
L	f21r	f21r.11:2	chol	trocken	recorded
L	f21r	f21r.11:3	shol	⟦shol⟧	recorded
L	f21r	f21r.11:4	tchol	⟦tchol⟧	recorded
L	f21r	f21r.11:5	chcthy	⟦chcthy⟧	recorded
L	f21r	f21r.11:6	otyky	⟦otyky⟧	recorded
L	f21r	f21r.11:7	shey	fülle ein	recorded
L	f21r	f21r.11:8	yteol	⟦yteol⟧	recorded
L	f21r	f21r.11:9	shody	⟦shody⟧	recorded
L	f21r	f21r.12:1	ykeey	⟦ykeey⟧	recorded
L	f21r	f21r.12:2	chor	Blüten	recorded
L	f21r	f21r.12:3	sheey	⟦sheey⟧	recorded
L	f21r	f21r.12:4	ysheol	⟦ysheol⟧	recorded
L	f21r	f21r.12:5	chor	Blüten	recorded
L	f21r	f21r.12:6	chol	trocken	recorded
L	f21r	f21r.12:7	daiin	Aufwand für fülle ein an Blüten = Q·U_E	recorded
L	f21r	f21r.12:8	chkaiin	⟦chkaiin⟧	recorded
L	f32v	f32v.7:1	ksho	⟦ksho⟧	recorded
L	f32v	f32v.7:2	cphos	zerreibe	recorded
L	f32v	f32v.7:3	she	lasse stehen	recorded
L	f32v	f32v.7:4	sheaiin	Standzeit	recorded
L	f32v	f32v.7:5	otshcho	kühles Inneres	recorded
L	f32v	f32v.7:6	r	danach	recorded
L	f32v	f32v.7:7	dain	kleine Dosis	recorded
L	f32v	f32v.7:8	shckhy	vermische	recorded
L	f32v	f32v.7:9	s	je	recorded
L	f32v	f32v.7:10	odan	Rest	recorded
L	f32v	f32v.8:1	otchol	getrocknetes Gut	recorded
L	f32v	f32v.8:2	daiin	Aufwand für vermische an Rest = Q·U_E	recorded
L	f32v	f32v.8:3	daiin	Aufwand für vermische an getrocknetes Gut = Q·U_E	recorded
L	f32v	f32v.8:4	ctho	Pflanzenpulver	recorded
L	f32v	f32v.8:5	daiin	Aufwand für vermische an Pflanzenpulver = Q·U_E	recorded
L	f32v	f32v.8:6	qotaiin	abgeteilte Portion	recorded
L	f32v	f32v.8:7	otchy	entnimm	recorded
L	f32v	f32v.8:8	d	⟦d⟧	recorded
L	f32v	f32v.8:9	shan	Feinanteil	recorded
L	f32v	f32v.9:1	qotchy	siebe	recorded
L	f32v	f32v.9:2	cfhy	Filter	recorded
L	f32v	f32v.9:3	skey	halte zurück	recorded
L	f32v	f32v.9:4	chocthy	Pflanzenmark	recorded
L	f32v	f32v.9:5	daiin	Aufwand für halte zurück an Pflanzenmark = Q·U_E	recorded
L	f32v	f32v.9:6	cthaiin	Pflanzenportion	recorded
L	f32v	f32v.9:7	daiin	Aufwand für halte zurück an Pflanzenportion = Q·U_E	recorded
L	f32v	f32v.10:1	sho	Flüssigkeit	recorded
L	f32v	f32v.10:2	keol	Öl	recorded
L	f32v	f32v.10:3	chor	Blüten	recorded
L	f32v	f32v.10:4	chol	trocken	recorded
L	f32v	f32v.10:5	daiin	Aufwand für halte zurück an Blüten = Q·U_E	recorded
L	f32v	f32v.10:6	cpho	zerstoße	recorded
L	f32v	f32v.10:7	l	⟦l⟧	recorded
L	f32v	f32v.10:8	cthol	trockenes Pflanzengut	recorded
L	f32v	f32v.10:9	da	⟦da⟧	recorded
L	f32v	f32v.10:10	ar	Anteil	recorded
L	f32v	f32v.11:1	ol	mit	recorded
L	f32v	f32v.11:2	sho	Flüssigkeit	recorded
L	f32v	f32v.11:3	chy	verarbeite	recorded
L	f29v	f29v.1:1	kooiin	Wurzelgut	recorded
L	f29v	f29v.1:2	shor	Samen	recorded
L	f29v	f29v.1:3	chetchy	zerkleinere	recorded
L	f29v	f29v.1:4	ol	mit	recorded
L	f29v	f29v.1:5	ls	⟦ls⟧	recorded
L	f29v	f29v.1:6	shytchy	benetze	recorded
L	f29v	f29v.1:7	cthy	Pflanzengut	recorded
L	f29v	f29v.1:8	shy	feucht	recorded
L	f29v	f29v.1:9	cho	Inneres	recorded
L	f29v	f29v.1:10	shy	feucht	recorded
L	f29v	f29v.1:11	daiin	Aufwand für benetze an Pflanzengut = Q·U_E	recorded
L	f29v	f29v.2:1	qotcheaiin	abgetrenntes Feinpulver	recorded
L	f29v	f29v.2:2	s	je	recorded
L	f29v	f29v.2:3	chol	trocken	recorded
L	f29v	f29v.2:4	chol	trocken	recorded
L	f29v	f29v.2:5	cthy	Pflanzengut	recorded
L	f29v	f29v.2:6	chey	prüfe	recorded
L	f29v	f29v.2:7	cthold	Pflanzenrückstand	recorded
L	f29v	f29v.2:8	ytchor	zerkleinerte Blüten	recorded
L	f29v	f29v.2:9	dary	Teilmenge	recorded
L	f29v	f29v.3:1	chol	trocken	recorded
L	f29v	f29v.3:2	chol	trocken	recorded
L	f29v	f29v.3:3	kor	Mörser	recorded
L	f29v	f29v.3:4	shey	fülle ein	recorded
L	f29v	f29v.3:5	odaiin	Zusatzmenge	recorded
L	f29v	f29v.3:6	qotchy	siebe	recorded
L	f29v	f29v.3:7	taiin	Auffanggefäß	recorded
L	f29v	f29v.3:8	s	je	recorded
L	f29v	f29v.3:9	she	lasse stehen	recorded
L	f29v	f29v.3:10	otey	bis	recorded
L	f29v	f29v.3:11	sy	abgesetzt	recorded
L	f29v	f29v.4:1	ysho	Flüssigkeitszugabe	recorded
L	f29v	f29v.4:2	otshy	kühl	recorded
L	f29v	f29v.4:3	okaiin	Ansatz	recorded
L	f29v	f29v.4:4	cthy	Pflanzengut	recorded
L	f29v	f29v.4:5	oltchy	abgekühlt	recorded
L	f29v	f29v.4:6	s	je	recorded
L	f29v	f29v.4:7	shot	erwärme	recorded
L	f29v	f29v.4:8	sho	Flüssigkeit	recorded
L	f29v	f29v.4:9	okaiin	Ansatz	recorded
T	f17r	f17r.4:1	tcho	⟦tcho⟧	recorded
T	f17r	f17r.4:2	shol	⟦shol⟧	recorded
T	f17r	f17r.4:3	qokol	⟦qokol⟧	recorded
T	f17r	f17r.4:4	qor	⟦qor⟧	recorded
T	f17r	f17r.4:5	olaiin	⟦olaiin⟧	recorded
T	f17r	f17r.4:6	opydg	⟦opydg⟧	recorded
T	f17r	f17r.4:7	som	⟦som⟧	recorded
T	f17r	f17r.4:8	ypchy	⟦ypchy⟧	recorded
T	f17r	f17r.4:9	ypaim	⟦ypaim⟧	recorded
T	f17r	f17r.5:1	ychekchy	⟦ychekchy⟧	recorded
T	f17r	f17r.5:2	cthy	Pflanzengut	recorded
T	f17r	f17r.5:3	chor	Blüten	recorded
T	f17r	f17r.5:4	shor	Samen	recorded
T	f17r	f17r.5:5	cphor	⟦cphor⟧	recorded
T	f17r	f17r.5:6	cphaldy	⟦cphaldy⟧	recorded
T	f17r	f17r.5:7	dair	⟦dair⟧	recorded
T	f17r	f17r.5:8	cthey	⟦cthey⟧	recorded
T	f17r	f17r.5:9	qody	⟦qody⟧	recorded
T	f17r	f17r.6:1	tsho	⟦tsho⟧	recorded
T	f17r	f17r.6:2	qof	⟦qof⟧	recorded
T	f17r	f17r.6:3	cho	Inneres	recorded
