fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt521_rank	gdt522_rank	gdt521_top1	gdt522_top1	truth_analogy_bonus	top1_analogy_bonus	truth_analogy_trace	top1_analogy_trace
0	cheeky	CH+K+EE+Y	23	NO	0	0	CH+K+EE+K+Y	NONE	NONE	NONE	NONE	NONE
0	cheeteey	CH+EE+T+EE+Y	76	YES	1	1	CH+EE+T+EE+Y	CH+EE+T+EE+Y	0.786401356	0.786401356	chteey+ee=>EE@INNER/INNER;n=27/33;p=0.774648;r=0.931034;b=0.786401	chteey+ee=>EE@INNER/INNER;n=27/33;p=0.774648;r=0.931034;b=0.786401
0	cheety	CH+EE+T+Y	14	YES	1	1	CH+EE+T+Y	CH+EE+T+Y	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=cheey|chety	NO_SUPPORTED_TRANSFORMATION;base=cheey|chety
0	chekackhy	CH+E+CH+K+Y	100	NO	0	0	CH+K+A_ADDR+CH+K+Y	NONE	NONE	NONE	NONE	NONE
0	chekair	CH+K+AIR	100	YES	1	1	CH+K+AIR	CH+K+AIR	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=chekar	NO_SUPPORTED_TRANSFORMATION;base=chekar
0	chekal	CH+K+AL	28	YES	1	1	CH+K+AL	CH+K+AL	-0.508953481	-0.508953481	chkal+e=>NULL@INNER/NULL;n=12/63;p=0.183824;r=0.857143;b=-0.508953	chkal+e=>NULL@INNER/NULL;n=12/63;p=0.183824;r=0.857143;b=-0.508953
0	chekam	CH+K+AM_ADDR	44	YES	1	1	CH+K+AM_ADDR	CH+K+AM_ADDR	-0.213028152	-0.213028152	cham+ek=>K@INNER/INNER;n=2/9;p=0.217391;r=0.500000;b=-0.213028	cham+ek=>K@INNER/INNER;n=2/9;p=0.217391;r=0.500000;b=-0.213028
0	chekol	CH+K+OL	24	YES	1	1	CH+K+OL	CH+K+OL	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=cheol	NO_SUPPORTED_TRANSFORMATION;base=cheol
0	cheocphey	CH+CH+P+E+Y	36	NO	0	0	CH+E+O+CH+P+E+Y	NONE	NONE	NONE	NONE	NONE
0	cheodal	CH+E+O+AL	52	YES	2	2	CH+E+O+D_ADDR+AL	CH+E+O+D_ADDR+AL	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=chedal	NO_SUPPORTED_TRANSFORMATION;base=chedal
0	cheokal	CH+E+O+K+AL	44	YES	1	1	CH+E+O+K+AL	CH+E+O+K+AL	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=chokal	NO_SUPPORTED_TRANSFORMATION;base=chokal
0	cheoky	CH+E+O+K+Y	10	YES	1	1	CH+E+O+K+Y	CH+E+O+K+Y	0.972816889	0.972816889	cheok+y=>Y@RIGHT/RIGHT;n=34/36;p=0.932432;r=0.944444;b=0.972817	cheok+y=>Y@RIGHT/RIGHT;n=34/36;p=0.932432;r=0.944444;b=0.972817
0	ches	CH+E+S	10	YES	1	1	CH+E+S	CH+E+S	0.643371088	0.643371088	che+s=>S@RIGHT/RIGHT;n=9/12;p=0.730769;r=0.818182;b=0.643371	che+s=>S@RIGHT/RIGHT;n=9/12;p=0.730769;r=0.818182;b=0.643371
0	chkaiin	CH+K+AIIN	92	YES	1	1	CH+K+AIIN	CH+K+AIIN	0.540020902	0.540020902	chaiin+k=>K@INNER/INNER;n=16/24;p=0.611111;r=0.888889;b=0.540021	chaiin+k=>K@INNER/INNER;n=16/24;p=0.611111;r=0.888889;b=0.540021
0	chkar	CH+K+AR	16	YES	1	1	CH+K+AR	CH+K+AR	-0.565844339	-0.565844339	char+k=>CH+K@INNER/LEFT;n=3/24;p=0.129630;r=0.600000;b=-0.565844	char+k=>CH+K@INNER/LEFT;n=3/24;p=0.129630;r=0.600000;b=-0.565844
0	chkchykoly	CH+K+CH+Y+K+OL+Y	72	YES	1	1	CH+K+CH+Y+K+OL+Y	CH+K+CH+Y+K+OL+Y	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	chkorol	CH+K+OR	32	NO	0	0	CH+K+OR+OL	NONE	NONE	NONE	NONE	NONE
0	chky	CH+K+Y	2	YES	1	1	CH+K+Y	CH+K+Y	-0.565844339	-0.565844339	chy+k=>CH+K@INNER/LEFT;n=3/24;p=0.129630;r=0.600000;b=-0.565844	chy+k=>CH+K@INNER/LEFT;n=3/24;p=0.129630;r=0.600000;b=-0.565844
0	chl	CH+L	4	YES	1	1	CH+L	CH+L	0.900000000	0.900000000	ch+l=>L@RIGHT/RIGHT;n=9/9;p=1.000000;r=0.818182;b=0.900000	ch+l=>L@RIGHT/RIGHT;n=9/9;p=1.000000;r=0.818182;b=0.900000
0	cho	HO	4	YES	2	2	CH+O	CH+O	0.000000000	0.855555556	NO_SUPPORTED_TRANSFORMATION;base=ch	ch+o=>O@RIGHT/RIGHT;n=7/7;p=1.000000;r=0.777778;b=0.855556
0	chocfhy	CH+O+CH+LOCAL_CHAR_F+Y	21	YES	1	1	CH+O+CH+LOCAL_CHAR_F+Y	CH+O+CH+LOCAL_CHAR_F+Y	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=choy	NO_SUPPORTED_TRANSFORMATION;base=choy
0	choctheeey	CH+O+CH+T+EEE+Y	100	YES	1	1	CH+O+CH+T+EEE+Y	CH+O+CH+T+EEE+Y	0.733333333	0.733333333	chocthy+eee=>EEE@INNER/INNER;n=4/4;p=1.000000;r=0.666667;b=0.733333	chocthy+eee=>EEE@INNER/INNER;n=4/4;p=1.000000;r=0.666667;b=0.733333
0	chocthey	CH+O+CH+T+E+Y	46	YES	1	1	CH+O+CH+T+E+Y	CH+O+CH+T+E+Y	0.665717756	0.665717756	chcthey+o=>O@INNER/INNER;n=29/39;p=0.678161;r=0.935484;b=0.665718	chcthey+o=>O@INNER/INNER;n=29/39;p=0.678161;r=0.935484;b=0.665718
0	chodaly	HO+AL+Y	61	YES	7	7	CH+O+D_ADDR+AL+Y	CH+O+D_ADDR+AL+Y	0.000000000	0.290937886	NO_SUPPORTED_TRANSFORMATION;base=chaly|chody|choly	chaly+od=>O+D_ADDR@INNER/INNER;n=7/13;p=0.483871;r=0.777778;b=0.290938
0	choer	CH+O+E+R	8	YES	1	1	CH+O+E+R	CH+O+E+R	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=chor	NO_SUPPORTED_TRANSFORMATION;base=chor
0	chokaiin	OK+AIIN	100	YES	1	1	OK+AIIN	OK+AIIN	0.073675141	0.073675141	okaiin+ch=>NULL@LEFT/NULL;n=19/52;p=0.361111;r=0.904762;b=0.073675	okaiin+ch=>NULL@LEFT/NULL;n=19/52;p=0.361111;r=0.904762;b=0.073675
0	chokaly	OK+AL+Y	52	YES	1	1	OK+AL+Y	OK+AL+Y	0.972816889	0.972816889	chokal+y=>Y@RIGHT/RIGHT;n=34/36;p=0.932432;r=0.944444;b=0.972817	chokal+y=>Y@RIGHT/RIGHT;n=34/36;p=0.932432;r=0.944444;b=0.972817
0	chokcheo	OK+CH+E+O	52	YES	1	1	OK+CH+E+O	OK+CH+E+O	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	chokchey	OK+CH+E+Y	92	YES	1	1	OK+CH+E+Y	OK+CH+E+Y	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=okchey	NO_SUPPORTED_TRANSFORMATION;base=okchey
0	chokchy	OK+CH+Y	39	YES	1	1	OK+CH+Y	OK+CH+Y	0.521111051	0.521111051	choky+ch=>CH@INNER/INNER;n=21/35;p=0.589041;r=0.913043;b=0.521111	choky+ch=>CH@INNER/INNER;n=21/35;p=0.589041;r=0.913043;b=0.521111
0	chom	HO+M_LOCAL	9	YES	4	4	CH+O+AM_ADDR	CH+O+AM_ADDR	0.000000000	0.323791116	NO_SUPPORTED_TRANSFORMATION;base=ch|om	om+ch=>CH@LEFT/LEFT;n=25/52;p=0.472222;r=0.925926;b=0.323791
0	chop	CH+O+P	6	YES	1	1	CH+O+P	CH+O+P	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=ch	NO_SUPPORTED_TRANSFORMATION;base=ch
0	chorcholsal	CH+OR+OL+S+AL	100	YES	1	1	CH+OR+OL+S+AL	CH+OR+OL+S+AL	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	chotal	OT+AL	30	YES	3	3	CH+OT+AL	CH+OT+AL	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=chtal	NO_SUPPORTED_TRANSFORMATION;base=chtal
0	choteey	CH+OT+EE+Y	40	YES	1	1	CH+OT+EE+Y	CH+OT+EE+Y	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=choeey|chotey|chteey	NO_SUPPORTED_TRANSFORMATION;base=choeey|chotey|chteey
0	chtaii	CH+AIIN	60	NO	0	0	CH+T+AIIN	NONE	NONE	NONE	NONE	NONE
0	chtaiin	CH+T+AIIN	78	YES	1	1	CH+T+AIIN	CH+T+AIIN	0.505922201	0.505922201	chaiin+t=>T@INNER/INNER;n=11/16;p=0.605263;r=0.846154;b=0.505922	chaiin+t=>T@INNER/INNER;n=11/16;p=0.605263;r=0.846154;b=0.505922
0	ckho	CH+K+O	6	YES	1	1	CH+K+O	CH+K+O	0.733333333	0.733333333	o+ckh=>CH+K@LEFT/LEFT;n=4/4;p=1.000000;r=0.666667;b=0.733333	o+ckh=>CH+K@LEFT/LEFT;n=4/4;p=1.000000;r=0.666667;b=0.733333
0	ckhody	CH+K+O+DY	34	YES	1	1	CH+K+O+DY	CH+K+O+DY	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=chody	NO_SUPPORTED_TRANSFORMATION;base=chody
0	ckhyds	CH+K+Y+D_ADDR+S	38	YES	2	2	CH+K+Y+D_ADDR	CH+K+Y+D_ADDR	0.366666667	0.000000000	ckhy+ds=>D_ADDR+S@RIGHT/RIGHT;n=1/1;p=1.000000;r=0.333333;b=0.366667	NO_SUPPORTED_TRANSFORMATION;base=ckhy
0	cphal	CH+P+AL	4	YES	1	1	CH+P+AL	CH+P+AL	0.660000000	0.660000000	al+cph=>CH+P@LEFT/LEFT;n=3/3;p=1.000000;r=0.600000;b=0.660000	al+cph=>CH+P@LEFT/LEFT;n=3/3;p=1.000000;r=0.600000;b=0.660000
0	cpheeedol	CH+P+EEE+D_ADDR+OL	100	YES	1	1	CH+P+EEE+D_ADDR+OL	CH+P+EEE+D_ADDR+OL	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	cphesaiin	CH+P+E+S+AIIN	100	YES	1	1	CH+P+E+S+AIIN	CH+P+E+S+AIIN	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	cphey	CH+P+E+Y	5	YES	1	1	CH+P+E+Y	CH+P+E+Y	0.601360172	0.601360172	cphy+e=>E@INNER/INNER;n=42/63;p=0.625000;r=0.954545;b=0.601360	cphy+e=>E@INNER/INNER;n=42/63;p=0.625000;r=0.954545;b=0.601360
0	cphodal	CH+P+O+D_ADDR+AL	24	YES	1	1	CH+P+O+D_ADDR+AL	CH+P+O+D_ADDR+AL	-0.122112356	-0.122112356	cpho+dal=>D_ADDR+AL@RIGHT/RIGHT;n=1/5;p=0.230769;r=0.333333;b=-0.122112	cpho+dal=>D_ADDR+AL@RIGHT/RIGHT;n=1/5;p=0.230769;r=0.333333;b=-0.122112
0	cphol	CH+P+OL	4	YES	1	1	CH+P+OL	CH+P+OL	-0.190802270	-0.190802270	chol+p=>CH+P@INNER/LEFT;n=2/9;p=0.227273;r=0.500000;b=-0.190802	chol+p=>CH+P@INNER/LEFT;n=2/9;p=0.227273;r=0.500000;b=-0.190802
0	cthaiin	CH+T+AIIN	63	YES	1	1	CH+T+AIIN	CH+T+AIIN	0.505922201	0.505922201	chaiin+t=>T@INNER/INNER;n=11/16;p=0.605263;r=0.846154;b=0.505922	chaiin+t=>T@INNER/INNER;n=11/16;p=0.605263;r=0.846154;b=0.505922
0	cthar	CH+T+AR	9	YES	1	1	CH+T+AR	CH+T+AR	-0.479657957	-0.479657957	char+t=>CH+T@INNER/LEFT;n=1/16;p=0.078947;r=0.333333;b=-0.479658	char+t=>CH+T@INNER/LEFT;n=1/16;p=0.078947;r=0.333333;b=-0.479658
0	ctheol	CH+T+E+OL	8	YES	1	1	CH+T+E+OL	CH+T+E+OL	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=cheol	NO_SUPPORTED_TRANSFORMATION;base=cheol
0	cthiar	CH+T+LOCAL_CHAR_I+AR	18	YES	1	1	CH+T+LOCAL_CHAR_I+AR	CH+T+LOCAL_CHAR_I+AR	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=cth	NO_SUPPORTED_TRANSFORMATION;base=cth
0	cthol	CH+T+OL	9	YES	1	1	CH+T+OL	CH+T+OL	-0.479657957	-0.479657957	chol+t=>CH+T@INNER/LEFT;n=1/16;p=0.078947;r=0.333333;b=-0.479658	chol+t=>CH+T@INNER/LEFT;n=1/16;p=0.078947;r=0.333333;b=-0.479658
0	cthols	CH+T+OL+S	27	YES	1	1	CH+T+OL+S	CH+T+OL+S	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=ctho	NO_SUPPORTED_TRANSFORMATION;base=ctho
0	cthor	CH+T+OR	16	YES	1	1	CH+T+OR	CH+T+OR	0.505922201	0.505922201	chor+t=>T@INNER/INNER;n=11/16;p=0.605263;r=0.846154;b=0.505922	chor+t=>T@INNER/INNER;n=11/16;p=0.605263;r=0.846154;b=0.505922
0	cthy	CH+T+Y	3	YES	1	1	CH+T+Y	CH+T+Y	0.972816889	0.972816889	cth+y=>Y@RIGHT/RIGHT;n=34/36;p=0.932432;r=0.944444;b=0.972817	cth+y=>Y@RIGHT/RIGHT;n=34/36;p=0.932432;r=0.944444;b=0.972817
0	d	D_ADDR	2	YES	1	1	D_ADDR	D_ADDR	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	dackhy	DA+CH+K+Y	25	YES	1	1	DA+CH+K+Y	DA+CH+K+Y	0.135617606	0.135617606	ckhy+da=>DA@LEFT/LEFT;n=1/2;p=0.500000;r=0.333333;b=0.135618	ckhy+da=>DA@LEFT/LEFT;n=1/2;p=0.500000;r=0.333333;b=0.135618
0	daiidy	DA+IIN+DY	100	YES	15	15	D_ADDR+AIIN+DY	D_ADDR+AIIN+DY	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	daimd	DA+IIN+M_LOCAL+D_ADDR	78	YES	16	16	A_ADDR+LOCAL_CHAR_I+M_LOCAL+D_ADDR	A_ADDR+LOCAL_CHAR_I+M_LOCAL+D_ADDR	0.000000000	0.392782917	NO_SUPPORTED_TRANSFORMATION;base=daid|daim	daim+d=>D_ADDR@RIGHT/RIGHT;n=4/6;p=0.600000;r=0.666667;b=0.392783
0	dairodain	D_ADDR+AIR+O+D_ADDR+AIN	100	YES	1	1	D_ADDR+AIR+O+D_ADDR+AIN	D_ADDR+AIR+O+D_ADDR+AIN	0.000000000	0.000000000	NO_NEAR_OLD_BASE	NO_NEAR_OLD_BASE
0	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	18	YES	5	5	DA+Y	DA+Y	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=dy	NO_SUPPORTED_TRANSFORMATION;base=dy
0	dalaiin	AL+AIIN	100	YES	1	1	AL+AIIN	AL+AIIN	-0.409865619	-0.409865619	alaiin+d=>NULL@LEFT/NULL;n=4/23;p=0.180000;r=0.666667;b=-0.409866	alaiin+d=>NULL@LEFT/NULL;n=4/23;p=0.180000;r=0.666667;b=-0.409866
0	daldaiin	AL+AIIN	100	YES	1	1	AL+AIIN	AL+AIIN	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=aldaiin|dadaiin	NO_SUPPORTED_TRANSFORMATION;base=aldaiin|dadaiin
0	daldal	AL+AL	92	YES	1	1	AL+AL	AL+AL	0.014490044	0.014490044	dalal+d=>NULL@INNER/NULL;n=10/29;p=0.338710;r=0.833333;b=0.014490	dalal+d=>NULL@INNER/NULL;n=10/29;p=0.338710;r=0.833333;b=0.014490
0	daldy	AL+DY	50	YES	2	2	D_ADDR+AL+DY	D_ADDR+AL+DY	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=daly	NO_SUPPORTED_TRANSFORMATION;base=daly
0	dalo	D_ADDR+AL+O	15	YES	2	2	AL+O	AL+O	0.000000000	0.855555556	NO_SUPPORTED_TRANSFORMATION;base=dal	dal+o=>O@RIGHT/RIGHT;n=7/7;p=1.000000;r=0.777778;b=0.855556
0	dar	D_ADDR+AR	12	YES	1	1	D_ADDR+AR	D_ADDR+AR	0.665080313	0.665080313	ar+d=>D_ADDR@LEFT/LEFT;n=17/23;p=0.700000;r=0.894737;b=0.665080	ar+d=>D_ADDR@LEFT/LEFT;n=17/23;p=0.700000;r=0.894737;b=0.665080
0	dary	DA+R+Y	12	YES	3	3	D_ADDR+AR+Y	D_ADDR+AR+Y	0.135617606	-0.378148995	ry+da=>DA@LEFT/LEFT;n=1/2;p=0.500000;r=0.333333;b=0.135618	dy+ar=>D_ADDR+AR@INNER/LEFT;n=2/13;p=0.156250;r=0.500000;b=-0.378149
0	das	DA+S	12	YES	1	1	DA+S	DA+S	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=as	NO_SUPPORTED_TRANSFORMATION;base=as
0	dchar	D_ADDR+CH+AR	27	YES	1	1	D_ADDR+CH+AR	D_ADDR+CH+AR	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=char	NO_SUPPORTED_TRANSFORMATION;base=char
0	dchg	D_ADDR+CH+LOCAL_CHAR_G	16	YES	1	1	D_ADDR+CH+LOCAL_CHAR_G	D_ADDR+CH+LOCAL_CHAR_G	0.669270476	0.669270476	g+dch=>D_ADDR+CH@LEFT/LEFT;n=6/7;p=0.812500;r=0.750000;b=0.669270	g+dch=>D_ADDR+CH@LEFT/LEFT;n=6/7;p=0.812500;r=0.750000;b=0.669270
0	dchy	D_ADDR+Y	9	YES	2	2	D_ADDR+CH+Y	D_ADDR+CH+Y	0.665080313	0.000000000	chy+d=>D_ADDR@LEFT/LEFT;n=17/23;p=0.700000;r=0.894737;b=0.665080	NO_SUPPORTED_TRANSFORMATION;base=chy
0	dkain	D_ADDR+K+AIN	39	YES	1	1	D_ADDR+K+AIN	D_ADDR+K+AIN	0.665080313	0.665080313	kain+d=>D_ADDR@LEFT/LEFT;n=17/23;p=0.700000;r=0.894737;b=0.665080	kain+d=>D_ADDR@LEFT/LEFT;n=17/23;p=0.700000;r=0.894737;b=0.665080
0	dolchl	D_ADDR+OL+CH+L	22	YES	1	1	D_ADDR+OL+CH+L	D_ADDR+OL+CH+L	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=lchl	NO_SUPPORTED_TRANSFORMATION;base=lchl
0	dolshed	D_ADDR+OL+SH+E	96	YES	1	1	D_ADDR+OL+SH+E	D_ADDR+OL+SH+E	0.000000000	0.000000000	NO_SUPPORTED_TRANSFORMATION;base=lshed	NO_SUPPORTED_TRANSFORMATION;base=lshed
