unit_id	section_axis	model_role	original_model	group_count	assumption_counts	raw_assumption_instance_count	weighted_cost	weighted_cost_per_group	weight_contract	cost_scope	within_unit_cost_winner	comparability_contract	interpretation
B4	BIO_PROCESS	TECHNICAL_RIVAL	TECHNICAL_WATERWORK	47	EXEMPLAR_FILL:32|LOCAL_PROCESS:20|MEDIUM:20|STATION_OR_TARGET:4|FILTER_OR_RETURN_MECHANISM:12|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:8	97	106	2.255319	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B4	BIO_PROCESS	IATROMEDICAL_COMPARATOR	IATROMEDICAL	47	EXEMPLAR_FILL:32|LOCAL_PROCESS:20|MEDIUM:20|STATION_OR_TARGET:4|FILTER_OR_RETURN_MECHANISM:9|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:8	94	103	2.191489	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	IATROMEDICAL_COMPARATOR	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B5	BIO_PROCESS	TECHNICAL_RIVAL	TECHNICAL_WATERWORK	11	EXEMPLAR_FILL:7|LOCAL_PROCESS:5|MEDIUM:5|STATION_OR_TARGET:2|FILTER_OR_RETURN_MECHANISM:1|DOMAIN_PURPOSE:1	21	22	2.000000	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B5	BIO_PROCESS	IATROMEDICAL_COMPARATOR	IATROMEDICAL	11	EXEMPLAR_FILL:7|LOCAL_PROCESS:5|MEDIUM:5|STATION_OR_TARGET:2|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:1	21	23	2.090909	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B6	BIO_PROCESS	TECHNICAL_RIVAL	TECHNICAL_WATERWORK	9	EXEMPLAR_FILL:6|LOCAL_PROCESS:2|MEDIUM:2|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1|DOMAIN_PURPOSE:1	13	14	1.555556	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
B6	BIO_PROCESS	IATROMEDICAL_COMPARATOR	IATROMEDICAL	9	EXEMPLAR_FILL:6|LOCAL_PROCESS:2|MEDIUM:2|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:1	14	16	1.777778	EXEMPLAR=1;LOCAL_PROCESS=1;MEDIUM=1;STATION/TARGET=1;FILTER/RETURN=1;DOMAIN_PURPOSE=2;HUMAN_ROLE/BODY=2	SUM_OF_115_FIELD_LOCAL_FILLERS;V60_EXACT+V63_FORMAL+V62_REGISTERS_COST_ZERO	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	SYMMETRIC_DESCRIPTION_LENGTH_PROXY_NOT_PROBABILITY
A1	ASTRO_SCHEDULE	TECHNICAL_RIVAL	GENERIC_WORKPLAN	190	STRUCTURAL_TEMPLATE:5|DOMAIN_ASSIGNMENT:1|WORKSHOP_AXIS_BINDING:4	10	11	0.057895	STRUCTURE=1;DOMAIN=2;EXTERNAL_NAME=1;LOCAL_RULE=1;BODY_BINDING=2;WORKSHOP_AXIS=1;ORIENTATION=3;CROSSPAGE_JOIN=5	DIAGRAM_LEVEL_DESCRIPTION_LENGTH	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	DESCRIPTION_LENGTH_PROXY_NOT_HISTORICAL_PROBABILITY
A1	ASTRO_SCHEDULE	IATROMEDICAL_COMPARATOR	MEDICAL_ELECTION_TABLE	190	STRUCTURAL_TEMPLATE:5|DOMAIN_ASSIGNMENT:1|EXTERNAL_ITEM_NAME:39|BODY_TREATMENT_BINDING:12	57	70	0.368421	STRUCTURE=1;DOMAIN=2;EXTERNAL_NAME=1;LOCAL_RULE=1;BODY_BINDING=2;WORKSHOP_AXIS=1;ORIENTATION=3;CROSSPAGE_JOIN=5	DIAGRAM_LEVEL_DESCRIPTION_LENGTH	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	DESCRIPTION_LENGTH_PROXY_NOT_HISTORICAL_PROBABILITY
A2	ASTRO_SCHEDULE	TECHNICAL_RIVAL	GENERIC_WORKPLAN	65	STRUCTURAL_TEMPLATE:4|DOMAIN_ASSIGNMENT:1|WORKSHOP_AXIS_BINDING:1	6	7	0.107692	STRUCTURE=1;DOMAIN=2;EXTERNAL_NAME=1;LOCAL_RULE=1;BODY_BINDING=2;WORKSHOP_AXIS=1;ORIENTATION=3;CROSSPAGE_JOIN=5	DIAGRAM_LEVEL_DESCRIPTION_LENGTH	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	DESCRIPTION_LENGTH_PROXY_NOT_HISTORICAL_PROBABILITY
A2	ASTRO_SCHEDULE	IATROMEDICAL_COMPARATOR	MEDICAL_ELECTION_TABLE	65	STRUCTURAL_TEMPLATE:4|DOMAIN_ASSIGNMENT:1|EXTERNAL_ITEM_NAME:29	34	35	0.538462	STRUCTURE=1;DOMAIN=2;EXTERNAL_NAME=1;LOCAL_RULE=1;BODY_BINDING=2;WORKSHOP_AXIS=1;ORIENTATION=3;CROSSPAGE_JOIN=5	DIAGRAM_LEVEL_DESCRIPTION_LENGTH	TECHNICAL_RIVAL	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	DESCRIPTION_LENGTH_PROXY_NOT_HISTORICAL_PROBABILITY
A3	ASTRO_SCHEDULE	TECHNICAL_RIVAL	GENERIC_WORKPLAN	140	STRUCTURAL_TEMPLATE:2|DOMAIN_ASSIGNMENT:1|LOCAL_RULE_CONTENT:28	31	32	0.228571	STRUCTURE=1;DOMAIN=2;EXTERNAL_NAME=1;LOCAL_RULE=1;BODY_BINDING=2;WORKSHOP_AXIS=1;ORIENTATION=3;CROSSPAGE_JOIN=5	DIAGRAM_LEVEL_DESCRIPTION_LENGTH	TIE	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	DESCRIPTION_LENGTH_PROXY_NOT_HISTORICAL_PROBABILITY
A3	ASTRO_SCHEDULE	IATROMEDICAL_COMPARATOR	MEDICAL_ELECTION_TABLE	140	STRUCTURAL_TEMPLATE:2|DOMAIN_ASSIGNMENT:1|LOCAL_RULE_CONTENT:28	31	32	0.228571	STRUCTURE=1;DOMAIN=2;EXTERNAL_NAME=1;LOCAL_RULE=1;BODY_BINDING=2;WORKSHOP_AXIS=1;ORIENTATION=3;CROSSPAGE_JOIN=5	DIAGRAM_LEVEL_DESCRIPTION_LENGTH	TIE	SYMMETRIC_ONLY_WITHIN_ORIGINAL_SECTION_RUBRIC;CROSS_SECTION_RAW_SUM_REPORTED_BUT_NOT_DECISIVE	DESCRIPTION_LENGTH_PROXY_NOT_HISTORICAL_PROBABILITY
