event_id	physical_page	source_page_value	locus	line_number	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	surface_status	visible_recipe	literal_core_reading_de	recipe_support	candidate_recipe_count	admission_color	stop_reason_code
G404-E0011	f1r	f1r	f1r.2	2	0	0	1	sory	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	11	NEW_VISIBLE_COMPOSITION	S+OR+Y	WÄHLEN · EINHEIT · AKTIVER POSTEN	dory|ory|rory|sor	1	GREEN	NONE
G404-E0012	f1r	f1r	f1r.2	2	0	0	2	ckhar	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	12	NEW_VISIBLE_COMPOSITION	CH+K+AR	NEHMEN · GEBEN · AUSGANG	ckhal|cthar	1	GREEN	NONE
G404-E0013	f1r	f1r	f1r.2	2	0	0	3	or	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	13	EXACT_SURFACE_ONE_RECIPE	OR	EINHEIT	PASS1026::or::33_events	1	GREEN	NONE
G404-E0014	f1r	f1r	f1r.2	2	0	0	4	y	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	14	EXACT_SURFACE_ONE_RECIPE	Y	AKTIVER POSTEN	PASS1026::y::31_events	1	GREEN	NONE
G404-E0015	f1r	f1r	f1r.2	2	0	0	5	kair	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	15	EXACT_SURFACE_ONE_RECIPE	K+AIR	GEBEN · LAUF	PASS1026::kair::1_events	1	GREEN	NONE
G404-E0016	f1r	f1r	f1r.2	2	0	0	6	chtaiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	16	NEW_VISIBLE_COMPOSITION	CH+T+AIIN	NEHMEN · EINSTELLEN · WERT	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0017	f1r	f1r	f1r.2	2	0	0	7	shar	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	17	EXACT_SURFACE_ONE_RECIPE	SH+AR	HALTEN · AUSGANG	PASS1026::shar::1_events	1	GREEN	NONE
G404-E0018	f1r	f1r	f1r.2	2	0	0	8	ase	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	18	NEW_VISIBLE_COMPOSITION	A_ADDR+S+E	HIER · WÄHLEN · GRAD I	as	1	GREEN	NONE
G404-E0019	f1r	f1r	f1r.2	2	0	0	9	cthar	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	19	EXACT_SURFACE_ONE_RECIPE	CH+T+AR	NEHMEN · EINSTELLEN · AUSGANG	PASS1026::cthar::3_events	1	GREEN	NONE
G404-E0020	f1r	f1r	f1r.2	2	0	0	10	cthar	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	20	EXACT_SURFACE_ONE_RECIPE	CH+T+AR	NEHMEN · EINSTELLEN · AUSGANG	PASS1026::cthar::3_events	1	GREEN	NONE
G404-E0021	f1r	f1r	f1r.2	2	0	0	11	dan	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	21	NEW_VISIBLE_COMPOSITION	AIN	ANTEIL	dain	1	GREEN	NONE
G404-E0022	f1r	f1r	f1r.3	3	0	0	1	syaiir	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	22	NEW_MICROFORM_OLD_FACTORS	S+Y+IIN+R	WÄHLEN · AKTIVER POSTEN · STUFE · MARKIEREN	DIRECT_VISIBLE_SEGMENTATION	1	AMBER	NEW_MICROFORM_OLD_FACTORS
G404-E0023	f1r	f1r	f1r.3	3	0	0	2	sheky	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	23	EXACT_SURFACE_ONE_RECIPE	SH+E+K+Y	HALTEN · GRAD I · GEBEN · AKTIVER POSTEN	PASS1026::sheky::2_events	1	GREEN	NONE
G404-E0024	f1r	f1r	f1r.3	3	0	0	3	or	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	24	EXACT_SURFACE_ONE_RECIPE	OR	EINHEIT	PASS1026::or::33_events	1	GREEN	NONE
G404-E0025	f1r	f1r	f1r.3	3	0	0	4	ykaiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	25	EXACT_SURFACE_ONE_RECIPE	Y+K+AIIN	AKTIVER POSTEN · GEBEN · WERT	PASS1026::ykaiin::3_events	1	GREEN	NONE
G404-E0026	f1r	f1r	f1r.3	3	0	0	5	shod	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	26	NEW_VISIBLE_COMPOSITION	SH+O+D_ADDR	HALTEN · AUSFÜHRUNG · HIER	shody	1	GREEN	NONE
G404-E0027	f1r	f1r	f1r.3	3	0	0	6	cthoary	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	27	NEW_VISIBLE_COMPOSITION	CH+T+O+AR+Y	NEHMEN · EINSTELLEN · AUSFÜHRUNG · AUSGANG · AKTIVER POSTEN	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0028	f1r	f1r	f1r.3	3	0	0	7	cthes	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	28	NEW_VISIBLE_COMPOSITION	CH+T+E+S	NEHMEN · EINSTELLEN · GRAD I · WÄHLEN	ches|cthey	1	GREEN	NONE
G404-E0029	f1r	f1r	f1r.3	3	0	0	8	daraiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	29	NEW_VISIBLE_COMPOSITION	D_ADDR+AR+AIIN	HIER · AUSGANG · WERT	araiin	1	GREEN	NONE
G404-E0030	f1r	f1r	f1r.3	3	0	0	9	sy	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	30	EXACT_SURFACE_ONE_RECIPE	Y	AKTIVER POSTEN	PASS1026::sy::5_events	1	GREEN	NONE
G404-E0031	f1r	f1r	f1r.4	4	0	0	1	soiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	31	NEW_VISIBLE_COMPOSITION	S+O+IIN	WÄHLEN · AUSFÜHRUNG · STUFE	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0032	f1r	f1r	f1r.4	4	0	0	2	oteey	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	32	EXACT_SURFACE_ONE_RECIPE	OT+EE+Y	DANACH · GRAD II · AKTIVER POSTEN	PASS1026::oteey::12_events	1	GREEN	NONE
G404-E0033	f1r	f1r	f1r.4	4	0	0	3	oteos	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	33	EXACT_SURFACE_ONE_RECIPE	OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	PASS1026::oteos::6_events	1	GREEN	NONE
G404-E0034	f1r	f1r	f1r.4	4	0	0	4	roloty	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	34	NEW_MICROFORM_OLD_FACTORS	R+OL+OT+Y	MARKIEREN · FORTSETZEN · DANACH · AKTIVER POSTEN	DIRECT_VISIBLE_SEGMENTATION	1	AMBER	NEW_MICROFORM_OLD_FACTORS
G404-E0035	f1r	f1r	f1r.4	4	0	0	5	cthiar	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	35	NEW_VISIBLE_COMPOSITION	CH+T+LOCAL_CHAR_I+AR	NEHMEN · EINSTELLEN · VARIANTE · AUSGANG	cthar	1	GREEN	NONE
G404-E0036	f1r	f1r	f1r.4	4	0	0	6	daiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	36	EXACT_SURFACE_ONE_RECIPE	AIIN	WERT	PASS1026::daiin::90_events	1	GREEN	NONE
G404-E0037	f1r	f1r	f1r.4	4	0	0	7	okaiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	37	EXACT_SURFACE_ONE_RECIPE	OK+AIIN	SETZEN · WERT	PASS1026::okaiin::19_events	1	GREEN	NONE
G404-E0038	f1r	f1r	f1r.4	4	0	0	8	or	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	38	EXACT_SURFACE_ONE_RECIPE	OR	EINHEIT	PASS1026::or::33_events	1	GREEN	NONE
G404-E0039	f1r	f1r	f1r.4	4	0	0	9	okan	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	39	NEW_VISIBLE_COMPOSITION	OK+AN	SETZEN · KLASSE	dokan|qokan	1	GREEN	NONE
G404-E0040	f1r	f1r	f1r.5	5	0	0	1	sair	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	40	EXACT_SURFACE_ONE_RECIPE	S+AIR	WÄHLEN · LAUF	PASS1026::sair::1_events	1	GREEN	NONE
G404-E0041	f1r	f1r	f1r.5	5	0	0	2	y	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	41	EXACT_SURFACE_ONE_RECIPE	Y	AKTIVER POSTEN	PASS1026::y::31_events	1	GREEN	NONE
G404-E0042	f1r	f1r	f1r.5	5	0	0	3	chear	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	42	EXACT_SURFACE_ONE_RECIPE	CH+E+AR	NEHMEN · GRAD I · AUSGANG	PASS1026::chear::4_events	1	GREEN	NONE
G404-E0043	f1r	f1r	f1r.5	5	0	0	4	cthaiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	43	EXACT_SURFACE_ONE_RECIPE	CH+T+AIIN	NEHMEN · EINSTELLEN · WERT	PASS1026::cthaiin::2_events	1	GREEN	NONE
G404-E0044	f1r	f1r	f1r.5	5	0	0	5	cphar	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	44	NEW_VISIBLE_COMPOSITION	CH+P+AR	NEHMEN · EINSETZEN · AUSGANG	cphal|cphor|cthar	1	GREEN	NONE
G404-E0045	f1r	f1r	f1r.5	5	0	0	6	cfhaiin	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	45	NEW_VISIBLE_COMPOSITION	CH+LOCAL_CHAR_F+AIIN	NEHMEN · HIER · WERT	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0046	f1r	f1r	f1r.6	6	0	1	1	ydaraishy	SOURCE_SECTION_T	F1R_PROSE_01	F1R_TEXT_BLOCK_A	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S001	46	NEW_MICROFORM_OLD_FACTORS	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	AKTIVER POSTEN · HIER · AUSGANG · HIER · VARIANTE · HALTEN · AKTIVER POSTEN	DIRECT_VISIBLE_SEGMENTATION	1	AMBER	NEW_MICROFORM_OLD_FACTORS
G404-E0047	f1r	f1r	f1r.7	7	1	0	1	odar	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	1	EXACT_SURFACE_ONE_RECIPE	O+D_ADDR+AR	AUSFÜHRUNG · HIER · AUSGANG	PASS1026::odar::1_events	1	GREEN	NONE
G404-E0048	f1r	f1r	f1r.7	7	1	0	2	shol	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	2	EXACT_SURFACE_ONE_RECIPE	SH+OL	HALTEN · FORTSETZEN	PASS1026::shol::12_events	1	GREEN	NONE
G404-E0049	f1r	f1r	f1r.7	7	1	0	3	cphoy	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	3	NEW_VISIBLE_COMPOSITION	CH+P+O+Y	NEHMEN · EINSETZEN · AUSFÜHRUNG · AKTIVER POSTEN	cphey|cphy	1	GREEN	NONE
G404-E0050	f1r	f1r	f1r.7	7	1	0	4	oydar	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	4	NEW_VISIBLE_COMPOSITION	O+Y+D_ADDR+AR	AUSFÜHRUNG · AKTIVER POSTEN · HIER · AUSGANG	odar|ydar	1	GREEN	NONE
G404-E0051	f1r	f1r	f1r.7	7	1	0	5	sh	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	5	EXACT_SURFACE_ONE_RECIPE	SH	HALTEN	PASS1026::sh::2_events	1	GREEN	NONE
G404-E0052	f1r	f1r	f1r.7	7	1	0	6	s	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	6	EXACT_SURFACE_ONE_RECIPE	S	WÄHLEN	PASS1026::s::35_events	1	GREEN	NONE
G404-E0053	f1r	f1r	f1r.7	7	1	0	7	cfhoaiin	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	7	NEW_VISIBLE_COMPOSITION	CH+LOCAL_CHAR_F+O+AIIN	NEHMEN · HIER · AUSFÜHRUNG · WERT	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0054	f1r	f1r	f1r.7	7	1	0	8	shodary	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	8	NEW_MICROFORM_OLD_FACTORS	SH+O+D_ADDR+AR+Y	HALTEN · AUSFÜHRUNG · HIER · AUSGANG · AKTIVER POSTEN	DIRECT_VISIBLE_SEGMENTATION	1	AMBER	NEW_MICROFORM_OLD_FACTORS
G404-E0055	f1r	f1r	f1r.8	8	0	0	1	yshey	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	9	EXACT_SURFACE_ONE_RECIPE	Y+SH+E+Y	AKTIVER POSTEN · HALTEN · GRAD I · AKTIVER POSTEN	PASS1026::yshey::3_events	1	GREEN	NONE
G404-E0056	f1r	f1r	f1r.8	8	0	0	2	shody	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S002	10	EXACT_SURFACE_ONE_RECIPE	SH+O+DY	HALTEN · AUSFÜHRUNG · SCHLUSS	PASS1026::shody::2_events	1	GREEN	NONE
G404-E0057	f1r	f1r	f1r.8	8	0	0	3	okchoy	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	1	NEW_VISIBLE_COMPOSITION	OK+CH+O+Y	SETZEN · NEHMEN · AUSFÜHRUNG · AKTIVER POSTEN	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0058	f1r	f1r	f1r.8	8	0	0	4	otchol	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	2	EXACT_SURFACE_ONE_RECIPE	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	PASS1026::otchol::5_events	1	GREEN	NONE
G404-E0059	f1r	f1r	f1r.8	8	0	0	5	chocthy	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	3	EXACT_SURFACE_ONE_RECIPE	CH+O+CH+T+Y	NEHMEN · AUSFÜHRUNG · NEHMEN · EINSTELLEN · AKTIVER POSTEN	PASS1026::chocthy::1_events	1	GREEN	NONE
G404-E0060	f1r	f1r	f1r.8	8	0	0	6	os	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	4	EXACT_SURFACE_ONE_RECIPE	OS	VORBEZUG	PASS1026::os::5_events	1	GREEN	NONE
G404-E0061	f1r	f1r	f1r.8	8	0	0	7	chy	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	5	EXACT_SURFACE_ONE_RECIPE	Y	AKTIVER POSTEN	PASS1026::chy::18_events	1	GREEN	NONE
G404-E0062	f1r	f1r	f1r.8	8	0	0	8	dain	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	6	EXACT_SURFACE_ONE_RECIPE	AIN	ANTEIL	PASS1026::dain::30_events	1	GREEN	NONE
G404-E0063	f1r	f1r	f1r.8	8	0	0	9	chor	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	7	EXACT_SURFACE_ONE_RECIPE	CH+OR	NEHMEN · EINHEIT	PASS1026::chor::19_events	1	GREEN	NONE
G404-E0064	f1r	f1r	f1r.8	8	0	0	10	kos	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	8	NEW_VISIBLE_COMPOSITION	K+O+S	GEBEN · AUSFÜHRUNG · WÄHLEN	kom|tos	1	GREEN	NONE
G404-E0065	f1r	f1r	f1r.9	9	0	0	1	daiin	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	9	EXACT_SURFACE_ONE_RECIPE	AIIN	WERT	PASS1026::daiin::90_events	1	GREEN	NONE
G404-E0066	f1r	f1r	f1r.9	9	0	0	2	shos	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	10	NEW_VISIBLE_COMPOSITION	SH+O+S	HALTEN · AUSFÜHRUNG · WÄHLEN	chos|shes|sho|shoy	1	GREEN	NONE
G404-E0067	f1r	f1r	f1r.9	9	0	0	3	cfhol	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	11	NEW_VISIBLE_COMPOSITION	CH+LOCAL_CHAR_F+OL	NEHMEN · HIER · FORTSETZEN	DIRECT_VISIBLE_SEGMENTATION	1	GREEN	NONE
G404-E0068	f1r	f1r	f1r.9	9	0	0	4	shody	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S003	12	EXACT_SURFACE_ONE_RECIPE	SH+O+DY	HALTEN · AUSFÜHRUNG · SCHLUSS	PASS1026::shody::2_events	1	GREEN	NONE
G404-E0069	f1r	f1r	f1r.10	10	0	1	1	dain	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S004	1	EXACT_SURFACE_ONE_RECIPE	AIN	ANTEIL	PASS1026::dain::30_events	1	GREEN	NONE
G404-E0070	f1r	f1r	f1r.10	10	0	1	2	os	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S004	2	EXACT_SURFACE_ONE_RECIPE	OS	VORBEZUG	PASS1026::os::5_events	1	GREEN	NONE
G404-E0071	f1r	f1r	f1r.10	10	0	1	3	teody	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	VISIBLE_RUBRICATED_TEXT_BLOCK	no_object_owner	G404-S004	3	NEW_VISIBLE_COMPOSITION	T+E+O+DY	EINSTELLEN · GRAD I · AUSFÜHRUNG · SCHLUSS	teeody	1	GREEN	NONE
