event_id	record_unit_id	page	statement_id	surface	atomic_value_de	program_id	program_name_de	visible_owner	preparation_role
E040	H3	f11r	H3-S001	schoal	Zieleingabe	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E041	H3	f11r	H3-S001	cfhy	Auswringen	P10_ABZIEHEN_ABFUEHREN	Abziehen und abführen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E042	H3	f11r	H3-S001	shfydaiin	Standzeit	P09_ABSETZEN_SAMMELN	Absetzen und sammeln	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E043	H3	f11r	H3-S001	cphy	Nachseihen	P08_DURCHLASSEN	Durchlassen und waschen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E044	H3	f11r	H3-S001	shey	Klarauszug	P10_ABZIEHEN_ABFUEHREN	Abziehen und abführen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E045	H3	f11r	H3-S001	tchody	Rücknahmeschluss	P10_ABZIEHEN_ABFUEHREN	Abziehen und abführen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E046	H3	f11r	H3-S002	shoyty	Zutatfolgeteil	P06_FORTSETZEN	Fortsetzen und folgen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E047	H3	f11r	H3-S003	dchol	Vorfortsetzung	P06_FORTSETZEN	Fortsetzen und folgen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E048	H3	f11r	H3-S003	chy	Diesposten	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E049	H3	f11r	H3-S003	kchy	Bindeposten	P11_BEREITEN_SCHLIESSEN	Bereitstellen und schließen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E050	H3	f11r	H3-S003	dy	Diesposten	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E051	H3	f11r	H3-S003	daiin	Sollmaß	P01_DOSIEREN	Dosieren und einstellen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E052	H3	f11r	H3-S004	qotchy	Folgeposten	P06_FORTSETZEN	Fortsetzen und folgen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E053	H3	f11r	H3-S004	okchol	Fortsetzungseinsatz	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E054	H3	f11r	H3-S004	cthy	Bereit	P11_BEREITEN_SCHLIESSEN	Bereitstellen und schließen	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E055	H3	f11r	H3-S004	dy	Diesposten	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Blütenkraut der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E056	H4	f55v	H4-S001	qokaiin	Sollstellung	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E057	H4	f55v	H4-S001	chaiin	Sollmaß	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E058	H4	f55v	H4-S001	ykain	Postenportion	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E059	H4	f55v	H4-S001	ykan	Postenzweitportion	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E060	H4	f55v	H4-S001	ody	Rücknahmeschluss	P10_ABZIEHEN_ABFUEHREN	Abziehen und abführen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E061	H4	f55v	H4-S002	daiin	Sollmaß	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E062	H4	f55v	H4-S002	chedy	Umsetzen	P07_UEBERFUEHREN	Überführen und umsetzen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E063	H4	f55v	H4-S002	talam	Verwahren	P11_BEREITEN_SCHLIESSEN	Bereitstellen und schließen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E064	H4	f55v	H4-S003	ykaiin	Postensollmaß	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E065	H4	f55v	H4-S003	cheoar	Auszugnahme	P10_ABZIEHEN_ABFUEHREN	Abziehen und abführen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E066	H4	f55v	H4-S003	cheeky	Langwärme	P05_LANG_BEHANDELN	Lang behandeln oder wärmen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E067	H4	f55v	H4-S003	oldy	Fortschluss	P06_FORTSETZEN	Fortsetzen und folgen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E068	H4	f55v	H4-S004	aiin	Sollmaß	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E069	H4	f55v	H4-S004	okal	Zieleinsatz	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E070	H4	f55v	H4-S004	oltchy	Fortsetzungszubereitung	P06_FORTSETZEN	Fortsetzen und folgen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E071	H4	f55v	H4-S004	or	Ansatz	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E072	H4	f55v	H4-S004	y	Diesposten	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E073	H4	f55v	H4-S004	orain	Ansatzportion	P01_DOSIEREN	Dosieren und einstellen	Blattmaterial der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E074	H5	f56r	H5-S001	chochor	Zutatenansatz	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E075	H5	f56r	H5-S001	cho	Zutat	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E076	H5	f56r	H5-S001	chodaly	Zutatstelle	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E077	H5	f56r	H5-S001	daiin	Sollmaß	P01_DOSIEREN	Dosieren und einstellen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E078	H5	f56r	H5-S001	sho	Zutat	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E079	H5	f56r	H5-S001	kchol	Bindefortsetzung	P06_FORTSETZEN	Fortsetzen und folgen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E080	H5	f56r	H5-S001	otchor	Folgeansatz	P06_FORTSETZEN	Fortsetzen und folgen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E081	H5	f56r	H5-S001	choky	Einsetzen	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E082	H5	f56r	H5-S001	dal	Stelle	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E083	H5	f56r	H5-S002	schol	Vorfortsetzung	P06_FORTSETZEN	Fortsetzen und folgen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E084	H5	f56r	H5-S002	choy	Zutatposten	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E085	H5	f56r	H5-S002	choky	Einsetzen	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E086	H5	f56r	H5-S002	cheeckhody	Auftragsschluss	P11_BEREITEN_SCHLIESSEN	Bereitstellen und schließen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E087	H5	f56r	H5-S003	sh	Pflanzenteil	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E088	H5	f56r	H5-S003	cho	Zutat	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E089	H5	f56r	H5-S003	kchey	Kurzbindeposten	P11_BEREITEN_SCHLIESSEN	Bereitstellen und schließen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E090	H5	f56r	H5-S003	qokokchy	Wiedereinsatz	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E091	H5	f56r	H5-S004	okchy	Einsetzen	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E092	H5	f56r	H5-S004	chokcheo	Auszugzugabe	P02_MATERIAL_GEBEN	Material geben oder teilen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E093	H5	f56r	H5-S004	kchal	Zielbindung	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E094	H5	f56r	H5-S005	sho	Zutat	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E095	H5	f56r	H5-S005	chokchy	Einsetzen	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E096	H5	f56r	H5-S005	kchoar	Quellenzutatbindung	P12_BESTAND_REFERENZIEREN	Bestand referenzieren	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E097	H5	f56r	H5-S005	sotodan	Gebrauchen	P03_AM_ZIEL_EINSETZEN	Am Ziel einsetzen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E098	H5	f56r	H5-S006	otchey	Folgeposten	P06_FORTSETZEN	Fortsetzen und folgen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E099	H5	f56r	H5-S006	keol	Kurzbindefortsetzung	P06_FORTSETZEN	Fortsetzen und folgen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
E100	H5	f56r	H5-S006	daiin	Sollmaß	P01_DOSIEREN	Dosieren und einstellen	Stängel-/Pflanzenteil der abgebildeten Pflanze	BEGINS_PROGRAM_DURING_HERBAL_PREPARATION
