audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	v32_line_de	v33_line_de	hard_collision	verdict
G656-A01-0011	1	chal	NEW_EXACT_WHOLE	f108v	f108v.36	S	B	3	7	MEDIAL	chal	chedy	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys	daiin shechy qokedy qokain chor chal chal chedy dain al al keedy otal ys	daiin shechy qokedy qokain chor chal chal chedy dain al al kee y otal ys	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	6	Grad-/Maßwert III | [shechy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | Pflanzen-/Reproduktionsteil | [chal:?] | [chal:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | [alal:?] | heiß am Ende des Grades, abgeschlossen | [otalys:?]	Grad-/Maßwert III | [shechy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | Pflanzen-/Reproduktionsteil | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, trocken am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | [alal:?] | heiß am Ende des Grades, abgeschlossen | [otalys:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0012	1	chal	NEW_EXACT_WHOLE	f111r	f111r.3	S	B	3	7	MEDIAL	qokear	qokeear	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeeas cheokedy sal lokam	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	5	[dsheedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | getrocknetes Drogenholz | heiß am Ende des Grades | [qokear:?] | [chal:?] | [qokeear:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | Saat-Rohstoff I | [lokam:?]	[dsheedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | getrocknetes Drogenholz | heiß am Ende des Grades | [qokear:?] | Rohstoffklasse I, trocken am Gradanfang | [qokeear:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | Saat-Rohstoff I | [lokam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0013	1	chal	NEW_EXACT_WHOLE	f111v	f111v.31	S	B	3	10	MEDIAL	lkain	ldy	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	[pochey:?] | [oteain:?] | [chekain:?] | [cheal:?] | [lain:?] | trocken in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | [lkain:?] | [chal:?] | [ldy:?] | [llm:?]	[pochey:?] | [oteain:?] | [chekain:?] | [cheal:?] | [lain:?] | trocken in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | [lkain:?] | Rohstoffklasse I, trocken am Gradanfang | [ldy:?] | [llm:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0014	1	chal	NEW_EXACT_WHOLE	f111v	f111v.48	S	B	3	6	MEDIAL	tain	al	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy	psalar cheey qekal cheykaiin tain chal al skaiin akchedy opchdal opchy	pralar cheey qekal cheykaiin tain chal al skaiin akche y opchdal opchy	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	[psalar:?] | trocken am Ende des Grades | [qekal:?] | [cheykaiin:?] | kalt, Grad II | [chal:?] | Rohstoffklasse I | [skaiin:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [opchdal:?] | [opchy:?]	[psalar:?] | trocken am Ende des Grades | [qekal:?] | [cheykaiin:?] | kalt, Grad II | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I | [skaiin:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [opchdal:?] | [opchy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0015	1	chal	NEW_EXACT_WHOLE	f111v	f111v.49	S	B	3	4	MEDIAL	chkain	lor	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey	sory cheey chkain chal lor sheey qokain okain chey qokain okeey	sairy cheey chkain chal lor sheey qokain okeiin chey qokain okeey	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	6	[soiry:?] | trocken am Ende des Grades | [chkain:?] | [chal:?] | Holzportion | feucht am Ende des Grades | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | heiß am Ende des Grades	[soiry:?] | trocken am Ende des Grades | [chkain:?] | Rohstoffklasse I, trocken am Gradanfang | Holzportion | feucht am Ende des Grades | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | heiß am Ende des Grades	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0016	1	chal	NEW_EXACT_WHOLE	f113r	f113r.18	S	B	3	3	MEDIAL	cheoaiin	olkaiin	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheo aiin chal olkaiin chkaiin cheeey lkeeo aiiin okee y qokcheey rche y	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	[ycheod:?] | [cheoaiin:?] | [chal:?] | [olkaiin:?] | heiß-trocken, Grad III | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und trocken am Ende des Grades | getrocknete Wurzel	[ycheod:?] | [cheoaiin:?] | Rohstoffklasse I, trocken am Gradanfang | [olkaiin:?] | heiß-trocken, Grad III | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und trocken am Ende des Grades | getrocknete Wurzel	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0017	1	chal	NEW_EXACT_WHOLE	f113r	f113r.23	S	B	3	3	MEDIAL	qokaiin	kiin	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	ykeoeshy qokaiin chol kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	ykeoeshy qokaiin chol kiin chckhey lkchey qokal chocthy lkchor lkche y lkaiin	READER_VARIANT	0	0	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	4	[ykeoeshy:?] | heiß, Grad III | [chal:?] | [kiin:?] | Arzneikompositum: trocken, Gradmitte | [lkchey:?] | heiße Substanz | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [lkchor:?] | [lkchedy:?] | [lkaiin:?]	[ykeoeshy:?] | heiß, Grad III | Rohstoffklasse I, trocken am Gradanfang | [kiin:?] | Arzneikompositum: trocken, Gradmitte | [lkchey:?] | heiße Substanz | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [lkchor:?] | [lkchedy:?] | [lkaiin:?]	0	READER_VARIANT_WARNING
G656-A01-0018	1	chal	NEW_EXACT_WHOLE	f113r	f113r.26	S	B	3	5	MEDIAL	lchod	char	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	tol cheshy lkchedy lchod chal charlkeeo y oteeo loaiin okeedy	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	kalt; nominal kaltes Gut/Material | [cheshy:?] | [lkchedy:?] | [lchod:?] | [chal:?] | [char:?] | [lkeeody:?] | [oteeo:?] | Drogenholzzubereitung, Charge III | heißer Ansatz am Ende des Grades, abgeschlossen	kalt; nominal kaltes Gut/Material | [cheshy:?] | [lkchedy:?] | [lchod:?] | Rohstoffklasse I, trocken am Gradanfang | [char:?] | [lkeeody:?] | [oteeo:?] | Drogenholzzubereitung, Charge III | heißer Ansatz am Ende des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0019	1	chal	NEW_EXACT_WHOLE	f113r	f113r.28	S	B	3	3	MEDIAL	al	os	sar al chal os akchy daiin cheeeo rain otain chol lcholkaiin cheokedy lodas	sar al chal os akchy daiin cheeeo rain otiiin chol lcholkaiin cheokedy lodar	sar al chal os akchy daiin cheeeorain otain chol lcholkaiin cheoke y lo ar	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	4	Samenfraktion I | Rohstoffklasse I | [chal:?] | [os:?] | [akchy:?] | Grad-/Maßwert III | [cheeeo:?] | [rain:?] | kalt im Zubereitungsrahmen, Grad II | trocken; nominal trockenes Gut/Material | [lcholkaiin:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | [lodas:?]	Samenfraktion I | Rohstoffklasse I | Rohstoffklasse I, trocken am Gradanfang | [os:?] | [akchy:?] | Grad-/Maßwert III | [cheeeo:?] | [rain:?] | kalt im Zubereitungsrahmen, Grad II | trocken; nominal trockenes Gut/Material | [lcholkaiin:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | [lodas:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0020	1	chal	NEW_EXACT_WHOLE	f113r	f113r.29	S	B	3	8	MEDIAL	okaiin	taiin	y sheeoaiin olkeeol chtchol kcheody lkchedy okaiin chal taiin oteedy	ysheeoaiin alkeeol chtchol kcheody lkchedy okaiin chal taiin oteedy	ysheeoaiin alkeeol chtchol kcheody lkchedy okaiin chal taiin oteedy	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	[y:?] | [sheeoaiin:?] | [olkeeol:?] | [chtchol:?] | [kcheody:?] | [lkchedy:?] | heiß, Grad III, im Ansatzrahmen | [chal:?] | kalt, Grad III | kalter Ansatz am Ende des Grades, abgeschlossen	[y:?] | [sheeoaiin:?] | [olkeeol:?] | [chtchol:?] | [kcheody:?] | [lkchedy:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I, trocken am Gradanfang | kalt, Grad III | kalter Ansatz am Ende des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0021	1	chal	NEW_EXACT_WHOLE	f116r	f116r.21	S	B	3	4	MEDIAL	qokain	qol	sairol sheey qokain chal qol chl l rain okain shckhy dtal orchcthdy lty	sairol sheey qokain chal qol chl lrain okain shckhy dtal orchcthdy lty	sairol sheey qokain chal qol chl lrain okain shckhy dtal orchcthdy lty	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	4	[sairol:?] | feucht am Ende des Grades | heiß, Grad II | [chal:?] | [qol:?] | [chl:?] | [l:?] | [rain:?] | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum: feucht, Gradanfang | [dtal:?] | [orchcthdy:?] | [lty:?]	[sairol:?] | feucht am Ende des Grades | heiß, Grad II | Rohstoffklasse I, trocken am Gradanfang | [qol:?] | [chl:?] | [l:?] | [rain:?] | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum: feucht, Gradanfang | [dtal:?] | [orchcthdy:?] | [lty:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0022	1	chal	NEW_EXACT_WHOLE	f23r	f23r.10	H	A	1	7	MEDIAL	odal	dy	qok okaiin chkchy s yteain odal chal dy dar ykain	qok okaiin chkchy s yteair odal chal dy dar ykain	qok okaiin chkchy s yteain odal chaldy dar ykain	READER_VARIANT	0	0	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	[qok:?] | heiß, Grad III, im Ansatzrahmen | [chkchy:?] | [s:?] | [yteain:?] | abgemessene Rohstoffmenge I im Ansatz | [chal:?] | [dy:?] | abgemessene Fraktion I | [ykain:?]	[qok:?] | heiß, Grad III, im Ansatzrahmen | [chkchy:?] | [s:?] | [yteain:?] | abgemessene Rohstoffmenge I im Ansatz | Rohstoffklasse I, trocken am Gradanfang | [dy:?] | abgemessene Fraktion I | [ykain:?]	0	READER_VARIANT_WARNING
G656-A01-0023	1	chal	NEW_EXACT_WHOLE	f23v	f23v.2	H	A	1	7	MEDIAL	otchol	otchg	qottor chy okchaldy qokchey dol otchol chal otchg	qoteotor chy okchafdy qokchey dol otchol chal otchm	qottor chy okchaldy qokchey dol otchol chal otchg	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	4	[qottor:?] | trocken am Anfang des Grades | [okchaldy:?] | heiß und trocken in der Mitte des Grades | Materialmaß | kalt-trockener Zubereitungsstoff | [chal:?] | [otchg:?]	[qottor:?] | trocken am Anfang des Grades | [okchaldy:?] | heiß und trocken in der Mitte des Grades | Materialmaß | kalt-trockener Zubereitungsstoff | Rohstoffklasse I, trocken am Gradanfang | [otchg:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0024	1	chal	NEW_EXACT_WHOLE	f3r	f3r.4	H	A	1	3	MEDIAL	chor	chag	schey chor chal chag cham cho	schey chor chal cham cham cho	schey chor chal chag cham cho	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	2	Samen/Saatgut, trocken gebunden, Form I | Pflanzen-/Reproduktionsteil | [chal:?] | [chag:?] | [cham:?] | [cho:?]	Samen/Saatgut, trocken gebunden, Form I | Pflanzen-/Reproduktionsteil | Rohstoffklasse I, trocken am Gradanfang | [chag:?] | [cham:?] | [cho:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0025	1	chal	NEW_EXACT_WHOLE	f42r	f42r.20	H	A	1	8	FINAL	shol	<EOS>	shol chol shoky okol sho chol shol chal	shol chol shoky okol sho chol chol chal	shol chol shoky okol sho chol shol chal	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	5	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-feuchter Ansatz am Gradanfang | [okol:?] | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chal:?]	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-feuchter Ansatz am Gradanfang | [okol:?] | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, trocken am Gradanfang	0	CONCRETE_CONTEXT_COMPATIBLE
G656-A01-0026	1	chal	NEW_EXACT_WHOLE	f56r	f56r.1	H	A	1	2	MEDIAL	o	chchs	o chal chchs y oty esedy chy ychocphy chorchy chy	otchal chchsty oty esedy chy ycho cphy chor chy chy	o chal chchs y oty esedy chy ychocphy chorchy chy	READER_VARIANT	0	0	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	3	[o:?] | [chal:?] | [chchs:?] | [y:?] | kalter Ansatz am Anfang des Grades | [esedy:?] | trocken am Anfang des Grades | [ychocphy:?] | [chorchy:?] | trocken am Anfang des Grades	[o:?] | Rohstoffklasse I, trocken am Gradanfang | [chchs:?] | [y:?] | kalter Ansatz am Anfang des Grades | [esedy:?] | trocken am Anfang des Grades | [ychocphy:?] | [chorchy:?] | trocken am Anfang des Grades	0	READER_VARIANT_WARNING
G656-A01-0027	1	chal	NEW_EXACT_WHOLE	f58r	f58r.13	S	A	3	7	MEDIAL	cheody	chaiin	ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly	ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly	ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly	ALL_THREE_EXACT	1	1	[chal:?]	Rohstoffklasse I, trocken am Gradanfang	2	[ytar:?] | [sheear:?] | [cheoldy:?] | [ykeol:?] | [cheal:?] | getrockneter Ansatz | [chal:?] | trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oly:?]	[ytar:?] | [sheear:?] | [cheoldy:?] | [ykeol:?] | [cheal:?] | getrockneter Ansatz | Rohstoffklasse I, trocken am Gradanfang | trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oly:?]	0	CONCRETE_CONTEXT_COMPATIBLE
