statement_id	record_unit_id	page	field_ids	field_count	anchored_field_count	parse_class	template_sequence	pre_state	post_state	creative_source_clause	backward_rule	strongest_rival	status
H4-S002	H4	f55v	F011	1	1	FULLY_ANCHORED	REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I001;TARGET/STATION=H4:T001;PREVIOUS_ITEM=UNSET	Ein vorgeschriebenes Maß ; rühre, bis alles gleichmäßig vermischt ist ; wasche die wunde Stelle einmal	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H4-S003	H4	f55v	F012	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I001;TARGET/STATION=H4:T001;PREVIOUS_ITEM=UNSET	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	für den zweiten Arzneigebrauch ; gib Weißwein hinzu ; solange es noch warm ist ; koche sanft und beende diesen Arbeitsschritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H4-S004	H4	f55v	F013	1	1	FULLY_ANCHORED	PARAMETER_VALUE > FORMAL_SET_RELATION_SLOT > BIND_WORKING_BATCH	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	Ein vorgeschriebenes Maß ; mische beide Anteile zusammen ; bewahre es in einem bedeckten Gefäß ; Die bereitete Arbeitsflüssigkeit ; Diese aktive Portion ; gebrauche die fertige Flüssigkeit frisch	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H5-S001	H5	f56r	F014|F015	2	2	FULLY_ANCHORED	REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE || APPLY_ACTIVE > TARGET_VALUE	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	sammle die Pflanze im Frühjahr ; nimm danach den folgenden Zusatz oder Pflanzenteil ; die dünne untere Wurzel ; Ein vorgeschriebenes Maß || nimm danach den folgenden Zusatz oder Pflanzenteil ; lasse es in Weißwein ziehen ; vor der Blüte gesammelt ; Die aktive Portion verwenden ; An die bezeichnete Zielstelle führen	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H5-S002	H5	f56r	F016	1	1	FULLY_ANCHORED	APPLY_ACTIVE	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	von diesem abgebildeten Simplex ; die auf feuchter schattiger Heide wächst ; Die aktive Portion verwenden ; lasse das Pflaster unbedeckt trocknen	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H5-S003	H5	f56r	F017	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	ihren kleinen Samen- oder Knospenkopf ; nimm danach den folgenden Zusatz oder Pflanzenteil ; das getrocknete schmale Blatt ; trockne es im Schatten	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H5-S004	H5	f56r	F018	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T004;PREVIOUS_ITEM=H5:I001	gebrauche die frisch bereitete Arznei ; trinke es bei Magenschmerz ; bewahre den Rest trocken im Schatten	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H5-S005	H5	f56r	F019	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T004;PREVIOUS_ITEM=H5:I001	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=H5:I002	nimm danach den folgenden Zusatz oder Pflanzenteil ; gebrauche die frisch bereitete Arznei ; mische es mit Honig ; gebrauche es frisch vermischt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
H5-S006	H5	f56r	F020	1	1	FULLY_ANCHORED	SELECT_PART > REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=H5:I002	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=H5:I003	Nimm den bezeichneten Anteil ; die helle geöffnete Blüte ; Ein vorgeschriebenes Maß	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S001	B1	f81v	F021	1	1	FULLY_ANCHORED	FLUSH_AND_COMMIT	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S002	B1	f81v	F022|F023	2	2	FULLY_ANCHORED	FORMAL_SET_STANDARD_SLOT > FORMAL_SET_RELATION_SLOT > FORMAL_LINK_ACTIVE_STATE > TARGET_VALUE > FORMAL_LINK_ACTIVE_STATE || SELECT_PREVIOUS > FORMAL_LINK_ACTIVE_STATE > REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE > REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	beginne den nächsten abgemessenen Posten ; der zurücklaufende Strom ; mische beide Anteile zusammen ; Daraus, aus demselben Ansatz ; Mit der vorigen Zubereitung weiter ; ein abgemessener Anteil ; das untere Becken ; An die bezeichnete Zielstelle führen ; Mit der vorigen Zubereitung weiter ; bevor es abkühlt ; das bereitete Öl || Aus dem vorigen Ansatz entnehmen ; Mit der vorigen Zubereitung weiter ; eine mäßige Menge ; Ein vorgeschriebenes Maß ; der eingetauchte Teil ; Ein vorgeschriebenes Maß ; durch die verbundenen Läufe ; spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S003	B1	f81v	F024|F025	2	1	PARTIALLY_ANCHORED	FORMAL_LINK_ACTIVE_STATE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	Mit der vorigen Zubereitung weiter || halte es warm und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S004	B1	f81v	F026	1	1	FULLY_ANCHORED	FORMAL_LINK_ACTIVE_STATE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	rühre, bis alles gleichmäßig vermischt ist ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S005	B1	f81v	F027	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T006;PREVIOUS_ITEM=B1:I001	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S006	B1	f81v	F028	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T006;PREVIOUS_ITEM=B1:I001	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T007;PREVIOUS_ITEM=B1:I001	gib einen abgemessenen Anteil in das Gefäß ; durch die verbundenen Läufe ; das bereitete Öl ; und lasse es abkühlen	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S007	B1	f81v	F029	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T007;PREVIOUS_ITEM=B1:I001	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I002	erwärme es einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S008	B1	f81v	F030	1	1	FULLY_ANCHORED	FORMAL_LINK_ACTIVE_STATE > FORMAL_LINK_ACTIVE_STATE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I002	Diese aktive Portion ; Mit der vorigen Zubereitung weiter ; bei sanfter Wärme ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S009	B1	f81v	F031	1	1	FULLY_ANCHORED	FLUSH_AND_COMMIT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008;PREVIOUS_ITEM=B1:I002	spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S010	B1	f81v	F032	1	1	FULLY_ANCHORED	FLUSH_AND_COMMIT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009;PREVIOUS_ITEM=B1:I002	spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S011	B1	f81v	F033	1	1	FULLY_ANCHORED	APPLY_ACTIVE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010;PREVIOUS_ITEM=B1:I002	durch die verbundenen Läufe ; Die aktive Portion verwenden	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S012	B1	f81v	F034	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	beginne die Spülung ; warmes Wasser ; wasche einmal und beende diesen Durchgang	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S013	B1	f81v	F035	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	wasche einmal und beende diesen Durchgang	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S014	B1	f81v	F036	1	1	FULLY_ANCHORED	FORMAL_LINK_ACTIVE_STATE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=B1:T013;PREVIOUS_ITEM=B1:I003	rühre, bis alles gleichmäßig vermischt ist ; die betroffene Stelle ; das untere Becken ; Mit der vorigen Zubereitung weiter ; benutze danach den unteren Ablauf	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S015	B1	f81v	F037	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=B1:T013;PREVIOUS_ITEM=B1:I003	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	fülle danach das Gefäß ; lasse es abkühlen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S016	B1	f81v	F038	1	1	FULLY_ANCHORED	FORMAL_SET_RELATION_SLOT > TEMPER_ACTIVE > FORMAL_LINK_ACTIVE_STATE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	mische beide Anteile zusammen ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S017	B1	f81v	F039	1	1	FULLY_ANCHORED	TARGET_VALUE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	An die bezeichnete Zielstelle führen ; die erste Öffnung ; seihe es klar und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S018	B1	f81v	F040|F041	2	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	fülle danach das Gefäß || wende es an der markierten Stelle an ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S019	B1	f81v	F042	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S020	B1	f81v	F043	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B1-S021	B1	f81v	F044	1	1	FULLY_ANCHORED	TARGET_VALUE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T018;PREVIOUS_ITEM=B1:I004	An die bezeichnete Zielstelle führen	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
