event_id	page	record	statement_id	card_no	surface	component_parse	atomic_card_value_de	section_local_partition	semantic_learning_rule	event_reading_complete
E045	f11r	H3	H3-S001	PROC032	tchody	T+CH+O+DY	den Arbeitsgang eintragen und abziehen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E046	f11r	H3	H3-S002	PROC033	shoyty	SH+O+Y+T+Y	diesen Posten halten und eintragen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E047	f11r	H3	H3-S003	PROC034	dchol	OL	fortsetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E049	f11r	H3	H3-S003	PROC035	kchy	K+Y	diesen Posten zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E052	f11r	H3	H3-S004	PROC036	qotchy	OT+Y	danach · dieser Posten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E053	f11r	H3	H3-S004	PROC037	okchol	OK+OL	fortsetzen den laufenden Posten ansetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E058	f55v	H4	H4-S001	PROC039	ykain	Y+K+AIN	diesen Posten nach Portion zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E059	f55v	H4	H4-S001	PROC040	ykan	Y+K+AIN	diesen Posten nach Portion zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E060	f55v	H4	H4-S001	PROC041	ody	O+DY	Arbeitsgang; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E063	f55v	H4	H4-S002	PROC043	talam	TALAM	den laufenden Posten verwahren	LOCAL_SPECIALIST_WHOLE_OR_ATOM	LEARN_ONE_SPECIALIST_VALUE	YES
E064	f55v	H4	H4-S003	PROC044	ykaiin	Y+K+AIIN	diesen Posten nach vorgeschriebenes Maß zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E065	f55v	H4	H4-S003	PROC045	cheoar	CH+E+O+AR	den Arbeitsgang von dort kurz abziehen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E070	f55v	H4	H4-S004	PROC049	oltchy	OL+T+Y	fortsetzen diesen Posten eintragen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E073	f55v	H4	H4-S004	PROC050	orain	OR+AIN	Ansatz · Portion	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E074	f56r	H5	H5-S001	PROC051	chochor	HO+CH+OR	den Gabe und Ansatz abziehen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E075	f56r	H5	H5-S001	PROC052	cho	HO	Gabe	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E076	f56r	H5	H5-S001	PROC053	chodaly	HO+AL+Y	Gabe · bezeichnete Stelle · dieser Posten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E078	f56r	H5	H5-S001	PROC052	sho	HO	Gabe	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E079	f56r	H5	H5-S001	PROC054	kchol	K+OL	fortsetzen den laufenden Posten zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E080	f56r	H5	H5-S001	PROC020	otchor	OT+CH+OR	danach den Ansatz abziehen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E083	f56r	H5	H5-S002	PROC034	schol	OL	fortsetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E084	f56r	H5	H5-S002	PROC056	choy	HO+Y	Gabe · dieser Posten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E086	f56r	H5	H5-S002	PROC057	cheeckhody	CH+EE+CKH+O+DY	den Arbeitsgang durch Durchlass länger abziehen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E087	f56r	H5	H5-S003	PROC058	sh	SH	den laufenden Posten halten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E088	f56r	H5	H5-S003	PROC052	cho	HO	Gabe	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E089	f56r	H5	H5-S003	PROC059	kchey	K+E+Y	diesen Posten kurz zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E090	f56r	H5	H5-S003	PROC060	qokokchy	OK+OK+Y	diesen Posten ansetzen und ansetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E091	f56r	H5	H5-S004	PROC011	okchy	OK+Y	den aktuellen Posten in Einsatz bringen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E092	f56r	H5	H5-S004	PROC061	chokcheo	OK+CH+E+O	den Arbeitsgang kurz ansetzen und abziehen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E093	f56r	H5	H5-S004	PROC062	kchal	K+AL	den laufenden Posten an bezeichnete Stelle zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E094	f56r	H5	H5-S005	PROC052	sho	HO	Gabe	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E095	f56r	H5	H5-S005	PROC011	chokchy	OK+Y	den aktuellen Posten in Einsatz bringen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E096	f56r	H5	H5-S005	PROC063	kchoar	K+HO+AR	den Gabe von dort zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E097	f56r	H5	H5-S005	PROC064	sotodan	OT+O+AIN	danach · Arbeitsgang · Portion	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E099	f56r	H5	H5-S006	PROC066	keol	K+E+OL	fortsetzen den laufenden Posten kurz zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E101	f81v	B1	B1-S001	PROC067	qokedy	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E103	f81v	B1	B1-S002	PROC068	kair	K+AIR	den laufenden Posten durch laufender Bestand zuführen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E107	f81v	B1	B1-S002	PROC069	kain	K+AIN	den laufenden Posten nach Portion zuführen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E108	f81v	B1	B1-S002	PROC070	olkain	OL+K+AIN	fortsetzen den laufenden Posten nach Portion zuführen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E111	f81v	B1	B1-S002	PROC071	rol	R+OL	fortsetzen den laufenden Posten abkühlen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E112	f81v	B1	B1-S002	PROC072	dl	L	leiten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E115	f81v	B1	B1-S002	PROC073	sheckhal	SH+E+CKH+AL	den laufenden Posten an bezeichnete Stelle durch Durchlass kurz halten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E117	f81v	B1	B1-S002	PROC074	qokeedal	OK+EE+AL	den laufenden Posten an bezeichnete Stelle länger ansetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E119	f81v	B1	B1-S002	PROC075	chckhy	CKH+Y	Durchlass · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E120	f81v	B1	B1-S002	PROC076	schedy	CHD+DY	überführen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E122	f81v	B1	B1-S003	PROC077	sshkchdy	SH+K+CHD+DY	den laufenden Posten halten und zuführen und umsetzen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E125	f81v	B1	B1-S004	PROC078	shedy	SHED+DY	absetzen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E126	f81v	B1	B1-S005	PROC079	qolchedy	OL+CHD+DY	fortsetzen den laufenden Posten umsetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E127	f81v	B1	B1-S006	PROC080	qokain	OK+AIN	den laufenden Posten nach Portion ansetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E128	f81v	B1	B1-S006	PROC075	shckhy	CKH+Y	Durchlass · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E129	f81v	B1	B1-S006	PROC072	dl	L	leiten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E130	f81v	B1	B1-S006	PROC081	ral	R+AL	den laufenden Posten an bezeichnete Stelle abkühlen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E131	f81v	B1	B1-S007	PROC082	qokchdy	OK+CHD+DY	den laufenden Posten ansetzen und umsetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E134	f81v	B1	B1-S008	PROC083	cheky	CHK+E+Y	diesen Posten kurz wärmen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E136	f81v	B1	B1-S008	PROC078	shedy	SHED+DY	absetzen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E137	f81v	B1	B1-S009	PROC067	qokedy	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E138	f81v	B1	B1-S010	PROC067	qokedy	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E139	f81v	B1	B1-S011	PROC075	chckhy	CKH+Y	Durchlass · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E141	f81v	B1	B1-S012	PROC084	lsho	LSH+O	den Arbeitsgang waschen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E142	f81v	B1	B1-S012	PROC085	qokey	OK+E+Y	diesen Posten kurz ansetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E143	f81v	B1	B1-S012	PROC086	lshedy	LSH+E+DY	den laufenden Posten kurz waschen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E144	f81v	B1	B1-S013	PROC086	lshedy	LSH+E+DY	den laufenden Posten kurz waschen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E146	f81v	B1	B1-S014	PROC087	qolky	SOLK+Y	diesen Posten auffangen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E147	f81v	B1	B1-S014	PROC088	lchedal	L+CHD+AL	den laufenden Posten an bezeichnete Stelle führen und umsetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E149	f81v	B1	B1-S014	PROC089	otar	OT+AR	danach · von dort	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E150	f81v	B1	B1-S015	PROC090	ytey	T+E+Y	diesen Posten kurz eintragen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E151	f81v	B1	B1-S015	PROC091	okchedy	OK+CHD+DY	den laufenden Posten ansetzen und umsetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E153	f81v	B1	B1-S016	PROC092	okeey	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E155	f81v	B1	B1-S016	PROC078	cheedy	SHED+DY	absetzen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E157	f81v	B1	B1-S017	PROC093	teol	E+OL	kurz · fortsetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E158	f81v	B1	B1-S017	PROC094	dchdy	CHD+DY	den laufenden Posten umsetzen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E159	f81v	B1	B1-S018	PROC095	ly	L+Y	diesen Posten führen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E160	f81v	B1	B1-S018	PROC096	dsheol	SH+E+OL	fortsetzen den laufenden Posten kurz halten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E161	f81v	B1	B1-S018	PROC097	oiiin	O+IIN	Arbeitsgang · Sollstufe	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E162	f81v	B1	B1-S018	PROC098	olkeedy	SOLK+EE+DY	den laufenden Posten länger auffangen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E163	f81v	B1	B1-S019	PROC078	tedy	SHED+DY	absetzen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E164	f81v	B1	B1-S020	PROC083	cheky	CHK+E+Y	diesen Posten kurz wärmen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E165	f81v	B1	B1-S020	PROC099	shckhedy	SH+CKH+E+DY	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E167	f82r	B2	B2-S001	PROC076	dchedy	CHD+DY	überführen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E168	f82r	B2	B2-S002	PROC079	qolchedy	OL+CHD+DY	fortsetzen den laufenden Posten umsetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E169	f82r	B2	B2-S003	PROC080	qokain	OK+AIN	den laufenden Posten nach Portion ansetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E171	f82r	B2	B2-S003	PROC100	qokeedy	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E173	f82r	B2	B2-S004	PROC101	lcheckhy	L+CKH+Y	diesen Posten durch Durchlass führen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E174	f82r	B2	B2-S004	PROC102	lched	L+CHD	den laufenden Posten führen und umsetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E175	f82r	B2	B2-S004	PROC092	qokeey	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E176	f82r	B2	B2-S004	PROC103	lcheckhedy	L+CKH+E+DY	den laufenden Posten durch Durchlass kurz führen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E177	f82r	B2	B2-S005	PROC104	qokaly	OK+AL+Y	diesen Posten an bezeichnete Stelle ansetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E178	f82r	B2	B2-S005	PROC105	solkaiin	SOLK+AIIN	den laufenden Posten nach vorgeschriebenes Maß auffangen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E179	f82r	B2	B2-S005	PROC075	chckhy	CKH+Y	Durchlass · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E182	f82r	B2	B2-S005	PROC106	octheol	O+CTH+E+OL	Arbeitsgang · bereit · kurz · fortsetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E183	f82r	B2	B2-S005	PROC107	chkeey	CHK+EE+Y	diesen Posten länger wärmen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E184	f82r	B2	B2-S005	PROC108	ldy	L+DY	den laufenden Posten führen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E185	f82r	B2	B2-S006	PROC109	oteey	OT+EE+Y	danach · länger · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E187	f82r	B2	B2-S006	PROC110	sheckhy	SH+E+CKH+Y	diesen Posten durch Durchlass kurz halten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E189	f82r	B2	B2-S007	PROC111	dshedy	SH+E+DY	den laufenden Posten kurz halten; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E190	f82r	B2	B2-S008	PROC112	sotaiin	OT+AIIN	danach · vorgeschriebenes Maß	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E191	f82r	B2	B2-S008	PROC113	qokar	OK+AR	den laufenden Posten von dort ansetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E192	f82r	B2	B2-S008	PROC078	shedy	SHED+DY	absetzen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E193	f82r	B2	B2-S009	PROC114	solshedy	OL+SH+E+DY	fortsetzen den laufenden Posten kurz halten; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E194	f82r	B2	B2-S010	PROC092	qokeey	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E196	f82r	B2	B2-S010	PROC115	ls	LS	weiter	LOCAL_SPECIALIST_WHOLE_OR_ATOM	LEARN_ONE_SPECIALIST_VALUE	YES
E198	f82r	B2	B2-S011	PROC080	okain	OK+AIN	den laufenden Posten nach Portion ansetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E200	f82r	B2	B2-S011	PROC080	okain	OK+AIN	den laufenden Posten nach Portion ansetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E201	f82r	B2	B2-S011	PROC100	qokeedy	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E202	f82r	B2	B2-S012	PROC116	lchy	L+CH+Y	diesen Posten führen und abziehen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E204	f82r	B2	B2-S012	PROC117	qcthey	CTH+E+Y	bereit · kurz · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E205	f82r	B2	B2-S012	PROC092	qokeey	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E206	f82r	B2	B2-S012	PROC118	lcheey	L+EE+Y	diesen Posten länger führen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E209	f82r	B2	B2-S012	PROC119	qokeeedy	OK+EEE+DY	den laufenden Posten vollständig ansetzen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E210	f82r	B2	B2-S013	PROC120	lchedy	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E211	f82r	B2	B2-S014	PROC121	lar	L+AR	den laufenden Posten von dort führen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E212	f82r	B2	B2-S015	PROC122	tshey	SH+E+Y	diesen Posten kurz halten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E213	f82r	B2	B2-S015	PROC100	qokeedy	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E215	f82r	B2	B2-S016	PROC123	lchedar	L+CHD+AR	den laufenden Posten von dort führen und umsetzen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E216	f82r	B2	B2-S016	PROC124	ches	CH+E+S	den laufenden Posten kurz abziehen und teilen	LOCAL_SPECIALIST_WHOLE_OR_ATOM	LEARN_ONE_SPECIALIST_VALUE	YES
E218	f82r	B2	B2-S016	PROC109	oteey	OT+EE+Y	danach · länger · dieser Posten	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E220	f82r	B2	B2-S016	PROC085	okey	OK+E+Y	diesen Posten kurz ansetzen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E221	f82r	B2	B2-S016	PROC125	pchedy	P+CHD+DY	den laufenden Posten hineingeben und umsetzen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E222	f82r	B2	B2-S017	PROC126	rsheal	R+SH+E+AL	den laufenden Posten an bezeichnete Stelle kurz abkühlen und halten	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E223	f82r	B2	B2-S017	PROC127	daldy	AL+DY	bezeichnete Stelle; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E224	f82r	B2	B2-S018	PROC100	qokeedy	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E225	f82r	B2	B2-S019	PROC128	rshedy	R+SHED+DY	den laufenden Posten abkühlen und absetzen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E226	f82r	B2	B2-S020	PROC129	qoteedy	OT+EE+DY	danach · länger; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E227	f82r	B2	B2-S021	PROC100	qokeedy	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E228	f82r	B2	B2-S022	PROC130	lochedy	L+O+CHD+DY	den Arbeitsgang führen und umsetzen; Schritt schließen	LOCAL_SINGLETON_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
E229	f83r	B3	B3-S001	PROC098	olkeedy	SOLK+EE+DY	den laufenden Posten länger auffangen; Schritt schließen	LOCAL_RECURRENT_COMPOSITION	GENERATE_FROM_COMPONENTS	YES
