replay_id	neighbor_id	context_id	source_recipe	mutation_family	target_recipe	target_is_exact_catalog_key	neutral_identity_route	context_identity_route	identity_route_unchanged	incoming_action	incoming_argument	scope_incoming_action	next_recipe	context_occurrence_count	context_event_ids	neutral_factor_gate_status	context_factor_gate_status	neutral_execution_decision	context_execution_decision	decision_transition	neutral_blocked_factor_rules	context_blocked_factor_rules	context_execution_route	outgoing_action	outgoing_argument	stop_preserves_state	source_identity_used_for_target	meaning_revision	surface_prediction	occurrence_prediction
G448-R045023	G447-N26334	G448-C3796	SH+O+DY	SAME_CLASS_SUBSTITUTION	S+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	P	NONE	P	NONE	1	G407-E4401	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	NONE	YES	NO	NO	NO	NO
G448-R045024	G447-N26334	G448-C3797	SH+O+DY	SAME_CLASS_SUBSTITUTION	S+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	AIN	S	NONE	1	G407-E4071	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	AIN	YES	NO	NO	NO	NO
G448-R045025	G447-N26334	G448-C3798	SH+O+DY	SAME_CLASS_SUBSTITUTION	S+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	AIIN	SH	NONE	1	G407-E2649	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	AIIN	YES	NO	NO	NO	NO
G448-R045026	G447-N26334	G448-C3799	SH+O+DY	SAME_CLASS_SUBSTITUTION	S+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	SH	NONE	1	G407-E0056	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	Y	YES	NO	NO	NO	NO
G448-R045027	G447-N26335	G448-C3793	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	AIIN	CH	NONE	1	G407-E0068	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIIN	YES	NO	NO	NO	NO
G448-R045028	G447-N26335	G448-C3794	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	OR	CH	NONE	1	G407-E4299	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	OR	YES	NO	NO	NO	NO
G448-R045029	G447-N26335	G448-C3795	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	NONE	1	G407-E0200	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R045030	G447-N26335	G448-C3796	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	P	NONE	P	NONE	1	G407-E4401	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	NONE	YES	NO	NO	NO	NO
G448-R045031	G447-N26335	G448-C3797	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	AIN	S	NONE	1	G407-E4071	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIN	YES	NO	NO	NO	NO
G448-R045032	G447-N26335	G448-C3798	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	AIIN	SH	NONE	1	G407-E2649	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIIN	YES	NO	NO	NO	NO
G448-R045033	G447-N26335	G448-C3799	SH+O+DY	SAME_CLASS_SUBSTITUTION	T+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	SH	NONE	1	G407-E0056	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R045034	G447-N26341	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	CH+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIIN	YES	NO	NO	NO	NO
G448-R045035	G447-N26341	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	CH+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R045036	G447-N26342	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	CHD+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CHD	AIIN	YES	NO	NO	NO	NO
G448-R045037	G447-N26342	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	CHD+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CHD	Y	YES	NO	NO	NO	NO
G448-R045038	G447-N26343	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	K+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	AIIN	YES	NO	NO	NO	NO
G448-R045039	G447-N26343	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	K+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R045040	G447-N26344	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	OK+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	OK	AIIN	YES	NO	NO	NO	NO
G448-R045041	G447-N26344	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	OK+O+D_ADDR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	OK	Y	YES	NO	NO	NO	NO
G448-R045042	G447-N26345	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	P+O+D_ADDR	YES	IDENTITY_EXACT_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	AIIN	YES	NO	NO	NO	NO
G448-R045043	G447-N26345	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	P+O+D_ADDR	YES	IDENTITY_EXACT_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R045044	G447-N26346	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	R+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	AIIN	YES	NO	NO	NO	NO
G448-R045045	G447-N26346	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	R+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R045046	G447-N26347	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	S+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	AIIN	YES	NO	NO	NO	NO
G448-R045047	G447-N26347	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	S+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	Y	YES	NO	NO	NO	NO
G448-R045048	G447-N26348	G448-C3800	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	T+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	AIIN	K	CH+T+O+AR+Y	1	G407-E0026	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIIN	YES	NO	NO	NO	NO
G448-R045049	G447-N26348	G448-C3801	SH+O+D_ADDR	SAME_CLASS_SUBSTITUTION	T+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	P	Y	P	CH+CH+P+Y	1	G407-E0608	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R045050	G447-N26356	G448-C3802	SH+O+D_ADDR+AIN	SAME_CLASS_SUBSTITUTION	CH+O+D_ADDR+AIN	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	OK	Y	OK	S+CH+K+E+Y	1	G407-E0085	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	AIN	YES	NO	NO	NO	NO
G448-R045051	G447-N26357	G448-C3802	SH+O+D_ADDR+AIN	SAME_CLASS_SUBSTITUTION	CHD+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	S+CH+K+E+Y	1	G407-E0085	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CHD	AIN	YES	NO	NO	NO	NO
G448-R045052	G447-N26358	G448-C3802	SH+O+D_ADDR+AIN	SAME_CLASS_SUBSTITUTION	K+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	S+CH+K+E+Y	1	G407-E0085	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	AIN	YES	NO	NO	NO	NO
G448-R045053	G447-N26359	G448-C3802	SH+O+D_ADDR+AIN	SAME_CLASS_SUBSTITUTION	OK+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	S+CH+K+E+Y	1	G407-E0085	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	OK	AIN	YES	NO	NO	NO	NO
G448-R045054	G447-N26360	G448-C3802	SH+O+D_ADDR+AIN	SAME_CLASS_SUBSTITUTION	P+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	S+CH+K+E+Y	1	G407-E0085	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	AIN	YES	NO	NO	NO	NO
