replay_id	neighbor_id	context_id	source_recipe	mutation_family	target_recipe	target_is_exact_catalog_key	neutral_identity_route	context_identity_route	identity_route_unchanged	incoming_action	incoming_argument	scope_incoming_action	next_recipe	context_occurrence_count	context_event_ids	neutral_factor_gate_status	context_factor_gate_status	neutral_execution_decision	context_execution_decision	decision_transition	neutral_blocked_factor_rules	context_blocked_factor_rules	context_execution_route	outgoing_action	outgoing_argument	stop_preserves_state	source_identity_used_for_target	meaning_revision	surface_prediction	occurrence_prediction
G448-R002589	G447-N07524	G448-C0975	CHD+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	S	Y	S	OT+CHD+DY	1	G407-E3650	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	Y	YES	NO	NO	NO	NO
G448-R002609	G447-N07578	G448-C0983	CHD+DY	ATOM_DELETION	DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CHD	Y	NONE	NONE	1	G407-E3502	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	CHD	Y	YES	NO	NO	NO	NO
G448-R002610	G447-N07578	G448-C0984	CHD+DY	ATOM_DELETION	DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	K	NONE	1	G407-E2993	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R002611	G447-N07578	G448-C0985	CHD+DY	ATOM_DELETION	DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	S	Y	S	NONE	1	G407-E3147	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	S	Y	YES	NO	NO	NO	NO
G448-R002612	G447-N07578	G448-C0986	CHD+DY	ATOM_DELETION	DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	SH	NONE	1	G407-E4506	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R002873	G447-N07815	G448-C1111	DA+IIN+DY	ATOM_DELETION	DA+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	K	NONE	1	G407-E3011	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R002875	G447-N07817	G448-C1111	DA+IIN+DY	ATOM_DELETION	IIN+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	K	Y	K	NONE	1	G407-E3011	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	K	Y	YES	NO	NO	NO	NO
G448-R002924	G447-N07897	G448-C1135	D_ADDR+AIN+AL+DY	ATOM_DELETION	AIN+AL+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	NONE	1	G407-E4140	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	CH	AIN	YES	NO	NO	NO	NO
G448-R002926	G447-N07899	G448-C1135	D_ADDR+AIN+AL+DY	ATOM_DELETION	D_ADDR+AIN+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	NONE	1	G407-E4140	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	CH	AIN	YES	NO	NO	NO	NO
G448-R002927	G447-N07900	G448-C1135	D_ADDR+AIN+AL+DY	ATOM_DELETION	D_ADDR+AL+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	CH	Y	CH	NONE	1	G407-E4140	STOP__UNLICENSED_FACTOR	FACTOR_GREEN_CROSS_PAGE	STOP	READ	CONTEXT_RESCUE	CLOSE:NO_ACTIVE_ACTION	NONE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R002928	G447-N07919	G448-C1136	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	NONE	CH	OL+K+EE+DY	1	G407-E4189	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	NONE	YES	NO	NO	NO	NO
G448-R002929	G447-N07919	G448-C1137	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	OR	CH	CH+O+D_ADDR+Y	1	G407-E0357	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	OR	YES	NO	NO	NO	NO
G448-R002930	G447-N07919	G448-C1138	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	OR	CH	Y+T+OL	1	G407-E0559	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	OR	YES	NO	NO	NO	NO
G448-R002931	G447-N07919	G448-C1139	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	AIIN	K	OK+EE+Y	1	G407-E4312	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	AIIN	YES	NO	NO	NO	NO
G448-R002932	G447-N07919	G448-C1140	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	OK	AIIN	OK	Y+D_ADDR+AIR	1	G407-E4397	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	OK	AIIN	YES	NO	NO	NO	NO
G448-R002933	G447-N07919	G448-C1141	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	OK	Y	OK	Y+K+EE+Y	1	G407-E4048	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	OK	Y	YES	NO	NO	NO	NO
G448-R002934	G447-N07919	G448-C1142	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	P	OR	NONE	CH+T+E+Y	1	G407-E0484	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	OR	YES	NO	NO	NO	NO
G448-R002935	G447-N07919	G448-C1143	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	S	AIIN	S	Y	1	G407-E4382	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	S	AIIN	YES	NO	NO	NO	NO
G448-R002936	G447-N07919	G448-C1144	D_ADDR+AIR	ATOM_DELETION	AIR	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	AIN	T	AM_ADDR	1	G407-E0275	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIN	YES	NO	NO	NO	NO
G448-R002946	G447-N07927	G448-C1145	D_ADDR+AIR+A_ADDR+AM_ADDR	ATOM_DELETION	AIR+A_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	NONE	Y+SH+E+Y	1	G407-E3019	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R002947	G447-N07928	G448-C1145	D_ADDR+AIR+A_ADDR+AM_ADDR	ATOM_DELETION	D_ADDR+AIR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	SH	Y	NONE	Y+SH+E+Y	1	G407-E3019	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_GREEN_CROSS_PAGE	READ_AMBER	READ	CONTEXT_UPGRADE_TO_GREEN	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
