replay_id	neighbor_id	context_id	source_recipe	mutation_family	target_recipe	target_is_exact_catalog_key	neutral_identity_route	context_identity_route	identity_route_unchanged	incoming_action	incoming_argument	scope_incoming_action	next_recipe	context_occurrence_count	context_event_ids	neutral_factor_gate_status	context_factor_gate_status	neutral_execution_decision	context_execution_decision	decision_transition	neutral_blocked_factor_rules	context_blocked_factor_rules	context_execution_route	outgoing_action	outgoing_argument	stop_preserves_state	source_identity_used_for_target	meaning_revision	surface_prediction	occurrence_prediction
G448-R040011	G447-N21973	G448-C3361	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	CH	AIIN	CH	OK+E+O	1	G407-E1169	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	AIIN	YES	NO	NO	NO	NO
G448-R040012	G447-N21973	G448-C3362	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	CH	Y	CH	E+OL	1	G407-E3145	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040013	G447-N21973	G448-C3363	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	CHD	Y	NONE	D_ADDR+OL	1	G407-E2328	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040014	G447-N21973	G448-C3364	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	CHD	Y	NONE	D_ADDR+SH+OR	1	G407-E1502	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040015	G447-N21973	G448-C3365	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	K	Y	K	OT+Y	1	G407-E1934	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040016	G447-N21973	G448-C3366	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	K	Y	NONE	R+AIIN	1	G407-E2339	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040017	G447-N21973	G448-C3367	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	OK	Y	OK	R+AIIN	1	G407-E3369	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040018	G447-N21973	G448-C3368	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	S	Y	S	D_ADDR+AL+O	1	G407-E2707	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040019	G447-N21973	G448-C3369	S+AL	SAME_CLASS_SUBSTITUTION	P+AL	YES	IDENTITY_EXACT_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	YES	T	Y	T	OT+EE+DY	1	G407-E2411	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	P	Y	YES	NO	NO	NO	NO
G448-R040020	G447-N21974	G448-C3360	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	AIIN	CH	DA+D_ADDR+AIIN	1	G407-E0990	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	AIIN	YES	NO	NO	NO	NO
G448-R040021	G447-N21974	G448-C3361	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	AIIN	CH	OK+E+O	1	G407-E1169	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	AIIN	YES	NO	NO	NO	NO
G448-R040022	G447-N21974	G448-C3362	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	Y	CH	E+OL	1	G407-E3145	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040023	G447-N21974	G448-C3363	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CHD	Y	NONE	D_ADDR+OL	1	G407-E2328	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040024	G447-N21974	G448-C3364	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CHD	Y	NONE	D_ADDR+SH+OR	1	G407-E1502	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040025	G447-N21974	G448-C3365	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	Y	K	OT+Y	1	G407-E1934	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040026	G447-N21974	G448-C3366	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	Y	NONE	R+AIIN	1	G407-E2339	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040027	G447-N21974	G448-C3367	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	OK	Y	OK	R+AIIN	1	G407-E3369	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040028	G447-N21974	G448-C3368	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	S	Y	S	D_ADDR+AL+O	1	G407-E2707	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040029	G447-N21974	G448-C3369	S+AL	SAME_CLASS_SUBSTITUTION	R+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	Y	T	OT+EE+DY	1	G407-E2411	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	R	Y	YES	NO	NO	NO	NO
G448-R040030	G447-N21978	G448-C3360	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	AIIN	CH	DA+D_ADDR+AIIN	1	G407-E0990	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	AIIN	YES	NO	NO	NO	NO
G448-R040031	G447-N21978	G448-C3361	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	AIIN	CH	OK+E+O	1	G407-E1169	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	AIIN	YES	NO	NO	NO	NO
G448-R040032	G447-N21978	G448-C3362	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	Y	CH	E+OL	1	G407-E3145	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040033	G447-N21978	G448-C3363	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CHD	Y	NONE	D_ADDR+OL	1	G407-E2328	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040034	G447-N21978	G448-C3364	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CHD	Y	NONE	D_ADDR+SH+OR	1	G407-E1502	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040035	G447-N21978	G448-C3365	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	Y	K	OT+Y	1	G407-E1934	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040036	G447-N21978	G448-C3366	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	Y	NONE	R+AIIN	1	G407-E2339	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040037	G447-N21978	G448-C3367	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	OK	Y	OK	R+AIIN	1	G407-E3369	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040038	G447-N21978	G448-C3368	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	S	Y	S	D_ADDR+AL+O	1	G407-E2707	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040039	G447-N21978	G448-C3369	S+AL	SAME_CLASS_SUBSTITUTION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	Y	T	OT+EE+DY	1	G407-E2411	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	SH	Y	YES	NO	NO	NO	NO
G448-R040040	G447-N21979	G448-C3360	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	AIIN	CH	DA+D_ADDR+AIIN	1	G407-E0990	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIIN	YES	NO	NO	NO	NO
G448-R040041	G447-N21979	G448-C3361	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	AIIN	CH	OK+E+O	1	G407-E1169	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	AIIN	YES	NO	NO	NO	NO
G448-R040042	G447-N21979	G448-C3362	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CH	Y	CH	E+OL	1	G407-E3145	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040043	G447-N21979	G448-C3363	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CHD	Y	NONE	D_ADDR+OL	1	G407-E2328	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040044	G447-N21979	G448-C3364	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	CHD	Y	NONE	D_ADDR+SH+OR	1	G407-E1502	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040045	G447-N21979	G448-C3365	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	Y	K	OT+Y	1	G407-E1934	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040046	G447-N21979	G448-C3366	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	K	Y	NONE	R+AIIN	1	G407-E2339	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040047	G447-N21979	G448-C3367	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	OK	Y	OK	R+AIIN	1	G407-E3369	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040048	G447-N21979	G448-C3368	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	S	Y	S	D_ADDR+AL+O	1	G407-E2707	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040049	G447-N21979	G448-C3369	S+AL	SAME_CLASS_SUBSTITUTION	T+AL	YES	IDENTITY_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	YES	T	Y	T	OT+EE+DY	1	G407-E2411	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	T	Y	YES	NO	NO	NO	NO
G448-R040050	G447-N22008	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	CH+AL+CH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R040051	G447-N22009	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	CHD+AL+CH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R040052	G447-N22010	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	K+AL+CH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R040053	G447-N22011	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	OK+AL+CH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R040054	G447-N22012	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	P+AL+CH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R040055	G447-N22013	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	R+AL+CH+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	CH	Y	YES	NO	NO	NO	NO
G448-R040056	G447-N22020	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	S+AL+CHD+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	CHD	Y	YES	NO	NO	NO	NO
G448-R040057	G447-N22021	G448-C3370	S+AL+CH+E+O+L	SAME_CLASS_SUBSTITUTION	S+AL+K+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	IDENTITY_NEW_VISIBLE_RECIPE	YES	OK	Y	OK	T+AR	1	G407-E3568	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	READ	READ	UNCHANGED	NONE	NONE	EXECUTE_KNOWN_FACTORS_GREEN	K	Y	YES	NO	NO	NO	NO
