record	locus	position	source	word	version	role	qualification	render	row_status
F83_P1	f83r.3	9	f83r.3:9	qotal	K	OPEN	NA	[qotal — offen]	recorded
F83_P1	f83r.3	10	f83r.3:10	dar	K	OPEN	NA	[dar — offen]	recorded
F83_P1	f83r.4	1	f83r.4:1	qokshedy	K	OPEN	NA	[qokshedy — offen]	recorded
F83_P1	f83r.4	2	f83r.4:2	chedy	K	ACTION	NA	erwärme Zusatzstoff	recorded
F83_P1	f83r.4	3	f83r.4:3	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P1	f83r.4	4	f83r.4:4	chkedy	K	OPEN	NA	[chkedy — offen]	recorded
F83_P1	f83r.4	5	f83r.4:5	daiin	K	OPEN	NA	[daiin — offen]	recorded
F83_P1	f83r.4	6	f83r.4:6	shetar	K	OPEN	NA	[shetar — offen]	recorded
F83_P1	f83r.4	7	f83r.4:7	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P1	f83r.4	8	f83r.4:8	qekaiin	K	OPEN	NA	[qekaiin — offen]	recorded
F83_P1	f83r.4	9	f83r.4:9	chedy	K	ACTION	NA	erwärme Flüssigkeit	recorded
F83_P1	f83r.5	1	f83r.5:1	deey	K	OPEN	NA	[deey — offen]	recorded
F83_P1	f83r.5	2	f83r.5:2	qotaiin	K	OPEN	NA	[qotaiin — offen]	recorded
F83_P1	f83r.5	3	f83r.5:3	checkhy	K	OPEN	NA	[checkhy — offen]	recorded
F83_P1	f83r.5	4	f83r.5:4	qoty	K	OPEN	NA	[qoty — offen]	recorded
F83_P1	f83r.5	5	f83r.5:5	cheg	K	OPEN	NA	[cheg — offen]	recorded
F83_P1	f83r.5	6	f83r.5:6	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P1	f83r.5	7	f83r.5:7	qokeey	K	OPEN	NA	[qokeey — offen]	recorded
F83_P1	f83r.5	8	f83r.5:8	rchedy	K	OPEN	NA	[rchedy — offen]	recorded
F83_P1	f83r.5	9	f83r.5:9	qoteedy	K	OPEN	NA	[qoteedy — offen]	recorded
F83_P1	f83r.5	10	f83r.5:10	lo	K	OPEN	NA	[lo — offen]	recorded
F83_P1	f83r.6	1	f83r.6:1	schedy	K	OPEN	NA	[schedy — offen]	recorded
F83_P1	f83r.6	2	f83r.6:2	chedchy	K	OPEN	NA	[chedchy — offen]	recorded
F83_P1	f83r.6	3	f83r.6:3	qokal	K	OPEN	NA	[qokal — offen]	recorded
F83_P1	f83r.6	4	f83r.6:4	olchedy	K	OPEN	NA	[olchedy — offen]	recorded
F83_P1	f83r.6	5	f83r.6:5	qokaiin	K	DESTINATION	NA	Gefäß	recorded
F83_P1	f83r.6	6	f83r.6:6	chedy	K	ACTION	NA	erwärme Flüssigkeit	recorded
F83_P1	f83r.6	7	f83r.6:7	qokeedy	K	ACTION	NA	fülle ein Flüssigkeit in Gefäß@f83r.6:5	recorded
F83_P1	f83r.6	8	f83r.6:8	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P1	f83r.6	9	f83r.6:9	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P1	f83r.7	1	f83r.7:1	solshed	K	OPEN	NA	[solshed — offen]	recorded
F83_P1	f83r.7	2	f83r.7:2	lsheedy	K	OPEN	NA	[lsheedy — offen]	recorded
F83_P1	f83r.7	3	f83r.7:3	qeeedy	K	OPEN	NA	[qeeedy — offen]	recorded
F83_P1	f83r.7	4	f83r.7:4	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P1	f83r.7	5	f83r.7:5	o	K	OPEN	NA	[o — offen]	recorded
F83_P1	f83r.7	6	f83r.7:6	qol	K	OPEN	NA	[qol — offen]	recorded
F83_P1	f83r.7	7	f83r.7:7	rsheedy	K	OPEN	NA	[rsheedy — offen]	recorded
F83_P1	f83r.7	8	f83r.7:8	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P1	f83r.7	9	f83r.7:9	qoteedy	K	OPEN	NA	[qoteedy — offen]	recorded
F83_P1	f83r.7	10	f83r.7:10	qoteedy	K	OPEN	NA	[qoteedy — offen]	recorded
F83_P1	f83r.8	1	f83r.8:1	pchedal	K	OPEN	NA	[pchedal — offen]	recorded
F83_P1	f83r.8	2	f83r.8:2	otedy	K	OPEN	NA	[otedy — offen]	recorded
F83_P1	f83r.8	3	f83r.8:3	shecthedchy	K	OPEN	NA	[shecthedchy — offen]	recorded
F83_P1	f83r.8	4	f83r.8:4	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P1	f83r.8	5	f83r.8:5	chedy	K	ACTION	NA	erwärme Zusatzstoff	recorded
F83_P1	f83r.8	6	f83r.8:6	chary	K	OPEN	NA	[chary — offen]	recorded
F83_P2	f83r.9	1	f83r.9:1	pchor	K	OPEN	NA	[pchor — offen]	recorded
F83_P2	f83r.9	2	f83r.9:2	checphedy	K	OPEN	NA	[checphedy — offen]	recorded
F83_P2	f83r.9	3	f83r.9:3	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P2	f83r.9	4	f83r.9:4	lsheedy	K	OPEN	NA	[lsheedy — offen]	recorded
F83_P2	f83r.9	5	f83r.9:5	qokchdy	K	OPEN	NA	[qokchdy — offen]	recorded
F83_P2	f83r.9	6	f83r.9:6	r	K	OPEN	NA	[r — offen]	recorded
F83_P2	f83r.9	7	f83r.9:7	shedkedy	K	OPEN	NA	[shedkedy — offen]	recorded
F83_P2	f83r.9	8	f83r.9:8	qopshdy	K	OPEN	NA	[qopshdy — offen]	recorded
F83_P2	f83r.9	9	f83r.9:9	qopy	K	OPEN	NA	[qopy — offen]	recorded
F83_P2	f83r.10	1	f83r.10:1	olkeey	K	OPEN	NA	[olkeey — offen]	recorded
F83_P2	f83r.10	2	f83r.10:2	rchs	K	OPEN	NA	[rchs — offen]	recorded
F83_P2	f83r.10	3	f83r.10:3	cheeb	K	OPEN	NA	[cheeb — offen]	recorded
F83_P2	f83r.10	4	f83r.10:4	ols	K	OPEN	NA	[ols — offen]	recorded
F83_P2	f83r.10	5	f83r.10:5	aiin	K	OPEN	NA	[aiin — offen]	recorded
F83_P2	f83r.10	6	f83r.10:6	skal	K	OPEN	NA	[skal — offen]	recorded
F83_P2	f83r.10	7	f83r.10:7	dain	K	OPEN	NA	[dain — offen]	recorded
F83_P2	f83r.10	8	f83r.10:8	cthal	K	OPEN	NA	[cthal — offen]	recorded
F83_P2	f83r.10	9	f83r.10:9	s	K	OPEN	NA	[s — offen]	recorded
F83_P2	f83r.10	10	f83r.10:10	aiin	K	OPEN	NA	[aiin — offen]	recorded
F83_P2	f83r.10	11	f83r.10:11	chky	K	OPEN	NA	[chky — offen]	recorded
F83_P2	f83r.10	12	f83r.10:12	lal	K	OPEN	NA	[lal — offen]	recorded
F83_P2	f83r.10	13	f83r.10:13	sam	K	OPEN	NA	[sam — offen]	recorded
F83_P2	f83r.11	1	f83r.11:1	sor	K	OPEN	NA	[sor — offen]	recorded
F83_P2	f83r.11	2	f83r.11:2	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P2	f83r.11	3	f83r.11:3	qokaiin	K	DESTINATION	NA	Gefäß	recorded
F83_P2	f83r.11	4	f83r.11:4	chkain	K	OPEN	NA	[chkain — offen]	recorded
F83_P2	f83r.11	5	f83r.11:5	shcthey	K	OPEN	NA	[shcthey — offen]	recorded
F83_P2	f83r.11	6	f83r.11:6	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P2	f83r.11	7	f83r.11:7	okair	K	OPEN	NA	[okair — offen]	recorded
F83_P2	f83r.11	8	f83r.11:8	sheedy	K	OPEN	NA	[sheedy — offen]	recorded
F83_P2	f83r.11	9	f83r.11:9	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P2	f83r.11	10	f83r.11:10	lo	K	OPEN	NA	[lo — offen]	recorded
F83_P2	f83r.12	1	f83r.12:1	qockhol	K	OPEN	NA	[qockhol — offen]	recorded
F83_P2	f83r.12	2	f83r.12:2	sheckhy	K	OPEN	NA	[sheckhy — offen]	recorded
F83_P2	f83r.12	3	f83r.12:3	otal	K	OPEN	NA	[otal — offen]	recorded
F83_P2	f83r.12	4	f83r.12:4	qokeal	K	OPEN	NA	[qokeal — offen]	recorded
F83_P2	f83r.12	5	f83r.12:5	sheckhdy	K	OPEN	NA	[sheckhdy — offen]	recorded
F83_P2	f83r.12	6	f83r.12:6	al	K	OPEN	NA	[al — offen]	recorded
F83_P2	f83r.12	7	f83r.12:7	okedy	K	OPEN	NA	[okedy — offen]	recorded
F83_P2	f83r.12	8	f83r.12:8	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P2	f83r.12	9	f83r.12:9	qokal	K	OPEN	NA	[qokal — offen]	recorded
F83_P2	f83r.13	1	f83r.13:1	salcheol	K	OPEN	NA	[salcheol — offen]	recorded
F83_P2	f83r.13	2	f83r.13:2	tar	K	OPEN	NA	[tar — offen]	recorded
F83_P2	f83r.13	3	f83r.13:3	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P2	f83r.13	4	f83r.13:4	s	K	OPEN	NA	[s — offen]	recorded
F83_P2	f83r.13	5	f83r.13:5	altedy	K	OPEN	NA	[altedy — offen]	recorded
F83_P2	f83r.13	6	f83r.13:6	sair	K	OPEN	NA	[sair — offen]	recorded
F83_P2	f83r.13	7	f83r.13:7	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P2	f83r.13	8	f83r.13:8	qedy	K	OPEN	NA	[qedy — offen]	recorded
F83_P2	f83r.13	9	f83r.13:9	lchcphedy	K	OPEN	NA	[lchcphedy — offen]	recorded
F83_P2	f83r.13	10	f83r.13:10	ldar	K	OPEN	NA	[ldar — offen]	recorded
F83_P2	f83r.14	1	f83r.14:1	qokchedy	K	OPEN	NA	[qokchedy — offen]	recorded
F83_P2	f83r.14	2	f83r.14:2	qokeedy	K	ACTION	NA	fülle ein Flüssigkeit in Gefäß@f83r.11:3	recorded
F83_P2	f83r.14	3	f83r.14:3	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P2	f83r.14	4	f83r.14:4	qokshedy	K	OPEN	NA	[qokshedy — offen]	recorded
F83_P2	f83r.14	5	f83r.14:5	dal	K	OPEN	NA	[dal — offen]	recorded
F83_P2	f83r.14	6	f83r.14:6	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P2	f83r.14	7	f83r.14:7	qokaiin	K	DESTINATION	NA	Gefäß	recorded
F83_P2	f83r.14	8	f83r.14:8	shcthy	K	OPEN	NA	[shcthy — offen]	recorded
F83_P2	f83r.14	9	f83r.14:9	dal	K	OPEN	NA	[dal — offen]	recorded
F83_P2	f83r.14	10	f83r.14:10	sy	K	OPEN	NA	[sy — offen]	recorded
F83_P2	f83r.15	1	f83r.15:1	saiin	K	OPEN	NA	[saiin — offen]	recorded
F83_P2	f83r.15	2	f83r.15:2	shedal	K	OPEN	NA	[shedal — offen]	recorded
F83_P2	f83r.15	3	f83r.15:3	shecthy	K	OPEN	NA	[shecthy — offen]	recorded
F83_P2	f83r.15	4	f83r.15:4	chey	K	OPEN	NA	[chey — offen]	recorded
F83_P2	f83r.15	5	f83r.15:5	tal	K	OPEN	NA	[tal — offen]	recorded
F83_P2	f83r.15	6	f83r.15:6	shcthy	K	OPEN	NA	[shcthy — offen]	recorded
F83_P2	f83r.15	7	f83r.15:7	dalchdy	K	OPEN	NA	[dalchdy — offen]	recorded
F83_P2	f83r.15	8	f83r.15:8	qotchedy	K	OPEN	NA	[qotchedy — offen]	recorded
F83_P2	f83r.15	9	f83r.15:9	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P2	f83r.16	1	f83r.16:1	tchedy	K	OPEN	NA	[tchedy — offen]	recorded
F83_P2	f83r.16	2	f83r.16:2	qokchdy	K	OPEN	NA	[qokchdy — offen]	recorded
F83_P2	f83r.16	3	f83r.16:3	cheedar	K	OPEN	NA	[cheedar — offen]	recorded
F83_P2	f83r.16	4	f83r.16:4	chldaiin	K	OPEN	NA	[chldaiin — offen]	recorded
F83_P2	f83r.16	5	f83r.16:5	chedy	K	ACTION	NA	erwärme Zusatzstoff	recorded
F83_P2	f83r.16	6	f83r.16:6	qokain	K	OPEN	NA	[qokain — offen]	recorded
F83_P2	f83r.16	7	f83r.16:7	checthy	K	OPEN	NA	[checthy — offen]	recorded
F83_P2	f83r.16	8	f83r.16:8	chealror	K	OPEN	NA	[chealror — offen]	recorded
F83_P2	f83r.17	1	f83r.17:1	dcheokedy	K	OPEN	NA	[dcheokedy — offen]	recorded
F83_P2	f83r.17	2	f83r.17:2	lkeed	K	OPEN	NA	[lkeed — offen]	recorded
F83_P2	f83r.17	3	f83r.17:3	shckhey	K	OPEN	NA	[shckhey — offen]	recorded
F83_P2	f83r.17	4	f83r.17:4	ytaiin	K	OPEN	NA	[ytaiin — offen]	recorded
F83_P2	f83r.17	5	f83r.17:5	shechy	K	OPEN	NA	[shechy — offen]	recorded
F83_P2	f83r.17	6	f83r.17:6	schety	K	OPEN	NA	[schety — offen]	recorded
F83_P3	f83r.18	1	f83r.18:1	pdalshdy	K	OPEN	NA	[pdalshdy — offen]	recorded
F83_P3	f83r.18	2	f83r.18:2	shocphedy	K	OPEN	NA	[shocphedy — offen]	recorded
F83_P3	f83r.18	3	f83r.18:3	otor	K	OPEN	NA	[otor — offen]	recorded
F83_P3	f83r.18	4	f83r.18:4	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P3	f83r.18	5	f83r.18:5	opshedy	K	OPEN	NA	[opshedy — offen]	recorded
F83_P3	f83r.18	6	f83r.18:6	otshdy	K	OPEN	NA	[otshdy — offen]	recorded
F83_P3	f83r.18	7	f83r.18:7	qokedol	K	OPEN	NA	[qokedol — offen]	recorded
F83_P3	f83r.18	8	f83r.18:8	shdy	K	OPEN	NA	[shdy — offen]	recorded
F83_P3	f83r.18	9	f83r.18:9	soldy	K	OPEN	NA	[soldy — offen]	recorded
F83_P3	f83r.19	1	f83r.19:1	sar	K	OPEN	NA	[sar — offen]	recorded
F83_P3	f83r.19	2	f83r.19:2	shedaiin	K	OPEN	NA	[shedaiin — offen]	recorded
F83_P3	f83r.19	3	f83r.19:3	ockhey	K	OPEN	NA	[ockhey — offen]	recorded
F83_P3	f83r.19	4	f83r.19:4	sain	K	OPEN	NA	[sain — offen]	recorded
F83_P3	f83r.19	5	f83r.19:5	ched	K	OPEN	NA	[ched — offen]	recorded
F83_P3	f83r.19	6	f83r.19:6	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P3	f83r.19	7	f83r.19:7	qetal	K	OPEN	NA	[qetal — offen]	recorded
F83_P3	f83r.19	8	f83r.19:8	dal	K	OPEN	NA	[dal — offen]	recorded
F83_P3	f83r.19	9	f83r.19:9	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P3	f83r.19	10	f83r.19:10	shey	K	OPEN	NA	[shey — offen]	recorded
F83_P3	f83r.19	11	f83r.19:11	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P3	f83r.20	1	f83r.20:1	solkeedy	K	MATERIAL	solkeedy	zuvor erwärmter Ansatz	recorded
F83_P3	f83r.20	2	f83r.20:2	qoteedy	K	OPEN	NA	[qoteedy — offen]	recorded
F83_P3	f83r.20	3	f83r.20:3	qokeey	K	OPEN	NA	[qokeey — offen]	recorded
F83_P3	f83r.20	4	f83r.20:4	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P3	f83r.20	5	f83r.20:5	sol	K	MATERIAL	solkeedy	zuvor erwärmter Ansatz	recorded
F83_P3	f83r.20	6	f83r.20:6	cheeety	K	OPEN	NA	[cheeety — offen]	recorded
F83_P3	f83r.20	7	f83r.20:7	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P3	f83r.20	8	f83r.20:8	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P3	f83r.20	9	f83r.20:9	saiin	K	OPEN	NA	[saiin — offen]	recorded
F83_P3	f83r.21	1	f83r.21:1	solkeedy	K	MATERIAL	solkeedy	zuvor erwärmter Ansatz	recorded
F83_P3	f83r.21	2	f83r.21:2	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P3	f83r.21	3	f83r.21:3	otedy	K	OPEN	NA	[otedy — offen]	recorded
F83_P3	f83r.21	4	f83r.21:4	sol	K	MATERIAL	solkeedy	zuvor erwärmter Ansatz	recorded
F83_P3	f83r.21	5	f83r.21:5	chedy	K	ACTION	NA	erwärme zuvor erwärmter Ansatz	recorded
F83_P3	f83r.21	6	f83r.21:6	lkedy	K	OPEN	NA	[lkedy — offen]	recorded
F83_P3	f83r.21	7	f83r.21:7	qokchedy	K	OPEN	NA	[qokchedy — offen]	recorded
F83_P3	f83r.21	8	f83r.21:8	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P3	f83r.21	9	f83r.21:9	chckhdy	K	OPEN	NA	[chckhdy — offen]	recorded
F83_P3	f83r.21	10	f83r.21:10	sar	K	OPEN	NA	[sar — offen]	recorded
F83_P3	f83r.22	1	f83r.22:1	schedair	K	OPEN	NA	[schedair — offen]	recorded
F83_P3	f83r.22	2	f83r.22:2	otchedy	K	OPEN	NA	[otchedy — offen]	recorded
F83_P3	f83r.22	3	f83r.22:3	qokeedy	K	ACTION	NA	fülle ein zuvor erwärmter Ansatz in Gefäß@?	recorded
F83_P3	f83r.22	4	f83r.22:4	chedain	K	OPEN	NA	[chedain — offen]	recorded
F83_P3	f83r.22	5	f83r.22:5	chedy	K	ACTION	NA	erwärme zuvor erwärmter Ansatz	recorded
F83_P3	f83r.22	6	f83r.22:6	qotedaiin	K	OPEN	NA	[qotedaiin — offen]	recorded
F83_P3	f83r.22	7	f83r.22:7	otaiin	K	OPEN	NA	[otaiin — offen]	recorded
F83_P3	f83r.22	8	f83r.22:8	otedy	K	OPEN	NA	[otedy — offen]	recorded
F83_P3	f83r.22	9	f83r.22:9	ldy	K	OPEN	NA	[ldy — offen]	recorded
F83_P3	f83r.23	1	f83r.23:1	tchedy	K	OPEN	NA	[tchedy — offen]	recorded
F83_P3	f83r.23	2	f83r.23:2	qotedy	K	OPEN	NA	[qotedy — offen]	recorded
F83_P3	f83r.23	3	f83r.23:3	qokal	K	OPEN	NA	[qokal — offen]	recorded
F83_P3	f83r.23	4	f83r.23:4	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P3	f83r.23	5	f83r.23:5	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P3	f83r.23	6	f83r.23:6	shecthedy	K	OPEN	NA	[shecthedy — offen]	recorded
F83_P3	f83r.23	7	f83r.23:7	shecthy	K	OPEN	NA	[shecthy — offen]	recorded
F83_P3	f83r.23	8	f83r.23:8	otor	K	OPEN	NA	[otor — offen]	recorded
F83_P3	f83r.23	9	f83r.23:9	chedy	K	ACTION	NA	erwärme Flüssigkeit	recorded
F83_P3	f83r.24	1	f83r.24:1	soiiin	K	OPEN	NA	[soiiin — offen]	recorded
F83_P3	f83r.24	2	f83r.24:2	checthy	K	OPEN	NA	[checthy — offen]	recorded
F83_P3	f83r.24	3	f83r.24:3	chety	K	OPEN	NA	[chety — offen]	recorded
F83_P3	f83r.24	4	f83r.24:4	otaiin	K	OPEN	NA	[otaiin — offen]	recorded
F83_P3	f83r.24	5	f83r.24:5	olsaly	K	OPEN	NA	[olsaly — offen]	recorded
F83_P3	f83r.24	6	f83r.24:6	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P4	f83r.25	1	f83r.25:1	qokeedy	K	ACTION	NA	fülle ein ?Material in Gefäß@?	recorded
F83_P4	f83r.25	2	f83r.25:2	qolchey	K	OPEN	NA	[qolchey — offen]	recorded
F83_P4	f83r.25	3	f83r.25:3	qokeey	K	OPEN	NA	[qokeey — offen]	recorded
F83_P4	f83r.25	4	f83r.25:4	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P4	f83r.25	5	f83r.25:5	chedy	K	ACTION	NA	erwärme ?Material	recorded
F83_P4	f83r.25	6	f83r.25:6	otal	K	OPEN	NA	[otal — offen]	recorded
F83_P4	f83r.26	1	f83r.26:1	otchey	K	OPEN	NA	[otchey — offen]	recorded
F83_P4	f83r.26	2	f83r.26:2	qokeey	K	OPEN	NA	[qokeey — offen]	recorded
F83_P4	f83r.26	3	f83r.26:3	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P4	f83r.26	4	f83r.26:4	tol	K	OPEN	NA	[tol — offen]	recorded
F83_P4	f83r.26	5	f83r.26:5	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P4	f83r.26	6	f83r.26:6	qokylddy	K	OPEN	NA	[qokylddy — offen]	recorded
F83_P4	f83r.27	1	f83r.27:1	dain	K	OPEN	NA	[dain — offen]	recorded
F83_P4	f83r.27	2	f83r.27:2	chedy	K	ACTION	NA	erwärme Flüssigkeit	recorded
F83_P4	f83r.27	3	f83r.27:3	qokeedy	K	ACTION	NA	fülle ein Flüssigkeit in Gefäß@?	recorded
F83_P4	f83r.27	4	f83r.27:4	shckhedy	K	OPEN	NA	[shckhedy — offen]	recorded
F83_P4	f83r.27	5	f83r.27:5	shckhedy	K	OPEN	NA	[shckhedy — offen]	recorded
F83_P4	f83r.28	1	f83r.28:1	saiin	K	OPEN	NA	[saiin — offen]	recorded
F83_P4	f83r.28	2	f83r.28:2	cheeky	K	OPEN	NA	[cheeky — offen]	recorded
F83_P4	f83r.28	3	f83r.28:3	sheey	K	OPEN	NA	[sheey — offen]	recorded
F83_P4	f83r.28	4	f83r.28:4	qokedy	K	OPEN	NA	[qokedy — offen]	recorded
F83_P4	f83r.28	5	f83r.28:5	shedy	K	MATERIAL	UNKNOWN	Flüssigkeit	recorded
F83_P4	f83r.28	6	f83r.28:6	oldy	K	OPEN	NA	[oldy — offen]	recorded
F83_P4	f83r.29	1	f83r.29:1	salchedy	K	OPEN	NA	[salchedy — offen]	recorded
F83_P4	f83r.29	2	f83r.29:2	cheey	K	OPEN	NA	[cheey — offen]	recorded
F83_P4	f83r.29	3	f83r.29:3	qody	K	OPEN	NA	[qody — offen]	recorded
F83_P4	f83r.29	4	f83r.29:4	kesd	K	OPEN	NA	[kesd — offen]	recorded
F83_P4	f83r.29	5	f83r.29:5	oldy	K	OPEN	NA	[oldy — offen]	recorded
F83_P4	f83r.30	1	f83r.30:1	s	K	OPEN	NA	[s — offen]	recorded
F83_P4	f83r.30	2	f83r.30:2	okeedy	K	OPEN	NA	[okeedy — offen]	recorded
F83_P4	f83r.30	3	f83r.30:3	qokeedy	K	ACTION	NA	fülle ein Flüssigkeit in Gefäß@?	recorded
F83_P4	f83r.30	4	f83r.30:4	qoky	K	OPEN	NA	[qoky — offen]	recorded
F83_P4	f83r.30	5	f83r.30:5	saii	K	OPEN	NA	[saii — offen]	recorded
F83_P5	f83r.31	1	f83r.31:1	techedy	K	OPEN	NA	[techedy — offen]	recorded
F83_P5	f83r.31	2	f83r.31:2	qotchedy	K	OPEN	NA	[qotchedy — offen]	recorded
F83_P5	f83r.31	3	f83r.31:3	okeedy	K	OPEN	NA	[okeedy — offen]	recorded
F83_P5	f83r.31	4	f83r.31:4	ldy	K	OPEN	NA	[ldy — offen]	recorded
F83_P5	f83r.32	1	f83r.32:1	cheol	K	OPEN	NA	[cheol — offen]	recorded
F83_P5	f83r.32	2	f83r.32:2	qokchedy	K	OPEN	NA	[qokchedy — offen]	recorded
F83_P5	f83r.32	3	f83r.32:3	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P5	f83r.32	4	f83r.32:4	qokey	K	OPEN	NA	[qokey — offen]	recorded
F83_P5	f83r.33	1	f83r.33:1	sy	K	OPEN	NA	[sy — offen]	recorded
F83_P5	f83r.33	2	f83r.33:2	s	K	OPEN	NA	[s — offen]	recorded
F83_P5	f83r.33	3	f83r.33:3	aiin	K	OPEN	NA	[aiin — offen]	recorded
F83_P5	f83r.33	4	f83r.33:4	sheekchy	K	OPEN	NA	[sheekchy — offen]	recorded
F83_P5	f83r.33	5	f83r.33:5	qokey	K	OPEN	NA	[qokey — offen]	recorded
F83_P5	f83r.33	6	f83r.33:6	sain	K	OPEN	NA	[sain — offen]	recorded
F83_P5	f83r.34	1	f83r.34:1	shky	K	OPEN	NA	[shky — offen]	recorded
F83_P5	f83r.34	2	f83r.34:2	lchedy	K	MATERIAL	UNKNOWN	Zusatzstoff	recorded
F83_P5	f83r.34	3	f83r.34:3	dolshed	K	OPEN	NA	[dolshed — offen]	recorded
F83_P5	f83r.34	4	f83r.34:4	qokchy	K	OPEN	NA	[qokchy — offen]	recorded
F83_P5	f83r.35	1	f83r.35:1	saiin	K	OPEN	NA	[saiin — offen]	recorded
F83_P5	f83r.35	2	f83r.35:2	cheky	K	OPEN	NA	[cheky — offen]	recorded
F83_P5	f83r.35	3	f83r.35:3	okeeol	K	OPEN	NA	[okeeol — offen]	recorded
