event_id	page	record	locus	card_no	component_parse	renderer_source	renderer_rule	final_surface	surface_roundtrip	free_choice
E056	f55v	H4	f55v.5	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E057	f55v	H4	f55v.5	PROC009	AIIN	UNIFORM_LOCUS_STAMP	WP01	chaiin	YES	NO
E058	f55v	H4	f55v.5	PROC039	Y+K+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ykain	YES	NO
E059	f55v	H4	f55v.5	PROC040	Y+K+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ykan	YES	NO
E060	f55v	H4	f55v.5	PROC041	O+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ody	YES	NO
E061	f55v	H4	f55v.5	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E062	f55v	H4	f55v.5	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E063	f55v	H4	f55v.5	PROC043	TALAM	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	talam	YES	NO
E064	f55v	H4	f55v.11	PROC044	Y+K+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ykaiin	YES	NO
E065	f55v	H4	f55v.11	PROC045	CH+E+O+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheoar	YES	NO
E066	f55v	H4	f55v.11	PROC046	CHK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeky	YES	NO
E067	f55v	H4	f55v.11	PROC047	OL+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oldy	YES	NO
E068	f55v	H4	f55v.11	PROC009	AIIN	UNIFORM_LOCUS_STAMP	WP17	aiin	YES	NO
E069	f55v	H4	f55v.11	PROC048	OK+AL	UNIFORM_LOCUS_STAMP	WP17	okal	YES	NO
E070	f55v	H4	f55v.11	PROC049	OL+T+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oltchy	YES	NO
E071	f55v	H4	f55v.11	PROC016	OR	AUTOMATIC_CONTEXT_RULE	WR02	or	YES	NO
E072	f55v	H4	f55v.11	PROC019	Y	UNIFORM_LOCUS_STAMP	WP17	y	YES	NO
E073	f55v	H4	f55v.11	PROC050	OR+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	orain	YES	NO
E074	f56r	H5	f56r.5	PROC051	HO+CH+OR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chochor	YES	NO
E075	f56r	H5	f56r.5	PROC052	HO	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cho	YES	NO
E076	f56r	H5	f56r.5	PROC053	HO+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chodaly	YES	NO
E077	f56r	H5	f56r.5	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E078	f56r	H5	f56r.7	PROC052	HO	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sho	YES	NO
E079	f56r	H5	f56r.7	PROC054	K+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kchol	YES	NO
E080	f56r	H5	f56r.7	PROC020	OT+CH+OR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchor	YES	NO
E081	f56r	H5	f56r.7	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	choky	YES	NO
E082	f56r	H5	f56r.7	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO
E083	f56r	H5	f56r.8	PROC034	OL	UNIFORM_LOCUS_STAMP	WP14	schol	YES	NO
E084	f56r	H5	f56r.8	PROC056	HO+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	choy	YES	NO
E085	f56r	H5	f56r.8	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	choky	YES	NO
E086	f56r	H5	f56r.8	PROC057	CH+EE+CKH+O+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeckhody	YES	NO
E087	f56r	H5	f56r.12	PROC058	SH	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sh	YES	NO
E088	f56r	H5	f56r.12	PROC052	HO	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cho	YES	NO
E089	f56r	H5	f56r.12	PROC059	K+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kchey	YES	NO
E090	f56r	H5	f56r.12	PROC060	OK+OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokokchy	YES	NO
E091	f56r	H5	f56r.13	PROC011	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okchy	YES	NO
E092	f56r	H5	f56r.13	PROC061	OK+CH+E+O	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chokcheo	YES	NO
E093	f56r	H5	f56r.13	PROC062	K+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kchal	YES	NO
E094	f56r	H5	f56r.18	PROC052	HO	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sho	YES	NO
E095	f56r	H5	f56r.18	PROC011	OK+Y	UNIFORM_LOCUS_STAMP	WP01	chokchy	YES	NO
E096	f56r	H5	f56r.18	PROC063	K+HO+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kchoar	YES	NO
E097	f56r	H5	f56r.18	PROC064	OT+O+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sotodan	YES	NO
E098	f56r	H5	f56r.19	PROC065	OT+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchey	YES	NO
E099	f56r	H5	f56r.19	PROC066	K+E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	keol	YES	NO
E100	f56r	H5	f56r.19	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E101	f81v	B1	f81v.2	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E102	f81v	B1	f81v.2	PROC038	OK+AIIN	FORMULA_CADENCE_RULE	FC04	okaiin	YES	NO
E103	f81v	B1	f81v.2	PROC068	K+AIR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kair	YES	NO
E104	f81v	B1	f81v.2	PROC048	OK+AL	FORMULA_CADENCE_RULE	FC04	okal	YES	NO
E105	f81v	B1	f81v.2	PROC003	AR	FORMULA_CADENCE_RULE	FC04	sar	YES	NO
E106	f81v	B1	f81v.2	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E107	f81v	B1	f81v.2	PROC069	K+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kain	YES	NO
E108	f81v	B1	f81v.2	PROC070	OL+K+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkain	YES	NO
E109	f81v	B1	f81v.2	PROC055	AL	FORMULA_CADENCE_RULE	FC04	al	YES	NO
E110	f81v	B1	f81v.2	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E111	f81v	B1	f81v.2	PROC071	R+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rol	YES	NO
E112	f81v	B1	f81v.2	PROC072	L	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dl	YES	NO
E113	f81v	B1	f81v.7	PROC022	OL+OR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olor	YES	NO
E114	f81v	B1	f81v.7	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E115	f81v	B1	f81v.7	PROC073	SH+E+CKH+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheckhal	YES	NO
E116	f81v	B1	f81v.7	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E117	f81v	B1	f81v.7	PROC074	OK+EE+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedal	YES	NO
E118	f81v	B1	f81v.7	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO
E119	f81v	B1	f81v.7	PROC075	CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhy	YES	NO
E120	f81v	B1	f81v.7	PROC076	CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedy	YES	NO
E121	f81v	B1	f81v.7	PROC013	OL	UNIFORM_LOCUS_STAMP	WP11	qol	YES	NO
E122	f81v	B1	f81v.17	PROC077	SH+K+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sshkchdy	YES	NO
E123	f81v	B1	f81v.17	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E124	f81v	B1	f81v.17	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E125	f81v	B1	f81v.17	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E126	f81v	B1	f81v.17	PROC079	OL+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchedy	YES	NO
E127	f81v	B1	f81v.17	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO
E128	f81v	B1	f81v.17	PROC075	CKH+Y	UNIFORM_LOCUS_STAMP	WP14	shckhy	YES	NO
E129	f81v	B1	f81v.17	PROC072	L	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dl	YES	NO
E130	f81v	B1	f81v.17	PROC081	R+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ral	YES	NO
E131	f81v	B1	f81v.18	PROC082	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	YES	NO
E132	f81v	B1	f81v.18	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO
E133	f81v	B1	f81v.18	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E134	f81v	B1	f81v.18	PROC083	CHK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	YES	NO
E135	f81v	B1	f81v.18	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO
E136	f81v	B1	f81v.18	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E137	f81v	B1	f81v.18	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E138	f81v	B1	f81v.18	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO
E139	f81v	B1	f81v.18	PROC075	CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhy	YES	NO
E140	f81v	B1	f81v.18	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E141	f81v	B1	f81v.21	PROC084	LSH+O	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lsho	YES	NO
E142	f81v	B1	f81v.21	PROC085	OK+E+Y	UNIFORM_LOCUS_STAMP	WP11	qokey	YES	NO
E143	f81v	B1	f81v.21	PROC086	LSH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lshedy	YES	NO
E144	f81v	B1	f81v.21	PROC086	LSH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lshedy	YES	NO
E145	f81v	B1	f81v.21	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO
E146	f81v	B1	f81v.21	PROC087	SOLK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolky	YES	NO
E147	f81v	B1	f81v.21	PROC088	L+CHD+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedal	YES	NO
E148	f81v	B1	f81v.21	PROC013	OL	UNIFORM_LOCUS_STAMP	WP11	qol	YES	NO
E149	f81v	B1	f81v.21	PROC089	OT+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otar	YES	NO
E150	f81v	B1	f81v.24	PROC090	T+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ytey	YES	NO
E151	f81v	B1	f81v.24	PROC091	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okchedy	YES	NO
E152	f81v	B1	f81v.24	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO
E153	f81v	B1	f81v.24	PROC092	OK+EE+Y	FORMULA_CADENCE_RULE	FC05	okeey	YES	NO
E154	f81v	B1	f81v.24	PROC013	OL	FORMULA_CADENCE_RULE	FC05	qol	YES	NO
E155	f81v	B1	f81v.24	PROC078	SHED+DY	FORMULA_CADENCE_RULE	FC05	cheedy	YES	NO
E156	f81v	B1	f81v.24	PROC055	AL	FORMULA_CADENCE_RULE	FC05	sal	YES	NO
E157	f81v	B1	f81v.24	PROC093	E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	teol	YES	NO
E158	f81v	B1	f81v.24	PROC094	CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dchdy	YES	NO
E159	f81v	B1	f81v.24	PROC095	L+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ly	YES	NO
E160	f81v	B1	f81v.27	PROC096	SH+E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dsheol	YES	NO
E161	f81v	B1	f81v.27	PROC097	O+IIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oiiin	YES	NO
E162	f81v	B1	f81v.27	PROC098	SOLK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkeedy	YES	NO
E163	f81v	B1	f81v.27	PROC078	SHED+DY	FORMULA_CADENCE_RULE	FC06	tedy	YES	NO
E164	f81v	B1	f81v.27	PROC083	CHK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	YES	NO
E165	f81v	B1	f81v.27	PROC099	SH+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	YES	NO
E166	f81v	B1	f81v.27	PROC055	AL	FORMULA_CADENCE_RULE	FC06	chal	YES	NO
E167	f82r	B2	f82r.2	PROC076	CHD+DY	UNIFORM_LOCUS_STAMP	WP08	dchedy	YES	NO
E168	f82r	B2	f82r.2	PROC079	OL+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchedy	YES	NO
E169	f82r	B2	f82r.2	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO
E170	f82r	B2	f82r.2	PROC019	Y	UNIFORM_LOCUS_STAMP	WP08	dy	YES	NO
E171	f82r	B2	f82r.2	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO
E172	f82r	B2	f82r.2	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO
E173	f82r	B2	f82r.2	PROC101	L+CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheckhy	YES	NO
E174	f82r	B2	f82r.2	PROC102	L+CHD	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lched	YES	NO
E175	f82r	B2	f82r.3	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO
E176	f82r	B2	f82r.3	PROC103	L+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheckhedy	YES	NO
E177	f82r	B2	f82r.3	PROC104	OK+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaly	YES	NO
E178	f82r	B2	f82r.3	PROC105	SOLK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkaiin	YES	NO
E179	f82r	B2	f82r.3	PROC075	CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhy	YES	NO
E180	f82r	B2	f82r.3	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E181	f82r	B2	f82r.4	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO
E182	f82r	B2	f82r.4	PROC106	O+CTH+E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	octheol	YES	NO
E183	f82r	B2	f82r.4	PROC107	CHK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chkeey	YES	NO
E184	f82r	B2	f82r.4	PROC108	L+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldy	YES	NO
E185	f82r	B2	f82r.4	PROC109	OT+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oteey	YES	NO
E186	f82r	B2	f82r.4	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO
E187	f82r	B2	f82r.4	PROC110	SH+E+CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheckhy	YES	NO
E188	f82r	B2	f82r.4	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E189	f82r	B2	f82r.7	PROC111	SH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dshedy	YES	NO
E190	f82r	B2	f82r.7	PROC112	OT+AIIN	UNIFORM_LOCUS_STAMP	WP14	sotaiin	YES	NO
E191	f82r	B2	f82r.7	PROC113	OK+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokar	YES	NO
E192	f82r	B2	f82r.7	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO
E193	f82r	B2	f82r.7	PROC114	OL+SH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solshedy	YES	NO
E194	f82r	B2	f82r.7	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO
E195	f82r	B2	f82r.7	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO
E196	f82r	B2	f82r.7	PROC115	LS	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ls	YES	NO
E197	f82r	B2	f82r.7	PROC031	SH+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheey	YES	NO
E198	f82r	B2	f82r.19	PROC080	OK+AIN	AUTOMATIC_CONTEXT_RULE	WR01	okain	YES	NO
E199	f82r	B2	f82r.19	PROC003	AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	char	YES	NO
E200	f82r	B2	f82r.19	PROC080	OK+AIN	UNIFORM_LOCUS_STAMP	WP17	okain	YES	NO
