edition	model	attachment	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	phase	rule	debts	row_status
IT2a	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
IT2a	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
IT2a	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
IT2a	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
IT2a	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
IT2a	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
IT2a	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
IT2a	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
IT2a	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
IT2a	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
IT2a	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
IT2a	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
IT2a	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
IT2a	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
IT2a	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
IT2a	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	N	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	STANDALONE	thermal	cold	PHYSICAL	f9v.10:2	kchol	0	LOCAL_RIGHT		recorded
RF1b	N	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	N	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	STANDALONE	moisture	dry	PHYSICAL	f9v.10:2	kchol	0	LOCAL_LEFT		recorded
RF1b	N	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL	f9v.10:2	kchol	0	LOCAL_LEFT		recorded
RF1b	N	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	STANDALONE	thermal	cold	PHYSICAL	f9v.10:2	kchol	0	LOCAL_RIGHT		recorded
RF1b	N	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	N	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	STANDALONE	moisture	dry	PHYSICAL	f9v.10:2	kchol	0	LOCAL_LEFT		recorded
RF1b	N	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL	f9v.10:2	kchol	0	LOCAL_LEFT		recorded
RF1b	C	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	STANDALONE	thermal	cold	PHYSICAL	f9v.10:2	kchol	0	LOCAL_RIGHT		recorded
RF1b	C	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	C	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f9v.10:2	kchol	1	REGISTERED_ACTION_RESULT		recorded
RF1b	C	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
RF1b	C	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	STANDALONE	thermal	cold	PHYSICAL	f9v.10:2	kchol	0	LOCAL_RIGHT		recorded
RF1b	C	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	C	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f9v.10:2	kchol	1	REGISTERED_ACTION_RESULT		recorded
RF1b	C	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL	f9v.10:2	kchol	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	recorded
RF1b	T	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f9v.10:2	kchol	1	REGISTERED_ACTION_RESULT		recorded
RF1b	T	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	T	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	STANDALONE	moisture	dry	PHYSICAL	f9v.10:2	kchol	1	LOCAL_LEFT		recorded
RF1b	T	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL	f9v.10:2	kchol	1	LOCAL_LEFT		recorded
RF1b	T	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f9v.10:2	kchol	1	REGISTERED_ACTION_RESULT		recorded
RF1b	T	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	T	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	STANDALONE	moisture	dry	PHYSICAL	f9v.10:2	kchol	1	LOCAL_LEFT		recorded
RF1b	T	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL	f9v.10:2	kchol	1	LOCAL_LEFT		recorded
RF1b	CT	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f9v.10:2	kchol	1	REGISTERED_ACTION_RESULT		recorded
RF1b	CT	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	CT	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f9v.10:2	kchol	2	REGISTERED_ACTION_RESULT		recorded
RF1b	CT	L	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
RF1b	CT	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:1	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f9v.10:2	kchol	1	REGISTERED_ACTION_RESULT		recorded
RF1b	CT	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f9v.10:2	kchol	0	NOMINAL_INPUT		recorded
RF1b	CT	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f9v.10:2	kchol	2	REGISTERED_ACTION_RESULT		recorded
RF1b	CT	R	f9v|f9v.5-f9v.12	f9v.10	f9v.10:4	chy	STANDALONE	thermal	hot	PHYSICAL	f9v.10:2	kchol	2	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	recorded
RF1b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
RF1b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
RF1b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
RF1b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
RF1b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
RF1b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
RF1b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
RF1b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
RF1b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
RF1b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
RF1b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
RF1b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
