parallel_id	template_sequence	register_count	registers	global_statement_id	physical_page	register	owner_de	portable_core_reading_de	imperative_reading_de
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S137	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	HALTEN · GRAD I · SCHLUSS	Halte den Stationsanteil [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S142	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	VERBINDUNG · EINSTELLEN · GRAD I · SCHLUSS	Stelle den Stationsanteil [wie zuvor] ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S148	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S150	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S152	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S155	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S156	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S157	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S158	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S160	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	POSTEN · HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S161	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S162	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S170	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S174	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S175	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S181	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	SETZEN · GRAD I · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S199	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	SETZEN · GRAD I · SCHLUSS	Setze im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S201	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	VERBINDUNG · GEBEN · GRAD I · SCHLUSS	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S205	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S209	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	HALTEN · GRAD I · HIER	Halte den Stationsanteil [wie zuvor]; auf Grad I; an der bezeichneten Stelle.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S217	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	SETZEN · GRAD II · SCHLUSS	Setze die Stationseinheit [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S222	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S225	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	SETZEN · GRAD II · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S229	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S230	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	VERBINDUNG · HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S233	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S241	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	HALTEN · GRAD II · SCHLUSS	Halte; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S242	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	SETZEN · GRAD I · SCHLUSS	Setze im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S251	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S260	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S285	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	SETZEN · GRAD I · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S296	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S297	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S298	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S299	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	VERBINDUNG · GEBEN · GRAD I · SCHLUSS	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S308	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S327	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S329	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S330	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	HALTEN · GRAD I · SCHLUSS	Halte den Stationswert [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S336	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S339	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD I · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S344	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S349	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S350	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD I · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S356	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S360	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze die Stationseinheit [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S363	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S367	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S388	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S389	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S399	f81r	BIOLOGICAL	F81R_UPPER_POOL	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S418	f81r	BIOLOGICAL	F81R_LOWER_POOL	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S420	f81r	BIOLOGICAL	F81R_LOWER_POOL	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S422	f81r	BIOLOGICAL	F81R_LOWER_POOL	HALTEN · GRAD II · SCHLUSS	Halte die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S435	f81r	BIOLOGICAL	F81R_LOWER_POOL	SETZEN · GRAD I · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S438	f81r	BIOLOGICAL	F81R_LOWER_POOL	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S445	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	SETZEN · GRAD I · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S451	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	HALTEN · GRAD II · SCHLUSS	Halte die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S459	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S460	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	POSTEN · EINSTELLEN · GRAD I · SCHLUSS	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S463	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	POSTEN · EINSTELLEN · GRAD I · SCHLUSS	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S475	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S476	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S481	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	VERBINDUNG · EINSTELLEN · GRAD I · SCHLUSS	Stelle den Stationsposten [wie zuvor] ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S483	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	VERBINDUNG · HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S492	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	EINSTELLEN · GRAD I · SCHLUSS	Stelle den Stationsposten [wie zuvor] ein; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S506	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S511	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S514	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	GEBEN · GRAD I · SCHLUSS	Führe den Stationswert [wie zuvor] zu; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S516	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD I · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S517	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S520	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S525	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	HALTEN · GRAD I · SCHLUSS	Halte den Stationsanteil [wie zuvor]; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S541	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S544	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S547	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S549	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S554	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	SETZEN · GRAD II · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S577	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	SETZEN · GRAD I · SCHLUSS	Setze die Stationseinheit [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S584	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	SETZEN · GRAD I · SCHLUSS	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
TEMPLATE-002	GRADED_ACTION	3	HERBAL|BIOLOGICAL|PHARMA	G407-S590	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	HALTEN · GRAD I · SCHLUSS	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
