clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C011	f55v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0237	P912-E0258	22	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · SOLLWERT ; SETZEN · KURZ · AUSFÜHREN · TEIL · DIES ; DIES · GEBEN · LÄNGER · AUSWÄHLEN · ZUSATZ ; SETZEN · VOLL · DIES ; DAZU ; EINHEIT ; BEGINNEN · AUSFÜHREN · FORTSETZEN ; ZIEL ; UMSETZEN · DIES ; AUSWÄHLEN · QUELLE ; SOLLWERT ; FORTSETZEN ; GEBEN · QUELLE ; INNEN ; SETZEN · QUELLE ; NEHMEN · DURCHLASS · TEIL · DIES ; AUSZUG · DIES ; GEBEN · LÄNGER · DIES · NEBENWEG · QUELLE ; ZIEL ; AUSFÜHREN · UMSETZEN · DIES ; SETZEN · EINHEIT ; AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · AUSFÜHREN · SOLLMASS ; ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES ; DIES · ZUGEBEN · LÄNGER · AUSWÄHLEN · ZUSATZ ; ANSETZEN · VOLL · DIES ; DAZU ; PORTION ; BEGINNEN · AUSFÜHREN · FORTSETZEN ; ZIELSTELLE ; UMSETZEN · DIES ; AUSWÄHLEN · VORRAT ; SOLLMASS ; FORTSETZEN ; ZUGEBEN · VORRAT ; INNEN ; ANSETZEN · VORRAT ; ENTNEHMEN · DURCHLASS · TEIL · DIES ; AUSZUG · DIES ; ZUGEBEN · LÄNGER · DIES · NEBENWEG · VORRAT ; ZIELSTELLE ; AUSFÜHREN · UMSETZEN · DIES ; ANSETZEN · PORTION ; AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0237|P912-E0238|P912-E0239|P912-E0240|P912-E0241|P912-E0242|P912-E0243|P912-E0244|P912-E0245|P912-E0246|P912-E0247|P912-E0248|P912-E0249|P912-E0250|P912-E0251|P912-E0252|P912-E0253|P912-E0254|P912-E0255|P912-E0256|P912-E0257|P912-E0258
P915-C012	f55v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0259	P912-E0263	5	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; NEHMEN · SOLLWERT ; DIES · GEBEN · EINHEIT ; DIES · GEBEN · ZUSATZ ; AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ANSETZEN · SOLLMASS ; ENTNEHMEN · SOLLMASS ; DIES · ZUGEBEN · PORTION ; DIES · ZUGEBEN · ZUSATZ ; AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0259|P912-E0260|P912-E0261|P912-E0262|P912-E0263
P915-C013	f55v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0264	P912-E0319	56	LICENSED_DY_CLOSE	SOLLWERT ; UMSETZEN · DIES ; EINSTELLEN · ZIEL · INNEN ; DIES · GEBEN · SOLLWERT ; SOLLWERT ; DIES · GEBEN · LAUF ; BEHANDELN · KURZ · DIES ; TEIL · SOLLWERT · DIES ; SETZEN · UMSETZEN ; DIES · GEBEN · EINHEIT ; HALTEN · KURZ · SETZEN · KURZ · DIES ; SATZ ; EINHEIT ; NEHMEN ; GEBEN · UMSETZEN · DIES ; EINSETZEN · NEHMEN · ZIEL ; QUELLE ; ZIEL · TEIL · DIES ; ZWEIT · MARKIEREN · DIES ; EINSTELLEN · QUELLE ; UMSETZEN · DIES ; SETZEN · SOLLWERT ; SETZEN · QUELLE ; FORTSETZEN ; DANACH · QUELLE ; TEILSTOFF ; QUELLE ; EINSTELLEN · ZIEL · AUSFÜHREN · TEIL · DIES ; SETZEN · QUELLE ; DIES ; DIES · GEBEN · ORT · GEBEN · DIES ; SETZEN · DIES ; SETZEN · ZIEL ; DIES ; SATZ ; SATZ ; SOLLWERT ; SETZEN · SOLLWERT ; DIES · GEBEN · EINHEIT ; DANACH · ORT · GEBEN · DIES ; AUSFÜHREN · SOLLWERT ; FORTSETZEN ; AUSWÄHLEN ; SOLLWERT ; SETZEN · SOLLWERT ; SETZEN · DIES ; DIES · EINSTELLEN · SOLLWERT ; DANACH · QUELLE ; DIES ; GEBEN · ZIEL ; DIES · GEBEN · QUELLE ; FORTSETZEN ; DIES · GEBEN · SOLLWERT ; NEHMEN · KURZ · AUSFÜHREN · QUELLE ; BEHANDELN · LÄNGER · DIES ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	SOLLMASS ; UMSETZEN · DIES ; EINSTELLEN · ZIELSTELLE · INNEN ; DIES · ZUGEBEN · SOLLMASS ; SOLLMASS ; DIES · ZUGEBEN · FLÜSSIGKEITSLAUF ; BEHANDELN · KURZ · DIES ; TEIL · SOLLMASS · DIES ; ANSETZEN · UMSETZEN ; DIES · ZUGEBEN · PORTION ; HALTEN · KURZ · ANSETZEN · KURZ · DIES ; ANSATZ ; PORTION ; ENTNEHMEN ; ZUGEBEN · UMSETZEN · DIES ; EINSETZEN · ENTNEHMEN · ZIELSTELLE ; VORRAT ; ZIELSTELLE · TEIL · DIES ; ZWEIT · MARKIEREN · DIES ; EINSTELLEN · VORRAT ; UMSETZEN · DIES ; ANSETZEN · SOLLMASS ; ANSETZEN · VORRAT ; FORTSETZEN ; DANACH · VORRAT ; TEILSTOFF ; VORRAT ; EINSTELLEN · ZIELSTELLE · AUSFÜHREN · TEIL · DIES ; ANSETZEN · VORRAT ; DIES ; DIES · ZUGEBEN · ORT · ZUGEBEN · DIES ; ANSETZEN · DIES ; ANSETZEN · ZIELSTELLE ; DIES ; ANSATZ ; ANSATZ ; SOLLMASS ; ANSETZEN · SOLLMASS ; DIES · ZUGEBEN · PORTION ; DANACH · ORT · ZUGEBEN · DIES ; AUSFÜHREN · SOLLMASS ; FORTSETZEN ; AUSWÄHLEN ; SOLLMASS ; ANSETZEN · SOLLMASS ; ANSETZEN · DIES ; DIES · EINSTELLEN · SOLLMASS ; DANACH · VORRAT ; DIES ; ZUGEBEN · ZIELSTELLE ; DIES · ZUGEBEN · VORRAT ; FORTSETZEN ; DIES · ZUGEBEN · SOLLMASS ; ENTNEHMEN · KURZ · AUSFÜHREN · VORRAT ; BEHANDELN · LÄNGER · DIES ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0264|P912-E0265|P912-E0266|P912-E0267|P912-E0268|P912-E0269|P912-E0270|P912-E0271|P912-E0272|P912-E0273|P912-E0274|P912-E0275|P912-E0276|P912-E0277|P912-E0278|P912-E0279|P912-E0280|P912-E0281|P912-E0282|P912-E0283|P912-E0284|P912-E0285|P912-E0286|P912-E0287|P912-E0288|P912-E0289|P912-E0290|P912-E0291|P912-E0292|P912-E0293|P912-E0294|P912-E0295|P912-E0296|P912-E0297|P912-E0298|P912-E0299|P912-E0300|P912-E0301|P912-E0302|P912-E0303|P912-E0304|P912-E0305|P912-E0306|P912-E0307|P912-E0308|P912-E0309|P912-E0310|P912-E0311|P912-E0312|P912-E0313|P912-E0314|P912-E0315|P912-E0316|P912-E0317|P912-E0318|P912-E0319
P915-C014	f55v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0320	P912-E0334	15	PAGE_END_OPEN	SOLLWERT ; SETZEN · ZIEL ; FORTSETZEN · EINSTELLEN · DIES ; SATZ ; DIES ; SATZ · EINHEIT ; SOLLWERT ; QUELLE ; BEHANDELN · KURZ · DIES ; FORTSETZEN · GEBEN · LÄNGER · NEHMEN · DIES ; AUSWÄHLEN · LEITEN ; QUELLE ; SOLLWERT ; SOLLWERT ; DANACH · INNEN. FORTSETZUNG OFFEN.	SOLLMASS ; ANSETZEN · ZIELSTELLE ; FORTSETZEN · EINSTELLEN · DIES ; ANSATZ ; DIES ; ANSATZ · PORTION ; SOLLMASS ; VORRAT ; BEHANDELN · KURZ · DIES ; FORTSETZEN · ZUGEBEN · LÄNGER · ENTNEHMEN · DIES ; AUSWÄHLEN · LEITEN ; VORRAT ; SOLLMASS ; SOLLMASS ; DANACH · INNEN. FORTSETZUNG OFFEN.	P912-E0320|P912-E0321|P912-E0322|P912-E0323|P912-E0324|P912-E0325|P912-E0326|P912-E0327|P912-E0328|P912-E0329|P912-E0330|P912-E0331|P912-E0332|P912-E0333|P912-E0334
P915-C015	f56r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0335	P912-E0340	6	LICENSED_DY_CLOSE	AUSFÜHREN ; NEHMEN · ZIEL ; NEHMEN · NEHMEN · AUSWÄHLEN ; DIES ; DANACH · DIES ; KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSFÜHREN ; ENTNEHMEN · ZIELSTELLE ; ENTNEHMEN · ENTNEHMEN · AUSWÄHLEN ; DIES ; DANACH · DIES ; KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0335|P912-E0336|P912-E0337|P912-E0338|P912-E0339|P912-E0340
P915-C016	f56r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0341	P912-E0385	45	LICENSED_DY_CLOSE	DIES ; DIES · NEHMEN · AUSFÜHREN · UMLEITEN · DIES ; NEHMEN · SATZ · NEHMEN · DIES ; DIES ; SETZEN · NEHMEN · KURZ · DIES ; FORTSETZEN ; FORTSETZEN · DIES ; GEBEN · SATZ · NEHMEN · DIES ; NEHMEN · DIES · GEBEN · KURZ · DIES ; NEHMEN · DANACH · DIES ; HALTEN · SETZEN · SOLLWERT ; FORTSETZEN · DIES ; SETZEN · FORTSETZEN ; DIES ; GEBEN · LÄNGER · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · AUSWÄHLEN · DIES ; DANACH ; NEHMEN · SATZ ; NEHMEN · SATZ ; SETZEN · SATZ ; BEHANDELN · SATZ ; DIES ; SETZEN · QUELLE ; UMSETZEN · DIES ; TEILSTOFF · NEHMEN · SATZ ; TEILSTOFF ; TEILSTOFF · ZIEL · DIES ; SOLLWERT ; DIES · GEBEN · NEHMEN · AUSFÜHREN ; DIES ; NEHMEN · KURZ · DIES ; GEBEN · LÄNGER · DIES ; SOLLWERT ; DIES ; HALTEN · AUSFÜHREN ; GEBEN · FORTSETZEN ; DANACH · NEHMEN · SATZ ; SETZEN · DIES ; ZIEL ; WIEDER ; TEILSTOFF · DIES ; SETZEN · DIES ; NEHMEN · LÄNGER · DURCHLASS · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; DIES · ENTNEHMEN · AUSFÜHREN · UMLEITEN · DIES ; ENTNEHMEN · ANSATZ · ENTNEHMEN · DIES ; DIES ; ANSETZEN · ENTNEHMEN · KURZ · DIES ; FORTSETZEN ; FORTSETZEN · DIES ; ZUGEBEN · ANSATZ · ENTNEHMEN · DIES ; ENTNEHMEN · DIES · ZUGEBEN · KURZ · DIES ; ENTNEHMEN · DANACH · DIES ; HALTEN · ANSETZEN · SOLLMASS ; FORTSETZEN · DIES ; ANSETZEN · FORTSETZEN ; DIES ; ZUGEBEN · LÄNGER · DIES ; ANSETZEN · LÄNGER · DIES ; ANSETZEN · LÄNGER · DIES ; ANSETZEN · AUSWÄHLEN · DIES ; DANACH ; ENTNEHMEN · ANSATZ ; ENTNEHMEN · ANSATZ ; ANSETZEN · ANSATZ ; BEHANDELN · ANSATZ ; DIES ; ANSETZEN · VORRAT ; UMSETZEN · DIES ; TEILSTOFF · ENTNEHMEN · ANSATZ ; TEILSTOFF ; TEILSTOFF · ZIELSTELLE · DIES ; SOLLMASS ; DIES · ZUGEBEN · ENTNEHMEN · AUSFÜHREN ; DIES ; ENTNEHMEN · KURZ · DIES ; ZUGEBEN · LÄNGER · DIES ; SOLLMASS ; DIES ; HALTEN · AUSFÜHREN ; ZUGEBEN · FORTSETZEN ; DANACH · ENTNEHMEN · ANSATZ ; ANSETZEN · DIES ; ZIELSTELLE ; WIEDER ; TEILSTOFF · DIES ; ANSETZEN · DIES ; ENTNEHMEN · LÄNGER · DURCHLASS · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0341|P912-E0342|P912-E0343|P912-E0344|P912-E0345|P912-E0346|P912-E0347|P912-E0348|P912-E0349|P912-E0350|P912-E0351|P912-E0352|P912-E0353|P912-E0354|P912-E0355|P912-E0356|P912-E0357|P912-E0358|P912-E0359|P912-E0360|P912-E0361|P912-E0362|P912-E0363|P912-E0364|P912-E0365|P912-E0366|P912-E0367|P912-E0368|P912-E0369|P912-E0370|P912-E0371|P912-E0372|P912-E0373|P912-E0374|P912-E0375|P912-E0376|P912-E0377|P912-E0378|P912-E0379|P912-E0380|P912-E0381|P912-E0382|P912-E0383|P912-E0384|P912-E0385
P915-C017	f56r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0386	P912-E0439	54	PAGE_END_OPEN	EINSTELLEN · SETZEN · DIES ; GEBEN · FORTSETZEN ; HALTEN · FORTSETZEN ; NEHMEN · DANACH · NEHMEN · KURZ · DIES ; EINSTELLEN · FORTSETZEN ; DIES · EINSTELLEN ; NEHMEN · SATZ ; DANACH · NEHMEN · DIES ; SETZEN ; DIES ; EINSTELLEN ; DIES ; MARKIEREN ; SETZEN · SOLLWERT ; DIES ; GEBEN · NEHMEN · LÄNGER · DIES ; SOLLWERT ; BEREIT · FORTSETZEN ; NEHMEN · AUSFÜHREN · AUSWÄHLEN ; SETZEN · SATZ ; HALTEN ; TEILSTOFF ; GEBEN · NEHMEN · KURZ · DIES ; SETZEN · SETZEN · NEHMEN · DIES ; SETZEN · DIES ; SETZEN · AUSZUG ; GEBEN · NEHMEN · ZIEL ; AUSWÄHLEN ; FORTSETZEN ; NEHMEN · DANACH · FORTSETZEN ; DANACH · DIES ; EINSTELLEN · NEHMEN · AUSFÜHREN ; EINSTELLEN · FORTSETZEN ; FORTSETZEN ; BEREIT · DIES ; DANACH · DIES ; NEHMEN · AUSFÜHREN · TEIL · DIES ; BEREIT · AUSFÜHREN ; MARKIEREN ; DIES ; GEBEN · NEHMEN · QUELLE · EINMAL ; SETZEN · LÄNGER · DIES ; SETZEN · NEHMEN · LÄNGER · DIES ; AUSWÄHLEN · NEHMEN · KURZ · DIES ; TEIL ; SOLLWERT ; DIES ; HALTEN · AUSFÜHREN ; SETZEN · NEHMEN · DIES ; GEBEN · NEHMEN · AUSFÜHREN · QUELLE ; AUSWÄHLEN · DANACH · AUSFÜHREN · TEIL · ZUSATZ ; DANACH · DIES ; GEBEN · KURZ · FORTSETZEN ; SOLLWERT. FORTSETZUNG OFFEN.	EINSTELLEN · ANSETZEN · DIES ; ZUGEBEN · FORTSETZEN ; HALTEN · FORTSETZEN ; ENTNEHMEN · DANACH · ENTNEHMEN · KURZ · DIES ; EINSTELLEN · FORTSETZEN ; DIES · EINSTELLEN ; ENTNEHMEN · ANSATZ ; DANACH · ENTNEHMEN · DIES ; ANSETZEN ; DIES ; EINSTELLEN ; DIES ; MARKIEREN ; ANSETZEN · SOLLMASS ; DIES ; ZUGEBEN · ENTNEHMEN · LÄNGER · DIES ; SOLLMASS ; BEREIT · FORTSETZEN ; ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN ; ANSETZEN · ANSATZ ; HALTEN ; TEILSTOFF ; ZUGEBEN · ENTNEHMEN · KURZ · DIES ; ANSETZEN · ANSETZEN · ENTNEHMEN · DIES ; ANSETZEN · DIES ; ANSETZEN · AUSZUG ; ZUGEBEN · ENTNEHMEN · ZIELSTELLE ; AUSWÄHLEN ; FORTSETZEN ; ENTNEHMEN · DANACH · FORTSETZEN ; DANACH · DIES ; EINSTELLEN · ENTNEHMEN · AUSFÜHREN ; EINSTELLEN · FORTSETZEN ; FORTSETZEN ; BEREIT · DIES ; DANACH · DIES ; ENTNEHMEN · AUSFÜHREN · TEIL · DIES ; BEREIT · AUSFÜHREN ; MARKIEREN ; DIES ; ZUGEBEN · ENTNEHMEN · VORRAT · EINMAL ; ANSETZEN · LÄNGER · DIES ; ANSETZEN · ENTNEHMEN · LÄNGER · DIES ; AUSWÄHLEN · ENTNEHMEN · KURZ · DIES ; TEIL ; SOLLMASS ; DIES ; HALTEN · AUSFÜHREN ; ANSETZEN · ENTNEHMEN · DIES ; ZUGEBEN · ENTNEHMEN · AUSFÜHREN · VORRAT ; AUSWÄHLEN · DANACH · AUSFÜHREN · TEIL · ZUSATZ ; DANACH · DIES ; ZUGEBEN · KURZ · FORTSETZEN ; SOLLMASS. FORTSETZUNG OFFEN.	P912-E0386|P912-E0387|P912-E0388|P912-E0389|P912-E0390|P912-E0391|P912-E0392|P912-E0393|P912-E0394|P912-E0395|P912-E0396|P912-E0397|P912-E0398|P912-E0399|P912-E0400|P912-E0401|P912-E0402|P912-E0403|P912-E0404|P912-E0405|P912-E0406|P912-E0407|P912-E0408|P912-E0409|P912-E0410|P912-E0411|P912-E0412|P912-E0413|P912-E0414|P912-E0415|P912-E0416|P912-E0417|P912-E0418|P912-E0419|P912-E0420|P912-E0421|P912-E0422|P912-E0423|P912-E0424|P912-E0425|P912-E0426|P912-E0427|P912-E0428|P912-E0429|P912-E0430|P912-E0431|P912-E0432|P912-E0433|P912-E0434|P912-E0435|P912-E0436|P912-E0437|P912-E0438|P912-E0439
P915-C018	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0440	P912-E0446	7	LICENSED_DY_CLOSE	GEBEN · UMSETZEN · DIES · GEBEN · QUELLE · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · QUELLE ; DIES · GEBEN ; UMSETZEN · DIES ; DANACH · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	IN STATION GEBEN · UMSETZEN · DIES · IN STATION GEBEN · QUELLSTATION · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · QUELLSTATION ; DIES · IN STATION GEBEN ; UMSETZEN · DIES ; DANACH · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0440|P912-E0441|P912-E0442|P912-E0443|P912-E0444|P912-E0445|P912-E0446
P915-C019	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0447	P912-E0451	5	LICENSED_DY_CLOSE	EINHEIT ; HALTEN · KURZ · DIES ; LEITEN · DIES ; AUSWÄHLEN · HALTEN · KURZ · FORTSETZEN ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEILMENGE ; HALTEN · KURZ · DIES ; LEITEN · DIES ; AUSWÄHLEN · HALTEN · KURZ · FORTSETZEN ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0447|P912-E0448|P912-E0449|P912-E0450|P912-E0451
P915-C020	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0452	P912-E0453	2	LICENSED_DY_CLOSE	UMSETZEN · DIES · GEBEN · QUELLE ; BEHANDELN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES · IN STATION GEBEN · QUELLSTATION ; BEHANDELN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0452|P912-E0453
P915-C021	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0454	P912-E0473	20	LICENSED_DY_CLOSE	MARKIEREN · SATZ ; SETZEN · EINHEIT ; NEHMEN · ZIEL ; SATZ · DIES ; KURZ · DIES ; GEBEN · EINHEIT ; HALTEN · LÄNGER · GEBEN · DIES ; LEITEN · EINSTELLEN · EINHEIT ; AUFFANGEN · QUELLE ; SATZ ; ZWEIT · DURCHLASS · DIES ; LEITEN · GEBEN · INNEN · AUSFÜHREN ; DIES · GEBEN · LÄNGER · DIES ; LEITEN · HALTEN · KURZ · DIES ; GEBEN · ZIEL ; DIES ; HALTEN · KURZ · DIES ; SETZEN ; HALTEN · KURZ · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · ARBEITSSATZ ; AN STATION SETZEN · TEILMENGE ; AUS STATION NEHMEN · ZIELSTATION ; ARBEITSSATZ · DIES ; KURZ · DIES ; IN STATION GEBEN · TEILMENGE ; HALTEN · LÄNGER · IN STATION GEBEN · DIES ; LEITEN · EINSTELLEN · TEILMENGE ; AUFFANGEN · QUELLSTATION ; ARBEITSSATZ ; ZWEIT · DURCHLASS · DIES ; LEITEN · IN STATION GEBEN · INNEN · AUSFÜHREN ; DIES · IN STATION GEBEN · LÄNGER · DIES ; LEITEN · HALTEN · KURZ · DIES ; IN STATION GEBEN · ZIELSTATION ; DIES ; HALTEN · KURZ · DIES ; AN STATION SETZEN ; HALTEN · KURZ · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0454|P912-E0455|P912-E0456|P912-E0457|P912-E0458|P912-E0459|P912-E0460|P912-E0461|P912-E0462|P912-E0463|P912-E0464|P912-E0465|P912-E0466|P912-E0467|P912-E0468|P912-E0469|P912-E0470|P912-E0471|P912-E0472|P912-E0473
P915-C022	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0474	P912-E0481	8	LICENSED_DY_CLOSE	HALTEN · KURZ · DIES ; GEBEN · QUELLE ; DIES ; DURCHLASS · KURZ · DIES ; MARKIEREN ; EINHEIT ; FORTSETZEN ; FORTSETZEN · HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · DIES ; IN STATION GEBEN · QUELLSTATION ; DIES ; DURCHLASS · KURZ · DIES ; MARKIEREN ; TEILMENGE ; FORTSETZEN ; FORTSETZEN · HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0474|P912-E0475|P912-E0476|P912-E0477|P912-E0478|P912-E0479|P912-E0480|P912-E0481
P915-C023	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0482	P912-E0490	9	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; SETZEN · DIES ; EINSETZEN · DIES · GEBEN · LÄNGER · SATZ ; AUFFANGEN · DIES ; TEIL · QUELLE ; SETZEN · KURZ · DIES ; SETZEN · EINHEIT ; NEHMEN · BEREIT · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · DIES ; EINSETZEN · DIES · IN STATION GEBEN · LÄNGER · ARBEITSSATZ ; AUFFANGEN · DIES ; TEIL · QUELLSTATION ; AN STATION SETZEN · KURZ · DIES ; AN STATION SETZEN · TEILMENGE ; AUS STATION NEHMEN · BEREIT · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0482|P912-E0483|P912-E0484|P912-E0485|P912-E0486|P912-E0487|P912-E0488|P912-E0489|P912-E0490
P915-C024	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0491	P912-E0492	2	LICENSED_DY_CLOSE	SETZEN · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0491|P912-E0492
P915-C025	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0493	P912-E0493	1	LICENSED_DY_CLOSE	SETZEN · HALTEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · HALTEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0493
P915-C026	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0494	P912-E0503	10	LICENSED_DY_CLOSE	DIES · EINSTELLEN · EINHEIT ; UMSETZEN · DIES ; SETZEN · QUELLE ; DIES ; LEITEN · FORTSETZEN ; UMSETZEN · DIES ; SETZEN · DIES ; AUSWÄHLEN · SATZ ; DIES ; SETZEN · QUELLE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · EINSTELLEN · TEILMENGE ; UMSETZEN · DIES ; AN STATION SETZEN · QUELLSTATION ; DIES ; LEITEN · FORTSETZEN ; UMSETZEN · DIES ; AN STATION SETZEN · DIES ; AUSWÄHLEN · ARBEITSSATZ ; DIES ; AN STATION SETZEN · QUELLSTATION · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0494|P912-E0495|P912-E0496|P912-E0497|P912-E0498|P912-E0499|P912-E0500|P912-E0501|P912-E0502|P912-E0503
P915-C027	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0504	P912-E0507	4	LICENSED_DY_CLOSE	TEIL · HALTEN · KURZ · DURCHLASS · DIES ; SETZEN · EINHEIT ; DURCHLASS · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · HALTEN · KURZ · DURCHLASS · DIES ; AN STATION SETZEN · TEILMENGE ; DURCHLASS · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0504|P912-E0505|P912-E0506|P912-E0507
P915-C028	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0508	P912-E0508	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0508
P915-C029	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0509	P912-E0509	1	LICENSED_DY_CLOSE	SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0509
P915-C030	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0510	P912-E0512	3	LICENSED_DY_CLOSE	NEHMEN · BEREIT · DIES ; LEITEN · AUSFÜHREN ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUS STATION NEHMEN · BEREIT · DIES ; LEITEN · AUSFÜHREN ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0510|P912-E0511|P912-E0512
P915-C031	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0513	P912-E0516	4	LICENSED_DY_CLOSE	SETZEN · ZUSATZ ; NEHMEN · KURZ · DURCHLASS · DIES ; SETZEN · QUELLE ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZUSATZ ; AUS STATION NEHMEN · KURZ · DURCHLASS · DIES ; AN STATION SETZEN · QUELLSTATION ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0513|P912-E0514|P912-E0515|P912-E0516
