edition_id	record_id	physical_page	register	page_record_ordinal	record_start_role	bundle_count	event_count	bundle_ids	surface_sequence	active_model_sequence	strict_template_id	strict_template_record_count	role_shape_id	role_shape_record_count	recurrent_strict_event_count	recurrent_role_event_count	decomposition_class	event_support_tiers	literal_name_slot_count	support_tier_rank	support_tier	support_tier_label_de	support_explanation_de	source_record_reading_de	current_record_reading_de	reading_refined_by_gdt483	all_events_have_default	provenance_complete	source_meaning_preserved
G484-R011	G475-R011	f71v	CELESTIAL	10	UNMARKED_NEW_LOCUS	1	2	G474-B011	opalor|ar	CATALOGUE	G480-T011	1	G480-S011	1	1	2	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_ROLE_EVENT|RECURRENT_STRICT_EVENT	1	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	1. Sternstelle »op« — Zielzuordnung, Einheitsangabe. 2. Eintrag »ar« — Ausgangszuordnung.	1. Sternstelle »op« — Zielzuordnung, Einheitsangabe. 2. Eintrag »ar« — Ausgangszuordnung.	NO	YES	YES	YES
G484-R012	G475-R012	f71v	CELESTIAL	11	UNMARKED_NEW_LOCUS	1	1	G474-B012	ofaom	CATALOGUE	G480-T012	2	G480-S012	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T012 trägt 2 Records.	Sternstelle »aom« — Ausführungsvermerk, Hier-Vermerk.	Sternstelle »aom« — Ausführungsvermerk, Hier-Vermerk.	NO	YES	YES	YES
G484-R013	G475-R013	f71v	CELESTIAL	12	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B013	otalody	CATALOGUE	G480-T013	1	G480-S013	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Sternstelle »ody« — Folgevermerk, Zielzuordnung. Reihenfolge konkret: OT — danach Zielort.	Sternstelle »ody« — Folgevermerk, Zielzuordnung. Reihenfolge konkret: OT — danach Zielort.	NO	YES	YES	YES
G484-R014	G475-R014	f71v	CELESTIAL	13	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B014	otalaiin	COORDINATE	G480-T014	1	G480-S014	3	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S014 trägt 3 Records; der genaue Inhalt bleibt lokal.	Adressspur: danach → Zielposition → Positionswert. Reihenfolge konkret: OT — danach Zielort.	Adressspur: danach → Zielposition → Positionswert. Reihenfolge konkret: OT — danach Zielort.	NO	YES	YES	YES
G484-R015	G475-R015	f71v	CELESTIAL	14	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B015	otar|shar	INSTRUCTION	G480-T015	1	G480-S015	1	0	1	PARTIAL_ROLE_FRAGMENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_ROLE_EVENT	0	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/2 Events besitzen Rollenparallelen.	1. Danach beziehe den Eintrag von der Ausgangsposition. 2. Halte den Eintrag von der Ausgangsposition. Reihenfolge konkret: OT — danach Ausgang.	1. Danach beziehe den Eintrag von der Ausgangsposition. 2. Halte den Eintrag von der Ausgangsposition. Reihenfolge konkret: OT — danach Ausgang.	NO	YES	YES	YES
G484-R016	G475-R016	f71v	CELESTIAL	15	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	1	1	G474-B016	sholshdy	INSTRUCTION	G480-T016	1	G480-S016	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Weiter halte den Sternstelleneintrag »dy« und halte den Sternstelleneintrag »dy«. Reihenfolge konkret: OL — Halten in Halten weiterführen.	Weiter halte den Sternstelleneintrag »dy« und halte den Sternstelleneintrag »dy«. Reihenfolge konkret: OL — Halten in Halten weiterführen.	NO	YES	YES	YES
G484-R017	G475-R017	f72r	CELESTIAL	1	PAGE_START	1	1	G474-B017	oshodady	INSTRUCTION	G480-T017	1	G480-S017	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	2	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Halte den Sternstelleneintrag »o« und den Sternstelleneintrag »odady«.	Halte den Sternstelleneintrag »o« und den Sternstelleneintrag »odady«.	NO	YES	YES	YES
G484-R018	G475-R018	f72r	CELESTIAL	2	UNMARKED_NEW_LOCUS	1	1	G474-B018	chdaiirdainy	CATALOGUE	G480-T018	1	G480-S018	1	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	1	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 1 Events besitzen Rollenparallelen.	Sternstelle »chdaiird« — Anteilsangabe, Postenangabe.	Sternstelle »chdaiird« — Anteilsangabe, Postenangabe.	NO	YES	YES	YES
G484-R019	G475-R019	f72r	CELESTIAL	3	UNMARKED_NEW_LOCUS	1	3	G474-B019	oaiin|ar|ary	COORDINATE	G480-T019	1	G480-S019	1	1	2	PARTIAL_STRICT_EVENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT|RECURRENT_ROLE_EVENT	0	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	1. Adressspur: Ausführungspunkt → Positionswert. 2. Adressspur: Ausgangsposition. 3. Adressspur: Ausgangsposition → Positionsposten.	1. Adressspur: Ausführungspunkt → Positionswert. 2. Adressspur: Ausgangsposition. 3. Adressspur: Ausgangsposition → Positionsposten.	NO	YES	YES	YES
G484-R020	G475-R020	f72r	CELESTIAL	4	UNMARKED_NEW_LOCUS	1	1	G474-B020	okalam	INSTRUCTION	G480-T020	1	G480-S020	3	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S020 trägt 3 Records; der genaue Inhalt bleibt lokal.	Setze den Eintrag zur Zielposition an der bezeichneten Stelle.	Setze den Eintrag zur Zielposition an der bezeichneten Stelle.	NO	YES	YES	YES
G484-R021	G475-R021	f72r	CELESTIAL	5	UNMARKED_NEW_LOCUS	1	1	G474-B021	ytalshdy	INSTRUCTION	G480-T021	1	G480-S021	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	2	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S021 trägt 2 Records; der genaue Inhalt bleibt lokal.	Halte den Sternstelleneintrag »yt« und den Sternstelleneintrag »dy« zur Zielposition.	Halte den Sternstelleneintrag »yt« und den Sternstelleneintrag »dy« zur Zielposition.	NO	YES	YES	YES
G484-R022	G475-R022	f72r	CELESTIAL	6	UNMARKED_NEW_LOCUS	1	2	G474-B022	char|alif	CATALOGUE	G480-T022	1	G480-S002	2	1	2	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|RECURRENT_ROLE_EVENT	1	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S002 trägt 2 Records; der genaue Inhalt bleibt lokal.	1. Eintrag »char« — Ausgangszuordnung. 2. Sternstelle »if« — Zielzuordnung.	1. Eintrag »char« — Ausgangszuordnung. 2. Sternstelle »if« — Zielzuordnung.	NO	YES	YES	YES
G484-R023	G475-R023	f72r	CELESTIAL	7	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B023	otaraldy	COORDINATE	G480-T023	2	G480-S022	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T023 trägt 2 Records.	Adressspur: danach → Ausgangsposition → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Ausgang.	Adressspur: danach → Ausgangsposition → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Ausgang.	NO	YES	YES	YES
G484-R024	G475-R024	f72r	CELESTIAL	8	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B024	otaiin|otain	COORDINATE	G480-T024	1	G480-S023	1	1	2	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|RECURRENT_ROLE_EVENT	0	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	1. Adressspur: danach → Positionswert. 2. Adressspur: danach → Sektoranteil. Reihenfolge konkret: OT — danach Wert; OT — danach Anteil.	1. Adressspur: danach → Positionswert. 2. Adressspur: danach → Sektoranteil. Reihenfolge konkret: OT — danach Wert; OT — danach Anteil.	NO	YES	YES	YES
G484-R025	G475-R025	f72r	CELESTIAL	9	EXPLICIT_NEXT_SIBLING_OT	1	3	G474-B025	otalef|ys|ainam	INSTRUCTION	G480-T025	1	G480-S024	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_STRICT_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	1	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	1. Danach beziehe den Sternstelleneintrag »ef« zur Zielposition. 2. Wähle den Positionsposten. 3. Im selben Gang wähle den Sektoranteil an der bezeichneten Stelle. Reihenfolge konkret: OT — danach Zielort.	1. Danach beziehe den Sternstelleneintrag »ef« zur Zielposition. 2. Wähle den Positionsposten. 3. Im selben Gang wähle den Sektoranteil an der bezeichneten Stelle. Reihenfolge konkret: OT — danach Zielort.	NO	YES	YES	YES
G484-R026	G475-R026	f72r	CELESTIAL	10	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	1	2	G474-B026	ochol|sharam	INSTRUCTION	G480-T026	1	G480-S025	1	0	1	PARTIAL_ROLE_FRAGMENT_COVERAGE	LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT|RECURRENT_ROLE_EVENT	0	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/2 Events besitzen Rollenparallelen.	1. Weiter beziehe den Eintrag, als Ausführung. 2. Halte den Eintrag von der Ausgangsposition an der bezeichneten Stelle. Reihenfolge konkret: OL — Ausführung weiterführen.	1. Weiter beziehe den Eintrag, als Ausführung. 2. Halte den Eintrag von der Ausgangsposition an der bezeichneten Stelle. Reihenfolge konkret: OL — Ausführung weiterführen.	NO	YES	YES	YES
G484-R027	G475-R027	f72r	CELESTIAL	11	UNMARKED_NEW_LOCUS	1	1	G474-B027	ofaralar	COORDINATE	G480-T027	1	G480-S026	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Adressspur: Ausführungspunkt → hier → Ausgangsposition → Zielposition → Ausgangsposition.	Adressspur: Ausführungspunkt → hier → Ausgangsposition → Zielposition → Ausgangsposition.	NO	YES	YES	YES
G484-R028	G475-R028	f72r	CELESTIAL	12	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B028	otchoshy	CATALOGUE	G480-T028	1	G480-S027	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	1	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S027 trägt 2 Records; der genaue Inhalt bleibt lokal.	Sternstelle »cho« — Folgevermerk, Postenangabe. Reihenfolge konkret: OT — danach Sternstelle »cho«.	Sternstelle »cho« — Folgevermerk, Postenangabe. Reihenfolge konkret: OT — danach Sternstelle »cho«.	NO	YES	YES	YES
G484-R029	G475-R029	f72r	CELESTIAL	13	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B029	otchdal	CATALOGUE	G480-T029	1	G480-S028	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Sternstelle »ch« — Folgevermerk, Zielzuordnung. Reihenfolge konkret: OT — danach Sternstelle »ch«.	Sternstelle »ch« — Folgevermerk, Zielzuordnung. Reihenfolge konkret: OT — danach Sternstelle »ch«.	NO	YES	YES	YES
G484-R030	G475-R030	f72r	CELESTIAL	14	UNMARKED_NEW_LOCUS	1	2	G474-B030	okeey|ary	INSTRUCTION	G480-T030	2	G480-S029	2	2	2	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T030 trägt 2 Records.	1. Setze den Positionsposten, auf Grad II. 2. Im selben Gang setze den Positionsposten von der Ausgangsposition.	1. Setze den Positionsposten, auf Grad II. 2. Im selben Gang setze den Positionsposten von der Ausgangsposition.	NO	YES	YES	YES
G484-R031	G475-R031	f72r	CELESTIAL	15	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B031	otainy	COORDINATE	G480-T031	1	G480-S030	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Adressspur: danach → Sektoranteil → Positionsposten. Reihenfolge konkret: OT — danach Anteil.	Adressspur: danach → Sektoranteil → Positionsposten. Reihenfolge konkret: OT — danach Anteil.	NO	YES	YES	YES
G484-R032	G475-R032	f72r	CELESTIAL	16	UNMARKED_NEW_LOCUS	1	1	G474-B032	ofchdamy	CATALOGUE	G480-T012	2	G480-S012	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T012 trägt 2 Records.	Sternstelle »chdamy« — Ausführungsvermerk, Hier-Vermerk.	Sternstelle »chdamy« — Ausführungsvermerk, Hier-Vermerk.	NO	YES	YES	YES
G484-R033	G475-R033	f72r	CELESTIAL	17	UNMARKED_NEW_LOCUS	1	1	G474-B033	oklairdy	INSTRUCTION	G480-T032	1	G480-S031	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	2	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Setze den Sternstelleneintrag »l« und den Sternstelleneintrag »dy« entlang der Ringbahn.	Setze den Sternstelleneintrag »l« und den Sternstelleneintrag »dy« entlang der Ringbahn.	NO	YES	YES	YES
G484-R034	G475-R034	f72r	CELESTIAL	18	UNMARKED_NEW_LOCUS	1	1	G474-B034	okaram	INSTRUCTION	G480-T033	1	G480-S020	3	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S020 trägt 3 Records; der genaue Inhalt bleibt lokal.	Setze den Eintrag von der Ausgangsposition an der bezeichneten Stelle.	Setze den Eintrag von der Ausgangsposition an der bezeichneten Stelle.	NO	YES	YES	YES
G484-R035	G475-R035	f72r	CELESTIAL	19	UNMARKED_NEW_LOCUS	1	1	G474-B035	okairy	INSTRUCTION	G480-T034	1	G480-S032	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	1	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S032 trägt 2 Records; der genaue Inhalt bleibt lokal.	Setze den Sternstelleneintrag »y« entlang der Ringbahn.	Setze den Sternstelleneintrag »y« entlang der Ringbahn.	NO	YES	YES	YES
G484-R036	G475-R036	f72r	CELESTIAL	20	UNMARKED_NEW_LOCUS	1	1	G474-B036	okealar	INSTRUCTION	G480-T035	1	G480-S033	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Setze den Sternstelleneintrag »e« zur Zielposition und von der Ausgangsposition.	Setze den Sternstelleneintrag »e« zur Zielposition und von der Ausgangsposition.	NO	YES	YES	YES
G484-R037	G475-R037	f72r	CELESTIAL	21	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B037	otaraldy	COORDINATE	G480-T023	2	G480-S022	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T023 trägt 2 Records.	Adressspur: danach → Ausgangsposition → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Ausgang.	Adressspur: danach → Ausgangsposition → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Ausgang.	NO	YES	YES	YES
G484-R038	G475-R038	f72r	CELESTIAL	22	UNMARKED_NEW_LOCUS	1	1	G474-B038	okalar	INSTRUCTION	G480-T036	2	G480-S034	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T036 trägt 2 Records.	Setze den Eintrag zur Zielposition und von der Ausgangsposition.	Setze den Eintrag zur Zielposition und von der Ausgangsposition.	NO	YES	YES	YES
G484-R039	G475-R039	f72r	CELESTIAL	23	UNMARKED_NEW_LOCUS	1	1	G474-B039	okal	INSTRUCTION	G480-T037	2	G480-S035	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T037 trägt 2 Records.	Setze den Eintrag zur Zielposition.	Setze den Eintrag zur Zielposition.	NO	YES	YES	YES
G484-R040	G475-R040	f72r	CELESTIAL	24	UNMARKED_NEW_LOCUS	1	1	G474-B040	okaly	INSTRUCTION	G480-T038	2	G480-S008	3	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T038 trägt 2 Records.	Setze den Positionsposten zur Zielposition.	Setze den Positionsposten zur Zielposition.	NO	YES	YES	YES
G484-R041	G475-R041	f72r	CELESTIAL	25	UNMARKED_NEW_LOCUS	1	1	G474-B041	okal	INSTRUCTION	G480-T037	2	G480-S035	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T037 trägt 2 Records.	Setze den Eintrag zur Zielposition.	Setze den Eintrag zur Zielposition.	NO	YES	YES	YES
