page	panel_id	record_id	locus	position	word	mention	model	reading	status
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	1	solshed	f83r.7:1	L0	⟦solshed⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	2	lsheedy	f83r.7:2	L0	⟦lsheedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	3	qeeedy	f83r.7:3	L0	⟦qeeedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	4	qoky	f83r.7:4	L0	⟦qoky⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	5	o	f83r.7:5	L0	⟦o⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	6	qol	f83r.7:6	L0	⟦qol⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	7	rsheedy	f83r.7:7	L0	⟦rsheedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	8	qokedy	f83r.7:8	L0	⟦qokedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	9	qoteedy	f83r.7:9	L0	⟦qoteedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	10	qoteedy	f83r.7:10	L0	⟦qoteedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	1	pchedal	f83r.8:1	L0	⟦pchedal⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	2	otedy	f83r.8:2	L0	⟦otedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	3	shecthedchy	f83r.8:3	L0	⟦shecthedchy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	4	qoky	f83r.8:4	L0	⟦qoky⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	5	chedy	f83r.8:5	L0	Erwärme [Zusatzstoff F83_P1:C].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	6	chary	f83r.8:6	L0	⟦chary⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	1	pchor	f83r.9:1	L0	⟦pchor⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	2	checphedy	f83r.9:2	L0	⟦checphedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	3	qokedy	f83r.9:3	L0	⟦qokedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	4	lsheedy	f83r.9:4	L0	⟦lsheedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	5	qokchdy	f83r.9:5	L0	⟦qokchdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	6	r	f83r.9:6	L0	⟦r⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	7	shedkedy	f83r.9:7	L0	⟦shedkedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	8	qopshdy	f83r.9:8	L0	⟦qopshdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	9	qopy	f83r.9:9	L0	⟦qopy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	1	olkeey	f83r.10:1	L0	⟦olkeey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	2	rchs	f83r.10:2	L0	⟦rchs⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	3	cheeb	f83r.10:3	L0	⟦cheeb⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	4	ols	f83r.10:4	L0	⟦ols⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	5	aiin	f83r.10:5	L0	⟦aiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	6	skal	f83r.10:6	L0	⟦skal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	7	dain	f83r.10:7	L0	⟦dain⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	8	cthal	f83r.10:8	L0	⟦cthal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	9	s	f83r.10:9	L0	⟦s⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	10	aiin	f83r.10:10	L0	⟦aiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	11	chky	f83r.10:11	L0	⟦chky⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	12	lal	f83r.10:12	L0	⟦lal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	13	sam	f83r.10:13	L0	⟦sam⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	1	sor	f83r.11:1	L0	⟦sor⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	2	shedy	f83r.11:2	L0	[F83_P2:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	3	qokaiin	f83r.11:3	L0	[F83_P2:B: Gefäß]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	4	chkain	f83r.11:4	L0	⟦chkain⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	5	shcthey	f83r.11:5	L0	⟦shcthey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	6	qokedy	f83r.11:6	L0	⟦qokedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	7	okair	f83r.11:7	L0	⟦okair⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	8	sheedy	f83r.11:8	L0	⟦sheedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	9	lchedy	f83r.11:9	L0	[F83_P2:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	10	lo	f83r.11:10	L0	⟦lo⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	1	qockhol	f83r.12:1	L0	⟦qockhol⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	2	sheckhy	f83r.12:2	L0	⟦sheckhy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	3	otal	f83r.12:3	L0	⟦otal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	4	qokeal	f83r.12:4	L0	⟦qokeal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	5	sheckhdy	f83r.12:5	L0	⟦sheckhdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	6	al	f83r.12:6	L0	⟦al⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	7	okedy	f83r.12:7	L0	⟦okedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	8	qokedy	f83r.12:8	L0	⟦qokedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	9	qokal	f83r.12:9	L0	⟦qokal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	1	salcheol	f83r.13:1	L0	⟦salcheol⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	2	tar	f83r.13:2	L0	⟦tar⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	3	shedy	f83r.13:3	L0	[F83_P2:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	4	s	f83r.13:4	L0	⟦s⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	5	altedy	f83r.13:5	L0	⟦altedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	6	sair	f83r.13:6	L0	⟦sair⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	7	qokedy	f83r.13:7	L0	⟦qokedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	8	qedy	f83r.13:8	L0	⟦qedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	9	lchcphedy	f83r.13:9	L0	⟦lchcphedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	10	ldar	f83r.13:10	L0	⟦ldar⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	1	qokchedy	f83r.14:1	L0	⟦qokchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	2	qokeedy	f83r.14:2	L0	Fülle [Flüssigkeit F83_P2:A] in [Gefäß F83_P2:B] ein.	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	3	shedy	f83r.14:3	L0	[F83_P2:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	4	qokshedy	f83r.14:4	L0	⟦qokshedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	5	dal	f83r.14:5	L0	⟦dal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	6	lchedy	f83r.14:6	L0	[F83_P2:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	7	qokaiin	f83r.14:7	L0	[F83_P2:B: Gefäß]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	8	shcthy	f83r.14:8	L0	⟦shcthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	9	dal	f83r.14:9	L0	⟦dal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	10	sy	f83r.14:10	L0	⟦sy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	1	saiin	f83r.15:1	L0	⟦saiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	2	shedal	f83r.15:2	L0	⟦shedal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	3	shecthy	f83r.15:3	L0	⟦shecthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	4	chey	f83r.15:4	L0	⟦chey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	5	tal	f83r.15:5	L0	⟦tal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	6	shcthy	f83r.15:6	L0	⟦shcthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	7	dalchdy	f83r.15:7	L0	⟦dalchdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	8	qotchedy	f83r.15:8	L0	⟦qotchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	9	lchedy	f83r.15:9	L0	[F83_P2:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	1	tchedy	f83r.16:1	L0	⟦tchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	2	qokchdy	f83r.16:2	L0	⟦qokchdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	3	cheedar	f83r.16:3	L0	⟦cheedar⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	4	chldaiin	f83r.16:4	L0	⟦chldaiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	5	chedy	f83r.16:5	L0	Erwärme [Zusatzstoff F83_P2:C].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	6	qokain	f83r.16:6	L0	⟦qokain⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	7	checthy	f83r.16:7	L0	⟦checthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	8	chealror	f83r.16:8	L0	⟦chealror⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	1	dcheokedy	f83r.17:1	L0	⟦dcheokedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	2	lkeed	f83r.17:2	L0	⟦lkeed⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	3	shckhey	f83r.17:3	L0	⟦shckhey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	4	ytaiin	f83r.17:4	L0	⟦ytaiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	5	shechy	f83r.17:5	L0	⟦shechy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	6	schety	f83r.17:6	L0	⟦schety⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	1	pdalshdy	f83r.18:1	L0	⟦pdalshdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	2	shocphedy	f83r.18:2	L0	⟦shocphedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	3	otor	f83r.18:3	L0	⟦otor⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	4	shedy	f83r.18:4	L0	[F83_P3:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	5	opshedy	f83r.18:5	L0	⟦opshedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	6	otshdy	f83r.18:6	L0	⟦otshdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	7	qokedol	f83r.18:7	L0	⟦qokedol⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	8	shdy	f83r.18:8	L0	⟦shdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	9	soldy	f83r.18:9	L0	⟦soldy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	1	sar	f83r.19:1	L0	⟦sar⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	2	shedaiin	f83r.19:2	L0	⟦shedaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	3	ockhey	f83r.19:3	L0	⟦ockhey⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	4	sain	f83r.19:4	L0	⟦sain⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	5	ched	f83r.19:5	L0	⟦ched⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	6	shedy	f83r.19:6	L0	[F83_P3:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	7	qetal	f83r.19:7	L0	⟦qetal⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	8	dal	f83r.19:8	L0	⟦dal⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	9	shedy	f83r.19:9	L0	[F83_P3:A: Flüssigkeit]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	10	shey	f83r.19:10	L0	⟦shey⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	11	lchedy	f83r.19:11	L0	[F83_P3:C: Zusatzstoff]	HYPOTHETICAL_PARTICIPANT
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	1	solkeedy	f83r.20:1	L0	⟦solkeedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	2	qoteedy	f83r.20:2	L0	⟦qoteedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	3	qokeey	f83r.20:3	L0	⟦qokeey⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	4	qokedy	f83r.20:4	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	5	sol	f83r.20:5	L0	⟦sol⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	6	cheeety	f83r.20:6	L0	⟦cheeety⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	7	qokedy	f83r.20:7	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	8	qoky	f83r.20:8	L0	⟦qoky⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	9	saiin	f83r.20:9	L0	⟦saiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	1	solkeedy	f83r.21:1	L0	⟦solkeedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	2	qokedy	f83r.21:2	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	3	otedy	f83r.21:3	L0	⟦otedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	4	sol	f83r.21:4	L0	⟦sol⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	5	chedy	f83r.21:5	L0	Erwärme [Zusatzstoff F83_P3:C].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	6	lkedy	f83r.21:6	L0	⟦lkedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	7	qokchedy	f83r.21:7	L0	⟦qokchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	8	qokedy	f83r.21:8	L0	⟦qokedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	9	chckhdy	f83r.21:9	L0	⟦chckhdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	10	sar	f83r.21:10	L0	⟦sar⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	1	schedair	f83r.22:1	L0	⟦schedair⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	2	otchedy	f83r.22:2	L0	⟦otchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	3	qokeedy	f83r.22:3	L0	Fülle [Zusatzstoff F83_P3:C] in [[Teilnehmer fehlt]] ein.	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	4	chedain	f83r.22:4	L0	⟦chedain⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	5	chedy	f83r.22:5	L0	Erwärme [Zusatzstoff F83_P3:C].	HYPOTHETICAL_ACTION_AND_REFERENCE
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	6	qotedaiin	f83r.22:6	L0	⟦qotedaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	7	otaiin	f83r.22:7	L0	⟦otaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	8	otedy	f83r.22:8	L0	⟦otedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.22	9	ldy	f83r.22:9	L0	⟦ldy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	1	tchedy	f83r.23:1	L0	⟦tchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	2	qotedy	f83r.23:2	L0	⟦qotedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.23	3	qokal	f83r.23:3	L0	⟦qokal⟧	OPEN
