held_out_page	slot_skeleton	head_or_pair	grade_slot	argument_slot	endpoint_slot	leave_page_replay_status	red_causes	event_count	surfaces	component_recipes
f13r	S|EEE|NONE|OPEN	S	EEE	NONE	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	1	oeees	O+EEE+S
f13r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	s	S
f13r	S|NONE|Y|OPEN	S	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sotchy	S+OT+Y
f13r	T+CH|NONE|OR|OPEN	T+CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tchor	T+CH+OR
f13r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tshy	T+Y
f17r	CH+K|NONE|NONE|CLOSE	CH+K	NONE	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	ckhody	CH+K+O+DY
f17r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chckho	CH+K+O
f17r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	oldckhy	OL+D_ADDR+CH+K+Y
f17r	CH+P|NONE|NONE|CLOSE	CH+P	NONE	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	cphaldy	CH+P+AL+DY
f17r	CH+P|NONE|NONE|OPEN	CH+P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chop	CH+O+P
f17r	CH+P|NONE|OR|OPEN	CH+P	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cphor	CH+P+OR
f17r	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dcheor	D_ADDR+CH+E+O+R
f17r	CH+SH|NONE|Y|OPEN	CH+SH	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	choldshy	CH+OL+D_ADDR+SH+Y
f17r	CH+T|E|Y|OPEN	CH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthey	CH+T+E+Y
f17r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthar	CH+T+AR
f17r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cthy|qodcthy	CH+T+Y|O+D_ADDR+CH+T+Y
f17r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chear	CH+E+AR
f17r	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dychear	D_ADDR+Y+CH+E+AR
f17r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chotom|otchol	CH+OT+O+M_LOCAL|OT+CH+OL
f17r	CH|NONE|OR|OPEN	CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chor	CH+OR
f17r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	dchchy|otchy|ychod	D_ADDR+CH+Y|OT+CH+Y|Y+CH+O+D_ADDR
f17r	K+SH|E|NONE|OPEN	K+SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ksheo	K+SH+E+O
f17r	OK+CH|NONE|NONE|OPEN	OK+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okchom	OK+CH+O+AM_ADDR
f17r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiin	OK+AIIN
f17r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokol	OK+OL
f17r	OK|NONE|OR|OPEN	OK	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okor	OK+OR
f17r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	choky|okshy|qokchy	OK+Y
f17r	P+CH|NONE|OR|CLOSE	P+CH	NONE	OR	CLOSE	RED_PAGE_PRIVATE_HEAD_OR_SLOT	CLOSE_SLOT_PAGE_PRIVATE	1	opchordy	O+P+CH+OR+DY
f17r	P|NONE|Y|CLOSE	P	NONE	Y	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	opydy	O+P+Y+DY
f17r	P|NONE|Y|OPEN	P	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	opydg|ypaim|ypod	O+P+Y+D_ADDR+LOCAL_CHAR_G|Y+P+AIR|Y+P+O+D_ADDR
f17r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	daram	DA+R+A_ADDR+AM_ADDR
f17r	SH|NONE|NONE|CLOSE	SH	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	fshody	LOCAL_CHAR_F+SH+O+DY
f17r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shol	SH+OL
f17r	SH|NONE|OR|OPEN	SH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shor	SH+OR
f17r	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sain	S+AIN
f17r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	das|ods|schar|som	DA+S|O+D_ADDR+S|S+AR|S+O+M_LOCAL
f17r	S|NONE|Y|OPEN	S	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	soy	S+O+Y
f17r	T+CH|NONE|NONE|OPEN	T+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tcho	T+CH+O
f17r	T+SH|NONE|NONE|OPEN	T+SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tsho	T+SH+O
f18r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chckhol|ckhol	CH+K+OL
f18r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chckhy|ychekch	CH+K+Y|Y+CH+K
f18r	CH+T|NONE|AIIN|OPEN	CH+T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthaiin	CH+T+AIIN
f18r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	chcthal|cthal|cthar|cthol	CH+T+AL|CH+T+AR|CH+T+OL
f18r	CH+T|NONE|OR|OPEN	CH+T	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cthor|octhor	CH+T+OR|O+CH+T+OR
f18r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cthy	CH+T+Y
f18r	CH|NONE|OR|OPEN	CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chor	CH+OR
f18r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ychair	Y+CH+AIR
f18r	K+CH|NONE|AIIN|OPEN	K+CH	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kchaiin	K+CH+AIIN
f18r	K+CH|NONE|NONE|OPEN	K+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ytcharg	K+CH+AR+LOCAL_CHAR_G
f18r	K+CH|NONE|OR|OPEN	K+CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kchor	K+CH+OR
f18r	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ykchol	Y+K+OL
f18r	OK+CH|NONE|NONE|OPEN	OK+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okchal	OK+CH+AL
f18r	OK+CH|NONE|OR|OPEN	OK+CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qokchor	OK+CH+OR
f18r	OK+CH|NONE|Y|OPEN	OK+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chokchy	OK+CH+Y
f18r	OK+SH|NONE|NONE|OPEN	OK+SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okshal	OK+SH+AL
f18r	OK|E|OR|OPEN	OK	E	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeor	OK+E+OR
f18r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okain	OK+AIN
f18r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	chykald|okal|qokchol	OK+AL|OK+OL
f18r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokchy	OK+Y
f18r	P+R|NONE|NONE|CLOSE	P+R	NONE	NONE	CLOSE	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|CLOSE_SLOT_PAGE_PRIVATE	1	pdrairdy	P+D_ADDR+R+AIR+DY
f18r	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dary	DA+R+Y
f18r	SH|NONE|AIIN|OPEN	SH	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	shaiin	SH+AIIN
f18r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	otshol	OT+SH+OL
f18r	SH|NONE|OR|OPEN	SH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	oshor|shor	O+SH+OR|SH+OR
f18r	SH|NONE|Y|OPEN	SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sholdy	SH+OL+D_ADDR+Y
f18r	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sotchaiin	S+OT+AIIN
f18r	T+CH|NONE|OR|OPEN	T+CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tchor	T+CH+OR
f18r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ytol	Y+T+OL
f1r	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ckhey	CH+K+E+Y
f1r	CH+K|NONE|AIN|OPEN	CH+K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chekain	CH+K+AIN
f1r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ckhar	CH+K+AR
f1r	CH+P|E|Y|OPEN	CH+P	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cphealy|cphey	CH+P+E+AL+Y|CH+P+E+Y
f1r	CH+P|NONE|NONE|OPEN	CH+P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cphar|cpho|cphodal	CH+P+AR|CH+P+O|CH+P+O+D_ADDR+AL
f1r	CH+P|NONE|Y|OPEN	CH+P	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cphoy|cphy	CH+P+O+Y|CH+P+Y
f1r	CH+S|NONE|Y|OPEN	CH+S	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	fachys	LOCAL_CHAR_F+A_ADDR+CH+Y+S
f1r	CH+T|E|Y|OPEN	CH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthey	CH+T+E+Y
f1r	CH+T|NONE|AIIN|OPEN	CH+T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chtaiin|cthaiin	CH+T+AIIN
f1r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	cthal|cthar|cthiar|cthol|ctholdar	CH+T+AL|CH+T+AR|CH+T+LOCAL_CHAR_I+AR|CH+T+OL|CH+T+OL+D_ADDR+AR
f1r	CH+T|NONE|OR|OPEN	CH+T	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chtor	CH+T+OR
f1r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	cthoary|cthy	CH+T+O+AR+Y|CH+T+Y
f1r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chdy	CHD+Y
f1r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chear|dcheo	CH+E+AR|D_ADDR+CH+E+O
f1r	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chotey	CH+OT+E+Y
f1r	CH|NONE|AIIN|OPEN	CH	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	cfhaiin|cfhoaiin|chodaiin|dchaiin	CH+LOCAL_CHAR_F+AIIN|CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN|D_ADDR+CH+AIIN
