burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0000081	G454-P0009	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0009	G407-E0010	G407-E0011	K+OR	SH+OL+D_ADDR+Y	G447-N10981	G447-N26831	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	K	CH+OL+D_ADDR+Y	READ	NONE	YES	S	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+OR+Y	CH	Y	CH	CH+K+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000089	G454-P0010	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0010	G407-E0011	G407-E0012	SH+OL+D_ADDR+Y	S+OR+Y	G447-N26827	G447-N23280	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+D_ADDR+Y	OR+Y	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+K+AR	K	Y	K	OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000097	G454-P0011	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0011	G407-E0012	G407-E0013	S+OR+Y	CH+K+AR	G447-N23278	G447-N04160	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	OR+S+Y	CH+CHD+AR	READ	NONE	YES	SH	S	S	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	OR	S	Y	S	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000105	G454-P0011	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0011	G407-E0012	G407-E0013	S+OR+Y	CH+K+AR	G447-N23283	G447-N04160	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+OR+Y	CH+CHD+AR	READ	NONE	YES	SH	CH	CH	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	OR	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000113	G454-P0012	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0012	G407-E0013	G407-E0014	CH+K+AR	OR	G447-N04160	G447-N18502	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+AR	AIIN	STOP	PAIR:CH>CHD	YES	S	S	S	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	Y	S	AIIN	S	K+AIR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000121	G454-P0014	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0014	G407-E0015	G407-E0016	Y	K+AIR	G447-N28193	G447-N09618	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	AIR+K	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+AIIN	K	AIIN	K	SH+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000129	G454-P0015	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0015	G407-E0016	G407-E0017	K+AIR	CH+T+AIIN	G447-N09619	G447-N06649	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR	CH+AIIN	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+AR	CH	AIIN	CH	A_ADDR+S+E	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000137	G454-P0016	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0016	G407-E0017	G407-E0018	CH+T+AIIN	SH+AR	G447-N06647	G447-N23724	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIIN+T	AR	READ	NONE	YES	K	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	A_ADDR+S+E	T	AIIN	T	CH+T+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000145	G454-P0016	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0016	G407-E0017	G407-E0018	CH+T+AIIN	SH+AR	G447-N06653	G447-N23723	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+AIIN	AR+SH	STOP	PAIR:CH>CHD	YES	K	K	K	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	A_ADDR+S+E	SH	Y	SH	CH+T+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000153	G454-P0017	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0017	G407-E0018	G407-E0019	SH+AR	A_ADDR+S+E	G447-N23724	G447-N00967	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AR	A_ADDR+CH+E	READ	NONE	YES	T	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+AR	CH	AIIN	CH	CH+T+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000161	G454-P0018	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0018	G407-E0019	G407-E0020	A_ADDR+S+E	CH+T+AR	G447-N00964	G447-N06743	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	A_ADDR+E	CH+AR+T	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+AR	T	AIIN	T	AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000169	G454-P0019	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0019	G407-E0020	G407-E0021	CH+T+AR	CH+T+AR	G447-N06743	G447-N06743	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AR+T	CH+AR+T	READ	NONE	YES	S	T	T	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIN	T	AIIN	T	S+Y+IIN+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000177	G454-P0019	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0019	G407-E0020	G407-E0021	CH+T+AR	CH+T+AR	G447-N06748	G447-N06743	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+AR	CH+AR+T	READ	NONE	YES	S	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIN	T	AIIN	T	S+Y+IIN+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000185	G454-P0020	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0020	G407-E0021	G407-E0022	CH+T+AR	AIN	G447-N06743	G447-N00048	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+AR+T	EMPTY_RECIPE	READ	NONE	YES	T	T	T	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	S+Y+IIN+R	T	AIIN	T	SH+E+K+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000193	G454-P0021	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0021	G407-E0022	G407-E0023	AIN	S+Y+IIN+R	G447-N00048	G447-N23632	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	S+IIN+Y+R	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	SH+E+K+Y	R	Y	S	OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000201	G454-P0022	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0022	G407-E0023	G407-E0024	S+Y+IIN+R	SH+E+K+Y	G447-N23632	G447-N24923	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	S+IIN+Y+R	CH+E+K+Y	READ	NONE	YES	T	S	R	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OR	K	Y	K	Y+K+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000209	G454-P0023	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0023	G407-E0024	G407-E0025	SH+E+K+Y	OR	G447-N24916	G447-N18502	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+SH+K+Y	AIIN	READ	NONE	YES	S	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+K+AIIN	K	AIIN	K	SH+O+D_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000217	G454-P0024	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0024	G407-E0025	G407-E0026	OR	Y+K+AIIN	G447-N18502	G447-N28752	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	K+Y+AIIN	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+O+D_ADDR	K	AIIN	K	CH+T+O+AR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000225	G454-P0025	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0025	G407-E0026	G407-E0027	Y+K+AIIN	SH+O+D_ADDR	G447-N28754	G447-N26341	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	K+AIIN	CH+O+D_ADDR	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+O+AR+Y	CH	AIIN	CH	CH+T+E+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000233	G454-P0026	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0026	G407-E0027	G407-E0028	SH+O+D_ADDR	CH+T+O+AR+Y	G447-N26338	G447-N07115	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	O+D_ADDR	CH+O+T+AR+Y	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+E+S	T	Y	T	D_ADDR+AR+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000241	G454-P0027	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0027	G407-E0028	G407-E0029	CH+T+O+AR+Y	CH+T+E+S	G447-N07115	G447-N06957	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+T+AR+Y	T+CH+E+S	READ	NONE	YES	SH	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AR+AIIN	S	Y	S	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000249	G454-P0027	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0027	G407-E0028	G407-E0029	CH+T+O+AR+Y	CH+T+E+S	G447-N07119	G447-N06958	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+AR+Y	CH+E+S	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AR+AIIN	S	Y	S	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000257	G454-P0027	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0027	G407-E0028	G407-E0029	CH+T+O+AR+Y	CH+T+E+S	G447-N07124	G447-N06962	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+O+AR+Y	CH+CH+E+S	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AR+AIIN	S	Y	S	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000265	G454-P0028	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0028	G407-E0029	G407-E0030	CH+T+E+S	D_ADDR+AR+AIIN	G447-N06957	G447-N07997	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	T+CH+E+S	AR+D_ADDR+AIIN	READ	NONE	YES	T	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	S	AIIN	S	S+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000273	G454-P0028	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0028	G407-E0029	G407-E0030	CH+T+E+S	D_ADDR+AR+AIIN	G447-N06958	G447-N08002	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+S	D_ADDR+AIR+AIIN	READ	NONE	YES	T	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	S	AIIN	S	S+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000281	G454-P0028	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0028	G407-E0029	G407-E0030	CH+T+E+S	D_ADDR+AR+AIIN	G447-N06963	G447-N07999	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+CHD+E+S	AR+AIIN	STOP	PAIR:CH>CHD	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	Y	T	AIIN	T	S+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000289	G454-P0030	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0030	G407-E0031	G407-E0032	Y	S+O+IIN	G447-N28192	G447-N22902	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	O+S+IIN	STOP	UNSEEN:EMPTY_RECIPE	YES	S	S	S	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OT+EE+Y	S	AIIN	S	OT+E+O+S_ADDR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000297	G454-P0031	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0031	G407-E0032	G407-E0033	S+O+IIN	OT+EE+Y	G447-N22902	G447-N19511	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+S+IIN	OL+EE+Y	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+E+O+S_ADDR	S	Y	S	R+OL+OT+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000305	G454-P0032	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0032	G407-E0033	G407-E0034	OT+EE+Y	OT+E+O+S_ADDR	G447-N19506	G447-N19309	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+OT+Y	E+O+S_ADDR	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	R+OL+OT+Y	S	Y	S	CH+T+LOCAL_CHAR_I+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000313	G454-P0033	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0033	G407-E0034	G407-E0035	OT+E+O+S_ADDR	R+OL+OT+Y	G447-N19306	G447-N21695	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+OT+O+S_ADDR	OL+R+OT+Y	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+LOCAL_CHAR_I+AR	R	Y	R	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0000321	G454-P0033	G404-S001	f1r	F1R_TEXT_BLOCK_A	G407-E0033	G407-E0034	G407-E0035	OT+E+O+S_ADDR	R+OL+OT+Y	G447-N19313	G447-N21702	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+E+O+S_ADDR	CH+OL+OT+Y	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+T+LOCAL_CHAR_I+AR	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
