rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	1	f18r	f18r.13	H	A	1	6	6	1	0	0	0	1.000000	6	6	1	1	or shaiin cthar cthal okal dar	Drogenportion | feucht, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | Kraut- oder Blattdroge aus Rohdroge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Fraktion I	GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:QUALITY_DEGREE_SERIES | GDT639:ROUND_04 | GDT669:EXACT_WHOLE:cthal | GDT656:REVISE_AL_QUALITY_MODEL | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Drogenportion; feucht, Grad III; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; Kraut- oder Blattdroge aus Rohdroge I; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Fraktion I
12	0	f18v	f18v.3	H	A	1	6	6	0	0	2	0	1.000000	4	5	1	0	orshy qoky qoky chkchy qokshy qokam	eine Portion leicht einweichen und abschließen | heiß am Anfang des Grades | heiß am Anfang des Grades | trocknen, erhitzen, erneut trocknen und abschließen | heiß und feucht am Anfang des Grades | nimm ein Maß und erhitze es	GDT669:EXACT_WHOLE:orshy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT668:EXACT_WHOLE:chkchy | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:qokam	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	eine Portion leicht einweichen und abschließen; leicht erhitzt; leicht erhitzt; trocknen, erhitzen, erneut trocknen und abschließen; heiß und leicht angefeuchtet; nimm ein Maß und erhitze es
13	1	f19r	f19r.10	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	daiin cthor chol ykchor chordy	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | erhitze hiervon den Pflanzenteil | Pflanzenteil fertigstellen	V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | V13:DRY_OL_FORM | GDT668:EXACT_WHOLE:ykchor | GDT669:EXACT_WHOLE:chordy	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	drei Maße; Drogenteil/-portion; Portion Blatt-/Krautdroge; Trockengut; erhitze hiervon den Pflanzenteil; Pflanzenteil fertigstellen
14	0	f19r	f19r.12	H	A	1	4	4	1	0	1	0	1.000000	3	3	1	0	ykchor chor daiin daiinol	erhitze hiervon den Pflanzenteil | Pflanzen-/Reproduktionsteil | Menge/Portion III | drei Dosen Drogenstoff abmessen	GDT668:EXACT_WHOLE:ykchor | V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT669:EXACT_WHOLE:daiinol	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	erhitze hiervon den Pflanzenteil; Pflanzenteil; Menge/Portion III; drei Dosen Drogenstoff abmessen
15	1	f20r	f20r.3	H	A	1	8	8	0	0	0	0	1.000000	8	8	1	1	qoteey cho chodaiin sho qochy chey tcheodal daral	kalt am Ende des Grades | Trockenansatz | Trockenansatz, Dosis III | feuchter Ansatz | nimm leicht getrocknete Droge | trocken in der Mitte des Grades | abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen | erste Fraktion Rohdroge I abmessen	GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:cho | GDT664:EXACT_WHOLE:chodaiin | V13:TARGET_SURFACE_DEFAULT | GDT666:EXACT_WHOLE:qochy | GDT647:FAMILY_MIGRATION | GDT669:EXACT_WHOLE:tcheodal | GDT668:EXACT_WHOLE:daral	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	bis zur Kühlendstufe; Trockenansatz; Trockenansatz, Dosis III; feuchter Ansatz; nimm leicht getrocknete Droge; bis zur mittleren Trockenstufe; abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen; erste Fraktion Rohdroge I abmessen
16	0	f23r	f23r.10	H	A	1	10	10	2	0	3	0	1.000000	7	7	1	0	qok okaiin chkchy s yteain odal chal dy dar ykain	erhitze Folgendes | heiß, Grad III, im Ansatzrahmen | trocknen, erhitzen, erneut trocknen und abschließen | Samen-/Saatgutposten | kühle hiervon zwei Teile bis zur Mittelstufe | abgemessene Rohstoffmenge I im Ansatz | Rohstoffklasse I, trocken am Gradanfang | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I | erhitze hiervon auf Stufe II	GDT664:QOK_HEAT_ACTION:NONE | V13:TARGET_SURFACE_DEFAULT | GDT668:EXACT_WHOLE:chkchy | GDT660:S_MEDIAL | GDT669:EXACT_WHOLE:yteain | GDT655:NEW_EXACT_WHOLE | GDT656:NEW_EXACT_WHOLE | GDT660:DY_MEDIAL | GDT649:STRONG_FAMILY_DEFAULT | GDT664:EXACT_WHOLE:ykain	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	erhitze Folgendes: Ansatz auf Heizstufe III; trocknen, erhitzen, erneut trocknen und abschließen; Samen-/Saatgutposten; kühle hiervon zwei Teile bis zur Mittelstufe; abgemessene Rohstoffmenge I im Ansatz; Rohstoff I, trocken am Gradanfang; abgemessene Fraktion I; erhitze hiervon auf Stufe II
17	1	f24r	f24r.14	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	qor cheey qod char cthal	nimm eine Drogenportion | trocken am Ende des Grades | die Zubereitung abschließen | Trockenfraktion I | Kraut- oder Blattdroge aus Rohdroge I	GDT663:EXACT_WHOLE:qor | GDT647:FAMILY_MIGRATION | GDT668:QOD_ACTION:NONE | GDT663:EXACT_WHOLE:char | GDT669:EXACT_WHOLE:cthal	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	nimm eine Drogenportion: vollständig getrocknet; die Zubereitung abschließen; Trockenfraktion I; Kraut- oder Blattdroge aus Rohdroge I
18	0	f2v	f2v.2	H	A	1	9	9	3	0	1	0	1.000000	8	8	1	0	kcho kchy sho shol qotcho loeees qoty chor daiin	Zubereitung: heiß und trocken | heiß und trocken am Anfang des Grades | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | kühle, trockne und setze an | Charge Holzdrogenansatz der letzten Stufe | kalt am Anfang des Grades | Pflanzen-/Reproduktionsteil | Menge/Portion III	GDT638:ROUND_07 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_OL_FORM | GDT668:EXACT_WHOLE:qotcho | GDT669:EXACT_WHOLE:loeees | GDT647:FAMILY_MIGRATION | V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Zubereitung: heiß und trocken; heiß und angetrocknet; feuchter Ansatz; Feuchtgut; kühle, trockne und setze an; Charge Holzdrogenansatz der letzten Stufe; leicht gekühlt; Pflanzenteil; Menge/Portion III
19	0	f38r	f38r.2	H	A	1	6	6	1	0	2	0	1.000000	4	4	1	0	okshey chodys ytoiin otaiin otaiin cthar	heiß-feuchter Ansatz in der Mitte des Grades | eine Charge Trockenansatz fertigstellen | kühle hiervon einen Ansatz in Zubereitungsform III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	GDT647:FAMILY_MIGRATION | GDT669:EXACT_WHOLE:chodys | GDT668:EXACT_WHOLE:ytoiin | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT639:ROUND_04	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß-feuchter Ansatz in der Mitte des Grades; eine Charge Trockenansatz fertigstellen; kühle hiervon einen Ansatz in Zubereitungsform III; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad III; CTH-Drogenfraktion I; Blatt-/Krautfraktion I
20	0	f46v	f46v.2	H	B	2	14	14	2	0	3	0	1.000000	11	11	1	0	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	kühle hiervon die zweite Fraktion | Menge III | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Rohstoff-I-Ansatz leicht erhitzen und abschließen | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | fertiger, abgeseihter Auszug | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samendroge: Mengenklasse II | heißer Ansatz in der Mitte des Grades | kalten Ansatz fertigstellen | Grad-/Maßwert III	GDT669:EXACT_WHOLE:ytair | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:okaly | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:oldy | GDT647:FAMILY_MIGRATION | GDT637:ATTESTED_LADDER_CELL | GDT647:FAMILY_MIGRATION | GDT668:EXACT_WHOLE:tody | V13:CONTEXTUAL_VALUE_SERIES	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kühle hiervon die zweite Fraktion; drei Teile; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; Rohstoff-I-Ansatz leicht erhitzen und abschließen; drei Maße; bis zur mittleren Heizstufe gebracht; kalte Drogenfraktion I im Ansatz; Drogenfraktion I; fertiger Holzdrogenansatz; Ansatz auf mittlerer Kühlstufe abgeschlossen; Samendroge: Mengenklasse II; Ansatz bis zur mittleren Heizstufe; kalten Ansatz fertigstellen; drei Maße
21	0	f49r	f49r.3	H	A	1	6	6	1	0	1	0	1.000000	5	6	1	0	dsho dchor dchor daiin dor cheoraiin	eine Dosis Feuchtansatz abmessen | abgemessener Pflanzenteil | abgemessener Pflanzenteil | Menge/Portion III | miss eine Portion Droge ab | drei Portionen bis zur Mittelstufe getrockneter Droge	GDT669:EXACT_WHOLE:dsho | GDT663:EXACT_WHOLE:dchor | GDT663:EXACT_WHOLE:dchor | V13:CONTEXTUAL_VALUE_SERIES | GDT665:EXACT_WHOLE:dor | GDT668:EXACT_WHOLE:cheoraiin	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	eine Dosis Feuchtansatz abmessen; abgemessener Pflanzenteil; abgemessener Pflanzenteil; Menge/Portion III; miss eine Portion Droge ab; drei Portionen bis zur Mittelstufe getrockneter Droge
22	0	f50r	f50r.6	H	B	2	10	10	1	0	4	0	1.000000	6	6	1	0	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky	erhitze hiervon auf Stufe II | erste Fraktion bis zur Mittelstufe einweichen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß und trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | kalte Drogenportion | eine Portion vollständig getrocknete Droge | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Grad-/Maßwert III | heiß am Anfang des Grades	GDT664:EXACT_WHOLE:ykain | GDT669:EXACT_WHOLE:shear | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT640:ROUND_02 | GDT668:EXACT_WHOLE:cheeor | GDT664:EXACT_WHOLE:olkeedy | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	erhitze hiervon auf Stufe II; erste Fraktion bis zur Mittelstufe einweichen; Grundansatz; heiß und bis zur mittleren Trockenstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; kalte Drogenportion; eine Portion vollständig getrocknete Droge; Holzdrogenansatz vollständig erhitzt und abgeschlossen; drei Maße; leicht erhitzt
