occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G669-T0011	f104v	f104v.37	7	odl	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain orodam	posairy ytedar chedy shoefcheeykechy sar odl air shey qopcheey sol ain orodam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0012	f105r	f105r.32	2	lkeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	ycheochy lkeol daiin ykair olkchey dar qopchdy dair otar ar adam	ycheochy lkeol aiin qkair olkchey dar qopchdy dair otar ar ajam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0013	f105v	f105v.13	8	lkchdal	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin opchedy qokchdy otar al kair okees lkchdal	saiin opchedy qokchdy otar al kair okees lkeedal	saiin opched qokch y otar al kair okees lkeedal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0014	f106r	f106r.25	8	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0015	f106r	f106r.34	4	ro	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	tcheorsho lkshey lpcheo ro lpchey oporaiin chpchy qopcheody qotarain	tcheorsho lkshey lpcheo ro lpchey oporaiin chpchy qopcheody qotar ain	tcheorsho lkey lpcheo ro lpchey opor aiin chpchy qopcheody qotar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0016	f106r	f106r.38	3	sh	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	pshodaiin opchy sh o teeody shotchey yteey sholfaiin opchdy lchdy dol	pshodaiin opchy shoteeody shotchey yteey sholfaiin opchdy lchdy dol	pshodaiin opchy shoteeo y shotchey yteey sholfaiin opch y lchdy dol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0017	f106v	f106v.24	8	odl	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	soraiin solshedy qokchdy qokol chdaiin chdal air odl charain okay	saraiin solshedy qokchdy qokol chdaiin chdal air odl charain okaifhy	saraiin s lshedy qokchdy qokol chdaiin ch al air o l charain otay	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0018	f106v	f106v.45	5	tchar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysair okeey cheodain chey tchar oqotaiin oty rasal oteey sar aildy	ysoir okeey cheodain chey tchar oqotaiin oty raral oteey sar aildy	ysair okeey cheodain chey tchar oqotaiin oty raral oteey sar aildy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0019	f106v	f106v.9	9	shear	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tshodaiin sholkair orainkar aiin shtchy qopchdy qopchy lolkair shear am	tshodaiin sholkair orain kar aiin shtchy qopchdy qopchy lolkair sheas am	tsho aiin sholkair orainkar aiin shtchy qopchdy qopchy lolkair shear am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0020	f108r	f108r.35	3	lkeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pychory opchey lkeol chdar shedy qofchdy opalal cheedy qokalchdy opchdy	pychory opchey lkeol chdar shedy qofchdy opalal cheedy qokalchdy opchdy	pychory opchey lkeol chdar shedy qofchdy opalal cheedy qokalchdy opchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0021	f108v	f108v.24	10	tchar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0022	f108v	f108v.41	6	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	dshedy tedy checkhey sheeky lsheedain shear olkedy chl kar tar otaiin	dshedytedy checkhey eeky lsheedain shear olkedy chy kar tar otaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0023	f108v	f108v.47	6	okeedal	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey qokeee she ain qokeedy qokeey okee al okeol lkeey lche y lche y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0024	f10v	f10v.3	1	dsho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho ytey kchol ol ty chol dy	dsho ytey kchol olty chol dy	dsho ytey kchol olty chol dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0025	f111r	f111r.1	7	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey	kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey	kcholchdar shar aiip chepche y chetaly sheek shear shey ror am shey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0026	f111r	f111r.14	6	shear	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	dche ar oteey lchey ykeeeos aiin ear oteedy tedag oteey pchedey chedy lchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0027	f111r	f111r.49	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	dcheey keeey qo ckhey qokeey lchedy kee r keey lkeedy lkeey qokaiin l	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0028	f111v	f111v.11	3	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg	ylcheey shear aiin sheeor otain otedy qokain chedkain shedaitain chalg	ylcheey shear aiin shee r otain otedy qokain che kain shedaitain shalg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0029	f111v	f111v.50	10	loeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0030	f112v	f112v.35	1	pched	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pched shedain qokaiin okees chedy checkhy	pched shedain qokaiin okar chedy checkhy	pched shedain qokaiin okeer ched checkhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0031	f113r	f113r.13	12	ro	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches lkeeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches l keeol lkcheol lkche y kotchy lpchedy qopchedy ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0032	f113r	f113r.35	2	sh	MEDIAL	0	0	BOTH	yshs	IT2a	0	BOTH:yshs	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	yshs sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchedy qosain	yshssheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchedy qosain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0033	f113r	f113r.36	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey sheody shedain	dcheey sheody shedain	dcheey she dy shedain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0034	f113v	f113v.10	14	ro	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	polaiin oteol otedy ar ar al kedy qokeedy olar aiin kchey dal otor ar opchey ro	polaiin oteol ote yar ar al ke y qokee y olaraiin kchey dal otor ar opchey ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0035	f113v	f113v.31	4	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin ar aral	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0036	f113v	f113v.45	3	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	polaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	polaiin arol shear okeeeody ls ar lkeey opchedy qokch y ota aram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0037	f114v	f114v.37	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey ol cheodaiiin qokar otaiin otal o kaiin chey tar arody	dcheey ol cheodaiiin qokar otaiin otal okaiin chey tar arody	dcheey ol cheo aiiin qokar otaiin otal okaiin chey tar arody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0038	f114v	f114v.38	8	dals	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oteey okedaiin otaiin qotchey qoteeody otaiin okal dals	oteeo okedaiin otaiin qotchey qoteeody otaiin okal dalr	oteeo okedaiin otaiin qotchey qoteeody otaiin okal dalr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0039	f115r	f115r.12	8	ro	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	dsheo qokeedaiin qokechdy qodaiin or chol o ro chey	dsheo qokeedain qokechdy qodaiin or choloro chey	dsheo qokeedaiin qokechdy qo aiin or cholo ro chey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0040	f115r	f115r.5	11	ro	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qoked qokeed lchedar qotche y ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0041	f116r	f116r.1	6	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kchdpy shey qokain otalshdy qoteey shear ain or llory earamom	kchdpy shey qokain otalshedy qteey shear ain or llory shear amom	kchdpy shey qokain otalshedy qoteey shear ain or llory shear amom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0042	f116r	f116r.34	4	shek	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokain ar raiin shek okain y r shey qolchey okaiin shckhy qokam	qokain ar raiin shek okain yrshey qolchey okain shckhy qokam	qokain ar raiin shek okain yrshey qolchey okaiin sh ckhy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0043	f116r	f116r.43	4	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	as ar al shear teey chcphy rain cphan ydar oty shey qokam	os ar al shear teey chcphy rain cphan odar aty shey qokam	os ar al shear teey chcphy rain cphan dar aty shey qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0044	f11r	f11r.6	1	odl	BOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0045	f13r	f13r.3	5	oeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s dchor shaiin oeees ykor chor ytshy ykchy kchy dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0046	f15v	f15v.1	2	orshy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	poror orshy choiin dtchan opchordy	poror orshy choiin dtchan opchor dy	paror orshy choiin tchan opchor y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0047	f16r	f16r.6	3	oeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oshaiin dyky oeees deeeod aiin d toaiin	oshaiin dyky oeees deeeod aiin dtoaiin	oshaiin dyky oeees deeeod aiin dtoaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0048	f16v	f16v.11	1	okytaiin	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	okytaiin chkchy saiin	okytaiin chkchy saiin	okytaiin chkchy saiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0049	f17r	f17r.2	5	ckhody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair shoky okshy qodar ckhody dor otchol qodcthy ods	ydair ch ky okshy qodar ckhody dor otchol qodcthy ods	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0050	f17v	f17v.10	1	oytor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oytor okeor okar okol daiir ar	oytor okeor okar okol doiiram	oytor okeor okar okol daiir ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0051	f17v	f17v.13	1	ykeor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeor chol chol cthol chkor sheol	ykeor chol chol cthol chkor sheol	ykeor chal chol cthol chkor sheol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0052	f18r	f18r.13	4	cthal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0053	f18v	f18v.3	1	orshy	BOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	orshy qoky qoky chkchy qokshy qokam	or shy qoky qoky chkchy qokshy qokam	orshy qoky qoky chkchy qoky qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0054	f18v	f18v.8	2	sh	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	tolol sh cphoy daror ddy ytor ykam	tolol sh cphoy daror ddy ytor ykam	tolol sh cphoy daror ddy ytor ykam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0055	f19r	f19r.10	5	chordy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0056	f19r	f19r.12	4	daiinol	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykchor chor daiin daiinol	ykchor chor daiin daiinol	ykchor chor aiin daiinol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0057	f19r	f19r.2	7	chordy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshy chor y tchy chol dytchy chordy daiin dyty cho	dshy chor y tchy chol dytchy chordy daiin dyty s choy	dshy chor y tchy chol dytchy chordy aiin dyty s cho	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0058	f20r	f20r.3	7	tcheodal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0059	f21r	f21r.9	5	sh	MEDIAL	0	0	RIGHT	shcthey	IT2a	1	RIGHT:shcthey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	okaiin sho tshaiin chkaiin shcthey cthody cthy s	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0060	f23r	f23r.10	5	yteain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qok okaiin chkchy s yteain odal chal dy dar ykain	qok okaiin chkchy s yteair odal chal dy dar ykain	qok okaiin chkchy s yteain odal chaldy dar ykain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0061	f24r	f24r.14	5	cthal	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qor cheey qod char cthal	qor cheey qod char cthal	qor cheey qod char cthal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0062	f24r	f24r.15	2	oeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ockhoees oeees ol dal s	ockhoees oeees ol dal s	ockhoees oeees ol dal s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0063	f24r	f24r.3	2	cthal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycthar cthal okol qotar ckhy	y cthar cthal okol qotar ckhy	ycthar cthal okol qotar ckhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0064	f24v	f24v.4	2	sh	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	ydal sh okol okaiin odaiin dlos	ydal sh okol okaiin odaiin dlos	ydal sh okol okaiin odaiin dlos	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0065	f24v	f24v.5	3	tchar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oeor oraiin tchar oro	oeor oraiin tchar oro	oe r or iin tchar oro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0066	f28r	f28r.8	7	dsho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	oschotshl daiin okchey kol daiin shol dsho otaiin	oschotshl daiin okchey kol daiin shol dsho otaiin	oschotshl daiin okchey kol daiin shol dsho otaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0067	f29r	f29r.3	4	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0068	f2r	f2r.4	5	dals	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	aiidy chtod dy cphy dals chokaiin d	chaindy chtod dy cphy dals chokaiin d	aiidy chtoddy cphy dals chotaiin d	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0069	f2v	f2v.2	6	loeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kcho kchy sho shol qotcho loeees qoty chor daiin	kcho kchy sho shol qotcho loeees qoty chor daiin	kch kchy sho shol qotcho loeees qoty chor daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
