base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	11	4999400	0	f3v	f3v.13	H	A	1	6	5	0	0	1	1	0.833333	5	5	1	0	shar shkaiin qokchy yty cthal chky	angefeuchtete Drogenfraktion I | [shkaiin:?] | heiß und trocken am Anfang des Grades | kühle hiervon leicht ab | Kraut- oder Blattdroge aus Rohdroge I | getrocknete Droge leicht erhitzen	GDT662:EXACT_WHOLE:shar | OPEN | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:yty | GDT669:EXACT_WHOLE:cthal | GDT666:EXACT_WHOLE:chky	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	shkaiin	2	shkaiin	shar	qokchy	[shkaiin:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	angefeuchtete Drogenfraktion I; [shkaiin:?]; heiß und angetrocknet; kühle hiervon leicht ab; Kraut- oder Blattdroge aus Rohdroge I; getrocknete Droge leicht erhitzen
2	12	6999200	0	f42r	f42r.12	H	A	1	8	7	3	0	1	1	0.875000	7	7	1	0	dcheey chol shol chokaiin choeky d dain dal	eine Dosis vollständig trocknen und abschließen | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Trockenansatz, heiß auf Stufe III | [choeky:?] | Dosis | Grad-/Maßwert II | abgemessene Rohstoffmenge I	GDT669:EXACT_WHOLE:dcheey | V13:DRY_OL_FORM | V13:MOIST_OL_FORM | GDT663:EXACT_WHOLE:chokaiin | OPEN | GDT661:D_BODY | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	5	choeky	5	choeky	chokaiin	d	[choeky:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	eine Dosis vollständig trocknen und abschließen; Trockengut; Feuchtgut; Trockenansatz, heiß auf Stufe III; [choeky:?]; Dosis; zwei Maße; abgemessene Rohstoffmenge I
2	13	2999600	0	f47r	f47r.11	H	A	1	4	3	1	0	1	1	0.750000	3	4	1	0	dsho cphy daiin daiiny	eine Dosis Feuchtansatz abmessen | [cphy:?] | Grad-/Maßwert III | drei Teile abmessen und abschließen	GDT669:EXACT_WHOLE:dsho | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT666:EXACT_WHOLE:daiiny	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	2	cphy	2	cphy	dsho	daiin	[cphy:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	eine Dosis Feuchtansatz abmessen; [cphy:?]; drei Maße; drei Teile abmessen und abschließen
2	14	2999600	0	f51r	f51r.2	H	A	1	4	3	0	0	1	1	0.750000	3	3	1	0	dcheodaiin ckheody ckhody chody	[dcheodaiin:?] | fertiger Ansatz eines Arzneikompositums | Arzneikompositum ansetzen und fertigstellen | Trockenansatz, abgeschlossen	OPEN | GDT663:EXACT_WHOLE:ckheody | GDT669:EXACT_WHOLE:ckhody | GDT663:EXACT_WHOLE:chody	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	dcheodaiin	1	dcheodaiin	<BOS>	ckheody	[dcheodaiin:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	[dcheodaiin:?]; fertiger Ansatz eines Arzneikompositums; Arzneikompositum ansetzen und fertigstellen; Trockenansatz, abgeschlossen
2	15	3009600	1	f56r	f56r.12	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	sh cho kchey qokokchy	einweichen | Trockenansatz | heiß und trocken in der Mitte des Grades | [qokokchy:?]	GDT669:SH_ACTION:NONE | GDT661:EXACT_WHOLE:cho | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	qokokchy	4	qokokchy	kchey	<EOS>	[qokokchy:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	einweichen; Trockenansatz; heiß und bis zur mittleren Trockenstufe; [qokokchy:?]
2	16	8009100	1	f58v	f58v.37	S	A	3	9	8	0	0	0	1	0.888889	9	9	1	1	olkeey okar ar choky otair otol chokey cheeky dalar	Holzdrogenansatz vollständig erhitzt | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | heiß-trockene Zubereitung, Grundform | [otair:?] | kaltes Zubereitungsgut | heiß-trockener Ansatz in der Gradmitte | trocken am Gradende, dann heiß am Gradanfang | erste Fraktion Rohdroge I abmessen	GDT664:EXACT_WHOLE:olkeey | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT643:ROUND_03 | OPEN | GDT648:STRICT_WHOLE_COMPLETION | GDT652:STRONG_COMPONENT_GRID | GDT661:EXACT_WHOLE:cheeky | GDT669:EXACT_WHOLE:dalar	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	otair	5	otair	choky	otol	[otair:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	Holzdrogenansatz vollständig erhitzt; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; heiß-trockene Zubereitung, Grundform; [otair:?]; kaltes Zubereitungsgut; heiß-trockener Ansatz in der Gradmitte; trocken am Gradende, dann heiß am Gradanfang; erste Fraktion Rohdroge I abmessen
2	17	8999000	0	f76r	f76r.46	T	B	2	10	9	0	0	3	1	0.900000	6	7	1	0	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	Grad-/Maßwert II | erste Fraktion bis zur Mittelstufe einweichen | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | trocken in der Mitte des Grades, abgeschlossen | [otarain:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT669:EXACT_WHOLE:shear | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	otarain	10	otarain	chedy	<EOS>	[otarain:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	zwei Maße; erste Fraktion bis zur Mittelstufe einweichen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; getrocknetes Drogenholz; bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; bis zur mittleren Trockenstufe gebracht; [otarain:?]
2	18	11998700	0	f76r	f76r.8	T	B	2	13	12	0	0	6	1	0.923077	7	7	1	0	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	nimm drei Teile | trockenes Drogenmaterial, Mittelstufe | Ansatz vollständig erhitzen und Rohdroge I abmessen | bis zur Mittelstufe erhitzen und abschließen | heiß am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | Drogenholz, heiß am Gradende, abgeschlossen | heißer Ansatz in der Mitte des Grades | abgemessene Fraktion I | Menge III | [chekain:?] | fertiger, abgeseihter Auszug	GDT666:EXACT_WHOLE:qoaiin | GDT661:EXACT_WHOLE:ches | GDT669:EXACT_WHOLE:okeedal | GDT666:EXACT_WHOLE:qoked | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeedy | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT662:EXACT_WHOLE:oldy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	12	chekain	12	chekain	aiin	oldy	[chekain:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	nimm drei Teile; trockenes Drogenmaterial, Mittelstufe; Ansatz vollständig erhitzen und Rohdroge I abmessen; bis zur Mittelstufe erhitzen und abschließen; bis zur Heizendstufe; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Trockenstufe; Drogenholz, heiß am Gradende, abgeschlossen; Ansatz bis zur mittleren Heizstufe; abgemessene Fraktion I; drei Teile; [chekain:?]; fertiger Holzdrogenansatz
2	19	7009200	1	f77r	f77r.21	B	B	2	8	7	0	0	0	1	0.875000	8	8	1	1	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	abgemessene Trockendroge, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | erste Fraktion bis zur Mittelstufe einweichen | [olaiiny:?]	GDT663:EXACT_WHOLE:chedaiin | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT669:EXACT_WHOLE:shear | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	olaiiny	8	olaiiny	shear	<EOS>	[olaiiny:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	abgemessene Trockendroge, Dosis III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; erste Fraktion bis zur Mittelstufe einweichen; [olaiiny:?]
2	20	6999200	0	f80v	f80v.43	B	B	2	8	7	2	0	2	1	0.875000	6	7	1	0	sor ain shkain shar okshey dalar shokal dy	Samenportion | Menge-/Klassenwert II | [shkain:?] | angefeuchtete Drogenfraktion I | heiß-feuchter Ansatz in der Mitte des Grades | erste Fraktion Rohdroge I abmessen | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | Qualitäts-/Wertfeld geschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:VALUE_MINIM_SERIES | OPEN | GDT662:EXACT_WHOLE:shar | GDT647:FAMILY_MIGRATION | GDT669:EXACT_WHOLE:dalar | GDT657:EXACT_ORDERED_WHOLE | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	3	shkain	3	shkain	ain	shar	[shkain:?]	NEWLY_EXPOSED_BY_GDT669_NO_NEW_CARD	OPEN	Samenportion; zwei Teile; [shkain:?]; angefeuchtete Drogenfraktion I; heiß-feuchter Ansatz in der Mitte des Grades; erste Fraktion Rohdroge I abmessen; Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang.
