page	locus	edition	source_group_count	raw_grouped_line	ascii_fragment_count	current_clean_count	flat_matches_current	zero_fragment_groups	multi_fragment_groups
f75r	f75r.14	IT2a	11	sain.ol.keeshy.qokain.dy<->olshedy.qokain.chckhy.qokain.otar.aly	11	11	1	0	0
f75r	f75r.14	RF1b	10	sair.alkeeshy.qokain.dy<->olshedy.qokain.chckhy.qokain.otar.aly	10	10	1	0	0
f75r	f75r.15	ZL3b	10	sain.qokain.qolkeeoly<->saiin.chedy<->sol.or.shedy.okchdy.qoky	10	10	1	0	0
f75r	f75r.15	IT2a	11	sain.qokain.qol.keeoly<->saiin.chedy<->sol.or.shedy.okchdy.qoky	11	11	1	0	0
f75r	f75r.15	RF1b	10	sain.qokain.qolkeeoly<->saiin.chedy<->sol.or.shedy.okchdy.qoky	10	10	1	0	0
f75r	f75r.16	ZL3b	9	dshedy.qokar.sheedy.lch<->shokain.chy<->okshedy.qokain.chedy	9	9	1	0	0
f75r	f75r.16	IT2a	9	dshedy.qokar.sheedy.lch<->shokain.chy<->otshedy.qokain.chedy	9	9	1	0	0
f75r	f75r.16	RF1b	9	dshedy.qokar.sheedy.lch<->shokain.chy<->ok{ch'}edy.qokain.chedy	9	9	1	0	0
f75r	f75r.17	ZL3b	9	pchedar.shepchy.lshedary<->dal<->shal<->shy,kol.shedy.qokam	9	9	1	0	0
f75r	f75r.17	IT2a	9	pchedar.shepchy.lshedary<->dal.shal<->shy.kol.shedy.qokam	9	9	1	0	0
f75r	f75r.17	RF1b	9	pchedar.shepchy.lshe@152;ary<->dal<->shal<->shy.kol.{ch'}e@152;y.qokam	11	11	1	0	2
f75r	f75r.18	ZL3b	9	sol.sheedy.qol.shedy.qol<->otain.char.sar.oly	9	9	1	0	0
f75r	f75r.18	IT2a	9	sol.sheedy.qol.shedy.qol<->otain.char.sar.oly	9	9	1	0	0
f75r	f75r.18	RF1b	9	sol.sheedy.qol.shedy.qol<->otain.char.s@221;r.oly	10	10	1	0	1
f75r	f75r.19	ZL3b	8	qokshedy.qol,shey.qoky<->shey.{ith}ey.qokain.ar	8	8	1	0	0
f75r	f75r.19	IT2a	8	qokshedy.qol.shey.qoky<->shey.ithey.qokain.ar	8	8	1	0	0
f75r	f75r.19	RF1b	7	qok{ch'}e@152;y.qol{ch'}ey.qoky<->shey.{ith}ey.qokain.ar	8	8	1	0	1
f75r	f75r.20	ZL3b	9	ry,shey.qor.chey.lchey,lo<->ydain.shey.qokain	9	9	1	0	0
f75r	f75r.20	IT2a	9	ry.shey.qor.chey.lchey.lo<->ydain.shey.qokain	9	9	1	0	0
f75r	f75r.20	RF1b	9	ry.shey.qor.chey.lchey.lo<->ydain.shey.qokeiin	9	9	1	0	0
f75r	f75r.21	ZL3b	8	oqokain.chey.qckhsy.or<->ysheor.ol.lor.am	8	8	1	0	0
f75r	f75r.21	IT2a	8	oqekain.chey.qckhsy.or<->ysheor.ol.lor.am	8	8	1	0	0
f75r	f75r.21	RF1b	8	oqokain.chey.qckhsy.or<->ysheor.ol.lor.am	8	8	1	0	0
f75r	f75r.22	ZL3b	9	odar,shey.qokain.chedy<->or,shey.kar.chedy,sar	9	9	1	0	0
f75r	f75r.22	IT2a	9	odar.shey.qokain.chedy<->or.shey.kar.chedy.sar	9	9	1	0	0
f75r	f75r.22	RF1b	8	odar.shey.qokain.chedy<->orshey.kar.che@152;y.rar	9	9	1	0	1
f75r	f75r.23	ZL3b	7	pchey,kshey.qokeey.qokal<->sshey.qol.chedyqokam	7	7	1	0	0
f75r	f75r.23	IT2a	8	pchey.kshey.qokeey.qokal<->sshey.qol.chedy.qokam	8	8	1	0	0
f75r	f75r.23	RF1b	7	pcheykshey.qokeey.qokal<->sshey.qol.chedy,qokam	7	7	1	0	0
f75r	f75r.24	ZL3b	7	qokain.olkeey.qolkary<->sain.checthy.lor.ol	7	7	1	0	0
f75r	f75r.24	IT2a	7	qokain.olkeey.qolkary<->sain.checthy.lor.ol	7	7	1	0	0
f75r	f75r.24	RF1b	7	qokain.olkeey.qolkary<->sain.checthy.lor.ol	7	7	1	0	0
f75r	f75r.25	ZL3b	8	sain.shckhy.qokeedy.shy.dy<->qokeedy.lchedy.ram	8	8	1	0	0
f75r	f75r.25	IT2a	8	saiin.shckhy.qokeedy.shy.dy<->qokeedy.lchedy.ram	8	8	1	0	0
f75r	f75r.25	RF1b	8	sain.shckhy.qokeedy.shy.dy<->qokeedy.lche@152;y.ram	9	9	1	0	1
f75r	f75r.26	ZL3b	8	dain.ol.sheol.dain.ol.qoly<->dar,ajy	8	8	1	0	0
f75r	f75r.26	IT2a	8	dain.ol.sheol.dain.ol.qoly<->dar.ady	8	8	1	0	0
f75r	f75r.26	RF1b	8	dain.ol.sheol.dain.ol.qoly<->dar.ajy	8	8	1	0	0
f75r	f75r.28	ZL3b	11	tchedy.pchedy.qokeey.sol.oldair.shecthy.qol<->l.sheedy.qokeedy.lolchedy	11	11	1	0	0
f75r	f75r.28	IT2a	13	tchedy.pchedy.qokeey.sol.ol.dair.shecthy.qol.l.sheedy.qokeedy.lol.chedy	13	13	1	0	0
f75r	f75r.28	RF1b	11	tchedy.pchedy.qokeey.sol.oldair.shecthy.qol<->l.shee@152;y.qokeedy.lolchedy	12	12	1	0	1
f75r	f75r.32	ZL3b	10	polshy.dal.shedy.qokain.dar.chsdy.shedy.qotar.shedy.ldy	10	10	1	0	0
f75r	f75r.32	IT2a	10	polshy.dal.shedy.qokain.das.chsdy.shedy.qokar.shedy.ldy	10	10	1	0	0
f75r	f75r.32	RF1b	10	polshy.dal.shedy.qokain.dar.chsdy.shedy.qokar.she@152;y.ldy	11	11	1	0	1
f75r	f75r.33	ZL3b	10	qokeey.l,shedy.qo,l.chedy.qokain.chcthedy.ltedy.darom	10	10	1	0	0
f75r	f75r.33	IT2a	8	qokeey.lshedy.qol.chedy.qokain.chcthedy.ltedy.darom	8	8	1	0	0
f75r	f75r.33	RF1b	8	qokeey.lshedy.qol.ched@222;.qokain.chcthedy.ltedy.darom	8	8	1	0	0
f75r	f75r.34	ZL3b	10	s,olkedy.okal.dar.oty.okar.otar.ol,kain.oltedy	10	10	1	0	0
f75r	f75r.34	IT2a	9	solkedy.okal.dar.oty.otar.otar.ol.kain.olkedy	9	9	1	0	0
f75r	f75r.34	RF1b	10	s.olke@152;y.okal.dar.oty.okar.otar.ol.kain.olkedy	11	11	1	0	1
f75r	f75r.35	ZL3b	8	qokain.sheety.qokain.dar.dar.shedy.qoka[in:r].oldy	8	8	1	0	0
f75r	f75r.35	IT2a	9	qokain.sheety.qokain.dar.dar.shedy.qokar.ol.dy	9	9	1	0	0
f75r	f75r.35	RF1b	8	qokain.sheety.qokain.dar.dar.{ch'}edy.qokain.oldy	8	8	1	0	0
f75r	f75r.36	ZL3b	7	sol.keedy.qokeedy.qokey.okar.otar.dardardy	7	7	1	0	0
f75r	f75r.36	IT2a	9	sol.keedy.qokeedy.qokey.okar.otar.dar.dar.dy	9	9	1	0	0
f75r	f75r.36	RF1b	9	sol.keedy.qokee@152;y.qokey.okar.otar.dar,dar,dy	10	10	1	0	1
f75r	f75r.37	ZL3b	7	qokedy.dy.sheety.qokedy.qokeedy.qokechdy.lol	7	7	1	0	0
f75r	f75r.37	IT2a	7	qokedy.dy.sheety.qokedy.qokchdy.qokechdy.lol	7	7	1	0	0
f75r	f75r.37	RF1b	7	qoke@152;y.dy.sheety.qoke@152;y.qokee@152;y.qokechdy.lol	10	10	1	0	3
f75r	f75r.38	ZL3b	6	qokeedy.qokeedy.qokedy.qokedy.qokeedy.ldy	6	6	1	0	0
f75r	f75r.38	IT2a	6	qokeedy.qokeedy.qokedy.qokedy.qokeedy.ldy	6	6	1	0	0
f75r	f75r.38	RF1b	6	qokee@152;y.qokee@152;y.qokedy.qokedy.qokee@152;y.ldy	9	9	1	0	3
f75r	f75r.39	ZL3b	6	yshedy.qokeedy.qokeedy.olkeedy.otey.koldy	6	6	1	0	0
f75r	f75r.39	IT2a	6	yshedy.qokeedy.qokchdy.olkeedy.otey.koldy	6	6	1	0	0
f75r	f75r.39	RF1b	6	yshedy.qokeedy.qokeedy.olkeedy.otey.koldy	6	6	1	0	0
f75r	f75r.40	ZL3b	7	dar.shedy.qokain.shedy.dal,keedy.rshedy	7	7	1	0	0
f75r	f75r.40	IT2a	7	dar.shedy.qokain.shedy.dal.keedy.rshedy	7	7	1	0	0
f75r	f75r.40	RF1b	7	dar.shedy.qokain.{ch'}e@152;y.dal.keedy.rshedy	8	8	1	0	1
f75r	f75r.41	ZL3b	7	sokeedy.qokeedy.oteedy.qoky.dy,keedy.sy	7	7	1	0	0
f75r	f75r.41	IT2a	6	sokeedy.qokeedy.oteedy.qoky.dykeedy.sy	6	6	1	0	0
f75r	f75r.41	RF1b	6	sokee@152;y.qokee@152;y.oteedy.qoky.dykeedy.sy	8	8	1	0	2
f75r	f75r.42	ZL3b	6	dshedy.qokedy.qokeedy.qoteey.qoteedy.d[o:a]r	6	6	1	0	0
f75r	f75r.42	IT2a	6	dshedy.qokedy.c.qoteey.qoteedy.dar	6	6	1	0	0
f75r	f75r.42	RF1b	6	dshedy.qokedy.qokeedy.qoteey.qotee@152;y.d@221;r	8	8	1	0	2
f75r	f75r.43	ZL3b	7	yshedy.chekar.oldy.qokain.chkar.otar,oldy	7	7	1	0	0
f75r	f75r.43	IT2a	7	yshedy.chekar.oldy.qokain.chkar.otar.oldy	7	7	1	0	0
f75r	f75r.43	RF1b	7	yshedy.chekar.oldy.qokain.chkar.otar.oldy	7	7	1	0	0
f75r	f75r.44	ZL3b	12	dchedy.sain.okedy.qokedy.otedy.okoldy.otar.otam.olaiin.ch<->dar.dy	12	12	1	0	0
f75r	f75r.44	IT2a	11	dchedy.sain.okedy.qokedy.otedy.okoldy.otar.otam.olaiin.chdar.dy	11	11	1	0	0
f75r	f75r.44	RF1b	12	dchedy.sain.oke@152;y.qoke@152;y.ote@152;y.okoldy.otar.otam.olaiin.ch<->dar.dy	15	15	1	0	3
f75r	f75r.45	ZL3b	10	sshedy.shckhy.qokey.okedy.sarol.oty.otedy.qotedy.otedy.okaiin	10	10	1	0	0
f75r	f75r.45	IT2a	10	sshedy.shckhy.qokey.okedy.sorol.oty.otedy.qotedy.otedy.okaiin	10	10	1	0	0
f75r	f75r.45	RF1b	10	sshedy.shckhy.qokey.okedy.s@221;rol.oty.otedy.qote@152;y.otedy.okaiin	12	12	1	0	2
f75r	f75r.46	ZL3b	9	qokey.qokedy.sheol.qokedy.dain.shedy.otol,chedy.ol[o:a]r	9	9	1	0	0
f75r	f75r.46	IT2a	9	qokey.qokedy.sheol.qokedy.dain.shedy.otol.chedy.olor	9	9	1	0	0
f75r	f75r.46	RF1b	9	qokey.qokedy.sheol.qokedy.dain.shedy.@221;tol.che@152;y.olar	10	10	1	0	1
f76r	f76r.1	ZL3b	12	potchokor.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qofshy.opchdy.sain.as,y	12	12	1	0	0
f76r	f76r.1	IT2a	11	potchokar.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qofshy.opchdy.sain.?sy	11	11	1	0	0
f76r	f76r.1	RF1b	11	potchokor.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qopshy.opchdy.sain.asy	11	11	1	0	0
f76r	f76r.2	ZL3b	12	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheals,qokeey	12	12	1	0	0
f76r	f76r.2	IT2a	12	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheols.qokeey	12	12	1	0	0
f76r	f76r.2	RF1b	12	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheals.qokeey	12	12	1	0	0
f76r	f76r.3	ZL3b	13	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol,qoty.ol,chedy.aiiny	13	13	1	0	0
f76r	f76r.3	IT2a	13	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol.qoty.ol.chedy.aiiny	13	13	1	0	0
f76r	f76r.3	RF1b	13	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol.qoty.ol.che@152;y.aiiny	14	14	1	0	1
f76r	f76r.4	ZL3b	1	s	1	1	1	0	0
f76r	f76r.4	IT2a	1	s	1	1	1	0	0
f76r	f76r.4	RF1b	1	s	1	1	1	0	0
f76r	f76r.5	ZL3b	13	qokedy.qokeey.or,or.or.chkorol.otey.qokedy.lkedy.chdy.qokchdy.qokal.chdam	13	13	1	0	0
f76r	f76r.5	IT2a	12	qokedy.qokchy.orar.or.chkarol.otey.qokedy.lkedy.chdy.qokchdy.qokal.chdam	12	12	1	0	0
f76r	f76r.5	RF1b	13	qokedy.qokee@222;.or.ar.or.chk@221;rol.otey.qokedy.lkedy.chdy.qokch@152;y.qokal.chdam	15	15	1	0	2
f76r	f76r.6	ZL3b	13	solchedy.qokeedy.qopchedy.qokeeo.rol.shedy.qokedy.sheey.okees.al.al.chedain.dar	13	13	1	0	0
f76r	f76r.6	IT2a	13	solchedy.qokeedy.qopchedy.qokeeo.sol.shedy.qokedy.sheey.okees.al.al.chedain.dar	13	13	1	0	0
f76r	f76r.6	RF1b	13	solchedy.qokeedy.qopchedy.qokeeo.sol.shedy.qokedy.sheey.okees.al.al.chedain.dar	13	13	1	0	0
f76r	f76r.7	ZL3b	1	d	1	1	1	0	0
f76r	f76r.7	IT2a	1	d	1	1	1	0	0
f76r	f76r.7	RF1b	1	d	1	1	1	0	0
f76r	f76r.8	ZL3b	13	qoaiin.ches.okeedal.qoked.qokeey.shedy.chey.lkeedy.okey.dar.aiin.chekain.oldy	13	13	1	0	0
f76r	f76r.8	IT2a	13	qoaiin.ches.okeedal.qoked.qokeey.shedy.chey.lkeedy.okey.dar.oiin.chekain.oldy	13	13	1	0	0
f76r	f76r.8	RF1b	13	qoaiin.ches.okeedal.qoke@152;.qokee@222;.shedy.chey.lkeed@222;.@221;key.dar.aiin.chekain.@221;ldy	13	13	1	0	0
f76r	f76r.9	ZL3b	15	shed.al,shckhy.[r:s],ain.chcphedy.ain.olkeey.lkar.ain.otchy.lkain.chedy.dar.daly	15	15	1	0	0
f76r	f76r.9	IT2a	14	shed.al.shckhy.sain.chcphedy.ain.olkeey.lkar.ain.otchy.lkain.chedy.dar.daly	14	14	1	0	0
f76r	f76r.9	RF1b	14	shed.al.{ch'}ckhy.sain.chcphedy.ain.olkeey.lkar.ain.oteey.lkain.chedy.@152;ar.daly	14	14	1	0	0
f76r	f76r.10	ZL3b	1	q	1	1	1	0	0
f76r	f76r.10	IT2a	1	q	1	1	1	0	0
f76r	f76r.10	RF1b	1	q	1	1	1	0	0
f76r	f76r.11	ZL3b	12	qotedshedy.qorain.oteedy.chedy.ol.chdy.raiiin.chekain.dain.chckhy,sal.oty	12	12	1	0	0
f76r	f76r.11	IT2a	12	qotedshedy.qorain.oteedy.chedy.ol.chdy.raiiin.chekain.dain.chckhy.sal.oty	12	12	1	0	0
f76r	f76r.11	RF1b	13	qotedshedy.qorain.oteedy.chedy.ol.chdy.r,aiiin.chekain.dain.chckhy.sal.oty	13	13	1	0	0
f76r	f76r.12	ZL3b	14	solshedy.qool.qctheed.shdy.qa.ol.keey.dain.saiin.s.ar.shedy.qokeor,okeedy	14	14	1	0	0
f76r	f76r.12	IT2a	14	sol.shedy.qool.qctheed.shdy.qo.ol.keey.dain.saiin.sar.shedy.qokeor.okeedy	14	14	1	0	0
f76r	f76r.12	RF1b	14	solshedy.qool.qctheed.shdy.q@221;.ol.teey.@152;ain.saiin.s.ar.shedy.qokeor.okee@152;@222;	14	14	1	0	0
f76r	f76r.13	ZL3b	13	qokeedy.checthy.chckhey.okal.okaiin.sheckhey.okeedy.otey.dal.y,kal.chedy,sar	13	13	1	0	0
f76r	f76r.13	IT2a	12	qokeedy.checthy.chckhey.okol.okaiin.sheckhey.okeedy.otey.dal.ykal.chedy.sar	12	12	1	0	0
f76r	f76r.13	RF1b	12	qokeedy.checthy.chckhey.okal.okaiin.sheckhey.okeedy.otey.dal.ykal.chedy.sar	12	12	1	0	0
f76r	f76r.14	ZL3b	1	s	1	1	1	0	0
f76r	f76r.14	IT2a	1	s	1	1	1	0	0
f76r	f76r.14	RF1b	1	s	1	1	1	0	0
f76r	f76r.15	ZL3b	13	chorshedy.qoked.okees,al.ar.aiin.ar,ain.chckheed,lchedy.shedy.qolair.chedy	13	13	1	0	0
f76r	f76r.15	IT2a	14	chor.shedy.qoked.okees.al.ar.aiin.ar.ain.chckheed.lchedy.shedy.qolair.chedy	14	14	1	0	0
f76r	f76r.15	RF1b	12	chorshedy.qoked.okees.al.ar.aiin.ar.ain.chckheedlched@222;.shedy.qolair.chedy	12	12	1	0	0
