source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
ZL3b|f70v2.21|G002	ZL3b	f70v2.21	f70v2	2	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otar	otar	1	3	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G003	ZL3b	f70v2.21	f70v2	3	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	am	am	1	4	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G004	ZL3b	f70v2.21	f70v2	4	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aral	aral	1	5	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G005	ZL3b	f70v2.21	f70v2	5	32	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	otair	otair	1	6	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G006	ZL3b	f70v2.21	f70v2	6	32	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	chedaiin	chedaiin	1	7	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G007	ZL3b	f70v2.21	f70v2	7	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	1	8	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G008	ZL3b	f70v2.21	f70v2	8	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dair	dair	1	9	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G009	ZL3b	f70v2.21	f70v2	9	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shchey	shchey	1	10	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G010	ZL3b	f70v2.21	f70v2	10	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	11	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G011	ZL3b	f70v2.21	f70v2	11	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chalaly	chalaly	1	12	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G012	ZL3b	f70v2.21	f70v2	12	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteody	oteody	1	13	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G013	ZL3b	f70v2.21	f70v2	13	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chotol	chotol	1	14	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G014	ZL3b	f70v2.21	f70v2	14	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	15	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G015	ZL3b	f70v2.21	f70v2	15	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteotey	oteotey	1	16	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G016	ZL3b	f70v2.21	f70v2	16	32	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	oteeeor	oteeeor	1	17	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G017	ZL3b	f70v2.21	f70v2	17	32	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ar	ar	1	18	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G018	ZL3b	f70v2.21	f70v2	18	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	alody	alody	1	19	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G019	ZL3b	f70v2.21	f70v2	19	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiir	daiir	1	20	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G020	ZL3b	f70v2.21	f70v2	20	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedar	oteedar	1	21	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G021	ZL3b	f70v2.21	f70v2	21	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	1	22	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G022	ZL3b	f70v2.21	f70v2	22	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	teey	teey	1	23	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G023	ZL3b	f70v2.21	f70v2	23	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dalal	dalal	1	24	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G024	ZL3b	f70v2.21	f70v2	24	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheoltey	cheoltey	1	25	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G025	ZL3b	f70v2.21	f70v2	25	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	26	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G026	ZL3b	f70v2.21	f70v2	26	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheeteey	sheeteey	1	27	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G027	ZL3b	f70v2.21	f70v2	27	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	?okeeol	okeeol	1	28	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G028	ZL3b	f70v2.21	f70v2	28	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeeos	ykeeos	1	29	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G029	ZL3b	f70v2.21	f70v2	29	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	30	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G030	ZL3b	f70v2.21	f70v2	30	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykair	ykair	1	31	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G031	ZL3b	f70v2.21	f70v2	31	32	0	0	DEFINITE_SPACE	DEFINITE_SPACE	arar	arar	1	32	ONE_ASCII_FRAGMENT
ZL3b|f70v2.21|G032	ZL3b	f70v2.21	f70v2	32	32	0	0	DEFINITE_SPACE	LINE_END	alos	alos	1	33	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G001	ZL3b	f72r3.1	f72r3	1	48	0	0	LINE_START	DEFINITE_SPACE	okeey	okeey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G002	ZL3b	f72r3.1	f72r3	2	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chekoy	chekoy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G003	ZL3b	f72r3.1	f72r3	3	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteo	oteo	1	3	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G004	ZL3b	f72r3.1	f72r3	4	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeey	ykeey	1	4	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G005	ZL3b	f72r3.1	f72r3	5	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	chedaiin	1	5	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G006	ZL3b	f72r3.1	f72r3	6	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeol	okeeol	1	6	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G007	ZL3b	f72r3.1	f72r3	7	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeor	cheeor	1	7	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G008	ZL3b	f72r3.1	f72r3	8	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chocthar	chocthar	1	8	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G009	ZL3b	f72r3.1	f72r3	9	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	9	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G010	ZL3b	f72r3.1	f72r3	10	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteody	oteody	1	10	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G011	ZL3b	f72r3.1	f72r3	11	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	11	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G012	ZL3b	f72r3.1	f72r3	12	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeolaiin	okeolaiin	1	12	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G013	ZL3b	f72r3.1	f72r3	13	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	1	13	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G014	ZL3b	f72r3.1	f72r3	14	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okarar	okarar	1	14	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G015	ZL3b	f72r3.1	f72r3	15	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	???		0		ZERO_ASCII_FRAGMENT
ZL3b|f72r3.1|G016	ZL3b	f72r3.1	f72r3	16	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	???teo	teo	1	15	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G017	ZL3b	f72r3.1	f72r3	17	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	16	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G018	ZL3b	f72r3.1	f72r3	18	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	al	al	1	17	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G019	ZL3b	f72r3.1	f72r3	19	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	alaiiin	alaiiin	1	18	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G020	ZL3b	f72r3.1	f72r3	20	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeos	okeos	1	19	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G021	ZL3b	f72r3.1	f72r3	21	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	alaiin	alaiin	1	20	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G022	ZL3b	f72r3.1	f72r3	22	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okor	okor	1	21	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G023	ZL3b	f72r3.1	f72r3	23	48	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	o	o	1	22	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G024	ZL3b	f72r3.1	f72r3	24	48	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	keodar	keodar	1	23	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G025	ZL3b	f72r3.1	f72r3	25	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okee	okee	1	24	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G026	ZL3b	f72r3.1	f72r3	26	48	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	s	s	1	25	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G027	ZL3b	f72r3.1	f72r3	27	48	0	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	ar	ar	1	26	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G028	ZL3b	f72r3.1	f72r3	28	48	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin	aiin	1	27	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G029	ZL3b	f72r3.1	f72r3	29	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chekackhy	chekackhy	1	28	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G030	ZL3b	f72r3.1	f72r3	30	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chokees	chokees	1	29	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G031	ZL3b	f72r3.1	f72r3	31	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	30	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G032	ZL3b	f72r3.1	f72r3	32	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chekar	chekar	1	31	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G033	ZL3b	f72r3.1	f72r3	33	48	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	okar	okar	1	32	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G034	ZL3b	f72r3.1	f72r3	34	48	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	choly	choly	1	33	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G035	ZL3b	f72r3.1	f72r3	35	48	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ches	ches	1	34	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G036	ZL3b	f72r3.1	f72r3	36	48	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	os	os	1	35	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G037	ZL3b	f72r3.1	f72r3	37	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oiin	oiin	1	36	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G038	ZL3b	f72r3.1	f72r3	38	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeey	okeeey	1	37	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G039	ZL3b	f72r3.1	f72r3	39	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	cheey	1	38	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G040	ZL3b	f72r3.1	f72r3	40	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ches	ches	1	39	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G041	ZL3b	f72r3.1	f72r3	41	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeody	okeody	1	40	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G042	ZL3b	f72r3.1	f72r3	42	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chealdy	chealdy	1	41	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G043	ZL3b	f72r3.1	f72r3	43	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shocthy	shocthy	1	42	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G044	ZL3b	f72r3.1	f72r3	44	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	choteey	choteey	1	43	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G045	ZL3b	f72r3.1	f72r3	45	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheoly	sheoly	1	44	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G046	ZL3b	f72r3.1	f72r3	46	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{oh}eol	eol	1	45	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G047	ZL3b	f72r3.1	f72r3	47	48	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	1	46	ONE_ASCII_FRAGMENT
ZL3b|f72r3.1|G048	ZL3b	f72r3.1	f72r3	48	48	0	0	DEFINITE_SPACE	LINE_END	chorain	chorain	1	47	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G001	ZL3b	f72r3.14	f72r3	1	41	0	0	LINE_START	DEFINITE_SPACE	otochedy	otochedy	1	1	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G002	ZL3b	f72r3.14	f72r3	2	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otey	otey	1	2	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G003	ZL3b	f72r3.14	f72r3	3	41	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	o	o	1	3	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G004	ZL3b	f72r3.14	f72r3	4	41	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	koey	koey	1	4	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G005	ZL3b	f72r3.14	f72r3	5	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	sheedy	1	5	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G006	ZL3b	f72r3.14	f72r3	6	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteodar	oteodar	1	6	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G007	ZL3b	f72r3.14	f72r3	7	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeolol	ykeolol	1	7	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G008	ZL3b	f72r3.14	f72r3	8	41	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	y	y	1	8	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G009	ZL3b	f72r3.14	f72r3	9	41	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	air	air	1	9	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G010	ZL3b	f72r3.14	f72r3	10	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteos	oteos	1	10	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G011	ZL3b	f72r3.14	f72r3	11	41	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	cheo	cheo	1	11	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G012	ZL3b	f72r3.14	f72r3	12	41	0	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	l	l	1	12	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G013	ZL3b	f72r3.14	f72r3	13	41	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin	aiin	1	13	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G014	ZL3b	f72r3.14	f72r3	14	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeeoly	ykeeoly	1	14	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G015	ZL3b	f72r3.14	f72r3	15	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otaiin	otaiin	1	15	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G016	ZL3b	f72r3.14	f72r3	16	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shear	shear	1	16	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G017	ZL3b	f72r3.14	f72r3	17	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oiiin	oiiin	1	17	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G018	ZL3b	f72r3.14	f72r3	18	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oral	oral	1	18	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G019	ZL3b	f72r3.14	f72r3	19	41	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	o	o	1	19	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G020	ZL3b	f72r3.14	f72r3	20	41	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	tealy	tealy	1	20	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G021	ZL3b	f72r3.14	f72r3	21	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheokeor	cheokeor	1	21	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G022	ZL3b	f72r3.14	f72r3	22	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteody	oteody	1	22	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G023	ZL3b	f72r3.14	f72r3	23	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	o{ck}es	oes	1	23	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G024	ZL3b	f72r3.14	f72r3	24	41	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	otees	otees	1	24	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G025	ZL3b	f72r3.14	f72r3	25	41	0	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	chteos	chteos	1	25	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G026	ZL3b	f72r3.14	f72r3	26	41	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	doteey	doteey	1	26	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G027	ZL3b	f72r3.14	f72r3	27	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sosor	sosor	1	27	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G028	ZL3b	f72r3.14	f72r3	28	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteol	oteol	1	28	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G029	ZL3b	f72r3.14	f72r3	29	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	1	29	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G030	ZL3b	f72r3.14	f72r3	30	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeg	cheeg	1	30	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G031	ZL3b	f72r3.14	f72r3	31	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeody	okeody	1	31	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G032	ZL3b	f72r3.14	f72r3	32	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}eol	eol	1	32	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G033	ZL3b	f72r3.14	f72r3	33	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	33	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G034	ZL3b	f72r3.14	f72r3	34	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheysy	sheysy	1	34	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G035	ZL3b	f72r3.14	f72r3	35	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shoteey	shoteey	1	35	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G036	ZL3b	f72r3.14	f72r3	36	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	36	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G037	ZL3b	f72r3.14	f72r3	37	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	yoeteey	yoeteey	1	37	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G038	ZL3b	f72r3.14	f72r3	38	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeol	okeeol	1	38	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G039	ZL3b	f72r3.14	f72r3	39	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	39	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G040	ZL3b	f72r3.14	f72r3	40	41	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeo	okeeo	1	40	ONE_ASCII_FRAGMENT
ZL3b|f72r3.14|G041	ZL3b	f72r3.14	f72r3	41	41	0	0	DEFINITE_SPACE	LINE_END	ykoly	ykoly	1	41	ONE_ASCII_FRAGMENT
ZL3b|f72r3.26|G001	ZL3b	f72r3.26	f72r3	1	26	0	0	LINE_START	DEFINITE_SPACE	oteey	oteey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f72r3.26|G002	ZL3b	f72r3.26	f72r3	2	26	0	0	DEFINITE_SPACE	DEFINITE_SPACE	[a:?]rary	arary	1	2	ONE_ASCII_FRAGMENT
ZL3b|f72r3.26|G003	ZL3b	f72r3.26	f72r3	3	26	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	eee[r:s]	eeer	1	3	ONE_ASCII_FRAGMENT
ZL3b|f72r3.26|G004	ZL3b	f72r3.26	f72r3	4	26	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	che@212;shees	che shees	2	4,5	MULTI_ASCII_FRAGMENT
