exercise_id	day	target	master_prompt_de	required_outputs	attempts	success_rule_de
D5E2	5	IDIOM_CHAIN	Zeige, sprich und schreibe IDIOM_CHAIN; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D5E3	5	PROCESS_MACRO	Zeige, sprich und schreibe PROCESS_MACRO; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D5E4	5	LINE_CARRY_MEMORY	Zeige, sprich und schreibe LINE_CARRY_MEMORY; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D6E1	6	FOUR_HAND_COPY	Zeige, sprich und schreibe FOUR_HAND_COPY; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D6E2	6	ERROR_REPAIR	Zeige, sprich und schreibe ERROR_REPAIR; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D6E3	6	FORWARD_COMMAND	Zeige, sprich und schreibe FORWARD_COMMAND; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D6E4	6	BACKWARD_READBACK	Zeige, sprich und schreibe BACKWARD_READBACK; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D7E1	7	F67_LOCAL	Zeige, sprich und schreibe F67_LOCAL; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D7E2	7	F68_LOCAL	Zeige, sprich und schreibe F68_LOCAL; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D7E3	7	F69_THREE	Zeige, sprich und schreibe F69_THREE; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D7E4	7	NO_CROSS_KEY	Zeige, sprich und schreibe NO_CROSS_KEY; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D8E1	8	H3	Zeige, sprich und schreibe H3; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D8E2	8	B2	Zeige, sprich und schreibe B2; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D8E3	8	D2	Zeige, sprich und schreibe D2; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
D8E4	8	NEW_FOUR_HAND_COMMAND	Zeige, sprich und schreibe NEW_FOUR_HAND_COMMAND; erkläre danach den Besitzer und die Merktafel.	VISIBLE_FORM|SPOKEN_VALUE|OWNER|MEMORY_STATE|CORRECTION	3	drei fehlerfreie Wiederholungen; bei Fehler sofort kurze Regel aufsagen
