scope	model_stage	square_feature	square_weight	target_count	truth_generated_count	top1_exact_count	top2_exact_count	top3_exact_count	top5_exact_count	rank_sum	deepest_truth_rank
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_M_SQUARE_BIN_W075	NAIVE_NEAREST_BINARY	0.75	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_M_SQUARE_BIN_W100	NAIVE_NEAREST_BINARY	1.0	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_M_SQUARE_BIN_W125	NAIVE_NEAREST_BINARY	1.25	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_M_SQUARE_BIN_W150	NAIVE_NEAREST_BINARY	1.5	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_M_SQUARE_BIN_W200	NAIVE_NEAREST_BINARY	2.0	1558	1441	1098	1328	1386	1418	2109	22
CURRENT_159_OLD26_TO_NEW4	GDT528_BASE	BASE	0.0	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W050	DUAL_SQUARE_BINARY	0.5	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W075	DUAL_SQUARE_BINARY	0.75	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W100	DUAL_SQUARE_BINARY	1.0	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W110	DUAL_SQUARE_BINARY	1.1	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W120	DUAL_SQUARE_BINARY	1.2	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W124	DUAL_SQUARE_BINARY	1.24	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W125	DUAL_SQUARE_BINARY	1.25	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W130	DUAL_SQUARE_BINARY	1.3	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W150	DUAL_SQUARE_BINARY	1.5	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	DUAL_M_SQUARE_BIN_W200	DUAL_SQUARE_BINARY	2.0	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_M_SQUARE_BIN_W050	NAIVE_NEAREST_BINARY	0.5	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_M_SQUARE_BIN_W075	NAIVE_NEAREST_BINARY	0.75	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_M_SQUARE_BIN_W100	NAIVE_NEAREST_BINARY	1.0	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_M_SQUARE_BIN_W125	NAIVE_NEAREST_BINARY	1.25	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_M_SQUARE_BIN_W150	NAIVE_NEAREST_BINARY	1.5	159	159	150	157	158	158	176	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_M_SQUARE_BIN_W200	NAIVE_NEAREST_BINARY	2.0	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	GDT528_BASE	BASE	0.0	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W050	DUAL_SQUARE_BINARY	0.5	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W075	DUAL_SQUARE_BINARY	0.75	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W100	DUAL_SQUARE_BINARY	1.0	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W110	DUAL_SQUARE_BINARY	1.1	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W120	DUAL_SQUARE_BINARY	1.2	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W124	DUAL_SQUARE_BINARY	1.24	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W125	DUAL_SQUARE_BINARY	1.25	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W130	DUAL_SQUARE_BINARY	1.3	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W150	DUAL_SQUARE_BINARY	1.5	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	DUAL_M_SQUARE_BIN_W200	DUAL_SQUARE_BINARY	2.0	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	NAIVE_M_SQUARE_BIN_W050	NAIVE_NEAREST_BINARY	0.5	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	NAIVE_M_SQUARE_BIN_W075	NAIVE_NEAREST_BINARY	0.75	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	NAIVE_M_SQUARE_BIN_W100	NAIVE_NEAREST_BINARY	1.0	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	NAIVE_M_SQUARE_BIN_W125	NAIVE_NEAREST_BINARY	1.25	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	NAIVE_M_SQUARE_BIN_W150	NAIVE_NEAREST_BINARY	1.5	159	159	152	157	158	158	174	9
CURRENT_159_FAMILY_REVISED	NAIVE_M_SQUARE_BIN_W200	NAIVE_NEAREST_BINARY	2.0	159	159	152	157	158	158	174	9
