surface	truth_recipe	model_stage	null_feature_mode	null_feature_weight	truth_rank	top1_recipe	truth_null_feature	top1_null_feature	truth_score	top1_score
qef	E+LOCAL_CHAR_F	EDIT_W075	DOMINANT_EDIT	0.75	2	CARRIER_Q+E+LOCAL_CHAR_F	0.974025974	0.000000000	6.013307775	4.222664372
qef	E+LOCAL_CHAR_F	EDIT_W100	DOMINANT_EDIT	1.0	2	CARRIER_Q+E+LOCAL_CHAR_F	0.974025974	0.000000000	5.769801282	4.222664372
qef	E+LOCAL_CHAR_F	EDIT_W125	DOMINANT_EDIT	1.25	2	CARRIER_Q+E+LOCAL_CHAR_F	0.974025974	0.000000000	5.526294788	4.222664372
qef	E+LOCAL_CHAR_F	COMBINED_W025	DOMINANT_COMBINED	0.25	2	CARRIER_Q+E+LOCAL_CHAR_F	2.993026809	0.000000000	5.995570554	4.222664372
qef	E+LOCAL_CHAR_F	COMBINED_W050	DOMINANT_COMBINED	0.5	2	CARRIER_Q+E+LOCAL_CHAR_F	2.993026809	0.000000000	5.247313851	4.222664372
qef	E+LOCAL_CHAR_F	COMBINED_W075	DOMINANT_COMBINED	0.75	2	CARRIER_Q+E+LOCAL_CHAR_F	2.993026809	0.000000000	4.499057149	4.222664372
qef	E+LOCAL_CHAR_F	COMBINED_W085	DOMINANT_COMBINED	0.85	1	E+LOCAL_CHAR_F	2.993026809	2.993026809	4.199754468	4.199754468
qef	E+LOCAL_CHAR_F	COMBINED_W100	DOMINANT_COMBINED	1.0	1	E+LOCAL_CHAR_F	2.993026809	2.993026809	3.750800446	3.750800446
qef	E+LOCAL_CHAR_F	COMBINED_W125	DOMINANT_COMBINED	1.25	1	E+LOCAL_CHAR_F	2.993026809	2.993026809	3.002543744	3.002543744
qef	E+LOCAL_CHAR_F	COMBINED_W150	DOMINANT_COMBINED	1.5	1	E+LOCAL_CHAR_F	2.993026809	2.993026809	2.254287042	2.254287042
qocthedy	CARRIER_Q+O+CH+T+E+Y	GDT522_BASE	BASE	0.0	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	ODDS_W025	DOMINANT_ODDS	0.25	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	ODDS_W050	DOMINANT_ODDS	0.5	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	ODDS_W075	DOMINANT_ODDS	0.75	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	ODDS_W100	DOMINANT_ODDS	1.0	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	ODDS_W125	DOMINANT_ODDS	1.25	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W025	DOMINANT_EDIT	0.25	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W010	DOMINANT_EDIT	0.1	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W015	DOMINANT_EDIT	0.15	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W020	DOMINANT_EDIT	0.2	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W030	DOMINANT_EDIT	0.3	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W035	DOMINANT_EDIT	0.35	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W040	DOMINANT_EDIT	0.4	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W050	DOMINANT_EDIT	0.5	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W075	DOMINANT_EDIT	0.75	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W100	DOMINANT_EDIT	1.0	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	EDIT_W125	DOMINANT_EDIT	1.25	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W025	DOMINANT_COMBINED	0.25	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W050	DOMINANT_COMBINED	0.5	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W075	DOMINANT_COMBINED	0.75	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W085	DOMINANT_COMBINED	0.85	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W100	DOMINANT_COMBINED	1.0	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W125	DOMINANT_COMBINED	1.25	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qocthedy	CARRIER_Q+O+CH+T+E+Y	COMBINED_W150	DOMINANT_COMBINED	1.5	3	CARRIER_Q+O+CH+T+E+DY	0.000000000	0.000000000	7.602787574	4.997219659
qoekedy	CARRIER_Q+O+E+K+E+DY	GDT522_BASE	BASE	0.0	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	ODDS_W025	DOMINANT_ODDS	0.25	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	ODDS_W050	DOMINANT_ODDS	0.5	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	ODDS_W075	DOMINANT_ODDS	0.75	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	ODDS_W100	DOMINANT_ODDS	1.0	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	ODDS_W125	DOMINANT_ODDS	1.25	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W025	DOMINANT_EDIT	0.25	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W010	DOMINANT_EDIT	0.1	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W015	DOMINANT_EDIT	0.15	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W020	DOMINANT_EDIT	0.2	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W030	DOMINANT_EDIT	0.3	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W035	DOMINANT_EDIT	0.35	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W040	DOMINANT_EDIT	0.4	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W050	DOMINANT_EDIT	0.5	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W075	DOMINANT_EDIT	0.75	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W100	DOMINANT_EDIT	1.0	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	EDIT_W125	DOMINANT_EDIT	1.25	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W025	DOMINANT_COMBINED	0.25	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W050	DOMINANT_COMBINED	0.5	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W075	DOMINANT_COMBINED	0.75	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W085	DOMINANT_COMBINED	0.85	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W100	DOMINANT_COMBINED	1.0	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W125	DOMINANT_COMBINED	1.25	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qoekedy	CARRIER_Q+O+E+K+E+DY	COMBINED_W150	DOMINANT_COMBINED	1.5	1	CARRIER_Q+O+E+K+E+DY	0.000000000	0.000000000	4.012847839	4.012847839
qopaiin	CARRIER_Q+O+P+AIIN	GDT522_BASE	BASE	0.0	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	ODDS_W025	DOMINANT_ODDS	0.25	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	ODDS_W050	DOMINANT_ODDS	0.5	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	ODDS_W075	DOMINANT_ODDS	0.75	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	ODDS_W100	DOMINANT_ODDS	1.0	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	ODDS_W125	DOMINANT_ODDS	1.25	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W025	DOMINANT_EDIT	0.25	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W010	DOMINANT_EDIT	0.1	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W015	DOMINANT_EDIT	0.15	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W020	DOMINANT_EDIT	0.2	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W030	DOMINANT_EDIT	0.3	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W035	DOMINANT_EDIT	0.35	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W040	DOMINANT_EDIT	0.4	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W050	DOMINANT_EDIT	0.5	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W075	DOMINANT_EDIT	0.75	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W100	DOMINANT_EDIT	1.0	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	EDIT_W125	DOMINANT_EDIT	1.25	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W025	DOMINANT_COMBINED	0.25	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W050	DOMINANT_COMBINED	0.5	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W075	DOMINANT_COMBINED	0.75	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W085	DOMINANT_COMBINED	0.85	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W100	DOMINANT_COMBINED	1.0	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W125	DOMINANT_COMBINED	1.25	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
qopaiin	CARRIER_Q+O+P+AIIN	COMBINED_W150	DOMINANT_COMBINED	1.5	1	CARRIER_Q+O+P+AIIN	0.000000000	0.000000000	3.391835090	3.391835090
