event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	tenth_edition_reading_de	learning_mode	form_owner_boundary_status
E024	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC020	qotchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E025	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E026	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC021	otol	OT+OL	DANACH · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E027	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC013	chol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E028	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC022	cholor	OL+OR	WEITER · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E029	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC013	chol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E030	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E031	f10r	H2	H2-S002	abgebildete breit gezähnte radialblütige Pflanze	PROC003	dar	AR	QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E032	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC023	oykchor	O+Y+K+OR	ARBEITSGANG · POSTEN · ZUGEBEN · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E033	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC016	shor	OR	ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E034	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E035	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC019	chy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E036	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC024	kaiiin	K+IIN	ZUGEBEN · STUFE	COMPOSE_COMPONENTS	UNCHANGED
E037	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC019	dy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E038	f10r	H2	H2-S003	abgebildete breit gezähnte radialblütige Pflanze	PROC025	chodaiin	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E039	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC026	tshol	T+SH+OL	BEARBEITEN · HALTEN · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E040	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC027	schoal	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E041	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC028	cfhy	CFH+Y	AUSPRESSEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E042	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC029	shfydaiin	SH+Y+AIIN	HALTEN · POSTEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E043	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC030	cphy	P+Y	EINBRINGEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E044	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC031	shey	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E045	f11r	H3	H3-S001	abgebildete dicht blau blühende Kronenpflanze	PROC032	tchody	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E046	f11r	H3	H3-S002	abgebildete dicht blau blühende Kronenpflanze	PROC033	shoyty	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E047	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC034	dchol	RESUME_CARD	DAVON	MEMORIZE_WHOLE_CARD	UNCHANGED
E048	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC019	chy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E049	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC035	kchy	K+Y	ZUGEBEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E050	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC019	dy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E051	f11r	H3	H3-S003	abgebildete dicht blau blühende Kronenpflanze	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E052	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC036	qotchy	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E053	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC037	okchol	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E054	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC014	cthy	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E055	f11r	H3	H3-S004	abgebildete dicht blau blühende Kronenpflanze	PROC019	dy	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E056	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E057	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC009	chaiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E058	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC039	ykain	Y+K+AIN	POSTEN · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E059	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC040	ykan	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	MEMORIZE_BOUND_FRAME	UNCHANGED
E060	f55v	H4	H4-S001	abgebildete breitblättrige rispige Pflanze	PROC041	ody	O+DY	ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E061	f55v	H4	H4-S002	abgebildete breitblättrige rispige Pflanze	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E062	f55v	H4	H4-S002	abgebildete breitblättrige rispige Pflanze	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E063	f55v	H4	H4-S002	abgebildete breitblättrige rispige Pflanze	PROC043	talam	TALAM	BEISEITESTELLEN	MEMORIZE_WHOLE_CARD	UNCHANGED
E064	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC044	ykaiin	Y+K+AIIN	POSTEN · ZUGEBEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E065	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC045	cheoar	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E066	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E067	f55v	H4	H4-S003	abgebildete breitblättrige rispige Pflanze	PROC047	oldy	OL+DY	WEITER · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E068	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC009	aiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E069	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC048	okal	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E070	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC049	oltchy	OL+T+Y	WEITER · BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E071	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC016	or	OR	ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E072	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC019	y	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E073	f55v	H4	H4-S004	abgebildete breitblättrige rispige Pflanze	PROC050	orain	OR+AIN	ANSATZ · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E074	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC051	chochor	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E075	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC052	cho	HO	ZUTAT	COMPOSE_COMPONENTS	UNCHANGED
E076	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC053	chodaly	HO+AL+Y	ZUTAT · ZIELSTELLE · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E077	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E078	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC052	sho	HO	ZUTAT	COMPOSE_COMPONENTS	UNCHANGED
E079	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC054	kchol	K+OL	ZUGEBEN · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E080	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC020	otchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E081	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC008	choky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E082	f56r	H5	H5-S001	abgebildete mehrköpfige stachelige Pflanze	PROC055	dal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E083	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC034	schol	RESUME_CARD	DAVON	MEMORIZE_WHOLE_CARD	UNCHANGED
E084	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC056	choy	HO+Y	ZUTAT · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E085	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC008	choky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E086	f56r	H5	H5-S002	abgebildete mehrköpfige stachelige Pflanze	PROC057	cheeckhody	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E087	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC058	sh	SH	HALTEN	COMPOSE_COMPONENTS	UNCHANGED
E088	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC052	cho	HO	ZUTAT	COMPOSE_COMPONENTS	UNCHANGED
E089	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC059	kchey	K+E+Y	ZUGEBEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E090	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC060	qokokchy	OK+OK+Y	ANSETZEN · ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E091	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC011	okchy	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E092	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC061	chokcheo	OK+CH+E+O	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	COMPOSE_COMPONENTS	UNCHANGED
E093	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC062	kchal	K+AL	ZUGEBEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E094	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC052	sho	HO	ZUTAT	COMPOSE_COMPONENTS	UNCHANGED
E095	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC011	chokchy	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E096	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC063	kchoar	K+HO+AR	ZUGEBEN · ZUTAT · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E097	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC064	sotodan	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E098	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC065	otchey	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E099	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC066	keol	K+E+OL	ZUGEBEN · KURZ · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E100	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E101	f81v	B1	B1-S001	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E102	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC038	okaiin	OK+AIIN	ANSETZEN · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E103	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC068	kair	K+AIR	ZUGEBEN · WASSER	COMPOSE_COMPONENTS	UNCHANGED
E104	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	okal	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E105	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC003	sar	AR	QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E106	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E107	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC069	kain	K+AIN	ZUGEBEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E108	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC070	olkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E109	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	al	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E110	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E111	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC071	rol	R+OL	KUEHLEN · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E112	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	LEITEN	COMPOSE_COMPONENTS	UNCHANGED
E113	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC022	olor	OL+OR	WEITER · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E114	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E115	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC073	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E116	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E117	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC074	qokeedal	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E118	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E119	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E120	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E121	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E122	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC077	sshkchdy	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E123	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E124	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E125	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E126	f81v	B1	B1-S005	gemeinsame zweireihige Figuren-/Beckenstation	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E127	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E128	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	shckhy	CKH+Y	DURCHLASS · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E129	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	LEITEN	COMPOSE_COMPONENTS	UNCHANGED
E130	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC081	ral	R+AL	KUEHLEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E131	f81v	B1	B1-S007	gemeinsame zweireihige Figuren-/Beckenstation	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E132	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E133	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E134	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E135	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E136	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E137	f81v	B1	B1-S009	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E138	f81v	B1	B1-S010	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E139	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E140	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E141	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	lsho	LSH+O	SPUELEN · ARBEITSGANG	COMPOSE_COMPONENTS	UNCHANGED
E142	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	qokey	OK+E+Y	ANSETZEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	SPUELEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	SPUELEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	SAMMELN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E147	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	lchedal	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E148	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E149	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	otar	OT+AR	DANACH · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	BEARBEITEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
