joint_tuple_id	surface_family	semantic_input_de	component_formula	primary_macro	encoder_mode	paradigm_rule_id	canonical_copy_form	surface_choice_de	occurrences	dossiers
1779decef17481ec2853	qotedaiin	kurzes Folgemass	OT_FOLLOW+E_SHORT+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	qotedaiin	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
1b1ffdd869fb1429ad03	oldy	fortsetzen; Schluss	OL_CONTINUE+DY_CLOSE	M02	COMPOSE_FROM_COMPONENTS	NONE	oldy	feste registrierte Form	2	D3_STORED_APPLICATION_THREE_WHEELS
1bfd786e6b8b63734a59	solkeey	länger sammeln	SOLK_COLLECT+EE_LONG+Y_ITEM	M07	PARADIGM_RULE	P34	solkeey	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
204b04837409088c48f9	oltchy	bereit weiterfuehren	OL_CONTINUE+CTH_READY+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	oltchy	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
21ed2873b71e57269c08	chckhal	zur Zielstelle durchleiten	CKH_THROUGH+AL_TO	M06	COMPOSE_FROM_COMPONENTS	NONE	chckhal	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
22fb87a5a83e5c3fb510	kair	Beckenwasser	K_BASIN+AIR_WATER	M06	COMPOSE_FROM_COMPONENTS	NONE	kair	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
232195d6ff2f326322f7	qokol	Fortsetzung einsetzen	OK_SET+OL_CONTINUE	M07	COMPOSE_FROM_COMPONENTS	NONE	qokol	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	umsetzen; Schluss	CHED_TRANSFER+TERMINAL	M06	PARADIGM_RULE	P20	dchedy	Position/Hand wählt nur eine bereits registrierte Familienform	4	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL
276a7c2d74d1143446f4	choky|oky|qoky	Posten ansetzen	OK_SET+Y_OPEN	M07	PARADIGM_RULE	P10	choky	Position/Hand wählt nur eine bereits registrierte Familienform	10	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
27d97af8c96eb056c2e6	oykchor	Gefaess	MEMORIZED_VESSEL_CARD	M05	COPY_WHOLE_CARD	NONE	oykchor	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
28ffbc88b97772a75f1e	olchedy|qolchedy	fortsetzen; Schluss	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	M06	PARADIGM_RULE	P23	olchedy	Position/Hand wählt nur eine bereits registrierte Familienform	3	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL
29e0eb222ef2fb99523a	lar	von dort abfuehren	L_OUT+AR_FROM	M06	COMPOSE_FROM_COMPONENTS	NONE	lar	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
2b7fa918d1b2f5c656e3	lo	abfuehren	L_OUT+O_RESIDUAL_BRANCH	M06	COMPOSE_FROM_COMPONENTS	NONE	lo	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
2bc2ed2630dbdaaa6b59	dalchdy	dorthin umsetzen; Schluss	D+AL_TO+CHD_TRANSFER+CLOSE	M06	COMPOSE_FROM_COMPONENTS	NONE	dalchdy	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
2c1a5fd92b9e3c762242	cheeky	länger wärmen	CHK_WARM+GRADE_2+Y_OPEN	M07	PARADIGM_RULE	P28	cheeky	feste registrierte Form	2	D3_STORED_APPLICATION_THREE_WHEELS
2c82523794dcb7d2b343	oiiin|soiiin	Sollstufe	IIN_TARGET_STAGE	M04	PARADIGM_RULE	P05	oiiin	Position/Hand wählt nur eine bereits registrierte Familienform	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL
2cc054357a929df85f64	cho|sho	Zutat	HO_INGREDIENT	M01	PARADIGM_RULE	P09	cho	Position/Hand wählt nur eine bereits registrierte Familienform	4	D4_FRESH_PLANT_LEFT_WHEEL
2cc8bb3c2af19607888f	chckhy|shckhy	durchleiten	CKH_THROUGH+Y_ITEM	M06	PARADIGM_RULE	P30	chckhy	Position/Hand wählt nur eine bereits registrierte Familienform	4	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS
2d2e37ccb2dacc53ee5a	solkaiin	bis Sollmass sammeln	SOLK_COLLECT+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	solkaiin	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
2e2027b1951d79911e24	tchody	kalt stellen	TCHO_COOL+DY_CLOSE	M07	COPY_WHOLE_CARD	NONE	tchody	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
2e7e89e0bd12b999c280	lshedy	waschen; Schluss	LSH_WASH+DY_CLOSE	M07	PARADIGM_RULE	P32	lshedy	feste registrierte Form	2	D1_ROOT_BATH_RIGHT_WHEEL
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	Sollmaß	AIIN_TARGET_MEASURE	M04	PARADIGM_RULE	P03	aiin	Position/Hand wählt nur eine bereits registrierte Familienform	20	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
308e8ea2d5d190c498e8	okal|qokal	dort ansetzen	OK_SET+AL_TO	M07	PARADIGM_RULE	P13	okal	Position/Hand wählt nur eine bereits registrierte Familienform	6	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
322281bd391aa621f568	okchol	Fortsetzung einsetzen	OK_SET+CH_WRAPPER+OL_CONTINUE	M07	COMPOSE_FROM_COMPONENTS	NONE	okchol	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
342c3f0777337648f4b3	cheedar	von dort umsetzen	CHED_TRANSFER+AR_FROM	M06	COMPOSE_FROM_COMPONENTS	NONE	cheedar	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
348e81ba084c5acdb32b	shecthedchy	bereiten Posten umsetzen	CTH_READY+CHED_TRANSFER+Y_CURRENT	M06	COMPOSE_FROM_COMPONENTS	NONE	shecthedchy	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
3ae9a121ba0045b913e8	qokar	daraus ansetzen	OK_SET+AR_FROM	M07	COMPOSE_FROM_COMPONENTS	NONE	qokar	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
3b70942557b3a40e8030	olkeedy|solkeedy	länger sammeln; Schluss	SOLK_COLLECT+EE_LONG+TERMINAL	M07	PARADIGM_RULE	P35	olkeedy	Position/Hand wählt nur eine bereits registrierte Familienform	3	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL
3e9c7f217843b588489d	raly	diesen Posten dorthin	AL_TO+Y_CURRENT	M05	COMPOSE_FROM_COMPONENTS	NONE	raly	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
403c1592f918c8f23b88	ykain	Postenportion	Y_ITEM+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	ykain	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
409de02322e7b2ca0c62	kaiiin	Weichstufe	K_SOFT+IIN_TARGET_STAGE	M04	COMPOSE_FROM_COMPONENTS	NONE	kaiiin	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
428a5e3662aa57b4b256	schoal	Zutat dorthin	HO_INGREDIENT+AL_TO	M01	COMPOSE_FROM_COMPONENTS	NONE	schoal	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
42cdc187d5b9ffc60063	solkey	kurz sammeln	SOLK_COLLECT+E_SHORT+Y_ITEM	M07	PARADIGM_RULE	P33	solkey	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
433713294b25b0a12f66	lchedal	Auslass	L_OUT+CHED_TRANSFER+AL_TO	M06	COMPOSE_FROM_COMPONENTS	NONE	lchedal	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
43eb9aa12959b4d5cdc9	qekey	roh	MEMORIZED_WHOLE_CARD	M08	COPY_WHOLE_CARD	NONE	qekey	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
497cbd9c7401810ff56b	otol	danach fortsetzen	OT_FOLLOW+OL_CONTINUE	M02	COMPOSE_FROM_COMPONENTS	NONE	otol	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
4a7a6326ac95a8809302	qokaly	dies dort ansetzen	OK_SET+AL_TO+Y_ITEM	M07	COMPOSE_FROM_COMPONENTS	NONE	qokaly	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
4d4559019a961b834aa1	char|dar|sar	daraus	AR_FROM	M05	PARADIGM_RULE	P07	char	Position/Hand wählt nur eine bereits registrierte Familienform	5	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL
4da0f0f7b5fc7ac20067	ral	zur Zielstelle	R_FRAME+AL_TO	M05	COMPOSE_FROM_COMPONENTS	NONE	ral	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
4de12cf322dfb76ded1e	otchedy|qotchedy	Folgeumsetzung; Schluss	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	M06	PARADIGM_RULE	P24	otchedy	Position/Hand wählt nur eine bereits registrierte Familienform	2	D4_FRESH_PLANT_LEFT_WHEEL
4eab1841ed655c20a348	sheckhal	kurz zur Zielstelle durchleiten	CKH_THROUGH+E_SHORT+AL_TO	M06	COMPOSE_FROM_COMPONENTS	NONE	sheckhal	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
53cd0637c6820ba5e91f	dain	Tuch	DAIN_CLOTH_WHOLE	M05	COPY_WHOLE_CARD	NONE	dain	feste registrierte Form	2	D3_STORED_APPLICATION_THREE_WHEELS
54d0e228ca346110af05	otaiin|sotaiin	Folgemaß	OT_FOLLOW+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	otaiin	Position/Hand wählt nur eine bereits registrierte Familienform	3	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL
54e32e9c1414b20640e9	sshkchdy	schwenken	SSHK_SWIVEL_WHOLE+CLOSE	M07	COPY_WHOLE_CARD	NONE	sshkchdy	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
577c03a928d674d420d7	shoyty	Zutatenteil	HO_INGREDIENT+Y_CURRENT+TY_PART	M04	COMPOSE_FROM_COMPONENTS	NONE	shoyty	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
5d5e0b288cf36864ed9d	oteey	langer Folgeposten	OT_FOLLOW+GRADE_2+Y_ITEM	M02	COMPOSE_FROM_COMPONENTS	NONE	oteey	feste registrierte Form	2	D2_CLEAR_EXTRACT_STAR_ATLAS
5e8441397e7c0faf042b	chedchy	umsetzen	CHED_TRANSFER+CHY_ITEM	M06	COMPOSE_FROM_COMPONENTS	NONE	chedchy	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
5eff216ba51fbfb21f22	ls	Auslass	L_OUT+S_PORT	M06	COMPOSE_FROM_COMPONENTS	NONE	ls	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
5fca8fc3dee57e1d8c1f	lcheey	Klarlauf abfuehren	L_OUT+CHEEY_CLEAR_FLOW	M06	COMPOSE_FROM_COMPONENTS	NONE	lcheey	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
601b77449028deed39de	otchdy	Folgeumsetzung; Schluss	OT_FOLLOW+CHD_TRANSFER+TERMINAL_CLOSE	M06	COMPOSE_FROM_COMPONENTS	NONE	otchdy	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
61a075bc54793c1c781f	sotodan	danach anwenden	S_FRAME+OT_FOLLOW+DAN_APPLY	M07	COMPOSE_FROM_COMPONENTS	NONE	sotodan	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
62ff059766b21c7de083	otytchol	naechsten Teilposten weiterfuehren	OT_FOLLOW+TY_PART+OL_CONTINUE	M04	COMPOSE_FROM_COMPONENTS	NONE	otytchol	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
65df3cd9e59060042d47	pchedy	einführen; Schluss	P_IN+CHED_TRANSFER+TERMINAL	M06	PARADIGM_RULE	P22	pchedy	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
65f320e75510b2f38182	dchey	Wurzel	MEMORIZED_WHOLE_CARD	M01	COPY_WHOLE_CARD	NONE	dchey	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
6afeb5c9ab9f6cbdea0d	orain	Ansatzportion	OR_BATCH+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	orain	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
6b89d6dd70635bc60fe0	qcthey|shcthey	kurz bereithalten	CTH_READY+GRADE_1+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	qcthey	Position/Hand wählt nur eine bereits registrierte Familienform	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL
6f7ff8287eddf4da9fdb	chdy|chedy	umsetzen	CHD~CHED_TRANSFER+Y_ITEM	M06	PARADIGM_RULE	P19	chdy	Position/Hand wählt nur eine bereits registrierte Familienform	11	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
7249edc4df3419c26999	ycheor	Auszugsansatz	Y_ITEM+CHEO_EXTRACT+OR_BATCH	M03	COMPOSE_FROM_COMPONENTS	NONE	ycheor	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
74c76d589d44120f647b	dsheol	kurz weiter ruhen lassen	SH_REST+E_SHORT+OL_CONTINUE	M08	COMPOSE_FROM_COMPONENTS	NONE	dsheol	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
75a523fcf039b006f97b	kchal	an der Zielstelle bearbeiten	KCH_PROCESS+AL_TO	M07	COMPOSE_FROM_COMPONENTS	NONE	kchal	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
7811a7daff25d476e28d	olsaly	untere Zielstelle	OLS_BELOW+AL_TO+Y_ITEM	M05	COMPOSE_FROM_COMPONENTS	NONE	olsaly	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
78b3b3140714da19090d	daldy	Nebenoeffnung; Schluss	D_SIDE_FRAME+AL_TO+CLOSE_EXACT	M05	COMPOSE_FROM_COMPONENTS	NONE	daldy	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
7a4bb8136330ee4e6e56	chor|or|shor|sor	Ansatz	OR_BATCH	M03	PARADIGM_RULE	P08	chor	Position/Hand wählt nur eine bereits registrierte Familienform	7	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
7d2404c835b10a2c06af	okair	Wasser einlassen	OK_SET+AIR_WATER	M06	COMPOSE_FROM_COMPONENTS	NONE	okair	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
7d25241b0e56c836372a	qokeedy	länger ansetzen; Schluss	OK_SET+GRADE_2+DY_CLOSE	M07	PARADIGM_RULE	P17	qokeedy	feste registrierte Form	10	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
7db18b2f0fb7ed0fcfd3	qokedy	kurz ansetzen; Schluss	OK_SET+GRADE_1+DY_CLOSE	M07	PARADIGM_RULE	P16	qokedy	feste registrierte Form	8	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
7f68f60279efe6b28cd7	rshedy	Waschgang	RSHE_WASH_WHOLE_CARD+DY_CLOSE	M07	COPY_WHOLE_CARD	NONE	rshedy	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
807591efc3d3f7ddbfab	cheoar	Auszug entnehmen	CHEO_EXTRACT+AR_SOURCE	M03	COMPOSE_FROM_COMPONENTS	NONE	cheoar	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
80ebbbbf238eee9f0aef	chety|chty	Teil abtrennen	CH_PARTITION+TY_PART	M04	COMPOSE_FROM_COMPONENTS	NONE	chety	Position/Hand wählt nur eine bereits registrierte Familienform	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL
834825c61d048a6b5628	chodaiin	Zutatenmaß	HO_INGREDIENT+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	chodaiin	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
87411f84689b4f93a303	qokchdy	umsetzen; Schluss	OK+CHD_TRANSFER+CLOSE	M06	COMPOSE_FROM_COMPONENTS	NONE	qokchdy	feste registrierte Form	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
883a6708116c342cb10b	skar	von dort ausgiessen	SK_POUR+AR_FROM	M06	COMPOSE_FROM_COMPONENTS	NONE	skar	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
893c570f3fa3fce99711	kchol	weiter bearbeiten	KCH_PROCESS+OL_CONTINUE	M07	COMPOSE_FROM_COMPONENTS	NONE	kchol	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
8aedd154964a78e555d6	dairydy	Wasserlauf schliessen; Schluss	D_TERMINAL_FRAME+AIR_WATER+Y_ITEM+CLOSE_EXACT	M06	COMPOSE_FROM_COMPONENTS	NONE	dairydy	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
8c97dfde96fbc78e3355	lol	von dort weiterfuehren	L_OUT+OL_CONTINUE	M06	COMPOSE_FROM_COMPONENTS	NONE	lol	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
90bcf0a9ec0ef56399e6	otal|qotal	danach dorthin	OT_NEXT+AL_TO	M05	COMPOSE_FROM_COMPONENTS	NONE	otal	Position/Hand wählt nur eine bereits registrierte Familienform	3	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
9247e38d29c79a0d2fa5	cheeety	ganzen Teilposten	EEE_FULL+TY_PART	M04	COMPOSE_FROM_COMPONENTS	NONE	cheeety	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
92e43836d82f98bf02d3	sheey	laenger ruhen	SH_REST+EE_LONG+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	sheey	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
93f69c38fdedee1598e9	qokeedal	dort länger halten	OK_SET+EE_HOLD+AL_TO	M07	COMPOSE_FROM_COMPONENTS	NONE	qokeedal	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
94df4847b7b16c98394a	olkain|qolkain	weitere Portion	OL_CONTINUE+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	olkain	Position/Hand wählt nur eine bereits registrierte Familienform	2	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS
953ad19b79517fc8a211	tshol	Zutat entnehmen	T_FRAME+HO_INGREDIENT+L_OUT	M06	COMPOSE_FROM_COMPONENTS	NONE	tshol	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
95987d6f198d6d247511	cheeckhody	auftragen	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	M07	COPY_WHOLE_CARD	NONE	cheeckhody	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
97cc9ac109148723c472	ody	kühlen	ODY_COOL+TERMINAL_CLOSE	M07	COPY_WHOLE_CARD	NONE	ody	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
97ddca78c9ebcc956d04	ldalor	Endziel	LD_END+AL_TO	M05	COMPOSE_FROM_COMPONENTS	NONE	ldalor	feste registrierte Form	1	D3_STORED_APPLICATION_THREE_WHEELS
98bdc4244c84cbef3321	rsheal	kurz am Ziel ruhen	R_FRAME+SH_REST+E_SHORT+AL_TO	M08	COMPOSE_FROM_COMPONENTS	NONE	rsheal	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
9ad66e67803a12e745de	chokchy|okchy|qokchy	Posten ansetzen	OK_SET+CH_WRAPPER+Y_OPEN	M07	COMPOSE_FROM_COMPONENTS	NONE	chokchy	Position/Hand wählt nur eine bereits registrierte Familienform	3	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL
9bb7122b386ebbc6138f	keol	kurz weiterfuehren	E_SHORT+OL_CONTINUE	M02	COMPOSE_FROM_COMPONENTS	NONE	keol	feste registrierte Form	1	D4_FRESH_PLANT_LEFT_WHEEL
9da1b6ac2c929daea697	chkain|kain	eine Portion	AIN_PORTION	M04	PARADIGM_RULE	P04	chkain	Position/Hand wählt nur eine bereits registrierte Familienform	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL
a06244ef1f2b37ca44c1	teol	kurz weiterfuehren	E_SHORT+OL_CONTINUE	M02	COMPOSE_FROM_COMPONENTS	NONE	teol	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
a48efd6c4491a046ba78	qotchy	Folgeposten	OT_FOLLOW+CHY_ITEM	M02	COMPOSE_FROM_COMPONENTS	NONE	qotchy	feste registrierte Form	1	D2_CLEAR_EXTRACT_STAR_ATLAS
a6939862e33ece5a0483	etyd	kleiner Restteil	E_SHORT+TY_PART+D_LOCAL	M04	COMPOSE_FROM_COMPONENTS	NONE	etyd	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
a7af89ab31ce5e247395	ytey	fuellen	MEMORIZED_WHOLE_CARD	M07	COPY_WHOLE_CARD	NONE	ytey	feste registrierte Form	1	D1_ROOT_BATH_RIGHT_WHEEL
