event_id	dossier_id	record_unit_id	statement_id	page	locus	semantic_input_de	primary_macro	component_formula	encoder_mode	paradigm_rule_id	selected_exact_tuple_id	selected_surface	renderer_choice	local_close
E017	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	Ansatz	M03	OR_BATCH	PARADIGM_RULE	P08	7a4bb8136330ee4e6e56	chor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E018	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	Fertigmaß	M04	CTH_READY+AIIN_MEASURE	COMPOSE_FROM_COMPONENTS	NONE	f3c23f42baf625639e1e	cthaiin	FIXED_SURFACE	NO_EVENT_CLOSE
E019	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	bereiten Posten weiterfuehren	M08	CTH_READY+OL_CONTINUE+Y_CURRENT	COMPOSE_FROM_COMPONENTS	NONE	af816c04e65874a0f2fa	qoctholy	FIXED_SURFACE	NO_EVENT_CLOSE
E020	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	dy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E021	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	chy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E022	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	taiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E023	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S001	f10r	f10r.6	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	shy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E024	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	Folgeansatz	M03	OT_FOLLOW+OR_BATCH	COMPOSE_FROM_COMPONENTS	NONE	10488b911aae52b3b334	qotchor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E025	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	Ansatz	M03	OR_BATCH	PARADIGM_RULE	P08	7a4bb8136330ee4e6e56	chor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E026	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	danach fortsetzen	M02	OT_FOLLOW+OL_CONTINUE	COMPOSE_FROM_COMPONENTS	NONE	497cbd9c7401810ff56b	otol	FIXED_SURFACE	NO_EVENT_CLOSE
E027	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	fortsetzen	M02	OL_CONTINUE	PARADIGM_RULE	P02	dcda95c81a5460feb191	chol	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E028	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	Fortsetzungsansatz	M03	OL_CONTINUE+OR_BATCH	COMPOSE_FROM_COMPONENTS	NONE	dec401773c1f0347793d	cholor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E029	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	fortsetzen	M02	OL_CONTINUE	PARADIGM_RULE	P02	dcda95c81a5460feb191	chol	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E030	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	daiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E031	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S002	f10r	f10r.8	daraus	M05	AR_FROM	PARADIGM_RULE	P07	4d4559019a961b834aa1	dar	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E032	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	Gefaess	M05	MEMORIZED_VESSEL_CARD	COPY_WHOLE_CARD	NONE	27d97af8c96eb056c2e6	oykchor	FIXED_SURFACE	NO_EVENT_CLOSE
E033	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	Ansatz	M03	OR_BATCH	PARADIGM_RULE	P08	7a4bb8136330ee4e6e56	shor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E034	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	Ansatz	M03	OR_BATCH	PARADIGM_RULE	P08	7a4bb8136330ee4e6e56	chor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E035	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	chy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E036	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	Weichstufe	M04	K_SOFT+IIN_TARGET_STAGE	COMPOSE_FROM_COMPONENTS	NONE	409de02322e7b2ca0c62	kaiiin	FIXED_SURFACE	NO_EVENT_CLOSE
E037	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	dy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E038	D1_ROOT_BATH_RIGHT_WHEEL	H2	H2-S003	f10r	f10r.9	Zutatenmaß	M04	HO_INGREDIENT+AIIN_MEASURE	COMPOSE_FROM_COMPONENTS	NONE	834825c61d048a6b5628	chodaiin	FIXED_SURFACE	NO_EVENT_CLOSE
E039	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	Zutat entnehmen	M06	T_FRAME+HO_INGREDIENT+L_OUT	COMPOSE_FROM_COMPONENTS	NONE	953ad19b79517fc8a211	tshol	FIXED_SURFACE	NO_EVENT_CLOSE
E040	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	Zutat dorthin	M01	HO_INGREDIENT+AL_TO	COMPOSE_FROM_COMPONENTS	NONE	428a5e3662aa57b4b256	schoal	FIXED_SURFACE	NO_EVENT_CLOSE
E041	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	auswringen	M07	MEMORIZED_WHOLE_CARD	COPY_WHOLE_CARD	NONE	bdad9f9ea8b80f141496	cfhy	FIXED_SURFACE	NO_EVENT_CLOSE
E042	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	Standmaß	M04	SHFY_STAND+AIIN_MEASURE	COMPOSE_FROM_COMPONENTS	NONE	a8af08e69edab8e54f15	shfydaiin	FIXED_SURFACE	NO_EVENT_CLOSE
E043	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	nachseihen	M07	MEMORIZED_WHOLE_CARD	COPY_WHOLE_CARD	NONE	deb377381ceaf55ea310	cphy	FIXED_SURFACE	NO_EVENT_CLOSE
E044	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	Klarlauf	M08	SHEY_CLEAR_LIQUID_WHOLE	PARADIGM_RULE	P37	b5df9126607030b95175	shey	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E045	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S001	f11r	f11r.1	kalt stellen	M07	TCHO_COOL+DY_CLOSE	COPY_WHOLE_CARD	NONE	2e2027b1951d79911e24	tchody	FIXED_SURFACE	COMMIT_CELL
E046	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S002	f11r	f11r.1	Zutatenteil	M04	HO_INGREDIENT+Y_CURRENT+TY_PART	COMPOSE_FROM_COMPONENTS	NONE	577c03a928d674d420d7	shoyty	FIXED_SURFACE	NO_EVENT_CLOSE
E047	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S003	f11r	f11r.4	Voriges	M02	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	COPY_WHOLE_CARD	NONE	d665560c8ff80799a82c	dchol	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E048	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S003	f11r	f11r.4	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	chy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E049	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S003	f11r	f11r.4	diesen Posten bearbeiten	M07	KCH_PROCESS+Y_CURRENT	COMPOSE_FROM_COMPONENTS	NONE	b2812c8283c3a62438bd	kchy	FIXED_SURFACE	NO_EVENT_CLOSE
E050	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S003	f11r	f11r.4	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	dy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E051	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S003	f11r	f11r.4	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	daiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E052	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S004	f11r	f11r.7	Folgeposten	M02	OT_FOLLOW+CHY_ITEM	COMPOSE_FROM_COMPONENTS	NONE	a48efd6c4491a046ba78	qotchy	FIXED_SURFACE	NO_EVENT_CLOSE
E053	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S004	f11r	f11r.7	Fortsetzung einsetzen	M07	OK_SET+CH_WRAPPER+OL_CONTINUE	COMPOSE_FROM_COMPONENTS	NONE	322281bd391aa621f568	okchol	FIXED_SURFACE	NO_EVENT_CLOSE
E054	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S004	f11r	f11r.7	bereit	M08	CTH_READY+Y_CURRENT	PARADIGM_RULE	P36	e0b630cb1b5df5e7105b	cthy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E055	D2_CLEAR_EXTRACT_STAR_ATLAS	H3	H3-S004	f11r	f11r.7	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	dy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E056	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S001	f55v	f55v.5	auf Sollmaß einstellen	M04	OK_SET+AIIN_TARGET_MEASURE	PARADIGM_RULE	P11	b5fcea1eaed06b2f2291	qokaiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E057	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S001	f55v	f55v.5	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	chaiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E058	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S001	f55v	f55v.5	Postenportion	M04	Y_ITEM+AIN_PORTION	COMPOSE_FROM_COMPONENTS	NONE	403c1592f918c8f23b88	ykain	FIXED_SURFACE	NO_EVENT_CLOSE
E059	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S001	f55v	f55v.5	dieser Anteil	M04	Y_ITEM+AIN_PORTION	COMPOSE_FROM_COMPONENTS	NONE	d929a14ec45749b2e805	ykan	FIXED_SURFACE	NO_EVENT_CLOSE
E060	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S001	f55v	f55v.5	kühlen	M07	ODY_COOL+TERMINAL_CLOSE	COPY_WHOLE_CARD	NONE	97cc9ac109148723c472	ody	FIXED_SURFACE	COMMIT_CELL
E061	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S002	f55v	f55v.5	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	daiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E062	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S002	f55v	f55v.5	umsetzen	M06	CHD~CHED_TRANSFER+Y_ITEM	PARADIGM_RULE	P19	6f7ff8287eddf4da9fdb	chedy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E063	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S002	f55v	f55v.5	am Ziel verwahren	M05	T_STORE_FRAME+AL_TO+AM_STORE	COMPOSE_FROM_COMPONENTS	NONE	e026af581c99322fbd46	talam	FIXED_SURFACE	NO_EVENT_CLOSE
E064	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S003	f55v	f55v.11	Postenmaß	M04	Y_ITEM+AIIN_MEASURE	COMPOSE_FROM_COMPONENTS	NONE	f7dc90b2c31fd341f0a4	ykaiin	FIXED_SURFACE	NO_EVENT_CLOSE
E065	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S003	f55v	f55v.11	Auszug entnehmen	M03	CHEO_EXTRACT+AR_SOURCE	COMPOSE_FROM_COMPONENTS	NONE	807591efc3d3f7ddbfab	cheoar	FIXED_SURFACE	NO_EVENT_CLOSE
E066	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S003	f55v	f55v.11	länger wärmen	M07	CHK_WARM+GRADE_2+Y_OPEN	PARADIGM_RULE	P28	2c1a5fd92b9e3c762242	cheeky	FIXED_SURFACE	NO_EVENT_CLOSE
E067	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S003	f55v	f55v.11	fortsetzen; Schluss	M02	OL_CONTINUE+DY_CLOSE	COMPOSE_FROM_COMPONENTS	NONE	1b1ffdd869fb1429ad03	oldy	FIXED_SURFACE	COMMIT_CELL
E068	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S004	f55v	f55v.11	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	aiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E069	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S004	f55v	f55v.11	dort ansetzen	M07	OK_SET+AL_TO	PARADIGM_RULE	P13	308e8ea2d5d190c498e8	okal	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E070	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S004	f55v	f55v.11	bereit weiterfuehren	M08	OL_CONTINUE+CTH_READY+Y_CURRENT	COMPOSE_FROM_COMPONENTS	NONE	204b04837409088c48f9	oltchy	FIXED_SURFACE	NO_EVENT_CLOSE
E071	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S004	f55v	f55v.11	Ansatz	M03	OR_BATCH	PARADIGM_RULE	P08	7a4bb8136330ee4e6e56	or	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E072	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S004	f55v	f55v.11	dieser Posten	M02	Y_CURRENT_ITEM_CARD	PARADIGM_RULE	P01	b921a237be883a820352	y	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E073	D3_STORED_APPLICATION_THREE_WHEELS	H4	H4-S004	f55v	f55v.11	Ansatzportion	M04	OR_BATCH+AIN_PORTION	COMPOSE_FROM_COMPONENTS	NONE	6afeb5c9ab9f6cbdea0d	orain	FIXED_SURFACE	NO_EVENT_CLOSE
E074	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.5	Zutatenansatz	M03	HO_INGREDIENT+OR_BATCH	COMPOSE_FROM_COMPONENTS	NONE	b9d7b6d68209a9019e7a	chochor	FIXED_SURFACE	NO_EVENT_CLOSE
E075	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.5	Zutat	M01	HO_INGREDIENT	PARADIGM_RULE	P09	2cc054357a929df85f64	cho	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E076	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.5	Zutat dorthin	M01	HO_INGREDIENT+AL_TO+Y_ITEM	COMPOSE_FROM_COMPONENTS	NONE	0ec6a45e2950e8e7061d	chodaly	FIXED_SURFACE	NO_EVENT_CLOSE
E077	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.5	Sollmaß	M04	AIIN_TARGET_MEASURE	PARADIGM_RULE	P03	2f1c5e56e8f0ff459065	daiin	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E078	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.7	Zutat	M01	HO_INGREDIENT	PARADIGM_RULE	P09	2cc054357a929df85f64	sho	LINE_ENTRY_S_ALLOGRAPH	NO_EVENT_CLOSE
E079	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.7	weiter bearbeiten	M07	KCH_PROCESS+OL_CONTINUE	COMPOSE_FROM_COMPONENTS	NONE	893c570f3fa3fce99711	kchol	FIXED_SURFACE	NO_EVENT_CLOSE
E080	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.7	Folgeansatz	M03	OT_FOLLOW+OR_BATCH	COMPOSE_FROM_COMPONENTS	NONE	10488b911aae52b3b334	otchor	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E081	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.7	Posten ansetzen	M07	OK_SET+Y_OPEN	PARADIGM_RULE	P10	276a7c2d74d1143446f4	choky	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E082	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S001	f56r	f56r.7	dorthin	M05	AL_TO	PARADIGM_RULE	P06	dd0ecaf5e27d81befffc	dal	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E083	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S002	f56r	f56r.8	Voriges	M02	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	COPY_WHOLE_CARD	NONE	d665560c8ff80799a82c	schol	LINE_ENTRY_S_ALLOGRAPH	NO_EVENT_CLOSE
E084	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S002	f56r	f56r.8	diese Zutat	M01	HO_INGREDIENT+Y_CURRENT	COMPOSE_FROM_COMPONENTS	NONE	c10aec6d4dd877ec8bd8	choy	FIXED_SURFACE	NO_EVENT_CLOSE
E085	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S002	f56r	f56r.8	Posten ansetzen	M07	OK_SET+Y_OPEN	PARADIGM_RULE	P10	276a7c2d74d1143446f4	choky	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E086	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S002	f56r	f56r.8	auftragen	M07	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	COPY_WHOLE_CARD	NONE	95987d6f198d6d247511	cheeckhody	FIXED_SURFACE	COMMIT_CELL
E087	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S003	f56r	f56r.12	Staengel	M07	MEMORIZED_WHOLE_CARD	COPY_WHOLE_CARD	NONE	ad3581d3144f69a5912d	sh	LINE_ENTRY_S_ALLOGRAPH	NO_EVENT_CLOSE
E088	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S003	f56r	f56r.12	Zutat	M01	HO_INGREDIENT	PARADIGM_RULE	P09	2cc054357a929df85f64	cho	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E089	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S003	f56r	f56r.12	diesen Posten kurz bearbeiten	M07	KCH_PROCESS+E_SHORT+Y_CURRENT	COMPOSE_FROM_COMPONENTS	NONE	b74e9e65637b7c8538dd	kchey	FIXED_SURFACE	NO_EVENT_CLOSE
E090	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S003	f56r	f56r.12	erneut ansetzen	M07	OK_SET+OK_REPEAT+Y_CURRENT	COMPOSE_FROM_COMPONENTS	NONE	1322bc176443fc2a8a86	qokokchy	FIXED_SURFACE	NO_EVENT_CLOSE
E091	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S004	f56r	f56r.13	Posten ansetzen	M07	OK_SET+CH_WRAPPER+Y_OPEN	COMPOSE_FROM_COMPONENTS	NONE	9ad66e67803a12e745de	okchy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E092	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S004	f56r	f56r.13	Auszug zugeben	M03	CH_RENDERER+OK_ADD+CHEO_EXTRACT	COMPOSE_FROM_COMPONENTS	NONE	087a47b5423438cd6b6a	chokcheo	FIXED_SURFACE	NO_EVENT_CLOSE
E093	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S004	f56r	f56r.13	an der Zielstelle bearbeiten	M07	KCH_PROCESS+AL_TO	COMPOSE_FROM_COMPONENTS	NONE	75a523fcf039b006f97b	kchal	FIXED_SURFACE	NO_EVENT_CLOSE
E094	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S005	f56r	f56r.18	Zutat	M01	HO_INGREDIENT	PARADIGM_RULE	P09	2cc054357a929df85f64	sho	LINE_ENTRY_S_ALLOGRAPH	NO_EVENT_CLOSE
E095	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S005	f56r	f56r.18	Posten ansetzen	M07	OK_SET+CH_WRAPPER+Y_OPEN	COMPOSE_FROM_COMPONENTS	NONE	9ad66e67803a12e745de	chokchy	REGISTERED_LOCAL_ALLOGRAPH	NO_EVENT_CLOSE
E096	D4_FRESH_PLANT_LEFT_WHEEL	H5	H5-S005	f56r	f56r.18	Auszug daraus	M03	K_HULL+CHEO_EXTRACT+AR_FROM	COMPOSE_FROM_COMPONENTS	NONE	c71c72da4e09e0833392	kchoar	FIXED_SURFACE	NO_EVENT_CLOSE
