edition	model	variant	paragraph	target	later_action	form	patient	same_written_patient	debts	row_status
ZL3b	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	U	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	R	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:6	True	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	B	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	J	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	J	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:5	qokeeo	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	M	f99r|f99r.47-f99r.52	f99r.50:1	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	R	M	f99r|f99r.47-f99r.52	f99r.50:5	f99r.51:7	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:2	okeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	C	B	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50:3	qokeey	f99r.49:3	True	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
