surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt523_rank	gdt524_rank	candidate_recipe	gdt523_score	consensus_feature	gdt524_score	positive_independent_base_count	consensus_trace
chady	CH+A_ADDR+DY	NO	1	2	2	CH+A_ADDR+Y	5.746462204	0.000000000	5.746462204	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	YES	5	3	3	CH+A_ADDR+DY	6.072581093	0.000000000	6.072581093	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	3	4	4	CH+D_ADDR+Y	6.371973016	0.000000000	6.371973016	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	4	5	5	CH+Y	6.915865675	0.000000000	6.915865675	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	6	6	6	CH+A_ADDR+D_ADDR+Y	8.241013473	0.000000000	8.241013473	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	8	7	7	LOCAL_C+A_ADDR+DY	8.503607217	0.000000000	8.503607217	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	15	8	8	LOCAL_C+SH+A_ADDR+DY	9.495039855	0.000000000	9.495039855	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	10	9	9	LOCAL_C+A_ADDR+Y	10.010069792	0.000000000	10.010069792	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	7	10	10	LOCAL_C+SH+A_ADDR+Y	10.012743199	0.000000000	10.012743199	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	13	11	11	CH+SH+A_ADDR+Y	10.393657468	0.000000000	10.393657468	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chady	CH+A_ADDR+DY	NO	9	12	12	LOCAL_C+A_ADDR+D_ADDR+Y	10.476670452	0.000000000	10.476670452	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chap	CH+A_ADDR+P	NO	1	1	1	CH+P	3.642233122	0.000000000	3.642233122	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chap	CH+A_ADDR+P	YES	2	2	2	CH+A_ADDR+P	4.394574143	0.000000000	4.394574143	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chap	CH+A_ADDR+P	NO	3	3	3	LOCAL_C+A_ADDR+P	7.174690382	0.000000000	7.174690382	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chap	CH+A_ADDR+P	NO	4	4	4	LOCAL_C+SH+A_ADDR+P	7.828358453	0.000000000	7.828358453	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chap	CH+A_ADDR+P	NO	5	5	5	CH+SH+A_ADDR+P	8.937122217	0.000000000	8.937122217	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	1	1	1	CH+K+Y	4.646258486	0.000000000	4.646258486	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	YES	5	2	2	CH+K+CH+Y	5.952739492	0.000000000	5.952739492	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	17	3	3	CH+K+LOCAL_C+Y	6.763719118	0.000000000	6.763719118	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	6	4	4	CH+E+K+CH+Y	8.078006063	0.000000000	8.078006063	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	4	5	5	CH+E+K+Y	8.131336890	0.000000000	8.131336890	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	8	6	6	CH+K+E+Y	8.598027518	0.000000000	8.598027518	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	2	7	7	Y+CH+K	8.634842685	0.000000000	8.634842685	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	11	8	8	CHD+K+CH+Y	8.970683154	0.000000000	8.970683154	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	39	9	9	CH+E+K+LOCAL_C+Y	9.322955955	0.000000000	9.322955955	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	23	10	10	LOCAL_C+K+CH+Y	9.336029003	0.000000000	9.336029003	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	40	11	11	CH+K+LOCAL_C+SH+Y	9.897049003	0.000000000	9.897049003	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
chekchy	CH+K+CH+Y	NO	3	12	12	LOCAL_C+K+Y	9.926222047	0.000000000	9.926222047	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	1	1	1	CH+T+O+AM_ADDR	4.396763863	0.000000000	4.396763863	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	YES	2	2	2	CH+T+O+M_LOCAL	5.632512435	0.000000000	5.632512435	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	4	3	3	O+CH+T+AM_ADDR	9.105411030	0.000000000	9.105411030	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	7	4	4	O+CH+T+M_LOCAL	9.490792017	0.000000000	9.490792017	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	9	5	5	LOCAL_C+T+O+AM_ADDR	9.720259231	0.000000000	9.720259231	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	11	6	6	LOCAL_C+T+O+M_LOCAL	10.194971269	0.000000000	10.194971269	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	6	7	7	CH+T+O+D_ADDR+M_LOCAL	10.282543213	0.000000000	10.282543213	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	10	8	8	CH+T+SH+O+AM_ADDR	10.514389204	0.000000000	10.514389204	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	3	9	9	CH+T+O+D_ADDR+AM_ADDR	10.752971844	0.000000000	10.752971844	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	12	10	10	CH+T+SH+O+M_LOCAL	10.968469251	0.000000000	10.968469251	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	5	11	11	CARRIER_Q+O+CH+T+AM_ADDR	12.680342972	0.000000000	12.680342972	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
cthom	CH+T+O+M_LOCAL	NO	8	12	12	CARRIER_Q+O+CH+T+M_LOCAL	12.974773249	0.000000000	12.974773249	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	1	1	1	D_ADDR+AIR+Y+K+O+DA+S	7.144267724	0.000000000	7.144267724	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	YES	5	2	2	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	9.725419816	0.000000000	9.725419816	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	2	3	3	AIR+Y+K+O+DA+S	9.880947215	0.000000000	9.880947215	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	7	4	4	D_ADDR+AIR+Y+K+O+D_ADDR+S	10.293881371	0.000000000	10.293881371	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	20	5	5	AIR+Y+K+O+D_ADDR+A_ADDR+S	11.129353452	0.000000000	11.129353452	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	8	6	6	D_ADDR+AIR+Y+K+O+DA+SH	11.864475864	0.000000000	11.864475864	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	33	7	7	AIR+Y+K+O+D_ADDR+S	11.887314395	0.000000000	11.887314395	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	3	8	8	D_ADDR+AIR+A_ADDR+Y+K+O+DA+S	12.034417820	0.000000000	12.034417820	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	17	9	9	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR	12.057574830	0.000000000	12.057574830	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	10	10	10	D_ADDR+AIR+Y+K+O+D_ADDR+Y	13.053873611	0.000000000	13.053873611	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	70	11	11	AIR+Y+K+O+D_ADDR+A_ADDR	13.516814693	0.000000000	13.516814693	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	16	12	12	D_ADDR+AIR+Y+K+O+DA+LOCAL_CHAR_I+S	13.549364503	0.000000000	13.549364503	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	2	1	1	AL+EEE+K+Y	7.380002282	0.000000000	7.380002282	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	YES	56	2	2	AL+CH+EEE+K+Y	9.629385859	0.000000000	9.629385859	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	3	3	3	AL+CH+E+EE+K+Y	10.084818162	0.000000000	10.084818162	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	55	4	4	AL+LOCAL_C+EEE+K+Y	10.138279641	0.000000000	10.138279641	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	4	5	5	AL+CH+EE+E+K+Y	10.419691378	0.000000000	10.419691378	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	16	6	6	D_ADDR+AL+EEE+K+Y	10.567159932	0.000000000	10.567159932	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	58	7	7	D_ADDR+AL+CH+EEE+K+Y	10.790128412	0.000000000	10.790128412	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	13	8	8	AL+CHD+EE+K+Y	11.470249367	0.000000000	11.470249367	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	81	9	9	D_ADDR+AL+LOCAL_C+EEE+K+Y	11.651430082	0.000000000	11.651430082	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	25	10	10	AL+CH+EE+K+Y	11.765376881	0.000000000	11.765376881	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	6	11	11	D_ADDR+AL+CH+E+EE+K+Y	11.917816638	0.000000000	11.917816638	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dalcheeeky	AL+CH+EEE+K+Y	NO	24	12	12	AL+CH+K+EE+Y	12.732227736	0.000000000	12.732227736	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	2	1	1	D_ADDR+SH+OL+D_ADDR+AIIN+R	8.489519376	0.000000000	8.489519376	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	YES	1	2	2	D_ADDR+SH+OL+D_ADDR+IIN+R	8.588737521	0.000000000	8.588737521	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	3	3	3	SH+OL+D_ADDR+IIN+R	9.701852558	0.000000000	9.701852558	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	7	4	4	SH+OL+D_ADDR+AIIN+R	9.756513520	0.000000000	9.756513520	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	11	5	5	D_ADDR+SH+OL+IIN+R	10.952214602	0.000000000	10.952214602	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	4	6	6	D_ADDR+SH+OL+DA+IIN+R	11.435283482	0.000000000	11.435283482	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	17	7	7	D_ADDR+SH+OL+AIIN+R	11.899233995	0.000000000	11.899233995	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	36	8	8	D_ADDR+SH+OL+DA+AIR	12.217983263	0.000000000	12.217983263	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	22	9	9	SH+SH+OL+D_ADDR+AIIN+R	12.772935778	0.000000000	12.772935778	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	10	10	10	D_ADDR+OL+D_ADDR+AIIN+R	13.040449590	0.000000000	13.040449590	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	5	11	11	D_ADDR+OL+D_ADDR+IIN+R	13.139939307	0.000000000	13.139939307	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	13	12	12	SH+OL+IIN+R	13.230602889	0.000000000	13.230602889	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	YES	1	2	1	K+CH+O+D_ADDR+Y	5.108438978	1.973460609	3.134978369	2	BASE1[kchod+y=>Y@RIGHT/RIGHT;n=69/72;p=0.952055;r=0.971831;b=1.021265] | BASE2[chody+k=>K@LEFT/LEFT;n=32/34;p=0.915493;r=0.941176;b=0.952195]
kchody	K+CH+O+D_ADDR+Y	NO	2	1	2	K+CH+O+DY	4.523257086	0.000000000	4.523257086	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	5	3	3	K+O+DY	8.167124541	0.000000000	8.167124541	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	16	4	4	K+LOCAL_C+O+DY	8.322766413	0.000000000	8.322766413	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	12	5	5	K+CH+O+Y	8.745320230	0.000000000	8.745320230	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	11	6	6	K+CH+SH+O+DY	9.831789998	0.000000000	9.831789998	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	6	7	7	K+O+D_ADDR+Y	9.909342561	0.000000000	9.909342561	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	17	8	8	K+LOCAL_C+SH+O+DY	10.171405985	0.000000000	10.171405985	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	15	9	9	K+LOCAL_C+O+D_ADDR+Y	10.340364062	0.000000000	10.340364062	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	18	10	10	K+HO+DY	10.502561000	0.000000000	10.502561000	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	14	11	11	K+SH+O+DY	10.541933377	0.000000000	10.541933377	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kchody	K+CH+O+D_ADDR+Y	NO	21	12	12	K+CH+O+D_ADDR+DY	11.104260278	0.000000000	11.104260278	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	2	1	1	K+E+CH+O+DY	5.528580714	0.000000000	5.528580714	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	YES	1	2	2	K+E+CH+O+D_ADDR+Y	6.982641538	0.000000000	6.982641538	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	6	3	3	K+E+LOCAL_C+O+DY	7.571711979	0.000000000	7.571711979	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	8	4	4	K+E+O+DY	9.155887836	0.000000000	9.155887836	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	4	5	5	K+E+CH+O+Y	9.178370179	0.000000000	9.178370179	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	3	6	6	K+E+CH+SH+O+DY	9.255531598	0.000000000	9.255531598	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	7	7	7	K+E+LOCAL_C+SH+O+DY	9.507681107	0.000000000	9.507681107	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	5	8	8	K+E+LOCAL_C+O+D_ADDR+Y	10.080271294	0.000000000	10.080271294	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	10	9	9	K+E+HO+DY	10.297656315	0.000000000	10.297656315	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	13	10	10	K+E+CH+O+D_ADDR+DY	11.332259441	0.000000000	11.332259441	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	11	11	11	K+E+O+D_ADDR+Y	12.083615103	0.000000000	12.083615103	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
kechody	K+E+CH+O+D_ADDR+Y	NO	29	12	12	K+E+LOCAL_C+O+Y	12.103340086	0.000000000	12.103340086	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	1	1	1	K+EE+OL	3.519453544	0.000000000	3.519453544	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	YES	4	2	2	K+EE+O+L	7.713413406	0.000000000	7.713413406	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	3	3	3	K+E+E+OL	9.913400253	0.000000000	9.913400253	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	2	4	4	OL+K+EE	10.011081773	0.000000000	10.011081773	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	8	5	5	K+EE+O+AL	11.207415324	0.000000000	11.207415324	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	5	6	6	OK+EE+L	11.227330882	0.000000000	11.227330882	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	11	7	7	K+SH+EE+OL	11.464049393	0.000000000	11.464049393	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	9	8	8	OK+EE+AL	12.600155680	0.000000000	12.600155680	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	7	9	9	K+EE+O+D_ADDR+L	12.843878931	0.000000000	12.843878931	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	13	10	10	K+SH+EE+O+L	15.004014194	0.000000000	15.004014194	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	10	11	11	K+EE+O+D_ADDR+AL	15.464646832	0.000000000	15.464646832	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keeol	K+EE+O+L	NO	6	12	12	K+E+E+O+L	15.475986803	0.000000000	15.475986803	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	1	1	1	K+E+O+DY	3.829828431	0.000000000	3.829828431	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	YES	2	2	2	K+E+O+D_ADDR+Y	5.389772097	0.000000000	5.389772097	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	4	3	3	K+E+O+Y	7.261457596	0.000000000	7.261457596	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	3	4	4	OK+E+DY	9.717993544	0.000000000	9.717993544	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	5	5	5	O+D_ADDR+Y	10.079014464	0.000000000	10.079014464	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	6	6	6	OK+E+D_ADDR+Y	11.208038537	0.000000000	11.208038537	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
keody	K+E+O+D_ADDR+Y	NO	7	7	7	OK+E+Y	11.377727271	0.000000000	11.377727271	0	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS
