record	at	word	reading	row_status
F83_P1	f83r.6:7	qokeedy	leite Wasser weiter [Ort=Einlass; Bezug=f83r.6:5; Wasser=f83r.5:7; Ziel=Mittelbecken; Lücken=; Benetzungsbeleg=]	recorded
F83_P1	f83r.6:8	lchedy	Mittelbecken	recorded
F83_P1	f83r.6:9	qoky	⟦qoky⟧	recorded
F83_P1	f83r.7:1	solshed	⟦solshed⟧	recorded
F83_P1	f83r.7:2	lsheedy	⟦lsheedy⟧	recorded
F83_P1	f83r.7:3	qeeedy	⟦qeeedy⟧	recorded
F83_P1	f83r.7:4	qoky	⟦qoky⟧	recorded
F83_P1	f83r.7:5	o	⟦o⟧	recorded
F83_P1	f83r.7:6	qol	⟦qol⟧	recorded
F83_P1	f83r.7:7	rsheedy	⟦rsheedy⟧	recorded
F83_P1	f83r.7:8	qokedy	ist benetzt [Ort=Mittelbecken; Bezug=f83r.6:8; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=f83r.6:7]	recorded
F83_P1	f83r.7:9	qoteedy	⟦qoteedy⟧	recorded
F83_P1	f83r.7:10	qoteedy	⟦qoteedy⟧	recorded
F83_P1	f83r.8:1	pchedal	⟦pchedal⟧	recorded
F83_P1	f83r.8:2	otedy	⟦otedy⟧	recorded
F83_P1	f83r.8:3	shecthedchy	⟦shecthedchy⟧	recorded
F83_P1	f83r.8:4	qoky	⟦qoky⟧	recorded
F83_P1	f83r.8:5	chedy	spüle [Ort=Mittelbecken; Bezug=f83r.6:8; Wasser=f83r.5:7; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P1	f83r.8:6	chary	⟦chary⟧	recorded
F83_P2	f83r.9:1	pchor	⟦pchor⟧	recorded
F83_P2	f83r.9:2	checphedy	⟦checphedy⟧	recorded
F83_P2	f83r.9:3	qokedy	ist benetzt [Ort=?; Bezug=; Wasser=; Ziel=—; Lücken=site; Benetzungsbeleg=]	recorded
F83_P2	f83r.9:4	lsheedy	⟦lsheedy⟧	recorded
F83_P2	f83r.9:5	qokchdy	⟦qokchdy⟧	recorded
F83_P2	f83r.9:6	r	⟦r⟧	recorded
F83_P2	f83r.9:7	shedkedy	⟦shedkedy⟧	recorded
F83_P2	f83r.9:8	qopshdy	⟦qopshdy⟧	recorded
F83_P2	f83r.9:9	qopy	⟦qopy⟧	recorded
F83_P2	f83r.10:1	olkeey	⟦olkeey⟧	recorded
F83_P2	f83r.10:2	rchs	⟦rchs⟧	recorded
F83_P2	f83r.10:3	cheeb	⟦cheeb⟧	recorded
F83_P2	f83r.10:4	ols	⟦ols⟧	recorded
F83_P2	f83r.10:5	aiin	⟦aiin⟧	recorded
F83_P2	f83r.10:6	skal	⟦skal⟧	recorded
F83_P2	f83r.10:7	dain	⟦dain⟧	recorded
F83_P2	f83r.10:8	cthal	⟦cthal⟧	recorded
F83_P2	f83r.10:9	s	⟦s⟧	recorded
F83_P2	f83r.10:10	aiin	⟦aiin⟧	recorded
F83_P2	f83r.10:11	chky	⟦chky⟧	recorded
F83_P2	f83r.10:12	lal	⟦lal⟧	recorded
F83_P2	f83r.10:13	sam	⟦sam⟧	recorded
F83_P2	f83r.11:1	sor	⟦sor⟧	recorded
F83_P2	f83r.11:2	shedy	Auslass	recorded
F83_P2	f83r.11:3	qokaiin	Einlass	recorded
F83_P2	f83r.11:4	chkain	⟦chkain⟧	recorded
F83_P2	f83r.11:5	shcthey	⟦shcthey⟧	recorded
F83_P2	f83r.11:6	qokedy	ist benetzt [Ort=Einlass; Bezug=f83r.11:3; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P2	f83r.11:7	okair	⟦okair⟧	recorded
F83_P2	f83r.11:8	sheedy	⟦sheedy⟧	recorded
F83_P2	f83r.11:9	lchedy	Mittelbecken	recorded
F83_P2	f83r.11:10	lo	⟦lo⟧	recorded
F83_P2	f83r.12:1	qockhol	⟦qockhol⟧	recorded
F83_P2	f83r.12:2	sheckhy	⟦sheckhy⟧	recorded
F83_P2	f83r.12:3	otal	⟦otal⟧	recorded
F83_P2	f83r.12:4	qokeal	⟦qokeal⟧	recorded
F83_P2	f83r.12:5	sheckhdy	⟦sheckhdy⟧	recorded
F83_P2	f83r.12:6	al	⟦al⟧	recorded
F83_P2	f83r.12:7	okedy	⟦okedy⟧	recorded
F83_P2	f83r.12:8	qokedy	ist benetzt [Ort=Mittelbecken; Bezug=f83r.11:9; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P2	f83r.12:9	qokal	⟦qokal⟧	recorded
F83_P2	f83r.13:1	salcheol	⟦salcheol⟧	recorded
F83_P2	f83r.13:2	tar	⟦tar⟧	recorded
F83_P2	f83r.13:3	shedy	Auslass	recorded
F83_P2	f83r.13:4	s	⟦s⟧	recorded
F83_P2	f83r.13:5	altedy	⟦altedy⟧	recorded
F83_P2	f83r.13:6	sair	⟦sair⟧	recorded
F83_P2	f83r.13:7	qokedy	ist benetzt [Ort=Auslass; Bezug=f83r.13:3; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P2	f83r.13:8	qedy	⟦qedy⟧	recorded
F83_P2	f83r.13:9	lchcphedy	⟦lchcphedy⟧	recorded
F83_P2	f83r.13:10	ldar	⟦ldar⟧	recorded
F83_P2	f83r.14:1	qokchedy	⟦qokchedy⟧	recorded
F83_P2	f83r.14:2	qokeedy	leite Wasser weiter [Ort=Auslass; Bezug=f83r.13:3; Wasser=; Ziel=Auslass; Lücken=water; Benetzungsbeleg=]	recorded
F83_P2	f83r.14:3	shedy	Auslass	recorded
F83_P2	f83r.14:4	qokshedy	⟦qokshedy⟧	recorded
F83_P2	f83r.14:5	dal	⟦dal⟧	recorded
F83_P2	f83r.14:6	lchedy	Mittelbecken	recorded
F83_P2	f83r.14:7	qokaiin	Einlass	recorded
F83_P2	f83r.14:8	shcthy	⟦shcthy⟧	recorded
F83_P2	f83r.14:9	dal	⟦dal⟧	recorded
F83_P2	f83r.14:10	sy	⟦sy⟧	recorded
F83_P2	f83r.15:1	saiin	⟦saiin⟧	recorded
F83_P2	f83r.15:2	shedal	⟦shedal⟧	recorded
F83_P2	f83r.15:3	shecthy	⟦shecthy⟧	recorded
F83_P2	f83r.15:4	chey	⟦chey⟧	recorded
F83_P2	f83r.15:5	tal	⟦tal⟧	recorded
F83_P2	f83r.15:6	shcthy	⟦shcthy⟧	recorded
F83_P2	f83r.15:7	dalchdy	⟦dalchdy⟧	recorded
F83_P2	f83r.15:8	qotchedy	⟦qotchedy⟧	recorded
F83_P2	f83r.15:9	lchedy	Mittelbecken	recorded
F83_P2	f83r.16:1	tchedy	⟦tchedy⟧	recorded
F83_P2	f83r.16:2	qokchdy	⟦qokchdy⟧	recorded
F83_P2	f83r.16:3	cheedar	⟦cheedar⟧	recorded
F83_P2	f83r.16:4	chldaiin	⟦chldaiin⟧	recorded
F83_P2	f83r.16:5	chedy	spüle [Ort=Mittelbecken; Bezug=f83r.15:9; Wasser=; Ziel=—; Lücken=water; Benetzungsbeleg=]	recorded
F83_P2	f83r.16:6	qokain	⟦qokain⟧	recorded
F83_P2	f83r.16:7	checthy	⟦checthy⟧	recorded
F83_P2	f83r.16:8	chealror	⟦chealror⟧	recorded
F83_P2	f83r.17:1	dcheokedy	⟦dcheokedy⟧	recorded
F83_P2	f83r.17:2	lkeed	⟦lkeed⟧	recorded
F83_P2	f83r.17:3	shckhey	⟦shckhey⟧	recorded
F83_P2	f83r.17:4	ytaiin	⟦ytaiin⟧	recorded
F83_P2	f83r.17:5	shechy	⟦shechy⟧	recorded
F83_P2	f83r.17:6	schety	⟦schety⟧	recorded
F83_P3	f83r.18:1	pdalshdy	⟦pdalshdy⟧	recorded
F83_P3	f83r.18:2	shocphedy	⟦shocphedy⟧	recorded
F83_P3	f83r.18:3	otor	⟦otor⟧	recorded
F83_P3	f83r.18:4	shedy	Auslass	recorded
F83_P3	f83r.18:5	opshedy	⟦opshedy⟧	recorded
F83_P3	f83r.18:6	otshdy	⟦otshdy⟧	recorded
F83_P3	f83r.18:7	qokedol	⟦qokedol⟧	recorded
F83_P3	f83r.18:8	shdy	⟦shdy⟧	recorded
F83_P3	f83r.18:9	soldy	⟦soldy⟧	recorded
F83_P3	f83r.19:1	sar	⟦sar⟧	recorded
F83_P3	f83r.19:2	shedaiin	⟦shedaiin⟧	recorded
F83_P3	f83r.19:3	ockhey	⟦ockhey⟧	recorded
F83_P3	f83r.19:4	sain	⟦sain⟧	recorded
F83_P3	f83r.19:5	ched	⟦ched⟧	recorded
F83_P3	f83r.19:6	shedy	Auslass	recorded
F83_P3	f83r.19:7	qetal	⟦qetal⟧	recorded
F83_P3	f83r.19:8	dal	⟦dal⟧	recorded
F83_P3	f83r.19:9	shedy	Auslass	recorded
F83_P3	f83r.19:10	shey	⟦shey⟧	recorded
F83_P3	f83r.19:11	lchedy	Mittelbecken	recorded
F83_P3	f83r.20:1	solkeedy	⟦solkeedy⟧	recorded
F83_P3	f83r.20:2	qoteedy	⟦qoteedy⟧	recorded
F83_P3	f83r.20:3	qokeey	Wasser	recorded
F83_P3	f83r.20:4	qokedy	ist benetzt [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.20:5	sol	⟦sol⟧	recorded
F83_P3	f83r.20:6	cheeety	⟦cheeety⟧	recorded
F83_P3	f83r.20:7	qokedy	ist benetzt [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.20:8	qoky	⟦qoky⟧	recorded
F83_P3	f83r.20:9	saiin	⟦saiin⟧	recorded
F83_P3	f83r.21:1	solkeedy	⟦solkeedy⟧	recorded
F83_P3	f83r.21:2	qokedy	ist benetzt [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.21:3	otedy	⟦otedy⟧	recorded
F83_P3	f83r.21:4	sol	⟦sol⟧	recorded
F83_P3	f83r.21:5	chedy	spüle [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=f83r.20:3; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.21:6	lkedy	⟦lkedy⟧	recorded
F83_P3	f83r.21:7	qokchedy	⟦qokchedy⟧	recorded
F83_P3	f83r.21:8	qokedy	ist benetzt [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=f83r.21:5]	recorded
F83_P3	f83r.21:9	chckhdy	⟦chckhdy⟧	recorded
F83_P3	f83r.21:10	sar	⟦sar⟧	recorded
F83_P3	f83r.22:1	schedair	⟦schedair⟧	recorded
F83_P3	f83r.22:2	otchedy	⟦otchedy⟧	recorded
F83_P3	f83r.22:3	qokeedy	leite Wasser weiter [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=f83r.20:3; Ziel=—; Lücken=target; Benetzungsbeleg=]	recorded
F83_P3	f83r.22:4	chedain	⟦chedain⟧	recorded
F83_P3	f83r.22:5	chedy	spüle [Ort=Mittelbecken; Bezug=f83r.19:11; Wasser=f83r.20:3; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.22:6	qotedaiin	⟦qotedaiin⟧	recorded
F83_P3	f83r.22:7	otaiin	⟦otaiin⟧	recorded
F83_P3	f83r.22:8	otedy	⟦otedy⟧	recorded
F83_P3	f83r.22:9	ldy	⟦ldy⟧	recorded
F83_P3	f83r.23:1	tchedy	⟦tchedy⟧	recorded
F83_P3	f83r.23:2	qotedy	⟦qotedy⟧	recorded
F83_P3	f83r.23:3	qokal	⟦qokal⟧	recorded
F83_P3	f83r.23:4	shedy	Auslass	recorded
F83_P3	f83r.23:5	qokedy	ist benetzt [Ort=Auslass; Bezug=f83r.23:4; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.23:6	shecthedy	⟦shecthedy⟧	recorded
F83_P3	f83r.23:7	shecthy	⟦shecthy⟧	recorded
F83_P3	f83r.23:8	otor	⟦otor⟧	recorded
F83_P3	f83r.23:9	chedy	spüle [Ort=Auslass; Bezug=f83r.23:4; Wasser=f83r.20:3; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P3	f83r.24:1	soiiin	⟦soiiin⟧	recorded
F83_P3	f83r.24:2	checthy	⟦checthy⟧	recorded
F83_P3	f83r.24:3	chety	⟦chety⟧	recorded
F83_P3	f83r.24:4	otaiin	⟦otaiin⟧	recorded
F83_P3	f83r.24:5	olsaly	⟦olsaly⟧	recorded
F83_P3	f83r.24:6	shedy	Auslass	recorded
F83_P4	f83r.25:1	qokeedy	leite Wasser weiter [Ort=?; Bezug=; Wasser=; Ziel=—; Lücken=site,water,target; Benetzungsbeleg=]	recorded
F83_P4	f83r.25:2	qolchey	⟦qolchey⟧	recorded
F83_P4	f83r.25:3	qokeey	Wasser	recorded
F83_P4	f83r.25:4	qokedy	ist benetzt [Ort=?; Bezug=; Wasser=; Ziel=—; Lücken=site; Benetzungsbeleg=]	recorded
F83_P4	f83r.25:5	chedy	spüle [Ort=?; Bezug=; Wasser=f83r.25:3; Ziel=—; Lücken=site; Benetzungsbeleg=]	recorded
F83_P4	f83r.25:6	otal	⟦otal⟧	recorded
F83_P4	f83r.26:1	otchey	⟦otchey⟧	recorded
F83_P4	f83r.26:2	qokeey	Wasser	recorded
F83_P4	f83r.26:3	qoky	⟦qoky⟧	recorded
F83_P4	f83r.26:4	tol	⟦tol⟧	recorded
F83_P4	f83r.26:5	shedy	Auslass	recorded
F83_P4	f83r.26:6	qokylddy	⟦qokylddy⟧	recorded
F83_P4	f83r.27:1	dain	⟦dain⟧	recorded
F83_P4	f83r.27:2	chedy	spüle [Ort=Auslass; Bezug=f83r.26:5; Wasser=f83r.26:2; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P4	f83r.27:3	qokeedy	leite Wasser weiter [Ort=Auslass; Bezug=f83r.26:5; Wasser=f83r.26:2; Ziel=—; Lücken=target; Benetzungsbeleg=]	recorded
F83_P4	f83r.27:4	shckhedy	⟦shckhedy⟧	recorded
F83_P4	f83r.27:5	shckhedy	⟦shckhedy⟧	recorded
F83_P4	f83r.28:1	saiin	⟦saiin⟧	recorded
F83_P4	f83r.28:2	cheeky	⟦cheeky⟧	recorded
F83_P4	f83r.28:3	sheey	⟦sheey⟧	recorded
F83_P4	f83r.28:4	qokedy	ist benetzt [Ort=Auslass; Bezug=f83r.26:5; Wasser=; Ziel=—; Lücken=; Benetzungsbeleg=f83r.27:2]	recorded
F83_P4	f83r.28:5	shedy	Auslass	recorded
F83_P4	f83r.28:6	oldy	⟦oldy⟧	recorded
F83_P4	f83r.29:1	salchedy	⟦salchedy⟧	recorded
F83_P4	f83r.29:2	cheey	⟦cheey⟧	recorded
F83_P4	f83r.29:3	qody	⟦qody⟧	recorded
F83_P4	f83r.29:4	kesd	⟦kesd⟧	recorded
F83_P4	f83r.29:5	oldy	⟦oldy⟧	recorded
F83_P4	f83r.30:1	s	⟦s⟧	recorded
F83_P4	f83r.30:2	okeedy	⟦okeedy⟧	recorded
F83_P4	f83r.30:3	qokeedy	leite Wasser weiter [Ort=Auslass; Bezug=f83r.28:5; Wasser=f83r.26:2; Ziel=—; Lücken=target; Benetzungsbeleg=]	recorded
F83_P4	f83r.30:4	qoky	⟦qoky⟧	recorded
F83_P4	f83r.30:5	saii	⟦saii⟧	recorded
F83_P5	f83r.31:1	techedy	⟦techedy⟧	recorded
F83_P5	f83r.31:2	qotchedy	⟦qotchedy⟧	recorded
F83_P5	f83r.31:3	okeedy	⟦okeedy⟧	recorded
F83_P5	f83r.31:4	ldy	⟦ldy⟧	recorded
F83_P5	f83r.32:1	cheol	⟦cheol⟧	recorded
F83_P5	f83r.32:2	qokchedy	⟦qokchedy⟧	recorded
F83_P5	f83r.32:3	lchedy	Mittelbecken	recorded
F83_P5	f83r.32:4	qokey	⟦qokey⟧	recorded
F83_P5	f83r.33:1	sy	⟦sy⟧	recorded
F83_P5	f83r.33:2	s	⟦s⟧	recorded
F83_P5	f83r.33:3	aiin	⟦aiin⟧	recorded
F83_P5	f83r.33:4	sheekchy	⟦sheekchy⟧	recorded
F83_P5	f83r.33:5	qokey	⟦qokey⟧	recorded
F83_P5	f83r.33:6	sain	⟦sain⟧	recorded
F83_P5	f83r.34:1	shky	⟦shky⟧	recorded
F83_P5	f83r.34:2	lchedy	Mittelbecken	recorded
F83_P5	f83r.34:3	dolshed	⟦dolshed⟧	recorded
F83_P5	f83r.34:4	qokchy	⟦qokchy⟧	recorded
F83_P5	f83r.35:1	saiin	⟦saiin⟧	recorded
F83_P5	f83r.35:2	cheky	⟦cheky⟧	recorded
F83_P5	f83r.35:3	okeeol	⟦okeeol⟧	recorded
F83_P5	f83r.35:4	okain	⟦okain⟧	recorded
F83_P5	f83r.35:5	chdy	⟦chdy⟧	recorded
F83_P5	f83r.36:1	sor	⟦sor⟧	recorded
F83_P5	f83r.36:2	aiin	⟦aiin⟧	recorded
F83_P5	f83r.36:3	shy	⟦shy⟧	recorded
F83_P5	f83r.36:4	shey	⟦shey⟧	recorded
F83_P5	f83r.36:5	lshedy	⟦lshedy⟧	recorded
F83_P5	f83r.36:6	qoky	⟦qoky⟧	recorded
F83_P5	f83r.37:1	sol	⟦sol⟧	recorded
F83_P5	f83r.37:2	lkedy	⟦lkedy⟧	recorded
F83_P5	f83r.37:3	lchedy	Mittelbecken	recorded
F83_P5	f83r.37:4	qokol	⟦qokol⟧	recorded
F83_P5	f83r.37:5	shedy	Auslass	recorded
F83_P5	f83r.38:1	or	⟦or⟧	recorded
F83_P5	f83r.38:2	chey	⟦chey⟧	recorded
F83_P5	f83r.38:3	qockhey	⟦qockhey⟧	recorded
F83_P5	f83r.38:4	dairydy	⟦dairydy⟧	recorded
F83_P5	f83r.39:1	qokain	⟦qokain⟧	recorded
F83_P5	f83r.39:2	shey	⟦shey⟧	recorded
F83_P5	f83r.39:3	kain	⟦kain⟧	recorded
F83_P5	f83r.39:4	chckhal	⟦chckhal⟧	recorded
F83_P5	f83r.40:1	solchedy	⟦solchedy⟧	recorded
F83_P5	f83r.40:2	olchedy	⟦olchedy⟧	recorded
F83_P5	f83r.40:3	chedaiin	⟦chedaiin⟧	recorded
F83_P5	f83r.41:1	solkey	⟦solkey⟧	recorded
F83_P5	f83r.41:2	lchedy	Mittelbecken	recorded
F83_P5	f83r.41:3	qolkain	⟦qolkain⟧	recorded
F83_P5	f83r.41:4	dal	⟦dal⟧	recorded
F83_P5	f83r.42:1	sol	⟦sol⟧	recorded
F83_P5	f83r.42:2	ol	⟦ol⟧	recorded
F83_P5	f83r.42:3	chcthdy	⟦chcthdy⟧	recorded
F83_P5	f83r.42:4	l	⟦l⟧	recorded
F83_P5	f83r.42:5	chedy	spüle [Ort=Mittelbecken; Bezug=f83r.41:2; Wasser=f83r.26:2; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P5	f83r.42:6	lchdy	⟦lchdy⟧	recorded
F83_P5	f83r.43:1	daiin	⟦daiin⟧	recorded
F83_P5	f83r.43:2	sheol	⟦sheol⟧	recorded
F83_P5	f83r.43:3	chedy	spüle [Ort=Mittelbecken; Bezug=f83r.41:2; Wasser=f83r.26:2; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_P5	f83r.43:4	qotal	⟦qotal⟧	recorded
F83_P5	f83r.43:5	sar	⟦sar⟧	recorded
F83_P5	f83r.44:1	skar	⟦skar⟧	recorded
F83_P5	f83r.44:2	shedy	Auslass	recorded
F83_Q1	f83r.47:1	otchdy	⟦otchdy⟧	recorded
F83_Q1	f83r.47:2	qokchdy	⟦qokchdy⟧	recorded
F83_Q1	f83r.47:3	shedal	⟦shedal⟧	recorded
F83_Q1	f83r.48:1	dal	⟦dal⟧	recorded
F83_Q1	f83r.48:2	cheol	⟦cheol⟧	recorded
F83_Q1	f83r.48:3	lol	⟦lol⟧	recorded
F83_Q1	f83r.48:4	chdal	⟦chdal⟧	recorded
F83_Q1	f83r.48:5	aiin	⟦aiin⟧	recorded
F83_Q1	f83r.49:1	sol	⟦sol⟧	recorded
F83_Q1	f83r.49:2	daiiin	⟦daiiin⟧	recorded
F83_Q1	f83r.49:3	chedy	spüle [Ort=Auslass; Bezug=f83r.44:2; Wasser=f83r.26:2; Ziel=—; Lücken=; Benetzungsbeleg=]	recorded
F83_Q2	f83r.52:1	solkeey	⟦solkeey⟧	recorded
F83_Q2	f83r.52:2	qekey	⟦qekey⟧	recorded
F83_Q2	f83r.52:3	raly	⟦raly⟧	recorded
F83_Q2	f83r.52:4	ol	⟦ol⟧	recorded
F83_Q2	f83r.53:1	solchkal	⟦solchkal⟧	recorded
F83_Q2	f83r.53:2	cheol	⟦cheol⟧	recorded
F83_Q2	f83r.53:3	qotar	⟦qotar⟧	recorded
F83_Q2	f83r.53:4	ol	⟦ol⟧	recorded
F83_Q2	f83r.54:1	daiin	⟦daiin⟧	recorded
F83_Q2	f83r.54:2	ol	⟦ol⟧	recorded
F83_Q2	f83r.54:3	dain	⟦dain⟧	recorded
F83_Q2	f83r.54:4	chey	⟦chey⟧	recorded
F83_Q2	f83r.54:5	ldalor	⟦ldalor⟧	recorded
F83_Q2	f83r.55:1	sol	⟦sol⟧	recorded
F83_Q2	f83r.55:2	rtain	⟦rtain⟧	recorded
F83_Q2	f83r.55:3	cthal	⟦cthal⟧	recorded
