event_id	statement_id	event_in_statement	record	page	locus	owner_code	concrete_owner_de	owner_reset	active_before_de	active_after_de	register_habit	joint_tuple_id	component_parse	body_surface	observed_surface	renderer_mode	habit_applied	procedure_tokens	automaton_before	automaton_after	forward_scribe_instruction_de	backward_reader_instruction_de	roundtrip_card
E011	H1-S002	1	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	9ad66e67803a12e745de	OK+Y	okchy	qokchy	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	START	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte 9ad66e67803a12e745de setzen und qokchy schreiben.	qokchy an dieser Stelle als Karte 9ad66e67803a12e745de lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E012	H1-S002	2	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	e8a6105b5c3a6220b440	OT+CH+OL	otchol	qotchol	RULE	NO	SOURCE_DRAW	WORK	AFTER_SOURCE	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB SOURCE_DRAW als Karte e8a6105b5c3a6220b440 setzen und qotchol schreiben.	qotchol an dieser Stelle als Karte e8a6105b5c3a6220b440 lesen; SOURCE_DRAW ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E013	H1-S002	3	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	dcda95c81a5460feb191	OL	ol	chol	RULE	YES	CONTINUE_USE	AFTER_SOURCE	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und chol schreiben.	chol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E014	H1-S002	4	H1	f10r	f10r.5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	e0b630cb1b5df5e7105b	CTH+Y	cthy	cthy	RULE	NO	HOLD_STATE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB HOLD_STATE als Karte e0b630cb1b5df5e7105b setzen und cthy schreiben.	cthy an dieser Stelle als Karte e0b630cb1b5df5e7105b lesen; HOLD_STATE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E015	H2-S001	1	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	YES	Material dieser Pflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	7249edc4df3419c26999	Y+CH+E+OR	ycheor	ycheor	RULE	NO	SOURCE_DRAW	START	AFTER_SOURCE	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB SOURCE_DRAW als Karte 7249edc4df3419c26999 setzen und ycheor schreiben.	ycheor an dieser Stelle als Karte 7249edc4df3419c26999 lesen; SOURCE_DRAW ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E016	H2-S001	2	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	e0b630cb1b5df5e7105b	CTH+Y	cthy	cthy	RULE	NO	HOLD_STATE	AFTER_SOURCE	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB HOLD_STATE als Karte e0b630cb1b5df5e7105b setzen und cthy schreiben.	cthy an dieser Stelle als Karte e0b630cb1b5df5e7105b lesen; HOLD_STATE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E017	H2-S001	3	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	7a4bb8136330ee4e6e56	OR	or	chor	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte 7a4bb8136330ee4e6e56 setzen und chor schreiben.	chor an dieser Stelle als Karte 7a4bb8136330ee4e6e56 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E018	H2-S001	4	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	f3c23f42baf625639e1e	CTH+AIIN	cthaiin	cthaiin	RULE	NO	METER_CHECK	WORK	AFTER_METER	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB METER_CHECK als Karte f3c23f42baf625639e1e setzen und cthaiin schreiben.	cthaiin an dieser Stelle als Karte f3c23f42baf625639e1e lesen; METER_CHECK ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E019	H2-S001	5	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	af816c04e65874a0f2fa	O+CTH+OL+Y	octholy	qoctholy	RULE	NO	CONTINUE_USE	AFTER_METER	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB CONTINUE_USE als Karte af816c04e65874a0f2fa setzen und qoctholy schreiben.	qoctholy an dieser Stelle als Karte af816c04e65874a0f2fa lesen; CONTINUE_USE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E020	H2-S001	6	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	b921a237be883a820352	Y	y	dy	COPY_LOCAL_ALLOGRAPH	YES	MOVE_PASS	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB MOVE_PASS als Karte b921a237be883a820352 setzen und dy schreiben.	dy an dieser Stelle als Karte b921a237be883a820352 lesen; MOVE_PASS ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E021	H2-S001	7	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	b921a237be883a820352	Y	y	chy	RULE	YES	CONTINUE_USE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB CONTINUE_USE als Karte b921a237be883a820352 setzen und chy schreiben.	chy an dieser Stelle als Karte b921a237be883a820352 lesen; CONTINUE_USE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E022	H2-S001	8	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	2f1c5e56e8f0ff459065	AIIN	aiin	taiin	COPY_LOCAL_ALLOGRAPH	NO	METER_CHECK	WORK	AFTER_METER	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und taiin schreiben.	taiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E023	H2-S001	9	H2	f10r	f10r.6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	b921a237be883a820352	Y	y	shy	COPY_LOCAL_ALLOGRAPH	NO	TARGET_HANDOFF	AFTER_METER	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB TARGET_HANDOFF als Karte b921a237be883a820352 setzen und shy schreiben.	shy an dieser Stelle als Karte b921a237be883a820352 lesen; TARGET_HANDOFF ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E024	H2-S002	1	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	10488b911aae52b3b334	OT+CH+OR	otchor	qotchor	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	START	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte 10488b911aae52b3b334 setzen und qotchor schreiben.	qotchor an dieser Stelle als Karte 10488b911aae52b3b334 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E025	H2-S002	2	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	7a4bb8136330ee4e6e56	OR	or	chor	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte 7a4bb8136330ee4e6e56 setzen und chor schreiben.	chor an dieser Stelle als Karte 7a4bb8136330ee4e6e56 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E026	H2-S002	3	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	497cbd9c7401810ff56b	OT+OL	otol	otol	RULE	NO	CONTINUE_USE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB CONTINUE_USE als Karte 497cbd9c7401810ff56b setzen und otol schreiben.	otol an dieser Stelle als Karte 497cbd9c7401810ff56b lesen; CONTINUE_USE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E027	H2-S002	4	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	dcda95c81a5460feb191	OL	ol	chol	RULE	YES	CONTINUE_USE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und chol schreiben.	chol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E028	H2-S002	5	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	dec401773c1f0347793d	OL+OR	olor	cholor	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte dec401773c1f0347793d setzen und cholor schreiben.	cholor an dieser Stelle als Karte dec401773c1f0347793d lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E029	H2-S002	6	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	dcda95c81a5460feb191	OL	ol	chol	RULE	YES	CONTINUE_USE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB CONTINUE_USE als Karte dcda95c81a5460feb191 setzen und chol schreiben.	chol an dieser Stelle als Karte dcda95c81a5460feb191 lesen; CONTINUE_USE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E030	H2-S002	7	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	2f1c5e56e8f0ff459065	AIIN	aiin	daiin	RULE	NO	METER_CHECK	WORK	AFTER_METER	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und daiin schreiben.	daiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E031	H2-S002	8	H2	f10r	f10r.8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	4d4559019a961b834aa1	AR	ar	dar	COPY_LOCAL_ALLOGRAPH	NO	SOURCE_DRAW	AFTER_METER	AFTER_SOURCE	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB SOURCE_DRAW als Karte 4d4559019a961b834aa1 setzen und dar schreiben.	dar an dieser Stelle als Karte 4d4559019a961b834aa1 lesen; SOURCE_DRAW ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E032	H2-S003	1	H2	f10r	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	27d97af8c96eb056c2e6	O+Y+K+OR	oykchor	oykchor	RULE	NO	ACTIVATE_CHARGE	START	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte 27d97af8c96eb056c2e6 setzen und oykchor schreiben.	oykchor an dieser Stelle als Karte 27d97af8c96eb056c2e6 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
E033	H2-S003	2	H2	f10r	f10r.9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	HERBAL_OPEN_ARTICLE_CHAIN	7a4bb8136330ee4e6e56	OR	or	shor	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	WORK	WORK	Bei WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB ACTIVATE_CHARGE als Karte 7a4bb8136330ee4e6e56 setzen und shor schreiben.	shor an dieser Stelle als Karte 7a4bb8136330ee4e6e56 lesen; ACTIVATE_CHARGE ausführen; Besitzer WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB beibehalten.	YES
