namespaced_review_id	source_layer	native_review_id	target_key	statement_id	physical_page	review_class	selected_clause_de	workshop_reading_or_reason_de	retained_rival_de	decision_de	typing_card_id	reference_scope_card_id
GDT596:W11	GDT596_SH_OBJECT_PHRASEBOOK	W11	G407-E2778	G407-S401	f81r	STYLE_SCOPE_ONLY	Halte den Stationsansatz und die Anwendungsportion im Bad auf Grad II und über den Stationskontakt oder die Leitung	Halte den Stationsansatz mitsamt der Anwendungsportion über Kontakt/Leitung im Bad auf Grad II.	NONE	KEEP_CURRENT_OBJECT__USE_FLUENT_SCOPE	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT596:W12	GDT596_SH_OBJECT_PHRASEBOOK	W12	G407-E2934	G407-S443	f81v	STYLE_SCOPE_ONLY	Halte den Stationsansatz im Bad in Anwendungsform, auf Grad I, in Feinform, an der Stations-Hauptstelle und über den Stationskontakt oder die Leitung	Halte den Stationsansatz in feiner Anwendungsform an der Hauptstelle über Kontakt/Leitung im Bad auf Grad I.	NONE	KEEP_CURRENT_OBJECT__USE_FLUENT_SCOPE	T02_BLOCKER_STATION	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT596:W13	GDT596_SH_OBJECT_PHRASEBOOK	W13	G407-E2988	G407-S449	f81v	STYLE_SCOPE_ONLY	Halte dieselbe Becken- oder Körpereinheit im Bad auf Grad I	Halte dieselbe Einheit im Bad auf Grad I; Nebenkanal: Becken-/Körpereinheit.	NONE	KEEP_CURRENT_OBJECT__USE_FLUENT_SCOPE	T03_BOUND_TYPED_REFERENCE	Q01_LEFT_ANAPHORIC
GDT596:W14	GDT596_SH_OBJECT_PHRASEBOOK	W14	G407-E3020	G407-S458	f81v	STYLE_SCOPE_ONLY	Halte den Stationsansatz im Bad auf Grad I, an der Stations-Hauptstelle, an der Stations-Nebenstelle, an der Stations-Arbeitsstelle und entlang des Stationswegs oder Kanals	Halte den Stationsansatz entlang des Wegs zwischen Haupt-, Neben- und Arbeitsstelle im Bad auf Grad I.	NONE	KEEP_CURRENT_OBJECT__USE_FLUENT_SCOPE	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT596:W15	GDT596_SH_OBJECT_PHRASEBOOK	W15	G407-E3177	G407-S495	f82r	STYLE_SCOPE_ONLY	Halte den Stationsansatz im Bad in Anwendungsform, auf Grad II, als neuer Bad- oder Stationsansatz und an der Stations-Arbeitsstelle	Halte den Stationsansatz in Anwendungsform als neuen Bad-/Stationsansatz an der Arbeitsstelle im Bad auf Grad II.	NONE	KEEP_CURRENT_OBJECT__USE_FLUENT_SCOPE	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT596:W16	GDT596_SH_OBJECT_PHRASEBOOK	W16	G407-E3512	G407-S572	f83r	STYLE_SCOPE_ONLY	Halte den Stationsansatz im Bad auf Grad II, auf Grad III, als neuer Bad- oder Stationsansatz, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	Halte den Stationsansatz an der Arbeitsstelle über Kontakt/Leitung im Bad: zunächst Grad II, anschließend als neuen Bad-/Stationsansatz Grad III.	NONE	KEEP_CURRENT_OBJECT__USE_FLUENT_SCOPE	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT596:W17	GDT596_SH_OBJECT_PHRASEBOOK	W17	G407-E2863	G407-S426	f81r	OBJECT_RIVAL	Halte den Stationsansatz im Bad auf Grad I	Halte den Stationsansatz im Bad auf Grad I; lass ab und wende denselben Ansatz an.	Halte den Körper im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_OBJECT_RIVAL	T03_BOUND_TYPED_REFERENCE	Q02_RIGHT_OR_TIE_DEFINITE
GDT596:W18	GDT596_SH_OBJECT_PHRASEBOOK	W18	G407-E2952	G407-S446	f81v	OBJECT_RIVAL	Halte den Stationsansatz im Bad auf Grad I	Halte den Stationsansatz im Bad auf Grad I; führe denselben anschließend weiter.	Halte dieselbe Anwendungsportion im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_OBJECT_RIVAL	T03_BOUND_TYPED_REFERENCE	Q02_RIGHT_OR_TIE_DEFINITE
GDT596:W19	GDT596_SH_OBJECT_PHRASEBOOK	W19	G407-E3224	G407-S502	f82r	OBJECT_RIVAL	Halte den Körper im Bad auf Grad I	Nach der Ansatzbehandlung: Halte den Körper im Bad auf Grad I.	Halte denselben Stationsansatz im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_OBJECT_RIVAL	T05_BODY_FIRST_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT596:W20	GDT596_SH_OBJECT_PHRASEBOOK	W20	G407-E3523	G407-S576	f83r	BINDING_MECHANISM_RIVAL	Halte den Stationsansatz im Bad auf Grad I	Halte den Stationsansatz im Bad auf Grad I; lass ab, reguliere die Stationsbedingung und behandle denselben Ansatz.	Halte den Körper im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_BINDING_AND_OBJECT_RIVAL	T03_BOUND_TYPED_REFERENCE	Q02_RIGHT_OR_TIE_DEFINITE
GDT596:W21	GDT596_SH_OBJECT_PHRASEBOOK	W21	G407-E3533	G407-S579	f83r	OBJECT_RIVAL	Halte den Stationsansatz im Bad auf Grad I	Halte den Stationsansatz im Bad auf Grad I; führe denselben auf Grad I an die Arbeitsstelle.	Halte den Körper im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_OBJECT_RIVAL	T03_BOUND_TYPED_REFERENCE	Q02_RIGHT_OR_TIE_DEFINITE
GDT596:W22	GDT596_SH_OBJECT_PHRASEBOOK	W22	G407-E3563	G407-S583	f83r	OBJECT_RIVAL	Halte den Stationsansatz im Bad auf Grad I	Halte den Stationsansatz im Bad auf Grad I; lass ab und führe denselben an Arbeits-/Zielstelle zu.	Halte den Körper im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_OBJECT_RIVAL	T03_BOUND_TYPED_REFERENCE	Q02_RIGHT_OR_TIE_DEFINITE
GDT596:W23	GDT596_SH_OBJECT_PHRASEBOOK	W23	G407-E3664	G407-S616	f83r	OBJECT_RIVAL	Halte den Stationsansatz im Bad auf Grad I	Halte den Stationsansatz im Bad auf Grad I; lass ab, temperiere denselben und halte ihn erneut auf Grad I.	Halte den Körper im Bad auf Grad I.	KEEP_CURRENT_DEFAULT__RETAIN_OBJECT_RIVAL	T03_BOUND_TYPED_REFERENCE	Q02_RIGHT_OR_TIE_DEFINITE
GDT597:W01	GDT597_NONSH_OBJECT_PHRASEBOOK	W01	ACTION:G407-E1628@1:S	G407-S119	f75r	OBJECT_RIVAL	Wähle den Körper aus	Der rechte Körper gehört zum selben Ereignis und ist näher als der ältere Stationsansatz.	älterer Stationsansatz E1626	RIGHT_BODY_WINS	T03_BOUND_COMPATIBLE_REFERENCE	Q02_RIGHT_SAME_EVENT_DEFINITE
GDT597:W02	GDT597_NONSH_OBJECT_PHRASEBOOK	W02	ACTION:G407-E2585@3:T	G407-S370	f77r	SCOPE_BLOCKER	Temperiere den Stationsansatz auf der Anwendungsstufe, auf Grad I und als neuer Bad- oder Stationsansatz	Die sichtbare Neuansatzformulierung beendet die ältere Körperreferenz.	NONE	DEFAULT_STATION_AFTER_NEW_BATCH_MARKER	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT597:W03	GDT597_NONSH_OBJECT_PHRASEBOOK	W03	ACTION:G407-E2755@2:S	G407-S397	f81r	OBJECT_RIVAL	Wähle den Stationsansatz auf Grad I aus	Der rechts geschriebene Stationsansatz desselben Ereignisses schlägt den nur aktionsintern erzeugten Strom.	interner Strom E2753	RIGHT_STATION_WINS	T03_BOUND_COMPATIBLE_REFERENCE	Q02_RIGHT_SAME_EVENT_DEFINITE
GDT597:W04	GDT597_NONSH_OBJECT_PHRASEBOOK	W04	ACTION:G407-E2765@2:CHD	G407-S397	f81r	SCOPE_BLOCKER	Behandle den Stationsansatz	Die unmittelbar zuvor angewandte Portion ist nach der Anwendung kein überzeugender fortbestehender Behandlungspatient.	verwendete Anwendungsportion E2764	DEFAULT_STATION_AFTER_USED_PORTION	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT597:W05	GDT597_NONSH_OBJECT_PHRASEBOOK	W05	ACTION:G407-E3013@4:T	G407-S455	f81v	SAME_EVENT_BINDING	Lass denselben Stationsansatz anschließend auf Grad II und an der Stations-Arbeitsstelle abkühlen	Abkühlen nimmt das unmittelbar vorangehende Badobjekt desselben Ereignisses wieder auf.	NONE	KEEP_LEFT_SAME_EVENT_STATION	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W06	GDT597_NONSH_OBJECT_PHRASEBOOK	W06	ACTION:G407-E3061@1:S	G407-S468	f81v	OBJECT_RIVAL	Wähle denselben Körper an der Stations-Hauptstelle aus	Der linke Körper ist der aktuelle Patient; der spätere Stationsansatz gehört zu einer anderen Handlung im Ereignis.	rechter Stationsansatz E3061@6	LEFT_BODY_WINS	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W07	GDT597_NONSH_OBJECT_PHRASEBOOK	W07	ACTION:G407-E3129@4:T	G407-S485	f81v	PATIENT_COMPATIBILITY	Temperiere denselben Strom auf Grad I und an der Stations-Arbeitsstelle	Der gleichereignige Strom ist ein natürlicher Temperaturpatient.	Stationsansatz-Default	KEEP_LEFT_SAME_EVENT_FLOW	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W08	GDT597_NONSH_OBJECT_PHRASEBOOK	W08	ACTION:G407-E3147@1:CHD	G407-S487	f81v	SCOPE_BLOCKER	Behandle den Stationsansatz	Ein zuvor nur aktionsintern umgeleiteter Strom wird ohne Kanal- oder Wegsignal nicht automatisch zum Behandlungspatienten.	entfernter interner Strom E3145	DEFAULT_STATION_AFTER_INTERNAL_FLOW	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT597:W09	GDT597_NONSH_OBJECT_PHRASEBOOK	W09	ACTION:G407-E3159@2:CHD	G407-S489	f81v	PARAMETER_SKIP	Behandle denselben Stationsansatz	Die dazwischenstehende Stationsbedingung ist Parameter und kein Behandlungspatient.	NONE	SKIP_CONDITION_KEEP_STATION	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W10	GDT597_NONSH_OBJECT_PHRASEBOOK	W10	ACTION:G407-E3200@3:T	G407-S498	f82r	PARAMETER_BARRIER	Temperiere den Stationsansatz	Zwei unmittelbarere Maßparameter blockieren die weit entfernte Teilnehmeranapher; Maß selbst darf nicht temperiert werden.	ferner Stationsansatz E3197	DEFAULT_STATION_AFTER_TWO_MEASURES	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE
GDT597:W11	GDT597_NONSH_OBJECT_PHRASEBOOK	W11	ACTION:G407-E3266@2:CHD	G407-S510	f82r	PARAMETER_SKIP	Behandle denselben Stationsansatz	Die dazwischenstehende Stationsbedingung ist Parameter und kein Behandlungspatient.	NONE	SKIP_CONDITION_KEEP_STATION	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W12	GDT597_NONSH_OBJECT_PHRASEBOOK	W12	ACTION:G407-E3281@2:CHD	G407-S513	f82r	OBJECT_SCOPE_RIVAL	Behandle denselben Stationsansatz	Der ältere Stationsansatz bleibt primär; das unmittelbarere Maß ist ein sichtbarer Scope-Rivale, aber kein guter Behandlungspatient.	Stations- oder Badmaß E3280	LEFT_STATION_PRIMARY_RETAIN_MEASURE_RIVAL	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W13	GDT597_NONSH_OBJECT_PHRASEBOOK	W13	ACTION:G407-E3488@3:T	G407-S565	f83r	SAME_EVENT_BINDING	Reguliere denselben Stationsansatz anschließend von der Ausgangsstation oder aus dem Ausgangsbecken	Relationsregulierung nimmt das Badobjekt desselben Ereignisses wieder auf.	NONE	KEEP_LEFT_SAME_EVENT_STATION	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W14	GDT597_NONSH_OBJECT_PHRASEBOOK	W14	ACTION:G407-E3541@1:S	G407-S579	f83r	OBJECT_RIVAL	Wähle dasselbe Stationsmaß aus	Das linke Stationsmaß ist bei Auswahl natürlich; die spätere Portion gehört zur nachfolgenden Handlung.	rechte Anwendungsportion E3541@2	LEFT_MEASURE_WINS	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W15	GDT597_NONSH_OBJECT_PHRASEBOOK	W15	ACTION:G407-E3650@1:CHD	G407-S609	f83r	FLOW_EXCEPTION	Behandle denselben Strom entlang des Stationswegs oder Kanals	Das sichtbare Weg- oder Kanalsignal macht den zuvor umgeleiteten Strom hier ausnahmsweise zum vertretbaren Behandlungspatienten.	Stationsansatz-Default	KEEP_FLOW_WITH_CHANNEL_PATH	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W16	GDT597_NONSH_OBJECT_PHRASEBOOK	W16	ACTION:G407-E3707@1:T	G407-S631	f83r	PARAMETER_SKIP	Temperiere denselben Stationsansatz auf Grad I	Das dazwischenstehende Maß ist kein Temperaturpatient; ein einzelner Parameter löscht den älteren Ansatz noch nicht.	Stationsansatz-Default als Definitheitsrivale	SKIP_ONE_MEASURE_KEEP_STATION	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC
GDT597:W17	GDT597_NONSH_OBJECT_PHRASEBOOK	W17	ACTION:G407-E3749@1:S	G407-S641	f83r	SCOPE_BLOCKER	Wähle die Stationseinheit aus	Die bereits zugeführte Portion ist für eine spätere Auswahl kein überzeugender fortbestehender Gegenstand.	späterer Stationsansatz E3749@3	DEFAULT_UNIT_AFTER_COMPLETED_TRANSFER	T04_STABLE_CLASS_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE
