candidate	edition	source_group_id	raw	gloss	lexical_role	local_role	subject_id	status
R_W	ZL3b	ZL3b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	ZL3b	ZL3b|f111v.17|G007	chckhy	langsam	RATE	RATE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	ZL3b	ZL3b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	ZL3b	ZL3b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	ZL3b	ZL3b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	ZL3b	ZL3b|f111v.17|G011	she	durch	PATH	PATH	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	ZL3b	ZL3b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G004	sheey	klar	OPTICAL_QUALITY	CONTENT_PREDICATE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G005	qokain	ist	COPULA	COPULA	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G007	chckhy	langsam	RATE	RATE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G011	she	durch	PATH	PATH	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	ZL3b	ZL3b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G004	sheey	Wasser	MATERIAL_CLASS	CONTENT_PREDICATE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G005	qokain	ist	COPULA	COPULA	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G007	chckhy	langsam	RATE	RATE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G011	she	durch	PATH	PATH	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	ZL3b	ZL3b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	ZL3b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G004	sheey	klar	OPTICAL_QUALITY	CONTENT_PREDICATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G005	qokain	ist	COPULA	COPULA	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G007	chckhy	langsam	RATE	RATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G009	ar	und	COORDINATION	COORDINATION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G011	she	durch	PATH	PATH	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	IT2a	IT2a|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G004	sheey	Wasser	MATERIAL_CLASS	CONTENT_PREDICATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G005	qokain	ist	COPULA	COPULA	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G007	chckhy	langsam	RATE	RATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G009	ar	und	COORDINATION	COORDINATION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G011	she	durch	PATH	PATH	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	IT2a	IT2a|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G004	sheey	klar	OPTICAL_QUALITY	CONTENT_PREDICATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G005	qokain	ist	COPULA	COPULA	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G007	chckhy	langsam	RATE	RATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G009	ar	und	COORDINATION	COORDINATION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G011	she	durch	PATH	PATH	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	IT2a	IT2a|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G004	sheey	Wasser	MATERIAL_CLASS	CONTENT_PREDICATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G005	qokain	ist	COPULA	COPULA	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G007	chckhy	langsam	RATE	RATE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G009	ar	und	COORDINATION	COORDINATION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G011	she	durch	PATH	PATH	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	IT2a	IT2a|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	IT2a|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G004	sheey	klar	OPTICAL_QUALITY	CONTENT_PREDICATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G005	qokain	ist	COPULA	COPULA	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G007	chckhy	langsam	RATE	RATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G011	she	durch	PATH	PATH	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_C	RF1b	RF1b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G004	sheey	Wasser	MATERIAL_CLASS	CONTENT_PREDICATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G005	qokain	ist	COPULA	COPULA	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G007	chckhy	langsam	RATE	RATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G011	she	durch	PATH	PATH	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
R_W	RF1b	RF1b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G004	sheey	klar	OPTICAL_QUALITY	CONTENT_PREDICATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G005	qokain	ist	COPULA	COPULA	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G007	chckhy	langsam	RATE	RATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G011	she	durch	PATH	PATH	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_C	RF1b	RF1b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G001	solkain	Inhalt	CONTENT_MATERIAL	SUBJECT	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G002	shey	dieses	DEMONSTRATIVE	CONTAINER_DEMONSTRATIVE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G003	okaiin	Rohr	VESSEL	CONTAINER	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G004	sheey	Wasser	MATERIAL_CLASS	CONTENT_PREDICATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G005	qokain	ist	COPULA	COPULA	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G006	chkal	steigt	UPWARD_MOTION	FIRST_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G007	chckhy	langsam	RATE	RATE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G008	saiin	nach oben	UPWARD_GOAL	UPWARD_GOAL	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G009	ar	und	COORDINATION	COORDINATION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G010	lchal	tritt	PASSAGE	SECOND_MOTION	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G011	she	durch	PATH	PATH	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
T_W	RF1b	RF1b|f111v.17|G012	otain	Öffnung	APERTURE	APERTURE	RF1b|f111v.17|G001	LOCAL_BINDING_HYPOTHESIS
