statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	source_class	literal_owner_card_exemplar_layer	complete_concrete_operational_statement	frozen_v72_technical_paraphrase	strongest_medical_rival	strongest_iconographic_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	semantic_ceiling
B1-S011	B1	f81v	F033	2	139|140	F033=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F033:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F033=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E139[EXEMPLAR_VALUE_UNKNOWN] > E140[CARD=ANWENDEN?]	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu. Führe am eingetragenen Platz der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab.	Fortschreibe Buchung `B1-S011` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: führe die exemplarisch bestimmte örtliche Stationshandlung `B1-S011:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B1: ACTIVE `B1:I003`, TARGET `B1:T010`, PREVIOUS `B1:I002`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	1	mehrere formale Expansionen	NO:f81v.18	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S012	B1	f81v	F034	3	141|142|143	F034=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F034:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F034=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E141[EXEMPLAR_VALUE_UNKNOWN] > E142[EXEMPLAR_VALUE_UNKNOWN] > E143[EXEMPLAR_VALUE_UNKNOWN]	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten. Erneuere die am Platz verbrauchte Wassermenge aus einem unbebilderten Vorrat. Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	Fortschreibe Buchung `B1-S012` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B1-S012` aus dem Master; buche ihn recordlokal als ACTIVE `B1:I004` und gegebenenfalls Ziel `B1-S012:TARGET_UNSET`. Endstand nur in B1: ACTIVE `B1:I004`, TARGET `UNSET`, PREVIOUS `B1:I003`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	2	vollständiger Quellenwert exemplar-only	NO:f81v.21	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S013	B1	f81v	F035	1	144	F035=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F035:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F035=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E144[EXEMPLAR_VALUE_UNKNOWN]	Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich.	Fortschreibe Buchung `B1-S013` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B1-S013` aus dem Master; buche ihn recordlokal als ACTIVE `B1:I004` und gegebenenfalls Ziel `B1-S013:TARGET_UNSET`. Endstand nur in B1: ACTIVE `B1:I004`, TARGET `UNSET`, PREVIOUS `B1:I003`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	2	vollständiger Quellenwert exemplar-only	NO:f81v.21	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S014	B1	f81v	F036	5	145|146|147|148|149	F036=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F036:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	RECORD_LOCAL_LINK_ENTRY	OWNER[F036=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E145[EXEMPLAR_VALUE_UNKNOWN] > E146[EXEMPLAR_VALUE_UNKNOWN] > E147[EXEMPLAR_VALUE_UNKNOWN] > E148[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E149[EXEMPLAR_VALUE_UNKNOWN]	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu. Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit. Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten. Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung. Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	Fortschreibe Buchung `B1-S014` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: verknüpfe den laufenden Recordposten `B1:I004` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B1: ACTIVE `B1:I004`, TARGET `B1:T013`, PREVIOUS `B1:I003`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	1	mehrere formale Expansionen	NO:f81v.21	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S015	B1	f81v	F037	2	150|151	F037=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F037:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F037=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E150[EXEMPLAR_VALUE_UNKNOWN] > E151[EXEMPLAR_VALUE_UNKNOWN]	Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich. Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	Fortschreibe Buchung `B1-S015` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B1-S015` aus dem Master; buche ihn recordlokal als ACTIVE `B1:I005` und gegebenenfalls Ziel `B1-S015:TARGET_UNSET`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `UNSET`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	2	vollständiger Quellenwert exemplar-only	NO:f81v.24	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S016	B1	f81v	F038	4	152|153|154|155	F038=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F038:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F038=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E152[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E153[CARD=TEMPERIEREN?] > E154[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E155[EXEMPLAR_VALUE_UNKNOWN]	Setze an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Halte den Arbeitsbereich der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung. Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	Fortschreibe Buchung `B1-S016` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: setze den lokalen Zielslot `B1-S016:TARGET` aus `B1-S016:TARGET_ASSIGN_01`; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B1-S016:ACTION_TEMPER_01` ein; verknüpfe den laufenden Recordposten `B1:I005` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `UNSET`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	1	mehrere formale Expansionen	NO:f81v.24	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S017	B1	f81v	F039	3	156|157|158	F039=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F039:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	LOCAL_TARGET_ASSIGNMENT_ENTRY	OWNER[F039=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E156[CARD=ZIEL?] > E157[EXEMPLAR_VALUE_UNKNOWN] > E158[EXEMPLAR_VALUE_UNKNOWN]	Setze an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu. Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit.	Fortschreibe Buchung `B1-S017` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: setze den lokalen Zielslot `B1:T015` aus `B1-S017:TARGET_ASSIGN_01`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `B1:T015`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	1	mehrere formale Expansionen	NO:f81v.24	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S018	B1	f81v	F040|F041	4	159|160|161|162	F040=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL > F041=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F040:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] -> INHERIT_OWNER[F041:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F040=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL > F041=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E159[EXEMPLAR_VALUE_UNKNOWN] > E160[EXEMPLAR_VALUE_UNKNOWN] > E161[EXEMPLAR_VALUE_UNKNOWN] > E162[EXEMPLAR_VALUE_UNKNOWN]	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten. Erneuere die am Platz verbrauchte Wassermenge aus einem unbebilderten Vorrat. Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein. Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich.	Fortschreibe Buchung `B1-S018` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B1-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B1:I005` und gegebenenfalls Ziel `B1:T016`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `B1:T016`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	3	vollständiger Quellenwert exemplar-only; Aussage überschreitet physische Linie	YES:f81v.24→f81v.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S019	B1	f81v	F042	1	163	F042=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F042:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F042=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E163[EXEMPLAR_VALUE_UNKNOWN]	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	Fortschreibe Buchung `B1-S019` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B1-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B1:I005` und gegebenenfalls Ziel `B1:T016`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `B1:T016`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	2	vollständiger Quellenwert exemplar-only	NO:f81v.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S020	B1	f81v	F043	2	164|165	F043=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F043:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	TYPED_EXEMPLAR_ENTRY	OWNER[F043=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E164[EXEMPLAR_VALUE_UNKNOWN] > E165[EXEMPLAR_VALUE_UNKNOWN]	Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit. Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	Fortschreibe Buchung `B1-S020` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B1-S020` aus dem Master; buche ihn recordlokal als ACTIVE `B1:I005` und gegebenenfalls Ziel `B1:T017`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `B1:T017`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	2	vollständiger Quellenwert exemplar-only	NO:f81v.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B1-S021	B1	f81v	F044	1	166	F044=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F044:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] -> RESET_AT_RECORD_END	LOCAL_TARGET_ASSIGNMENT_ENTRY	OWNER[F044=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E166[CARD=ZIEL?]	Setze an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert.	Fortschreibe Buchung `B1-S021` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: setze den lokalen Zielslot `B1:T018` aus `B1-S021:TARGET_ASSIGN_01`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `B1:T018`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f81v.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S001	B2	f82r	F045	1	167	F045=DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	RESET_RECORD -> SET_DIRECT_OWNER[F045:DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	TYPED_EXEMPLAR_ENTRY	OWNER[F045=DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E167[EXEMPLAR_VALUE_UNKNOWN]	Vergleiche die Füllstände der beiden oberen Figurenbecken und notiere nur die Abweichung.	Eröffne Buchung `B2-S001` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I001` und gegebenenfalls Ziel `B2:T001`. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.2	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S002	B2	f82r	F046	1	168	F046=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F046:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	TYPED_EXEMPLAR_ENTRY	OWNER[F046=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E168[EXEMPLAR_VALUE_UNKNOWN]	Prüfe beide sichtbaren Bogenkontakte am Mittelzylinder, ohne Ein- und Ausgang festzulegen.	Fortschreibe Buchung `B2-S002` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I001` und gegebenenfalls Ziel `B2:T002`. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T002`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.2	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S003	B2	f82r	F047	3	169|170|171	F047=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F047:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	TYPED_EXEMPLAR_ENTRY	OWNER[F047=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E169[EXEMPLAR_VALUE_UNKNOWN] > E170[EXEMPLAR_VALUE_UNKNOWN] > E171[EXEMPLAR_VALUE_UNKNOWN]	Reinige den Rand des im Exemplar bezeichneten oberen Beckens. Halte den Mittelzylinder geschlossen und notiere seinen örtlichen Arbeitszustand. Weise einen der beiden oberen Figurenplätze als nächsten Bedienposten aus.	Fortschreibe Buchung `B2-S003` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S003` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I001` und gegebenenfalls Ziel `B2:T002`. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T002`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.2	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S004	B2	f82r	F048|F049	5	172|173|174|175|176	F048=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F049=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F048:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] -> INHERIT_OWNER[F049:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F048=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F049=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E172[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E173[EXEMPLAR_VALUE_UNKNOWN] > E174[EXEMPLAR_VALUE_UNKNOWN] > E175[CARD=TEMPERIEREN?] > E176[EXEMPLAR_VALUE_UNKNOWN]	Setze an der Station „obere f82r-Paarbecken-/Zylinderstation“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Vergleiche die Füllstände der beiden oberen Figurenbecken und notiere nur die Abweichung. Prüfe beide sichtbaren Bogenkontakte am Mittelzylinder, ohne Ein- und Ausgang festzulegen. Halte den Arbeitsbereich der Station „obere f82r-Paarbecken-/Zylinderstation“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Halte den Mittelzylinder geschlossen und notiere seinen örtlichen Arbeitszustand.	Fortschreibe Buchung `B2-S004` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: setze den lokalen Zielslot `B2:T003` aus `B2-S004:TARGET_ASSIGN_01`; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S004:ACTION_TEMPER_01` ein. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T003`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f82r.2→f82r.3; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
