field_id	record_unit_id	page	locus	statement_id	event_count	event_serials	owner_status	local_visible_owner	visible_basis	concrete_station_field	medical_field_rival	parse_status	contact_rule	strongest_contradiction	semantic_ceiling
F031	B1	f81v	f81v.18	B1-S009	1	137	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Frisches Wasser an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: Leitung spülen und committen. Feldbuchung schließen.	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	UNIQUE	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F032	B1	f81v	f81v.18	B1-S010	1	138	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Frisches Wasser an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: Leitung spülen und committen. Feldbuchung schließen.	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	UNIQUE	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F033	B1	f81v	f81v.18	B1-S011	2	139|140	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Eine abgeteilte Charge an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 auf das technische Arbeitsziel geben, den Durchgang beobachten und den Rest auffangen. Lizenzierte Slotfolge: aktive Charge an der Station einsetzen. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe] ⟶ [CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010] [EXEMPLAR:A001+A005+A011+A015+A020:die Badecharge am vorgesehenen Waschplatz gebrauchen]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F034	B1	f81v	f81v.21	B1-S012	3	141|142|143	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Die Rücklaufleitung an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A005+A011+A015+A020:beginne die Spülung] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A008+A011+A020:warmes Wasser] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F035	B1	f81v	f81v.21	B1-S013	1	144	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Die Charge an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F036	B1	f81v	f81v.21	B1-S014	5	145|146|147|148|149	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Die Charge von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 über Rinne und Gefälle umlaufen lassen, den Rücklauf auffangen und erneut zuführen. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A020:die betroffene Stelle] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A011+A020:das untere Becken] ⟶ [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I004;PREVIOUS_ITEM=B1:I003] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A003+A009+A011+A020:benutze danach den unteren Ablauf]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F037	B1	f81v	f81v.24	B1-S015	2	150|151	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Das Filtertuch an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:lasse es abkühlen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F038	B1	f81v	f81v.24	B1-S016	4	152|153|154|155	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Die aktive Beckencharge an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen; aktive Charge temperieren; aktiven Arbeitsstand verknüpfen. Feldbuchung schließen.	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=UNSET] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen] ⟶ [CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005] [EXEMPLAR:A005+A008+A011+A015+A020:die Charge für den vorgesehenen Gebrauch temperieren] ⟶ [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005;PREVIOUS_ITEM=B1:I004] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F039	B1	f81v	f81v.24	B1-S017	3	156|157|158	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Den Leitungszweig an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 wählen, den Schieber öffnen und die Charge zur gebuchten Zielstation führen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen. Feldbuchung schließen.	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T015] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A003+A009+A011+A014+A020:die erste Öffnung] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A006+A011+A012+A020:seihe es klar und beende den Schritt]	AMBIGUOUS	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F040	B1	f81v	f81v.24	B1-S018	1	159	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Den unteren Ablauf an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F041	B1	f81v	f81v.27	B1-S018	3	160|161|162	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Filter, Leitungsöffnung und Beckenrand an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A014+A020:wende es an der markierten Stelle an] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:bis es klar ist] ⟶ [REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A011+A020:lasse die Flüssigkeit sich setzen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
F042	B1	f81v	f81v.27	B1-S019	1	163	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung	Die Rücklaufleitung an Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	UNPARSED	INHERIT_ONLY_WITHIN_FROZEN_OWNER_OR_EXPLICIT_CONTACT	Der Feldinhalt bleibt aus dem Masterexemplar ergänzt; Bildkontakt beweist weder Stoff noch Richtung.	LOCAL_STATION_FIELD_NOT_PLAINTEXT
