event_serial	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display_only	local_owner_status	local_visible_owner	exact_literal_layer	concrete_station_default	source_status	confidence	medical_rival	formal_rival	strongest_contradiction	direction_guard	terminal_status	semantic_ceiling
111	B1	f81v	f81v.2	F022	B1-S002	1496a731803a9f48d2e1	rol	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:1496a731803a9f48d2e1] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Zulauf vorerst schließen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:bevor es abkühlt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
112	B1	f81v	f81v.2	F022	B1-S002	0f18de177ed7c878bf95	dl	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:0f18de177ed7c878bf95] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Filteraufnahme leeren;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A020:der vorbereitete Bade- oder Waschzusatz	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
113	B1	f81v	f81v.7	F023	B1-S002	dec401773c1f0347793d	olor	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:dec401773c1f0347793d] > [FORMAL:NONE] > [MNEMONIC:VORIGES?] > [EXEMPLAR:LOCAL_STATION_VALUE]	VORIGES?=vorige Charge wieder aufnehmen ; LOCAL_ARGUMENT[Vorcharge im recordlokalen Register B1].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	VORIGES?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A009+A010+A011+A020:den vorigen recordlokalen Posten wieder aufnehmen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
114	B1	f81v	f81v.7	F023	B1-S002	dcda95c81a5460feb191	ol	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F023].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
115	B1	f81v	f81v.7	F023	B1-S002	4eab1841ed655c20a348	sheckhal	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:4eab1841ed655c20a348] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:eine mäßige Menge	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
116	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:2f1c5e56e8f0ff459065] > [FORMAL:VORGABEPARAMETER?] > [MNEMONIC:MASS?] > [EXEMPLAR:LOCAL_STATION_VALUE]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
117	B1	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	qokeedal	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:93f69c38fdedee1598e9] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A011+A020:der eingetauchte Teil	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
118	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:2f1c5e56e8f0ff459065] > [FORMAL:VORGABEPARAMETER?] > [MNEMONIC:MASS?] > [EXEMPLAR:LOCAL_STATION_VALUE]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
119	B1	f81v	f81v.7	F023	B1-S002	2cc8bb3c2af19607888f	chckhy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:2cc8bb3c2af19607888f] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
120	B1	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	schedy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:259b2b3b0bf859882e2c] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Füllstand am Randzeichen prüfen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A020:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
121	B1	f81v	f81v.7	F024	B1-S003	dcda95c81a5460feb191	qol	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F024].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
122	B1	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	sshkchdy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:54e32e9c1414b20640e9] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Leitungszweig wählen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:halte es warm und beende den Schritt	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	TERMINAL	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
123	B1	f81v	f81v.17	F026	B1-S004	6f7ff8287eddf4da9fdb	chedy	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	[OPAQUE:6f7ff8287eddf4da9fdb] > [FORMAL:NONE] > [MNEMONIC:UNKNOWN] > [EXEMPLAR:LOCAL_STATION_VALUE]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung].	LOCAL_MASTER_EXEMPLAR_VALUE_NOT_CARD_MEANING	0.31	OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist	Kopiere nur die opake Kartenidentität, den lokalen Besitzer und den Schlussstatus; lasse den Quellenwert unbenannt.	Die konkrete Tätigkeit ist weder aus der Kartenform noch aus einer sichtbaren Pfeilrichtung ableitbar; sie bleibt stationslokaler Exemplarinhalt.	NO_GLOBAL_FLOW_DIRECTION	NONCLOSE	CONCRETE_LOCAL_STATION_EXEMPLAR_NOT_TRANSLATED_CARD_OR_GLOBAL_PROCESS
