event_serial	page	locus	record_unit_id	field_id	statement_id	event_ordinal_in_field	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	parse_status	selected_exact_mnemonic	strict_formal_prompt	event_template	literal_exact_card_formal_exemplar_layer	local_owner_status	local_visible_or_inherited_owner	owner_gloss_not_translation	incoming_contact_and_reset	concrete_german_operational_default	operational_register_effect	source_class	operational_default_confidence	strongest_medical_rival	strongest_iconographic_or_formal_rival	contact_direction_constraint	hardest_contradiction	semantic_ceiling
139	f81v	f81v.18	B1	F033	B1-S011	1	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E139:[TUPLE:2cc8bb3c2af19607888f;SURFACE_DISPLAY_ONLY:chckhy;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
140	f81v	f81v.18	B1	F033	B1-S011	2	276a7c2d74d1143446f4	qoky	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	ANWENDEN?	NONE	ACTION_APPLY	E140:[TUPLE:276a7c2d74d1143446f4;SURFACE_DISPLAY_ONLY:qoky;FORMULA:OPAQUE_PAYLOAD;CARD:ANWENDEN?;PROMPT:NONE;TEMPLATE:ACTION_APPLY;FROZEN_V72_SEGMENT:CARD=ANWENDEN?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Führe am eingetragenen Platz der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab.	EXECUTE_ONE_LOCAL_SERVICE_DEFAULT	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
141	f81v	f81v.21	B1	F034	B1-S012	1	be0974b366c981dc1eef	lsho	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E141:[TUPLE:be0974b366c981dc1eef;SURFACE_DISPLAY_ONLY:lsho;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
142	f81v	f81v.21	B1	F034	B1-S012	2	08bd5ca0c2ad137a056d	qokey	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E142:[TUPLE:08bd5ca0c2ad137a056d;SURFACE_DISPLAY_ONLY:qokey;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Erneuere die am Platz verbrauchte Wassermenge aus einem unbebilderten Vorrat.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
143	f81v	f81v.21	B1	F034	B1-S012	3	2e7e89e0bd12b999c280	lshedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E143:[TUPLE:2e7e89e0bd12b999c280;SURFACE_DISPLAY_ONLY:lshedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
144	f81v	f81v.21	B1	F035	B1-S013	1	2e7e89e0bd12b999c280	lshedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E144:[TUPLE:2e7e89e0bd12b999c280;SURFACE_DISPLAY_ONLY:lshedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
145	f81v	f81v.21	B1	F036	B1-S014	1	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E145:[TUPLE:6f7ff8287eddf4da9fdb;SURFACE_DISPLAY_ONLY:chedy;FORMULA:VARIANT_D(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
146	f81v	f81v.21	B1	F036	B1-S014	2	c205570c49d4d93c23d3	qolky	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E146:[TUPLE:c205570c49d4d93c23d3;SURFACE_DISPLAY_ONLY:qolky;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
147	f81v	f81v.21	B1	F036	B1-S014	3	433713294b25b0a12f66	lchedal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E147:[TUPLE:433713294b25b0a12f66;SURFACE_DISPLAY_ONLY:lchedal;FORMULA:OPAQUE_PAYLOAD + <ARG_AL>;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
148	f81v	f81v.21	B1	F036	B1-S014	4	dcda95c81a5460feb191	qol	FRAME_O(LINK)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	E148:[TUPLE:dcda95c81a5460feb191;SURFACE_DISPLAY_ONLY:qol;FORMULA:FRAME_O(LINK);CARD:UNKNOWN;PROMPT:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TEMPLATE:LINK_ACTIVE;FROZEN_V72_SEGMENT:FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung.	ACTIVE_LEDGER:=LINK(ACTIVE_LEDGER,LOCAL_OWNER);NO_PHYSICAL_EDGE_CREATED	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
149	f81v	f81v.21	B1	F036	B1-S014	5	b6b654722e55729cc947	otar	MARK(<ARG_AR>)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E149:[TUPLE:b6b654722e55729cc947;SURFACE_DISPLAY_ONLY:otar;FORMULA:MARK(<ARG_AR>);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
150	f81v	f81v.24	B1	F037	B1-S015	1	a7af89ab31ce5e247395	ytey	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E150:[TUPLE:a7af89ab31ce5e247395;SURFACE_DISPLAY_ONLY:ytey;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
151	f81v	f81v.24	B1	F037	B1-S015	2	07913ef9b1fb773cd325	okchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E151:[TUPLE:07913ef9b1fb773cd325;SURFACE_DISPLAY_ONLY:okchedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
152	f81v	f81v.24	B1	F038	B1-S016	1	308e8ea2d5d190c498e8	qokal	SET(<ARG_AL>)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	E152:[TUPLE:308e8ea2d5d190c498e8;SURFACE_DISPLAY_ONLY:qokal;FORMULA:SET(<ARG_AL>);CARD:UNKNOWN;PROMPT:LOKALEN_RELATIONSSLOT_SETZEN;TEMPLATE:TARGET_ASSIGN;FROZEN_V72_SEGMENT:FORMAL=LOKALEN_RELATIONSSLOT_SETZEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Setze an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert.	TARGET:=EXEMPLAR_LOCAL_POST	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
153	f81v	f81v.24	B1	F038	B1-S016	2	0275fbf14e07935b0a45	okeey	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	TEMPERIEREN?	NONE	ACTION_TEMPER	E153:[TUPLE:0275fbf14e07935b0a45;SURFACE_DISPLAY_ONLY:okeey;FORMULA:OPAQUE_PAYLOAD;CARD:TEMPERIEREN?;PROMPT:NONE;TEMPLATE:ACTION_TEMPER;FROZEN_V72_SEGMENT:CARD=TEMPERIEREN?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Halte den Arbeitsbereich der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand.	SET_LOCAL_CONDITION_FOR_EXEMPLAR_INTERVAL	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
