shol	paragraph	grammar	chol	timing	target	event	location	kind	form	written_before_target	E_object	R_object	E_before	R_before	E_after	R_after	E_status	R_status	constraint_discriminator	debts	row_status
A	f93r|f93r.1-f93r.32	M	H	I	f93r.11:7	30	f93r.12:1	ACTION	qokor	False	f93r.11:7	f93r.2:6	{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	False	IMPLICIT_SUBJECT_CONTINUATION	recorded
A	f102v2|f102v2.30-f102v2.39	B	D	O	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	B	D	I	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	B	H	O	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	B	H	I	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	J	D	O	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	J	D	I	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	J	H	O	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	J	H	I	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	M	D	O	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	M	D	I	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	M	H	O	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
A	f102v2|f102v2.30-f102v2.39	M	H	I	f102v2.34:8	12	f102v2.34:7	QUALITY	okey	True	f102v2.34:8	f102v2.32:2	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
