paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
f93r|f93r.1-f93r.32	J	f93r.2:3	chol	erhitze	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
f93r|f93r.1-f93r.32	J	f93r.6:6	chol	erhitze	f93r.6:2	otor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.7:2	shol	befeuchte	f93r.7:1	shor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.10:1	ychos	zerkleinere	f93r.8:3	chodaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
f93r|f93r.1-f93r.32	J	f93r.12:1	qokor	erhitze	f93r.11:7	sal		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
f93r|f93r.1-f93r.32	J	f93r.16:2	qokor	erhitze	f93r.14:4	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.19:2	shol	befeuchte	f93r.19:1	tchor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.21:2	shol	befeuchte	f93r.20:2	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	J	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.31:2	chol	erhitze	f93r.31:3	cthol		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	M	f93r.2:3	chol	erhitze	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
f93r|f93r.1-f93r.32	M	f93r.6:6	chol	erhitze	f93r.6:2	otor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.7:2	shol	befeuchte	f93r.7:1	shor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.10:1	ychos	zerkleinere	f93r.8:3	chodaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
f93r|f93r.1-f93r.32	M	f93r.12:1	qokor	erhitze	f93r.11:7	sal		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
f93r|f93r.1-f93r.32	M	f93r.16:2	qokor	erhitze	f93r.14:4	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.19:2	shol	befeuchte	f93r.19:1	tchor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.21:2	shol	befeuchte	f93r.20:2	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	M	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.31:2	chol	erhitze	f93r.31:3	cthol		LOCAL_RIGHT				recorded
