lexicon_id	scope	surface_examples	default_English	source_class	confidence	events	pages	inheritance_context_rule
893c570f3fa3fce99711	PROSE_EXACT_CARD	kchol	white wine	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
8aedd154964a78e555d6	PROSE_EXACT_CARD	dairydy	use immediately; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
8c97dfde96fbc78e3355	PROSE_EXACT_CARD	lol	until warm	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
90bcf0a9ec0ef56399e6	PROSE_EXACT_CARD	otal|qotal	toward the lower outlet	LOWER_OUTLET_DIRECTION	.57	3	f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
9247e38d29c79a0d2fa5	PROSE_EXACT_CARD	cheeety	after the first rinse	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
92e43836d82f98bf02d3	PROSE_EXACT_CARD	sheey	the first opening	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
93f69c38fdedee1598e9	PROSE_EXACT_CARD	qokeedal	the immersed part	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
94df4847b7b16c98394a	PROSE_EXACT_CARD	olkain|qolkain	the lower basin	APPLICATION_PHRASE	.24	2	f81v|f83r	Fixed exact-card default across all selected occurrences.
953ad19b79517fc8a211	PROSE_EXACT_CARD	tshol	gather it in spring	HERBAL_CLAUSE_HEAD	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
95987d6f198d6d247511	PROSE_EXACT_CARD	cheeckhody	leave the outlet open; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
97cc9ac109148723c472	PROSE_EXACT_CARD	ody	steep until clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f55v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
97ddca78c9ebcc956d04	PROSE_EXACT_CARD	ldalor	at the indicated place	APPLICATION_CLAUSE_END	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
98bdc4244c84cbef3321	PROSE_EXACT_CARD	rsheal	pour in the warmed water	APPLICATION_CLAUSE_HEAD	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
9ad66e67803a12e745de	PROSE_EXACT_CARD	chokchy|okchy|qokchy	use the freshly prepared remedy	FRESH_PREPARATION	.52	3	f10r|f56r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
9bb7122b386ebbc6138f	PROSE_EXACT_CARD	keol	a pale flower	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
9da1b6ac2c929daea697	PROSE_EXACT_CARD	chkain|kain	one measured portion	MEASURED_PORTION	.54	3	f81v|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
a06244ef1f2b37ca44c1	PROSE_EXACT_CARD	teol	the first opening	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
a48efd6c4491a046ba78	PROSE_EXACT_CARD	qotchy	the pictured simple is called local-name-A48EF	HERBAL_CLAUSE_HEAD	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
a6939862e33ece5a0483	PROSE_EXACT_CARD	etyd	and keep the root	HERBAL_CLAUSE_END	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
a7af89ab31ce5e247395	PROSE_EXACT_CARD	ytey	then fill the vessel	APPLICATION_CLAUSE_HEAD	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
a84fbe3ad380df345b97	PROSE_EXACT_CARD	chkeedy	immerse fully; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
a8af08e69edab8e54f15	PROSE_EXACT_CARD	shfydaiin	strained through cloth	HERBAL_PHRASE	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
a8f891de626fc00028e9	PROSE_EXACT_CARD	octheol	under the same setting	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
abb23e5e6936b4147f76	PROSE_EXACT_CARD	shedal	for one interval	APPLICATION_PHRASE	.24	2	f83r	Fixed exact-card default across all selected occurrences.
ad3581d3144f69a5912d	PROSE_EXACT_CARD	sh	its seed is	HERBAL_CLAUSE_HEAD	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
af816c04e65874a0f2fa	PROSE_EXACT_CARD	qoctholy	boiled gently	HERBAL_PHRASE	.16	1	f10r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b154ff779abe5f196c80	PROSE_EXACT_CARD	schedair	draw off the clear liquid	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b2812c8283c3a62438bd	PROSE_EXACT_CARD	kchy	used against swelling	HERBAL_PHRASE	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b38d70daefd663d74625	PROSE_EXACT_CARD	ly	then fill the vessel	APPLICATION_CLAUSE_HEAD	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b5df9126607030b95175	PROSE_EXACT_CARD	cheey|shey	until the liquid runs clear	CLARITY_GATE	.57	4	f11r|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
b5fcea1eaed06b2f2291	PROSE_EXACT_CARD	okaiin|qokaiin	take up the next portion or instruction	NEXT_PORTION_HEAD	.68	9	f55v|f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
b6b654722e55729cc947	PROSE_EXACT_CARD	otar	then use the lower outlet	APPLICATION_CLAUSE_END	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b74e9e65637b7c8538dd	PROSE_EXACT_CARD	kchey	the dried leaf	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b921a237be883a820352	PROSE_EXACT_CARD	chey|chy|dy|shy|sy|y	this present portion	CURRENT_PORTION	.56	18	f10r|f11r|f55v|f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
b958a512ca6a3559e86e	PROSE_EXACT_CARD	lkedy	wash twice; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
b9d7b6d68209a9019e7a	PROSE_EXACT_CARD	chochor	gather it in spring	HERBAL_CLAUSE_HEAD	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
ba540da978ea132f6da5	PROSE_EXACT_CARD	pchedal	then fill the vessel	APPLICATION_CLAUSE_HEAD	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
ba8142680851f24c9ff2	PROSE_EXACT_CARD	lched	and proceed to the next basin	APPLICATION_CLAUSE_END	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
bc4f1f5c006c74a4d26d	PROSE_EXACT_CARD	cheedy|shedy|tedy	let it stand until ready; end this instruction	SETTLE_READY_CLOSE	.48	12	f81v|f82r|f83r	V17 recurrent-deck consensus; use one core expansion across all fixed-page occurrences.
bdad9f9ea8b80f141496	PROSE_EXACT_CARD	cfhy	gathered before flowering	HERBAL_PHRASE	.16	1	f11r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
be0974b366c981dc1eef	PROSE_EXACT_CARD	lsho	begin the rinsing	APPLICATION_CLAUSE_HEAD	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
c10aec6d4dd877ec8bd8	PROSE_EXACT_CARD	choy	shaded woodland	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
c1913ec4ff84148da6d3	PROSE_EXACT_CARD	sheckhy	over the local place	APPLICATION_PHRASE	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
c1db6b0a28d5cbb5d3d2	PROSE_EXACT_CARD	lcheckhedy	strain it clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.16	1	f82r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
c205570c49d4d93c23d3	PROSE_EXACT_CARD	qolky	the affected place	APPLICATION_PHRASE	.16	1	f81v	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
c45ebac60774620561e2	PROSE_EXACT_CARD	otedy	steep until clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	.24	2	f83r	Fixed exact-card default across all selected occurrences.
c71c72da4e09e0833392	PROSE_EXACT_CARD	kchoar	honey	HERBAL_PHRASE	.16	1	f56r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
cb57b696b815fdef9cb7	PROSE_EXACT_CARD	shecthy	warm water	APPLICATION_PHRASE	.16	1	f83r	CONTEXT_DEFAULT: page/register and field ecology select this low-confidence expansion.
