record	locus	at	word	version	render	read_status	row_status
F83_P1	f83r.6	f83r.6:6	chedy	S	erwärme Zusatzstoff@f83r.6:8; COMPLETE	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	S	fülle ein Zusatzstoff@f83r.6:8 in Gefäß@f83r.6:5; COMPLETE	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:9	qoky	S	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:1	solshed	S	[solshed — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	S	[lsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	S	[qeeedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:4	qoky	S	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:5	o	S	[o — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:6	qol	S	[qol — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	S	[rsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	S	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	S	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	S	[pchedal — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:2	otedy	S	[otedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	S	[shecthedchy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:4	qoky	S	[qoky — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:5	chedy	S	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:6	chary	S	[chary — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:1	pchor	S	[pchor — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	S	[checphedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	S	[lsheedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	S	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:6	r	S	[r — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	S	[shedkedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	S	[qopshdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:9	qopy	S	[qopy — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	S	[olkeey — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:2	rchs	S	[rchs — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	S	[cheeb — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:4	ols	S	[ols — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:5	aiin	S	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:6	skal	S	[skal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:7	dain	S	[dain — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:8	cthal	S	[cthal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:9	s	S	[s — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:10	aiin	S	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:11	chky	S	[chky — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:12	lal	S	[lal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:13	sam	S	[sam — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:1	sor	S	[sor — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:2	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	S	Gefäß	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:4	chkain	S	[chkain — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	S	[shcthey — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:7	okair	S	[okair — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	S	[sheedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:10	lo	S	[lo — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	S	[qockhol — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	S	[sheckhy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:3	otal	S	[otal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	S	[qokeal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	S	[sheckhdy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:6	al	S	[al — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:7	okedy	S	[okedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:9	qokal	S	[qokal — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	S	[salcheol — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:2	tar	S	[tar — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:3	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:4	s	S	[s — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:5	altedy	S	[altedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:6	sair	S	[sair — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:8	qedy	S	[qedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	S	[lchcphedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:10	ldar	S	[ldar — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	S	[qokchedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	S	fülle ein Flüssigkeit@f83r.14:3 in Gefäß@f83r.11:3; COMPLETE	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:3	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	S	[qokshedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:5	dal	S	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	S	Gefäß	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	S	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:9	dal	S	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:10	sy	S	[sy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:1	saiin	S	[saiin — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:2	shedal	S	[shedal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	S	[shecthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:4	chey	S	[chey — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:5	tal	S	[tal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	S	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	S	[dalchdy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	S	[qotchedy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	S	[tchedy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	S	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	S	[cheedar — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	S	[chldaiin — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:5	chedy	S	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:6	qokain	S	[qokain — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:7	checthy	S	[checthy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:8	chealror	S	[chealror — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	S	[dcheokedy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	S	[lkeed — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	S	[shckhey — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	S	[ytaiin — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:5	shechy	S	[shechy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:6	schety	S	[schety — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	S	[pdalshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	S	[shocphedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:3	otor	S	[otor — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:4	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	S	[opshedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	S	[otshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	S	[qokedol — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:8	shdy	S	[shdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:9	soldy	S	[soldy — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:1	sar	S	[sar — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	S	[shedaiin — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	S	[ockhey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:4	sain	S	[sain — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:5	ched	S	[ched — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:6	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:7	qetal	S	[qetal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:8	dal	S	[dal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:9	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:10	shey	S	[shey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	S	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	S	[qoteedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	S	[qokeey — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:5	sol	S	[sol — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	S	[cheeety — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:8	qoky	S	[qoky — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:9	saiin	S	[saiin — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	S	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:3	otedy	S	[otedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:4	sol	S	[sol — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:5	chedy	S	erwärme Flüssigkeit@f83r.23:4; COMPLETE	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	S	[lkedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	S	[qokchedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	S	[chckhdy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:10	sar	S	[sar — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:1	schedair	S	[schedair — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:2	otchedy	S	[otchedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:3	qokeedy	S	fülle ein Flüssigkeit@f83r.23:4 in Gefäß@NONE; MISSING_VESSEL	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:4	chedain	S	[chedain — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:5	chedy	S	erwärme Flüssigkeit@f83r.23:4; COMPLETE	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:6	qotedaiin	S	[qotedaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:7	otaiin	S	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:8	otedy	S	[otedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:9	ldy	S	[ldy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:1	tchedy	S	[tchedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:2	qotedy	S	[qotedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:3	qokal	S	[qokal — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:4	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:6	shecthedy	S	[shecthedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:7	shecthy	S	[shecthy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:8	otor	S	[otor — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:9	chedy	S	erwärme Flüssigkeit@f83r.24:6; COMPLETE	HYPOTHESIS	recorded
F83_P3	f83r.24	f83r.24:1	soiiin	S	[soiiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:2	checthy	S	[checthy — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:3	chety	S	[chety — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:4	otaiin	S	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:5	olsaly	S	[olsaly — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:6	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:1	qokeedy	S	fülle ein Flüssigkeit@f83r.26:5 in Gefäß@NONE; MISSING_VESSEL	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:2	qolchey	S	[qolchey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:3	qokeey	S	[qokeey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:5	chedy	S	erwärme Flüssigkeit@f83r.26:5; COMPLETE	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:6	otal	S	[otal — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:1	otchey	S	[otchey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:2	qokeey	S	[qokeey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:3	qoky	S	[qoky — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:4	tol	S	[tol — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:5	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:6	qokylddy	S	[qokylddy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:1	dain	S	[dain — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:2	chedy	S	erwärme Flüssigkeit@f83r.28:5; COMPLETE	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:3	qokeedy	S	fülle ein Flüssigkeit@f83r.28:5 in Gefäß@NONE; MISSING_VESSEL	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:4	shckhedy	S	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:5	shckhedy	S	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:1	saiin	S	[saiin — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:2	cheeky	S	[cheeky — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:3	sheey	S	[sheey — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	S	[qokedy — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:5	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:6	oldy	S	[oldy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:1	salchedy	S	[salchedy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:2	cheey	S	[cheey — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:3	qody	S	[qody — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:4	kesd	S	[kesd — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:5	oldy	S	[oldy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:1	s	S	[s — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:2	okeedy	S	[okeedy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:3	qokeedy	S	fülle ein ?Material in Gefäß@NONE; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	recorded
F83_P4	f83r.30	f83r.30:4	qoky	S	[qoky — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:5	saii	S	[saii — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:1	techedy	S	[techedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:2	qotchedy	S	[qotchedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:3	okeedy	S	[okeedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:4	ldy	S	[ldy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:1	cheol	S	[cheol — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:2	qokchedy	S	[qokchedy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:3	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.32	f83r.32:4	qokey	S	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:1	sy	S	[sy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:2	s	S	[s — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:3	aiin	S	[aiin — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:4	sheekchy	S	[sheekchy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:5	qokey	S	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:6	sain	S	[sain — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:1	shky	S	[shky — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:2	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.34	f83r.34:3	dolshed	S	[dolshed — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:4	qokchy	S	[qokchy — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:1	saiin	S	[saiin — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:2	cheky	S	[cheky — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:3	okeeol	S	[okeeol — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:4	okain	S	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	S	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	S	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	S	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	S	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	S	[shey — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:5	lshedy	S	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	S	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	S	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	S	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	S	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	S	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	S	Flüssigkeit	HYPOTHESIS	recorded
F83_P5	f83r.38	f83r.38:1	or	S	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	S	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	S	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	S	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	S	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	S	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	S	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	S	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	S	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	S	[olchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:3	chedaiin	S	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	S	[solkey — offen]	OPEN	recorded
