record	locus	at	word	version	render	read_status	row_status
F83_P1	f83r.3	f83r.3:8	qokaiin	X	Gefäß	HYPOTHESIS	recorded
F83_P1	f83r.3	f83r.3:9	qotal	X	[qotal — offen]	OPEN	recorded
F83_P1	f83r.3	f83r.3:10	dar	X	[dar — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:1	qokshedy	X	[qokshedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:2	chedy	X	erwärme Flüssigkeit@f83r.4:7; COMPLETE	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:4	chkedy	X	[chkedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:5	daiin	X	[daiin — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:6	shetar	X	[shetar — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:7	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:8	qekaiin	X	[qekaiin — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:9	chedy	X	erwärme Flüssigkeit@f83r.5:6; COMPLETE	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:1	deey	X	[deey — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:2	qotaiin	X	[qotaiin — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:3	checkhy	X	[checkhy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:4	qoty	X	[qoty — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:5	cheg	X	[cheg — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:6	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:7	qokeey	X	[qokeey — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:8	rchedy	X	[rchedy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:9	qoteedy	X	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:10	lo	X	[lo — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:1	schedy	X	[schedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:2	chedchy	X	[chedchy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:3	qokal	X	[qokal — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:4	olchedy	X	[olchedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:5	qokaiin	X	Gefäß	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:6	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	X	fülle ein Zusatzstoff@f83r.6:8 in Gefäß@f83r.6:5; COMPLETE	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:9	qoky	X	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:1	solshed	X	[solshed — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	X	[lsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	X	[qeeedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:4	qoky	X	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:5	o	X	[o — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:6	qol	X	[qol — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	X	[rsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	X	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	X	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	X	[pchedal — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:2	otedy	X	[otedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	X	[shecthedchy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:4	qoky	X	[qoky — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:5	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:6	chary	X	[chary — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:1	pchor	X	[pchor — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	X	[checphedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	X	[lsheedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	X	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:6	r	X	[r — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	X	[shedkedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	X	[qopshdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:9	qopy	X	[qopy — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	X	[olkeey — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:2	rchs	X	[rchs — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	X	[cheeb — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:4	ols	X	[ols — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:5	aiin	X	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:6	skal	X	[skal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:7	dain	X	[dain — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:8	cthal	X	[cthal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:9	s	X	[s — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:10	aiin	X	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:11	chky	X	[chky — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:12	lal	X	[lal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:13	sam	X	[sam — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:1	sor	X	[sor — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:2	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	X	Gefäß	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:4	chkain	X	[chkain — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	X	[shcthey — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:7	okair	X	[okair — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	X	[sheedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:10	lo	X	[lo — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	X	[qockhol — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	X	[sheckhy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:3	otal	X	[otal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	X	[qokeal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	X	[sheckhdy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:6	al	X	[al — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:7	okedy	X	[okedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:9	qokal	X	[qokal — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	X	[salcheol — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:2	tar	X	[tar — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:3	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:4	s	X	[s — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:5	altedy	X	[altedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:6	sair	X	[sair — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:8	qedy	X	[qedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	X	[lchcphedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:10	ldar	X	[ldar — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	X	[qokchedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	X	fülle ein Flüssigkeit@f83r.14:3 in Gefäß@f83r.11:3; COMPLETE	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:3	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	X	[qokshedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:5	dal	X	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	X	Gefäß	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	X	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:9	dal	X	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:10	sy	X	[sy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:1	saiin	X	[saiin — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:2	shedal	X	[shedal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	X	[shecthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:4	chey	X	[chey — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:5	tal	X	[tal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	X	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	X	[dalchdy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	X	[qotchedy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	X	[tchedy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	X	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	X	[cheedar — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	X	[chldaiin — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:5	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:6	qokain	X	[qokain — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:7	checthy	X	[checthy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:8	chealror	X	[chealror — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	X	[dcheokedy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	X	[lkeed — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	X	[shckhey — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	X	[ytaiin — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:5	shechy	X	[shechy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:6	schety	X	[schety — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	X	[pdalshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	X	[shocphedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:3	otor	X	[otor — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:4	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	X	[opshedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	X	[otshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	X	[qokedol — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:8	shdy	X	[shdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:9	soldy	X	[soldy — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:1	sar	X	[sar — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	X	[shedaiin — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	X	[ockhey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:4	sain	X	[sain — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:5	ched	X	[ched — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:6	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:7	qetal	X	[qetal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:8	dal	X	[dal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:9	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:10	shey	X	[shey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	X	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	X	[qoteedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	X	[qokeey — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:5	sol	X	[sol — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	X	[cheeety — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:8	qoky	X	[qoky — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:9	saiin	X	[saiin — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	X	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:3	otedy	X	[otedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:4	sol	X	[sol — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:5	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	X	[lkedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	X	[qokchedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	X	[chckhdy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:10	sar	X	[sar — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:1	schedair	X	[schedair — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:2	otchedy	X	[otchedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:3	qokeedy	X	fülle ein ?Material in Gefäß@NONE; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:4	chedain	X	[chedain — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:5	chedy	X	erwärme Flüssigkeit@f83r.23:4; COMPLETE	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:6	qotedaiin	X	[qotedaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:7	otaiin	X	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:8	otedy	X	[otedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:9	ldy	X	[ldy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:1	tchedy	X	[tchedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:2	qotedy	X	[qotedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:3	qokal	X	[qokal — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:4	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:6	shecthedy	X	[shecthedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:7	shecthy	X	[shecthy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:8	otor	X	[otor — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:9	chedy	X	erwärme Flüssigkeit@f83r.24:6; COMPLETE	HYPOTHESIS	recorded
F83_P3	f83r.24	f83r.24:1	soiiin	X	[soiiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:2	checthy	X	[checthy — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:3	chety	X	[chety — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:4	otaiin	X	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:5	olsaly	X	[olsaly — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:6	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:1	qokeedy	X	fülle ein ?Material in Gefäß@NONE; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:2	qolchey	X	[qolchey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:3	qokeey	X	[qokeey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:5	chedy	X	erwärme Flüssigkeit@f83r.26:5; COMPLETE	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:6	otal	X	[otal — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:1	otchey	X	[otchey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:2	qokeey	X	[qokeey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:3	qoky	X	[qoky — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:4	tol	X	[tol — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:5	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:6	qokylddy	X	[qokylddy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:1	dain	X	[dain — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:2	chedy	X	erwärme ?Material; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:3	qokeedy	X	fülle ein Flüssigkeit@f83r.28:5 in Gefäß@NONE; MISSING_VESSEL	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:4	shckhedy	X	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:5	shckhedy	X	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:1	saiin	X	[saiin — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:2	cheeky	X	[cheeky — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:3	sheey	X	[sheey — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	X	[qokedy — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:5	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:6	oldy	X	[oldy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:1	salchedy	X	[salchedy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:2	cheey	X	[cheey — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:3	qody	X	[qody — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:4	kesd	X	[kesd — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:5	oldy	X	[oldy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:1	s	X	[s — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:2	okeedy	X	[okeedy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:3	qokeedy	X	fülle ein ?Material in Gefäß@NONE; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	recorded
F83_P4	f83r.30	f83r.30:4	qoky	X	[qoky — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:5	saii	X	[saii — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:1	techedy	X	[techedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:2	qotchedy	X	[qotchedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:3	okeedy	X	[okeedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:4	ldy	X	[ldy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:1	cheol	X	[cheol — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:2	qokchedy	X	[qokchedy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:3	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.32	f83r.32:4	qokey	X	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:1	sy	X	[sy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:2	s	X	[s — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:3	aiin	X	[aiin — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:4	sheekchy	X	[sheekchy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:5	qokey	X	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:6	sain	X	[sain — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:1	shky	X	[shky — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:2	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.34	f83r.34:3	dolshed	X	[dolshed — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:4	qokchy	X	[qokchy — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:1	saiin	X	[saiin — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:2	cheky	X	[cheky — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:3	okeeol	X	[okeeol — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:4	okain	X	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	X	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	X	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	X	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	X	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	X	[shey — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:5	lshedy	X	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	X	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	X	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	X	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	X	Zusatzstoff	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	X	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	X	Flüssigkeit	HYPOTHESIS	recorded
F83_P5	f83r.38	f83r.38:1	or	X	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	X	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	X	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	X	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	X	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	X	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	X	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	X	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	X	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	X	[olchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:3	chedaiin	X	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	X	[solkey — offen]	OPEN	recorded
