page	locus	reader	proposal	source_text	literal_json	confidence
f66r	f66r.80	rf1b_clean	IF_AIR_IS_COLD	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	"[""[daiin]"", ""[shey]"", ""[qoteoly]"", ""[raiin]"", ""wenn?"", ""[shcthy]"", ""[lkeol]"", ""[qokol]"", ""[dkar]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f66r	f66r.80	rf1b_clean	WITH_UNNAMED_CONTENT	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	"[""[daiin]"", ""[shey]"", ""[qoteoly]"", ""[raiin]"", ""mit?"", ""[shcthy]"", ""[lkeol]"", ""[qokol]"", ""[dkar]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f67r2	f67r2.39	zl3b_clean	IF_AIR_IS_COLD	sor chedaiin dy	"[""[sor]"", ""ist?"", ""[dy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f67r2	f67r2.39	zl3b_clean	WITH_UNNAMED_CONTENT	sor chedaiin dy	"[""[sor]"", ""[chedaiin]"", ""[dy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f67r2	f67r2.39	it2a_clean	IF_AIR_IS_COLD	sor chedaiin dy	"[""[sor]"", ""ist?"", ""[dy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f67r2	f67r2.39	it2a_clean	WITH_UNNAMED_CONTENT	sor chedaiin dy	"[""[sor]"", ""[chedaiin]"", ""[dy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f67r2	f67r2.39	rf1b_clean	IF_AIR_IS_COLD	sor che iin dy	"[""[sor]"", ""[che]"", ""[iin]"", ""[dy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f67r2	f67r2.39	rf1b_clean	WITH_UNNAMED_CONTENT	sor che iin dy	"[""[sor]"", ""[che]"", ""[iin]"", ""[dy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f70v2	f70v2.21	zl3b_clean	IF_AIR_IS_COLD	daii amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos	"[""[daii]"", ""[amdy]"", ""[otar]"", ""[am]"", ""[aral]"", ""[otair]"", ""ist?"", ""[oteey]"", ""[dair]"", ""[shchey]"", ""[daiin]"", ""[chalaly]"", ""[oteody]"", ""[chotol]"", ""[chedy]"", ""[oteotey]"", ""[oteeeor]"", ""[ar]"", ""[alody]"", ""[daiir]"", ""[oteedar]"", ""[oteey]"", ""[teey]"", ""[dalal]"", ""[cheoltey]"", ""[oteedy]"", ""[sheeteey]"", ""[okeeol]"", ""[ykeeos]"", ""[shey]"", ""[ykair]"", ""[arar]"", ""[alos]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f70v2	f70v2.21	zl3b_clean	WITH_UNNAMED_CONTENT	daii amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos	"[""[daii]"", ""[amdy]"", ""[otar]"", ""[am]"", ""[aral]"", ""[otair]"", ""[chedaiin]"", ""[oteey]"", ""[dair]"", ""[shchey]"", ""[daiin]"", ""[chalaly]"", ""[oteody]"", ""[chotol]"", ""[chedy]"", ""[oteotey]"", ""[oteeeor]"", ""[ar]"", ""[alody]"", ""[daiir]"", ""[oteedar]"", ""[oteey]"", ""[teey]"", ""[dalal]"", ""[cheoltey]"", ""[oteedy]"", ""[sheeteey]"", ""[okeeol]"", ""[ykeeos]"", ""[shey]"", ""[ykair]"", ""[arar]"", ""[alos]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f70v2	f70v2.21	it2a_clean	IF_AIR_IS_COLD	daimdy otar am ar al otard chedaiin otchy dair shchey daiin chalaly oteody chotol chedy oteatey otcheor ar alody daiir oteedar otchy tchy dal al cheoltey oteedy sheeteey s hs keeol ykeeos shey okear ar ar alos	"[""[daimdy]"", ""[otar]"", ""[am]"", ""[ar]"", ""[al]"", ""[otard]"", ""ist?"", ""[otchy]"", ""[dair]"", ""[shchey]"", ""[daiin]"", ""[chalaly]"", ""[oteody]"", ""[chotol]"", ""[chedy]"", ""[oteatey]"", ""[otcheor]"", ""[ar]"", ""[alody]"", ""[daiir]"", ""[oteedar]"", ""[otchy]"", ""[tchy]"", ""[dal]"", ""[al]"", ""[cheoltey]"", ""[oteedy]"", ""[sheeteey]"", ""[s]"", ""[hs]"", ""[keeol]"", ""[ykeeos]"", ""[shey]"", ""[okear]"", ""[ar]"", ""[ar]"", ""[alos]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f70v2	f70v2.21	it2a_clean	WITH_UNNAMED_CONTENT	daimdy otar am ar al otard chedaiin otchy dair shchey daiin chalaly oteody chotol chedy oteatey otcheor ar alody daiir oteedar otchy tchy dal al cheoltey oteedy sheeteey s hs keeol ykeeos shey okear ar ar alos	"[""[daimdy]"", ""[otar]"", ""[am]"", ""[ar]"", ""[al]"", ""[otard]"", ""[chedaiin]"", ""[otchy]"", ""[dair]"", ""[shchey]"", ""[daiin]"", ""[chalaly]"", ""[oteody]"", ""[chotol]"", ""[chedy]"", ""[oteatey]"", ""[otcheor]"", ""[ar]"", ""[alody]"", ""[daiir]"", ""[oteedar]"", ""[otchy]"", ""[tchy]"", ""[dal]"", ""[al]"", ""[cheoltey]"", ""[oteedy]"", ""[sheeteey]"", ""[s]"", ""[hs]"", ""[keeol]"", ""[ykeeos]"", ""[shey]"", ""[okear]"", ""[ar]"", ""[ar]"", ""[alos]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f70v2	f70v2.21	rf1b_clean	IF_AIR_IS_COLD	daii amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol che y oteotey oteeeor ar alo y aiir otee ar oteey teey dalal cheoltey oteedy sheeteey sh okeeol akeeos shey ykair arar alos	"[""[daii]"", ""[amdy]"", ""[otar]"", ""[am]"", ""[aral]"", ""[otair]"", ""ist?"", ""[oteey]"", ""[dair]"", ""[shchey]"", ""[daiin]"", ""[chalaly]"", ""[oteody]"", ""[chotol]"", ""[che]"", ""[y]"", ""[oteotey]"", ""[oteeeor]"", ""[ar]"", ""[alo]"", ""[y]"", ""[aiir]"", ""[otee]"", ""[ar]"", ""[oteey]"", ""[teey]"", ""[dalal]"", ""[cheoltey]"", ""[oteedy]"", ""[sheeteey]"", ""[sh]"", ""[okeeol]"", ""[akeeos]"", ""[shey]"", ""[ykair]"", ""[arar]"", ""[alos]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f70v2	f70v2.21	rf1b_clean	WITH_UNNAMED_CONTENT	daii amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol che y oteotey oteeeor ar alo y aiir otee ar oteey teey dalal cheoltey oteedy sheeteey sh okeeol akeeos shey ykair arar alos	"[""[daii]"", ""[amdy]"", ""[otar]"", ""[am]"", ""[aral]"", ""[otair]"", ""[chedaiin]"", ""[oteey]"", ""[dair]"", ""[shchey]"", ""[daiin]"", ""[chalaly]"", ""[oteody]"", ""[chotol]"", ""[che]"", ""[y]"", ""[oteotey]"", ""[oteeeor]"", ""[ar]"", ""[alo]"", ""[y]"", ""[aiir]"", ""[otee]"", ""[ar]"", ""[oteey]"", ""[teey]"", ""[dalal]"", ""[cheoltey]"", ""[oteedy]"", ""[sheeteey]"", ""[sh]"", ""[okeeol]"", ""[akeeos]"", ""[shey]"", ""[ykair]"", ""[arar]"", ""[alos]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.1	zl3b_clean	IF_AIR_IS_COLD	okeey chekoy oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar teo sheol al alaiiin okeos alaiin okor o keodar okee s ar aiin chekackhy chokees oteedy chekar okar choly ches os oiin okeeey cheey ches okeody chealdy shocthy choteey sheoly eol sheey chorain	"[""[okeey]"", ""[chekoy]"", ""[oteo]"", ""[ykeey]"", ""ist?"", ""[okeeol]"", ""[cheeor]"", ""[chocthar]"", ""[ar]"", ""[oteody]"", ""[oteedy]"", ""[okeolaiin]"", ""[oteey]"", ""[okarar]"", ""[teo]"", ""[sheol]"", ""[al]"", ""[alaiiin]"", ""[okeos]"", ""[alaiin]"", ""[okor]"", ""[o]"", ""[keodar]"", ""[okee]"", ""[s]"", ""[ar]"", ""[aiin]"", ""[chekackhy]"", ""[chokees]"", ""[oteedy]"", ""[chekar]"", ""[okar]"", ""[choly]"", ""[ches]"", ""[os]"", ""[oiin]"", ""[okeeey]"", ""[cheey]"", ""[ches]"", ""[okeody]"", ""[chealdy]"", ""[shocthy]"", ""[choteey]"", ""[sheoly]"", ""[eol]"", ""[sheey]"", ""[chorain]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.1	zl3b_clean	WITH_UNNAMED_CONTENT	okeey chekoy oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar teo sheol al alaiiin okeos alaiin okor o keodar okee s ar aiin chekackhy chokees oteedy chekar okar choly ches os oiin okeeey cheey ches okeody chealdy shocthy choteey sheoly eol sheey chorain	"[""[okeey]"", ""[chekoy]"", ""[oteo]"", ""[ykeey]"", ""[chedaiin]"", ""[okeeol]"", ""[cheeor]"", ""[chocthar]"", ""[ar]"", ""[oteody]"", ""[oteedy]"", ""[okeolaiin]"", ""[oteey]"", ""[okarar]"", ""[teo]"", ""[sheol]"", ""[al]"", ""[alaiiin]"", ""[okeos]"", ""[alaiin]"", ""[okor]"", ""[o]"", ""[keodar]"", ""[okee]"", ""[s]"", ""[ar]"", ""[aiin]"", ""[chekackhy]"", ""[chokees]"", ""[oteedy]"", ""[chekar]"", ""[okar]"", ""[choly]"", ""[ches]"", ""[os]"", ""[oiin]"", ""[okeeey]"", ""[cheey]"", ""[ches]"", ""[okeody]"", ""[chealdy]"", ""[shocthy]"", ""[choteey]"", ""[sheoly]"", ""[eol]"", ""[sheey]"", ""[chorain]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.1	it2a_clean	IF_AIR_IS_COLD	okeey cheky oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar dy sheol al alaiiin okeos olaiin okos okeoar otes sar aiin chekaithhy chokees oteedy chekar okar ch ches os oiin okeeey cheey ches oteody cheal dy shocthy choteey ereoly oheol sheey chorain	"[""[okeey]"", ""[cheky]"", ""[oteo]"", ""[ykeey]"", ""ist?"", ""[okeeol]"", ""[cheeor]"", ""[chocthar]"", ""[ar]"", ""[oteody]"", ""[oteedy]"", ""[okeolaiin]"", ""[oteey]"", ""[okarar]"", ""[dy]"", ""[sheol]"", ""[al]"", ""[alaiiin]"", ""[okeos]"", ""[olaiin]"", ""[okos]"", ""[okeoar]"", ""[otes]"", ""[sar]"", ""[aiin]"", ""[chekaithhy]"", ""[chokees]"", ""[oteedy]"", ""[chekar]"", ""[okar]"", ""[ch]"", ""[ches]"", ""[os]"", ""[oiin]"", ""[okeeey]"", ""[cheey]"", ""[ches]"", ""[oteody]"", ""[cheal]"", ""[dy]"", ""[shocthy]"", ""[choteey]"", ""[ereoly]"", ""[oheol]"", ""[sheey]"", ""[chorain]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.1	it2a_clean	WITH_UNNAMED_CONTENT	okeey cheky oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar dy sheol al alaiiin okeos olaiin okos okeoar otes sar aiin chekaithhy chokees oteedy chekar okar ch ches os oiin okeeey cheey ches oteody cheal dy shocthy choteey ereoly oheol sheey chorain	"[""[okeey]"", ""[cheky]"", ""[oteo]"", ""[ykeey]"", ""[chedaiin]"", ""[okeeol]"", ""[cheeor]"", ""[chocthar]"", ""[ar]"", ""[oteody]"", ""[oteedy]"", ""[okeolaiin]"", ""[oteey]"", ""[okarar]"", ""[dy]"", ""[sheol]"", ""[al]"", ""[alaiiin]"", ""[okeos]"", ""[olaiin]"", ""[okos]"", ""[okeoar]"", ""[otes]"", ""[sar]"", ""[aiin]"", ""[chekaithhy]"", ""[chokees]"", ""[oteedy]"", ""[chekar]"", ""[okar]"", ""[ch]"", ""[ches]"", ""[os]"", ""[oiin]"", ""[okeeey]"", ""[cheey]"", ""[ches]"", ""[oteody]"", ""[cheal]"", ""[dy]"", ""[shocthy]"", ""[choteey]"", ""[ereoly]"", ""[oheol]"", ""[sheey]"", ""[chorain]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.1	rf1b_clean	IF_AIR_IS_COLD	okeey chekoy oteo keey chedaiin okeeol cheeor chocthar ar oteody otee y okeolaiin oteey okarar a teo sheol al alaiiin okeos olaiin okor o keodar okee sar aiin chekackhy chokees oteedy che ar okar chaly ches os oiin okeeey cheey ches oteody cheal y shocthy chotay sheoly cheol sheey chorain	"[""[okeey]"", ""[chekoy]"", ""[oteo]"", ""[keey]"", ""ist?"", ""[okeeol]"", ""[cheeor]"", ""[chocthar]"", ""[ar]"", ""[oteody]"", ""[otee]"", ""[y]"", ""[okeolaiin]"", ""[oteey]"", ""[okarar]"", ""[a]"", ""[teo]"", ""[sheol]"", ""[al]"", ""[alaiiin]"", ""[okeos]"", ""[olaiin]"", ""[okor]"", ""[o]"", ""[keodar]"", ""[okee]"", ""[sar]"", ""[aiin]"", ""[chekackhy]"", ""[chokees]"", ""[oteedy]"", ""[che]"", ""[ar]"", ""[okar]"", ""[chaly]"", ""[ches]"", ""[os]"", ""[oiin]"", ""[okeeey]"", ""[cheey]"", ""[ches]"", ""[oteody]"", ""[cheal]"", ""[y]"", ""[shocthy]"", ""[chotay]"", ""[sheoly]"", ""[cheol]"", ""[sheey]"", ""[chorain]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.1	rf1b_clean	WITH_UNNAMED_CONTENT	okeey chekoy oteo keey chedaiin okeeol cheeor chocthar ar oteody otee y okeolaiin oteey okarar a teo sheol al alaiiin okeos olaiin okor o keodar okee sar aiin chekackhy chokees oteedy che ar okar chaly ches os oiin okeeey cheey ches oteody cheal y shocthy chotay sheoly cheol sheey chorain	"[""[okeey]"", ""[chekoy]"", ""[oteo]"", ""[keey]"", ""[chedaiin]"", ""[okeeol]"", ""[cheeor]"", ""[chocthar]"", ""[ar]"", ""[oteody]"", ""[otee]"", ""[y]"", ""[okeolaiin]"", ""[oteey]"", ""[okarar]"", ""[a]"", ""[teo]"", ""[sheol]"", ""[al]"", ""[alaiiin]"", ""[okeos]"", ""[olaiin]"", ""[okor]"", ""[o]"", ""[keodar]"", ""[okee]"", ""[sar]"", ""[aiin]"", ""[chekackhy]"", ""[chokees]"", ""[oteedy]"", ""[che]"", ""[ar]"", ""[okar]"", ""[chaly]"", ""[ches]"", ""[os]"", ""[oiin]"", ""[okeeey]"", ""[cheey]"", ""[ches]"", ""[oteody]"", ""[cheal]"", ""[y]"", ""[shocthy]"", ""[chotay]"", ""[sheoly]"", ""[cheol]"", ""[sheey]"", ""[chorain]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.14	zl3b_clean	IF_AIR_IS_COLD	otochedy otey o koey sheedy oteodar ykeolol y air oteos cheo l aiin ykeeoly otaiin shear oiiin oral o tealy cheokeor oteody oes otees chteos doteey sosor oteol shol cheeg okeody eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly	"[""[otochedy]"", ""[otey]"", ""[o]"", ""[koey]"", ""wenn?"", ""[oteodar]"", ""[ykeolol]"", ""[y]"", ""[air]"", ""[oteos]"", ""[cheo]"", ""[l]"", ""[aiin]"", ""[ykeeoly]"", ""[otaiin]"", ""[shear]"", ""[oiiin]"", ""[oral]"", ""[o]"", ""[tealy]"", ""[cheokeor]"", ""[oteody]"", ""[oes]"", ""[otees]"", ""[chteos]"", ""[doteey]"", ""[sosor]"", ""[oteol]"", ""[shol]"", ""[cheeg]"", ""[okeody]"", ""[eol]"", ""[shey]"", ""[sheysy]"", ""[shoteey]"", ""[cheor]"", ""[yoeteey]"", ""[okeeol]"", ""[chy]"", ""[okeeo]"", ""[ykoly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.14	zl3b_clean	WITH_UNNAMED_CONTENT	otochedy otey o koey sheedy oteodar ykeolol y air oteos cheo l aiin ykeeoly otaiin shear oiiin oral o tealy cheokeor oteody oes otees chteos doteey sosor oteol shol cheeg okeody eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly	"[""[otochedy]"", ""[otey]"", ""[o]"", ""[koey]"", ""mit?"", ""[oteodar]"", ""[ykeolol]"", ""[y]"", ""[air]"", ""[oteos]"", ""[cheo]"", ""[l]"", ""[aiin]"", ""[ykeeoly]"", ""[otaiin]"", ""[shear]"", ""[oiiin]"", ""[oral]"", ""[o]"", ""[tealy]"", ""[cheokeor]"", ""[oteody]"", ""[oes]"", ""[otees]"", ""[chteos]"", ""[doteey]"", ""[sosor]"", ""[oteol]"", ""[shol]"", ""[cheeg]"", ""[okeody]"", ""[eol]"", ""[shey]"", ""[sheysy]"", ""[shoteey]"", ""[cheor]"", ""[yoeteey]"", ""[okeeol]"", ""[chy]"", ""[okeeo]"", ""[ykoly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.14	it2a_clean	IF_AIR_IS_COLD	otochedy otal okoey sheedy oteodar ykeolal ya r oteos cheolaiin ykeeoly otaiin shear oiin or o oa sheokeor oteody oekes otees oeteos dotsey seor oteol shol cheem okeody sheol shey sheysy sho teey cheor yoeteey okeeoy chy okeeo ykoly	"[""[otochedy]"", ""[otal]"", ""[okoey]"", ""wenn?"", ""[oteodar]"", ""[ykeolal]"", ""[ya]"", ""[r]"", ""[oteos]"", ""[cheolaiin]"", ""[ykeeoly]"", ""[otaiin]"", ""[shear]"", ""[oiin]"", ""[or]"", ""[o]"", ""[oa]"", ""[sheokeor]"", ""[oteody]"", ""[oekes]"", ""[otees]"", ""[oeteos]"", ""[dotsey]"", ""[seor]"", ""[oteol]"", ""[shol]"", ""[cheem]"", ""[okeody]"", ""[sheol]"", ""[shey]"", ""[sheysy]"", ""[sho]"", ""[teey]"", ""[cheor]"", ""[yoeteey]"", ""[okeeoy]"", ""[chy]"", ""[okeeo]"", ""[ykoly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.14	it2a_clean	WITH_UNNAMED_CONTENT	otochedy otal okoey sheedy oteodar ykeolal ya r oteos cheolaiin ykeeoly otaiin shear oiin or o oa sheokeor oteody oekes otees oeteos dotsey seor oteol shol cheem okeody sheol shey sheysy sho teey cheor yoeteey okeeoy chy okeeo ykoly	"[""[otochedy]"", ""[otal]"", ""[okoey]"", ""mit?"", ""[oteodar]"", ""[ykeolal]"", ""[ya]"", ""[r]"", ""[oteos]"", ""[cheolaiin]"", ""[ykeeoly]"", ""[otaiin]"", ""[shear]"", ""[oiin]"", ""[or]"", ""[o]"", ""[oa]"", ""[sheokeor]"", ""[oteody]"", ""[oekes]"", ""[otees]"", ""[oeteos]"", ""[dotsey]"", ""[seor]"", ""[oteol]"", ""[shol]"", ""[cheem]"", ""[okeody]"", ""[sheol]"", ""[shey]"", ""[sheysy]"", ""[sho]"", ""[teey]"", ""[cheor]"", ""[yoeteey]"", ""[okeeoy]"", ""[chy]"", ""[okeeo]"", ""[ykoly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.14	rf1b_clean	IF_AIR_IS_COLD	otochedy otey o eey shee y oteodar ykeolal yair oteos cheolaiin ykee ly otaiin shear oiiin oral y kealy cheokeor oteody oes otees chteos doteey sosor oteol shol cheeg okeo y eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly	"[""[otochedy]"", ""[otey]"", ""[o]"", ""[eey]"", ""[shee]"", ""[y]"", ""[oteodar]"", ""[ykeolal]"", ""[yair]"", ""[oteos]"", ""[cheolaiin]"", ""[ykee]"", ""[ly]"", ""[otaiin]"", ""[shear]"", ""[oiiin]"", ""[oral]"", ""[y]"", ""[kealy]"", ""[cheokeor]"", ""[oteody]"", ""[oes]"", ""[otees]"", ""[chteos]"", ""[doteey]"", ""[sosor]"", ""[oteol]"", ""[shol]"", ""[cheeg]"", ""[okeo]"", ""[y]"", ""[eol]"", ""[shey]"", ""[sheysy]"", ""[shoteey]"", ""[cheor]"", ""[yoeteey]"", ""[okeeol]"", ""[chy]"", ""[okeeo]"", ""[ykoly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f72r3	f72r3.14	rf1b_clean	WITH_UNNAMED_CONTENT	otochedy otey o eey shee y oteodar ykeolal yair oteos cheolaiin ykee ly otaiin shear oiiin oral y kealy cheokeor oteody oes otees chteos doteey sosor oteol shol cheeg okeo y eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly	"[""[otochedy]"", ""[otey]"", ""[o]"", ""[eey]"", ""[shee]"", ""[y]"", ""[oteodar]"", ""[ykeolal]"", ""[yair]"", ""[oteos]"", ""[cheolaiin]"", ""[ykee]"", ""[ly]"", ""[otaiin]"", ""[shear]"", ""[oiiin]"", ""[oral]"", ""[y]"", ""[kealy]"", ""[cheokeor]"", ""[oteody]"", ""[oes]"", ""[otees]"", ""[chteos]"", ""[doteey]"", ""[sosor]"", ""[oteol]"", ""[shol]"", ""[cheeg]"", ""[okeo]"", ""[y]"", ""[eol]"", ""[shey]"", ""[sheysy]"", ""[shoteey]"", ""[cheor]"", ""[yoeteey]"", ""[okeeol]"", ""[chy]"", ""[okeeo]"", ""[ykoly]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.5	zl3b_clean	IF_AIR_IS_COLD	shey kar chey ckhey r ain ol olsheedy qokeey qoky	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[olsheedy]"", ""[qokeey]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.5	zl3b_clean	WITH_UNNAMED_CONTENT	shey kar chey ckhey r ain ol olsheedy qokeey qoky	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[olsheedy]"", ""[qokeey]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.5	it2a_clean	IF_AIR_IS_COLD	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""wenn?"", ""[qokeey]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.5	it2a_clean	WITH_UNNAMED_CONTENT	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	"[""[shey]"", ""[kar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""mit?"", ""[qokeey]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.5	rf1b_clean	IF_AIR_IS_COLD	sheykar chey ckhey r ain ol ol sheedy qokeey qoky	"[""[sheykar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""wenn?"", ""[qokeey]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f75r	f75r.5	rf1b_clean	WITH_UNNAMED_CONTENT	sheykar chey ckhey r ain ol ol sheedy qokeey qoky	"[""[sheykar]"", ""[chey]"", ""[ckhey]"", ""[r]"", ""[ain]"", ""[ol]"", ""[ol]"", ""mit?"", ""[qokeey]"", ""[qoky]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
