page	locus	reader	world	source_text	literal_json	confidence
f77r	f77r.25	rf1b_clean	V_CONTAINS	otedy qokor shedy qokal shedar dal chedy daror	"[""Quelle?"", ""[qokor]"", ""[shedy]"", ""[qokal]"", ""[shedar]"", ""[dal]"", ""enthält?"", ""[daror]""]"	C0_UNCONFIRMED
f77r	f77r.25	rf1b_clean	B_CONTAINS	otedy qokor shedy qokal shedar dal chedy daror	"[""Quelle?"", ""[qokor]"", ""[shedy]"", ""[qokal]"", ""[shedar]"", ""[dal]"", ""enthält?"", ""[daror]""]"	C0_UNCONFIRMED
f77r	f77r.26	zl3b_clean	V_BECOMES	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	zl3b_clean	B_BECOMES	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	zl3b_clean	V_CONTAINS	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	zl3b_clean	B_CONTAINS	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	it2a_clean	V_BECOMES	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	it2a_clean	B_BECOMES	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	it2a_clean	V_CONTAINS	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	it2a_clean	B_CONTAINS	qoteedy qokeedy qokaiin chcthy lchedy qokaly	"[""[qoteedy]"", ""[qokeedy]"", ""[qokaiin]"", ""[chcthy]"", ""[lchedy]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	rf1b_clean	V_BECOMES	qoteedy qokee y qokaiin chcthy lche y qokaly	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	rf1b_clean	B_BECOMES	qoteedy qokee y qokaiin chcthy lche y qokaly	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	rf1b_clean	V_CONTAINS	qoteedy qokee y qokaiin chcthy lche y qokaly	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	rf1b_clean	B_CONTAINS	qoteedy qokee y qokaiin chcthy lche y qokaly	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.27	zl3b_clean	V_BECOMES	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	zl3b_clean	B_BECOMES	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	zl3b_clean	V_CONTAINS	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	zl3b_clean	B_CONTAINS	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	it2a_clean	V_BECOMES	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	it2a_clean	B_BECOMES	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	it2a_clean	V_CONTAINS	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	it2a_clean	B_CONTAINS	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	rf1b_clean	V_BECOMES	solche y qokain okaiin shedy qokeedy qotedy	"[""[solche]"", ""[y]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	rf1b_clean	B_BECOMES	solche y qokain okaiin shedy qokeedy qotedy	"[""[solche]"", ""[y]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	rf1b_clean	V_CONTAINS	solche y qokain okaiin shedy qokeedy qotedy	"[""[solche]"", ""[y]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	rf1b_clean	B_CONTAINS	solche y qokain okaiin shedy qokeedy qotedy	"[""[solche]"", ""[y]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.28	zl3b_clean	V_BECOMES	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	zl3b_clean	B_BECOMES	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	zl3b_clean	V_CONTAINS	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	zl3b_clean	B_CONTAINS	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	it2a_clean	V_BECOMES	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	it2a_clean	B_BECOMES	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	it2a_clean	V_CONTAINS	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	it2a_clean	B_CONTAINS	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	rf1b_clean	V_BECOMES	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	rf1b_clean	B_BECOMES	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	rf1b_clean	V_CONTAINS	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	rf1b_clean	B_CONTAINS	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.29	zl3b_clean	V_BECOMES	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	zl3b_clean	B_BECOMES	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	zl3b_clean	V_CONTAINS	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	zl3b_clean	B_CONTAINS	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	it2a_clean	V_BECOMES	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	it2a_clean	B_BECOMES	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	it2a_clean	V_CONTAINS	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	it2a_clean	B_CONTAINS	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	rf1b_clean	V_BECOMES	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	rf1b_clean	B_BECOMES	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	rf1b_clean	V_CONTAINS	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	rf1b_clean	B_CONTAINS	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.30	zl3b_clean	V_BECOMES	qokaiin chckhey sa iin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	zl3b_clean	B_BECOMES	qokaiin chckhey sa iin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	zl3b_clean	V_CONTAINS	qokaiin chckhey sa iin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	zl3b_clean	B_CONTAINS	qokaiin chckhey sa iin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	it2a_clean	V_BECOMES	qokaiin chckhey saiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	it2a_clean	B_BECOMES	qokaiin chckhey saiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	it2a_clean	V_CONTAINS	qokaiin chckhey saiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	it2a_clean	B_CONTAINS	qokaiin chckhey saiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	rf1b_clean	V_BECOMES	qokaiin chckhey s aiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	rf1b_clean	B_BECOMES	qokaiin chckhey s aiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	rf1b_clean	V_CONTAINS	qokaiin chckhey s aiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	rf1b_clean	B_CONTAINS	qokaiin chckhey s aiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.31	zl3b_clean	V_BECOMES	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	zl3b_clean	B_BECOMES	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	zl3b_clean	V_CONTAINS	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	zl3b_clean	B_CONTAINS	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	it2a_clean	V_BECOMES	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	it2a_clean	B_BECOMES	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	it2a_clean	V_CONTAINS	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	it2a_clean	B_CONTAINS	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	rf1b_clean	V_BECOMES	qokain chckhy qokeey qote y qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	rf1b_clean	B_BECOMES	qokain chckhy qokeey qote y qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	rf1b_clean	V_CONTAINS	qokain chckhy qokeey qote y qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	rf1b_clean	B_CONTAINS	qokain chckhy qokeey qote y qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.32	zl3b_clean	V_BECOMES	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	zl3b_clean	B_BECOMES	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	zl3b_clean	V_CONTAINS	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	zl3b_clean	B_CONTAINS	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	it2a_clean	V_BECOMES	qor ain cheol ol chealor cheey qetaiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	it2a_clean	B_BECOMES	qor ain cheol ol chealor cheey qetaiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	it2a_clean	V_CONTAINS	qor ain cheol ol chealor cheey qetaiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	it2a_clean	B_CONTAINS	qor ain cheol ol chealor cheey qetaiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	rf1b_clean	V_BECOMES	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	rf1b_clean	B_BECOMES	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	rf1b_clean	V_CONTAINS	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	rf1b_clean	B_CONTAINS	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.33	zl3b_clean	V_BECOMES	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	zl3b_clean	B_BECOMES	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	zl3b_clean	V_CONTAINS	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""enthält?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	zl3b_clean	B_CONTAINS	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""enthält?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	it2a_clean	V_BECOMES	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	it2a_clean	B_BECOMES	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	it2a_clean	V_CONTAINS	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""enthält?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	it2a_clean	B_CONTAINS	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""enthält?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	rf1b_clean	V_BECOMES	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	"[""viel?"", ""wird?"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	rf1b_clean	B_BECOMES	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	"[""viel?"", ""wird?"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	rf1b_clean	V_CONTAINS	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	"[""viel?"", ""enthält?"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
