paragraph	id	locus	index	form	role	offset	row_status
f9v|f9v.5-f9v.12	f9v.5:6	f9v.5	6	t[o:e]	OPEN	5	recorded
f9v|f9v.5-f9v.12	f9v.5:7	f9v.5	7	ar	AMOUNT	6	recorded
f9v|f9v.5-f9v.12	f9v.5:8	f9v.5	8	chty	OPEN	7	recorded
f9v|f9v.5-f9v.12	f9v.5:9	f9v.5	9	daiiin	OPEN	8	recorded
f9v|f9v.5-f9v.12	f9v.6:1	f9v.6	1	odol	MATERIAL	9	recorded
f9v|f9v.5-f9v.12	f9v.6:2	f9v.6	2	choy	STATE	10	recorded
f9v|f9v.5-f9v.12	f9v.6:3	f9v.6	3	ksheody	OPEN	11	recorded
f9v|f9v.5-f9v.12	f9v.6:4	f9v.6	4	chody	MATERIAL	12	recorded
f9v|f9v.5-f9v.12	f9v.6:5	f9v.6	5	da[in:iin]	OPEN	13	recorded
f9v|f9v.5-f9v.12	f9v.6:6	f9v.6	6	otchy	OPEN	14	recorded
f9v|f9v.5-f9v.12	f9v.6:7	f9v.6	7	cthod	OPEN	15	recorded
f9v|f9v.5-f9v.12	f9v.6:8	f9v.6	8	yko	OPEN	16	recorded
f9v|f9v.5-f9v.12	f9v.7:1	f9v.7	1	qo	ACTION	17	recorded
f9v|f9v.5-f9v.12	f9v.7:2	f9v.7	2	chol	ACTION	18	recorded
f9v|f9v.5-f9v.12	f9v.7:3	f9v.7	3	chol	ACTION	19	recorded
f9v|f9v.5-f9v.12	f9v.7:4	f9v.7	4	{ct}chy	OPEN	20	recorded
f9v|f9v.5-f9v.12	f9v.7:5	f9v.7	5	daiin	AMOUNT	21	recorded
f9v|f9v.5-f9v.12	f9v.7:6	f9v.7	6	otal	MATERIAL	22	recorded
f9v|f9v.5-f9v.12	f9v.7:7	f9v.7	7	dor	AMOUNT	23	recorded
f9v|f9v.5-f9v.12	f9v.7:8	f9v.7	8	daim	OPEN	24	recorded
f9v|f9v.5-f9v.12	f9v.8:1	f9v.8	1	soiin	OPEN	25	recorded
f9v|f9v.5-f9v.12	f9v.8:2	f9v.8	2	daiin	AMOUNT	26	recorded
f9v|f9v.5-f9v.12	f9v.8:3	f9v.8	3	qokcho	ACTION	27	recorded
f9v|f9v.5-f9v.12	f9v.8:4	f9v.8	4	rokyd	OPEN	28	recorded
f9v|f9v.5-f9v.12	f9v.8:5	f9v.8	5	daly	OPEN	29	recorded
f9v|f9v.5-f9v.12	f9v.9:1	f9v.9	1	daiin	AMOUNT	30	recorded
f9v|f9v.5-f9v.12	f9v.9:2	f9v.9	2	chy	STATE	31	recorded
f9v|f9v.5-f9v.12	f9v.9:3	f9v.9	3	tor	OPEN	32	recorded
f9v|f9v.5-f9v.12	f9v.9:4	f9v.9	4	chyty	OPEN	33	recorded
f9v|f9v.5-f9v.12	f9v.9:5	f9v.9	5	dary	OPEN	34	recorded
f9v|f9v.5-f9v.12	f9v.9:6	f9v.9	6	ytoldy	OPEN	35	recorded
f9v|f9v.5-f9v.12	f9v.10:1	f9v.10	1	oty	STATE	36	recorded
f9v|f9v.5-f9v.12	f9v.10:2	f9v.10	2	kchol	MATERIAL	37	recorded
f9v|f9v.5-f9v.12	f9v.10:3	f9v.10	3	chol	ACTION	38	recorded
f9v|f9v.5-f9v.12	f9v.10:4	f9v.10	4	chy	STATE	39	recorded
f9v|f9v.5-f9v.12	f9v.10:5	f9v.10	5	kyty	OPEN	40	recorded
f9v|f9v.5-f9v.12	f9v.11:1	f9v.11	1	ychor	LINK	41	recorded
f9v|f9v.5-f9v.12	f9v.11:2	f9v.11	2	chshoty	MATERIAL	42	recorded
f9v|f9v.5-f9v.12	f9v.11:3	f9v.11	3	oky	STATE	43	recorded
f9v|f9v.5-f9v.12	f9v.11:4	f9v.11	4	kaiin	QUALITY_VALUE	44	recorded
f9v|f9v.5-f9v.12	f9v.12:1	f9v.12	1	chkaiin	OPEN	45	recorded
f9v|f9v.5-f9v.12	f9v.12:2	f9v.12	2	ckhy	ACTION	46	recorded
f9v|f9v.5-f9v.12	f9v.12:3	f9v.12	3	chor	MATERIAL	47	recorded
f17v|f17v.1-f17v.23	f17v.1:1	f17v.1	1	pchodol	OPEN	0	recorded
f17v|f17v.1-f17v.23	f17v.1:2	f17v.1	2	chor	MATERIAL	1	recorded
f17v|f17v.1-f17v.23	f17v.1:3	f17v.1	3	pchy	OPEN	2	recorded
f17v|f17v.1-f17v.23	f17v.1:4	f17v.1	4	opydaiin	OPEN	3	recorded
f17v|f17v.1-f17v.23	f17v.1:5	f17v.1	5	odal	AMOUNT	4	recorded
f17v|f17v.1-f17v.23	f17v.1:6	f17v.1	6	dy	STATE	5	recorded
f17v|f17v.1-f17v.23	f17v.2:1	f17v.2	1	ycheey	OPEN	6	recorded
f17v|f17v.1-f17v.23	f17v.2:2	f17v.2	2	keeor	MATERIAL	7	recorded
f17v|f17v.1-f17v.23	f17v.2:3	f17v.2	3	cthodal	OPEN	8	recorded
f17v|f17v.1-f17v.23	f17v.2:4	f17v.2	4	okol	MATERIAL	9	recorded
f17v|f17v.1-f17v.23	f17v.2:5	f17v.2	5	odaiin	AMOUNT	10	recorded
f17v|f17v.1-f17v.23	f17v.2:6	f17v.2	6	okal	MATERIAL	11	recorded
f17v|f17v.1-f17v.23	f17v.3:1	f17v.3	1	oldaig	OPEN	12	recorded
f17v|f17v.1-f17v.23	f17v.3:2	f17v.3	2	odaiin	AMOUNT	13	recorded
f17v|f17v.1-f17v.23	f17v.3:3	f17v.3	3	okal	MATERIAL	14	recorded
f17v|f17v.1-f17v.23	f17v.3:4	f17v.3	4	oldaiin	OPEN	15	recorded
f17v|f17v.1-f17v.23	f17v.3:5	f17v.3	5	chockhol	OPEN	16	recorded
f17v|f17v.1-f17v.23	f17v.3:6	f17v.3	6	olol	OPEN	17	recorded
f17v|f17v.1-f17v.23	f17v.4:1	f17v.4	1	kchor	MATERIAL	18	recorded
f17v|f17v.1-f17v.23	f17v.4:2	f17v.4	2	fchol	OPEN	19	recorded
f17v|f17v.1-f17v.23	f17v.4:3	f17v.4	3	cphol	OPEN	20	recorded
f17v|f17v.1-f17v.23	f17v.4:4	f17v.4	4	olcheol	OPEN	21	recorded
f17v|f17v.1-f17v.23	f17v.4:5	f17v.4	5	ok[eee:eeee]y	OPEN	22	recorded
f17v|f17v.1-f17v.23	f17v.5:1	f17v.5	1	ychol	ACTION	23	recorded
f17v|f17v.1-f17v.23	f17v.5:2	f17v.5	2	chol	ACTION	24	recorded
f17v|f17v.1-f17v.23	f17v.5:3	f17v.5	3	dolcheey	OPEN	25	recorded
f17v|f17v.1-f17v.23	f17v.5:4	f17v.5	4	tchol	MATERIAL	26	recorded
f17v|f17v.1-f17v.23	f17v.5:5	f17v.5	5	dar	AMOUNT	27	recorded
f17v|f17v.1-f17v.23	f17v.5:6	f17v.5	6	ckhy	ACTION	28	recorded
f17v|f17v.1-f17v.23	f17v.6:1	f17v.6	1	oekor	OPEN	29	recorded
f17v|f17v.1-f17v.23	f17v.6:2	f17v.6	2	or	AMOUNT	30	recorded
f17v|f17v.1-f17v.23	f17v.6:3	f17v.6	3	okaiin	MATERIAL_DOSE	31	recorded
f17v|f17v.1-f17v.23	f17v.6:4	f17v.6	4	or	AMOUNT	32	recorded
f17v|f17v.1-f17v.23	f17v.6:5	f17v.6	5	otaiin	MATERIAL_DOSE	33	recorded
f17v|f17v.1-f17v.23	f17v.6:6	f17v.6	6	d	OPEN	34	recorded
f17v|f17v.1-f17v.23	f17v.7:1	f17v.7	1	sor	LINK	35	recorded
f17v|f17v.1-f17v.23	f17v.7:2	f17v.7	2	chkeey	ACTION	36	recorded
f17v|f17v.1-f17v.23	f17v.7:3	f17v.7	3	poiis	OPEN	37	recorded
f17v|f17v.1-f17v.23	f17v.7:4	f17v.7	4	cheor	MATERIAL	38	recorded
f17v|f17v.1-f17v.23	f17v.7:5	f17v.7	5	os	DISTRIBUTIVE	39	recorded
f17v|f17v.1-f17v.23	f17v.7:6	f17v.7	6	s	DISTRIBUTIVE	40	recorded
f17v|f17v.1-f17v.23	f17v.7:7	f17v.7	7	aiin	NUMBER	41	recorded
f17v|f17v.1-f17v.23	f17v.8:1	f17v.8	1	qokeey	ACTION	42	recorded
f17v|f17v.1-f17v.23	f17v.8:2	f17v.8	2	kchar	OPEN	43	recorded
f17v|f17v.1-f17v.23	f17v.8:3	f17v.8	3	ol	RELATION	44	recorded
f17v|f17v.1-f17v.23	f17v.8:4	f17v.8	4	dy	STATE	45	recorded
f17v|f17v.1-f17v.23	f17v.8:5	f17v.8	5	choldaiin	OPEN	46	recorded
f17v|f17v.1-f17v.23	f17v.8:6	f17v.8	6	sy	STATE	47	recorded
f17v|f17v.1-f17v.23	f17v.9:1	f17v.9	1	ycheol	LINK	48	recorded
f17v|f17v.1-f17v.23	f17v.9:2	f17v.9	2	shol	STATE	49	recorded
f17v|f17v.1-f17v.23	f17v.9:3	f17v.9	3	kchol	MATERIAL	50	recorded
f17v|f17v.1-f17v.23	f17v.9:4	f17v.9	4	choltaiin	OPEN	51	recorded
f17v|f17v.1-f17v.23	f17v.9:5	f17v.9	5	ol	RELATION	52	recorded
f17v|f17v.1-f17v.23	f17v.10:1	f17v.10	1	oytor	OPEN	53	recorded
f17v|f17v.1-f17v.23	f17v.10:2	f17v.10	2	okeor	MATERIAL	54	recorded
f17v|f17v.1-f17v.23	f17v.10:3	f17v.10	3	okar	OPEN	55	recorded
f17v|f17v.1-f17v.23	f17v.10:4	f17v.10	4	okol	MATERIAL	56	recorded
f17v|f17v.1-f17v.23	f17v.10:5	f17v.10	5	daiir	OPEN	57	recorded
f17v|f17v.1-f17v.23	f17v.10:6	f17v.10	6	a[r:m]	OPEN	58	recorded
f17v|f17v.1-f17v.23	f17v.11:1	f17v.11	1	qokcheo	OPEN	59	recorded
f17v|f17v.1-f17v.23	f17v.11:2	f17v.11	2	qokoiir	OPEN	60	recorded
f17v|f17v.1-f17v.23	f17v.11:3	f17v.11	3	ctheol	OPEN	61	recorded
f17v|f17v.1-f17v.23	f17v.11:4	f17v.11	4	chol	ACTION	62	recorded
f17v|f17v.1-f17v.23	f17v.12:1	f17v.12	1	oy	OPEN	63	recorded
f17v|f17v.1-f17v.23	f17v.12:2	f17v.12	2	choy	STATE	64	recorded
f17v|f17v.1-f17v.23	f17v.12:3	f17v.12	3	keaiin	OPEN	65	recorded
f17v|f17v.1-f17v.23	f17v.12:4	f17v.12	4	chckhey	OPEN	66	recorded
f17v|f17v.1-f17v.23	f17v.12:5	f17v.12	5	ol	RELATION	67	recorded
f17v|f17v.1-f17v.23	f17v.12:6	f17v.12	6	chor	MATERIAL	68	recorded
f17v|f17v.1-f17v.23	f17v.13:1	f17v.13	1	ykeor	OPEN	69	recorded
f17v|f17v.1-f17v.23	f17v.13:2	f17v.13	2	chol	ACTION	70	recorded
f17v|f17v.1-f17v.23	f17v.13:3	f17v.13	3	chol	ACTION	71	recorded
f17v|f17v.1-f17v.23	f17v.13:4	f17v.13	4	cthol	MATERIAL	72	recorded
f17v|f17v.1-f17v.23	f17v.13:5	f17v.13	5	chkor	OPEN	73	recorded
f17v|f17v.1-f17v.23	f17v.13:6	f17v.13	6	sheol	MATERIAL	74	recorded
f17v|f17v.1-f17v.23	f17v.14:1	f17v.14	1	olo	OPEN	75	recorded
f17v|f17v.1-f17v.23	f17v.14:2	f17v.14	2	r	LINK	76	recorded
f17v|f17v.1-f17v.23	f17v.14:3	f17v.14	3	okeeol	OPEN	77	recorded
f17v|f17v.1-f17v.23	f17v.14:4	f17v.14	4	chodaiin	MATERIAL_DOSE	78	recorded
f17v|f17v.1-f17v.23	f17v.14:5	f17v.14	5	okeol	MATERIAL	79	recorded
f17v|f17v.1-f17v.23	f17v.14:6	f17v.14	6	tchory	OPEN	80	recorded
f17v|f17v.1-f17v.23	f17v.15:1	f17v.15	1	ychor	LINK	81	recorded
f17v|f17v.1-f17v.23	f17v.15:2	f17v.15	2	cthy	MATERIAL	82	recorded
f17v|f17v.1-f17v.23	f17v.15:3	f17v.15	3	che'eky	OPEN	83	recorded
f17v|f17v.1-f17v.23	f17v.15:4	f17v.15	4	cheo	MATERIAL	84	recorded
f17v|f17v.1-f17v.23	f17v.15:5	f17v.15	5	otor	MATERIAL	85	recorded
f17v|f17v.1-f17v.23	f17v.15:6	f17v.15	6	oteol	MATERIAL	86	recorded
f17v|f17v.1-f17v.23	f17v.16:1	f17v.16	1	okcheol	OPEN	87	recorded
f17v|f17v.1-f17v.23	f17v.16:2	f17v.16	2	chol	ACTION	88	recorded
f17v|f17v.1-f17v.23	f17v.16:3	f17v.16	3	okeol	MATERIAL	89	recorded
f17v|f17v.1-f17v.23	f17v.16:4	f17v.16	4	cthol	MATERIAL	90	recorded
f17v|f17v.1-f17v.23	f17v.16:5	f17v.16	5	otcheolom	OPEN	91	recorded
f17v|f17v.1-f17v.23	f17v.17:1	f17v.17	1	qoain	OPEN	92	recorded
f17v|f17v.1-f17v.23	f17v.17:2	f17v.17	2	[s:e']ar	OPEN	93	recorded
f17v|f17v.1-f17v.23	f17v.17:3	f17v.17	3	she	ACTION	94	recorded
f17v|f17v.1-f17v.23	f17v.17:4	f17v.17	4	dol	AMOUNT	95	recorded
f17v|f17v.1-f17v.23	f17v.17:5	f17v.17	5	qopchaiin	OPEN	96	recorded
f17v|f17v.1-f17v.23	f17v.17:6	f17v.17	6	cthor	MATERIAL	97	recorded
f17v|f17v.1-f17v.23	f17v.18:1	f17v.18	1	otor	MATERIAL	98	recorded
f17v|f17v.1-f17v.23	f17v.18:2	f17v.18	2	cheeor	MATERIAL	99	recorded
f17v|f17v.1-f17v.23	f17v.18:3	f17v.18	3	ol	RELATION	100	recorded
f17v|f17v.1-f17v.23	f17v.18:4	f17v.18	4	chol	ACTION	101	recorded
f17v|f17v.1-f17v.23	f17v.18:5	f17v.18	5	dor	AMOUNT	102	recorded
f17v|f17v.1-f17v.23	f17v.18:6	f17v.18	6	chr	MATERIAL	103	recorded
f17v|f17v.1-f17v.23	f17v.18:7	f17v.18	7	or	AMOUNT	104	recorded
f17v|f17v.1-f17v.23	f17v.18:8	f17v.18	8	eees	OPEN	105	recorded
f17v|f17v.1-f17v.23	f17v.19:1	f17v.19	1	dain	AMOUNT	106	recorded
f17v|f17v.1-f17v.23	f17v.19:2	f17v.19	2	chey	ACTION	107	recorded
f17v|f17v.1-f17v.23	f17v.19:3	f17v.19	3	qoaiin	OPEN	108	recorded
f17v|f17v.1-f17v.23	f17v.19:4	f17v.19	4	cthor	MATERIAL	109	recorded
f17v|f17v.1-f17v.23	f17v.19:5	f17v.19	5	cholchom	OPEN	110	recorded
f17v|f17v.1-f17v.23	f17v.20:1	f17v.20	1	ykeey	REPEAT_ACTION	111	recorded
f17v|f17v.1-f17v.23	f17v.20:2	f17v.20	2	okeey	ACTION	112	recorded
f17v|f17v.1-f17v.23	f17v.20:3	f17v.20	3	cheor	MATERIAL	113	recorded
f17v|f17v.1-f17v.23	f17v.20:4	f17v.20	4	chol	ACTION	114	recorded
f17v|f17v.1-f17v.23	f17v.20:5	f17v.20	5	sho	MATERIAL	115	recorded
f17v|f17v.1-f17v.23	f17v.20:6	f17v.20	6	odaiin	AMOUNT	116	recorded
f17v|f17v.1-f17v.23	f17v.21:1	f17v.21	1	oal	OPEN	117	recorded
f17v|f17v.1-f17v.23	f17v.21:2	f17v.21	2	sheor	OPEN	118	recorded
f17v|f17v.1-f17v.23	f17v.21:3	f17v.21	3	sholor	OPEN	119	recorded
f17v|f17v.1-f17v.23	f17v.21:4	f17v.21	4	or	AMOUNT	120	recorded
f17v|f17v.1-f17v.23	f17v.21:5	f17v.21	5	shecthy	OPEN	121	recorded
f17v|f17v.1-f17v.23	f17v.21:6	f17v.21	6	cpheor	OPEN	122	recorded
f17v|f17v.1-f17v.23	f17v.21:7	f17v.21	7	daiin	AMOUNT	123	recorded
f17v|f17v.1-f17v.23	f17v.22:1	f17v.22	1	qokeee	OPEN	124	recorded
f17v|f17v.1-f17v.23	f17v.22:2	f17v.22	2	dar	AMOUNT	125	recorded
f17v|f17v.1-f17v.23	f17v.22:3	f17v.22	3	chey	ACTION	126	recorded
f17v|f17v.1-f17v.23	f17v.22:4	f17v.22	4	keeor	MATERIAL	127	recorded
f17v|f17v.1-f17v.23	f17v.22:5	f17v.22	5	cheeol	OPEN	128	recorded
f17v|f17v.1-f17v.23	f17v.22:6	f17v.22	6	ctheey	MATERIAL	129	recorded
f17v|f17v.1-f17v.23	f17v.22:7	f17v.22	7	cthy	MATERIAL	130	recorded
f17v|f17v.1-f17v.23	f17v.23:1	f17v.23	1	chkeey	ACTION	131	recorded
f17v|f17v.1-f17v.23	f17v.23:2	f17v.23	2	okeor	MATERIAL	132	recorded
f17v|f17v.1-f17v.23	f17v.23:3	f17v.23	3	sh[a:o]r	OPEN	133	recorded
f17v|f17v.1-f17v.23	f17v.23:4	f17v.23	4	okeom	OPEN	134	recorded
f19v|f19v.8-f19v.14	f19v.8:1	f19v.8	1	toy	OPEN	0	recorded
f19v|f19v.8-f19v.14	f19v.8:2	f19v.8	2	tchey	OPEN	1	recorded
f19v|f19v.8-f19v.14	f19v.8:3	f19v.8	3	qo	ACTION	2	recorded
f19v|f19v.8-f19v.14	f19v.8:4	f19v.8	4	dchol	OPEN	3	recorded
f19v|f19v.8-f19v.14	f19v.8:5	f19v.8	5	qokchs	OPEN	4	recorded
f19v|f19v.8-f19v.14	f19v.8:6	f19v.8	6	dom	OPEN	5	recorded
f19v|f19v.8-f19v.14	f19v.9:1	f19v.9	1	ychor	LINK	6	recorded
f19v|f19v.8-f19v.14	f19v.9:2	f19v.9	2	oky	STATE	7	recorded
f19v|f19v.8-f19v.14	f19v.9:3	f19v.9	3	chor	MATERIAL	8	recorded
f19v|f19v.8-f19v.14	f19v.9:4	f19v.9	4	yt[o:a]l	OPEN	9	recorded
f19v|f19v.8-f19v.14	f19v.9:5	f19v.9	5	chol	ACTION	10	recorded
f19v|f19v.8-f19v.14	f19v.9:6	f19v.9	6	oky	STATE	11	recorded
f19v|f19v.8-f19v.14	f19v.9:7	f19v.9	7	ddor	OPEN	12	recorded
f19v|f19v.8-f19v.14	f19v.10:1	f19v.10	1	daiin	AMOUNT	13	recorded
f19v|f19v.8-f19v.14	f19v.10:2	f19v.10	2	chor	MATERIAL	14	recorded
f19v|f19v.8-f19v.14	f19v.10:3	f19v.10	3	daiin	AMOUNT	15	recorded
f19v|f19v.8-f19v.14	f19v.10:4	f19v.10	4	qoko[r:n]	OPEN	16	recorded
f19v|f19v.8-f19v.14	f19v.10:5	f19v.10	5	y	LINK	17	recorded
f19v|f19v.8-f19v.14	f19v.10:6	f19v.10	6	okchan	OPEN	18	recorded
f19v|f19v.8-f19v.14	f19v.11:1	f19v.11	1	qotol	MATERIAL	19	recorded
f19v|f19v.8-f19v.14	f19v.11:2	f19v.11	2	d[o:a]r	OPEN	20	recorded
f19v|f19v.8-f19v.14	f19v.11:3	f19v.11	3	okchor	OPEN	21	recorded
f19v|f19v.8-f19v.14	f19v.11:4	f19v.11	4	daiin	AMOUNT	22	recorded
f19v|f19v.8-f19v.14	f19v.11:5	f19v.11	5	cthor	MATERIAL	23	recorded
f19v|f19v.8-f19v.14	f19v.11:6	f19v.11	6	otam	MATERIAL	24	recorded
f19v|f19v.8-f19v.14	f19v.12:1	f19v.12	1	otch	OPEN	25	recorded
f19v|f19v.8-f19v.14	f19v.12:2	f19v.12	2	okchodshy	OPEN	26	recorded
f19v|f19v.8-f19v.14	f19v.12:3	f19v.12	3	daiin	AMOUNT	27	recorded
f19v|f19v.8-f19v.14	f19v.12:4	f19v.12	4	or	AMOUNT	28	recorded
f19v|f19v.8-f19v.14	f19v.12:5	f19v.12	5	otaiin	MATERIAL_DOSE	29	recorded
f19v|f19v.8-f19v.14	f19v.12:6	f19v.12	6	dai[s:r]	OPEN	30	recorded
f19v|f19v.8-f19v.14	f19v.13:1	f19v.13	1	yees	OPEN	31	recorded
f19v|f19v.8-f19v.14	f19v.13:2	f19v.13	2	ykchol	OPEN	32	recorded
f19v|f19v.8-f19v.14	f19v.13:3	f19v.13	3	oty	STATE	33	recorded
f19v|f19v.8-f19v.14	f19v.13:4	f19v.13	4	ytor	OPEN	34	recorded
f19v|f19v.8-f19v.14	f19v.13:5	f19v.13	5	ytar	AMOUNT	35	recorded
f19v|f19v.8-f19v.14	f19v.13:6	f19v.13	6	ytchor	OPEN	36	recorded
