candidate_id	endpoint	formal_feature	counterexample_type	detail
2ceb39fbc2dd68ec	MAJOR_BODY_COUNT	LAST_GROUP_SUFFIX_3:ACA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-5.997935668326;array_details=F100R_L2:0.800000;F99V_L1:0.857143;F99V_L2:-0.333333;label=UNSTABLE
ec2f9691d45b0cfe	TERMINAL_ARM_COUNT	FAMILY_3GRAM:QAB	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=2;lofo_gain_bits=0.691139777618;array_details=F100V_L1:-1.000000;F89R2_L4:2.000000;F99V_L1:0.333333;F99V_L2:-0.600000;label=UNSTABLE
ee00e2d11bc34ea3	MAJOR_BODY_COUNT	LAST_GROUP_SUFFIX_1:A	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-6.113571751243;array_details=F100R_L2:-0.500000;F100V_L1:0.000000;F89R2_L4:1.000000;F99V_L1:-0.857143;F99V_L2:-0.250000;label=UNSTABLE
7e3224ffd1c6c955	TERMINAL_ARM_COUNT	FAMILY_COMPONENT:C	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=2;lofo_gain_bits=-2.256656901760;array_details=F100R_L2:-1.000000;F100V_L1:1.000000;F99V_L1:-0.500000;F99V_L2:0.600000;label=UNSTABLE
1987b57d65bf3d49	TERMINAL_ARM_COUNT	LAST_GROUP_SUFFIX_2:AB	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-4.076302087617;array_details=F100R_L2:1.250000;F89R2_L4:2.000000;F99V_L1:-0.857143;label=UNSTABLE
30e946a7672d6615	TERMINAL_ARM_COUNT	FAMILY_COMPONENT:B	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-5.409431905382;array_details=F100R_L2:1.000000;F100V_L1:-0.333333;F99V_L1:-0.333333;F99V_L2:-0.750000;label=UNSTABLE
d8441c4ce0d49598	TERMINAL_ARM_COUNT	FAMILY_2GRAM:QA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-0.239808490556;array_details=F100R_L2:-0.250000;F100V_L1:-1.000000;F99V_L1:0.500000;F99V_L2:-0.600000;label=UNSTABLE
c52baa4b6ec5642b	TERMINAL_ARM_COUNT	FAMILY_2GRAM:BC	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=2;lofo_gain_bits=1.146070807288;array_details=F100R_L2:-1.400000;F100V_L1:0.500000;F99V_L1:0.285714;F99V_L2:-0.600000;label=UNSTABLE
7a1a27eebe003869	TERMINAL_ARM_COUNT	FIRST_GROUP_PREFIX_1:A	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=1;lofo_gain_bits=-8.980598522703;array_details=F100R_L2:-0.200000;F100V_L1:0.333333;F99V_L1:0.857143;F99V_L2:0.333333;label=UNSTABLE
82c1da2f7b1a4864	TERMINAL_ARM_COUNT	FAMILY_3GRAM:BCA	ARRAY_DIRECTION_OR_HELD_TRANSFER	opposite_arrays=2;lofo_gain_bits=2.540956685431;array_details=F100R_L2:-1.400000;F100V_L1:0.333333;F99V_L1:0.285714;F99V_L2:-0.600000;label=UNSTABLE
