paragraph	grammar	model	timing	source_event	execution_index	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
f6v|f6v.6-f6v.21	B	D	O	26	26	41	ACTION	f6v.15:1	chockhy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
f6v|f6v.6-f6v.21	B	D	O	27	27	44	QUALITY	f6v.15:4	chy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.15:1;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
f6v|f6v.6-f6v.21	B	D	O	28	28	49	MATERIAL	f6v.16:2	cthar	f6v.16:2		f6v.16:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	29	29	49	ACTION	f6v.16:1	ochy	f6v.16:2		f6v.16:2			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	D	O	30	30	51	MATERIAL	f6v.16:4	cthy	f6v.16:4		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	O	31	31	55	MATERIAL	f6v.17:4	cthodam	f6v.17:4		f6v.17:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	32	32	55	ACTION	f6v.17:3	ckhal	f6v.17:4		f6v.17:4			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	O	33	33	57	MATERIAL	f6v.18:1	ytchocthol	f6v.18:1		f6v.18:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	34	34	57	PROCESSED_NOMINAL	f6v.18:1	ytchocthol			f6v.18:1			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	O	35	35	58	ACTION	f6v.18:2	ches	f6v.18:1		f6v.18:1			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	O	36	36	60	MATERIAL	f6v.19:1	ocholy	f6v.19:1		f6v.19:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	37	37	60	BARE_NOMINAL	f6v.19:1	ocholy			f6v.19:1			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	O	38	38	61	ACTION	f6v.19:2	kchos	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	O	39	39	62	QUALITY	f6v.19:3	chy	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.19:2		False	recorded
f6v|f6v.6-f6v.21	B	D	O	40	40	64	MATERIAL	f6v.20:1	dchor	f6v.20:1		f6v.20:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	41	41	65	MATERIAL	f6v.20:2	choldar	f6v.20:2		f6v.20:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	42	42	65	BARE_NOMINAL	f6v.20:2	choldar			f6v.20:2			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	O	43	43	66	MATERIAL	f6v.20:3	okol	f6v.20:3		f6v.20:3			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	O	44	44	69	MATERIAL	f6v.21:2	chor	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	O	45	45	70	ACTION	f6v.21:3	octham	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	0	0	1	MATERIAL	f6v.6:2	shocthol	f6v.6:2		f6v.6:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	1	1	1	PROCESSED_NOMINAL	f6v.6:2	shocthol			f6v.6:2			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	I	2	2	4	ACTION	f6v.7:1	ychos	f6v.6:2		f6v.6:2			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
f6v|f6v.6-f6v.21	B	D	I	3	3	7	MATERIAL	f6v.7:4	cthol	f6v.7:4		f6v.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	4	4	7	ACTION	f6v.7:2	ychol	f6v.7:4		f6v.7:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	5	5	10	MATERIAL	f6v.8:2	chor	f6v.8:2		f6v.8:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	6	6	11	ACTION	f6v.8:3	okchey	f6v.8:2		f6v.8:2			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	7	7	12	ACTION	f6v.8:4	qokom	f6v.8:2		f6v.8:2			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	8	8	15	MATERIAL	f6v.9:3	chor	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	I	9	9	15	ACTION	f6v.9:1	oeeo	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	10	10	16	MATERIAL	f6v.9:4	cthom	f6v.9:4		f6v.9:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	11	11	18	ACTION	f6v.10:1	qokchod	f6v.9:4		f6v.9:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
f6v|f6v.6-f6v.21	B	D	I	12	12	20	MATERIAL	f6v.10:3	kchdy	f6v.10:3		f6v.10:3			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	13	13	20	ACTION	f6v.10:2	ychear	f6v.10:3		f6v.10:3			{}	{}		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT		False	recorded
f6v|f6v.6-f6v.21	B	D	I	14	14	21	MATERIAL	f6v.11:1	lor	f6v.11:1		f6v.11:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	15	15	22	MATERIAL	f6v.11:2	char	f6v.11:2		f6v.11:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	16	16	23	MATERIAL	f6v.11:3	otam	f6v.11:3		f6v.11:3			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	17	17	24	MATERIAL	f6v.11:4	ctho	f6v.11:4		f6v.11:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	18	18	28	QUALITY	f6v.12:2	shy						{}	{}	PHYSICAL:moisture=wet	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
f6v|f6v.6-f6v.21	B	D	I	19	19	30	MATERIAL	f6v.12:4	cthy	f6v.12:4		f6v.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	20	20	30	ACTION	f6v.12:3	qokam	f6v.12:4		f6v.12:4			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	21	21	32	MATERIAL	f6v.13:2	cthy	f6v.13:2		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	I	22	22	34	MATERIAL	f6v.13:4	chor	f6v.13:4		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	I	23	23	37	ACTION	f6v.14:1	qokor	f6v.13:4		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
f6v|f6v.6-f6v.21	B	D	I	24	24	39	MATERIAL	f6v.14:3	cthol	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	I	25	25	39	ACTION	f6v.14:2	chol	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	26	26	41	ACTION	f6v.15:1	chockhy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
f6v|f6v.6-f6v.21	B	D	I	27	27	44	QUALITY	f6v.15:4	chy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.15:1;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
f6v|f6v.6-f6v.21	B	D	I	28	28	49	MATERIAL	f6v.16:2	cthar	f6v.16:2		f6v.16:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	29	29	49	ACTION	f6v.16:1	ochy	f6v.16:2		f6v.16:2			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	30	30	51	MATERIAL	f6v.16:4	cthy	f6v.16:4		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	I	31	31	55	MATERIAL	f6v.17:4	cthodam	f6v.17:4		f6v.17:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	32	32	55	ACTION	f6v.17:3	ckhal	f6v.17:4		f6v.17:4			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	33	33	57	MATERIAL	f6v.18:1	ytchocthol	f6v.18:1		f6v.18:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	34	34	57	PROCESSED_NOMINAL	f6v.18:1	ytchocthol			f6v.18:1			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	I	35	35	58	ACTION	f6v.18:2	ches	f6v.18:1		f6v.18:1			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	36	36	60	MATERIAL	f6v.19:1	ocholy	f6v.19:1		f6v.19:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	37	37	60	BARE_NOMINAL	f6v.19:1	ocholy			f6v.19:1			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	I	38	38	61	ACTION	f6v.19:2	kchos	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	D	I	39	39	62	QUALITY	f6v.19:3	chy	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.19:2		False	recorded
f6v|f6v.6-f6v.21	B	D	I	40	40	64	MATERIAL	f6v.20:1	dchor	f6v.20:1		f6v.20:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	41	41	65	MATERIAL	f6v.20:2	choldar	f6v.20:2		f6v.20:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	42	42	65	BARE_NOMINAL	f6v.20:2	choldar			f6v.20:2			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	D	I	43	43	66	MATERIAL	f6v.20:3	okol	f6v.20:3		f6v.20:3			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	D	I	44	44	69	MATERIAL	f6v.21:2	chor	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	D	I	45	45	70	ACTION	f6v.21:3	octham	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	H	O	0	0	1	MATERIAL	f6v.6:2	shocthol	f6v.6:2		f6v.6:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	1	1	1	PROCESSED_NOMINAL	f6v.6:2	shocthol			f6v.6:2			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
f6v|f6v.6-f6v.21	B	H	O	2	2	4	ACTION	f6v.7:1	ychos	f6v.6:2		f6v.6:2			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
f6v|f6v.6-f6v.21	B	H	O	3	3	7	MATERIAL	f6v.7:4	cthol	f6v.7:4		f6v.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	4	4	7	ACTION	f6v.7:2	ychol	f6v.7:4		f6v.7:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	H	O	5	5	10	MATERIAL	f6v.8:2	chor	f6v.8:2		f6v.8:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	6	6	11	ACTION	f6v.8:3	okchey	f6v.8:2		f6v.8:2			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	H	O	7	7	12	ACTION	f6v.8:4	qokom	f6v.8:2		f6v.8:2			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	H	O	8	8	15	MATERIAL	f6v.9:3	chor	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
f6v|f6v.6-f6v.21	B	H	O	9	9	15	ACTION	f6v.9:1	oeeo	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
f6v|f6v.6-f6v.21	B	H	O	10	10	16	MATERIAL	f6v.9:4	cthom	f6v.9:4		f6v.9:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	11	11	18	ACTION	f6v.10:1	qokchod	f6v.9:4		f6v.9:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
f6v|f6v.6-f6v.21	B	H	O	12	12	20	MATERIAL	f6v.10:3	kchdy	f6v.10:3		f6v.10:3			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	13	13	20	ACTION	f6v.10:2	ychear	f6v.10:3		f6v.10:3			{}	{}		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT		False	recorded
f6v|f6v.6-f6v.21	B	H	O	14	14	21	MATERIAL	f6v.11:1	lor	f6v.11:1		f6v.11:1			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	15	15	22	MATERIAL	f6v.11:2	char	f6v.11:2		f6v.11:2			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	16	16	23	MATERIAL	f6v.11:3	otam	f6v.11:3		f6v.11:3			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	17	17	24	MATERIAL	f6v.11:4	ctho	f6v.11:4		f6v.11:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	18	18	28	QUALITY	f6v.12:2	shy						{}	{}	PHYSICAL:moisture=wet	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
f6v|f6v.6-f6v.21	B	H	O	19	19	30	MATERIAL	f6v.12:4	cthy	f6v.12:4		f6v.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
f6v|f6v.6-f6v.21	B	H	O	20	20	30	ACTION	f6v.12:3	qokam	f6v.12:4		f6v.12:4			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
f6v|f6v.6-f6v.21	B	H	O	21	21	32	MATERIAL	f6v.13:2	cthy	f6v.13:2		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
