candidate	shol	paragraph	grammar	model	timing	target	form	location	kind	C_object	N_object	C_status	N_status	C_before	N_before	C_after	N_after	role	constraint_status_change	row_status
O	Q	f17v|f17v.1-f17v.23	M	H	O	f17v.8:3	ol	f17v.20:2	ACTION	f17v.7:4	f17v.7:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	O	f17v.8:3	ol	f17v.20:4	ACTION	f17v.7:4	f17v.7:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	O	f17v.8:3	ol	f17v.8:1	ACTION	f17v.7:4	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	DIRECT_USE	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	f17v.8:3	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	f17v.8:3	ol	f17v.20:1	ACTION	f17v.7:4	f17v.7:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	f17v.8:3	ol	f17v.20:2	ACTION	f17v.7:4	f17v.7:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	f17v.8:3	ol	f17v.20:4	ACTION	f17v.7:4	f17v.7:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	H	I	f17v.8:3	ol	f17v.8:1	ACTION	f17v.7:4	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	DIRECT_USE	False	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	O	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	B	D	I	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	O	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	B	H	I	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	O	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	J	D	I	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	O	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	J	H	I	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	O	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
O	Q	f17v|f17v.1-f17v.23	M	D	I	f17v.9:5	ol	f17v.18:4	ACTION	f17v.18:2	f17v.8:3	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	OTHER_USE_OR_DISPLACED	False	recorded
