endpoint	representation	available_domains	scored_domains	transfer_auc_floor	mean_domain_auc	positive_full_gain_domains	domain_aucs_json	domain_full_gains_json	local_p	max_family_p
REF_ANAPHORA	WITHIN_RECORD_RANK	5	5	0.583945804	0.570568389	3	"{""COREMA"":0.298887664,""CURIOUS_CURES"":0.886952692,""HARLEIAN_COOKERY"":0.711658986,""PCEEC2"":0.371396798,""QUINTE_ESSENCE"":0.583945804}"	"{""COREMA"":18923.583485099,""CURIOUS_CURES"":849.432112909,""HARLEIAN_COOKERY"":-692.864899291,""PCEEC2"":-3344.297045632,""QUINTE_ESSENCE"":35.148013532}"	0.003891051	1.000000000
REF_ANAPHORA	STRUCTURE_MINUS_NUISANCE_DELTA	5	5	0.593505268	0.584416999	3	"{""COREMA"":0.268328488,""CURIOUS_CURES"":0.881919201,""HARLEIAN_COOKERY"":0.702804287,""PCEEC2"":0.475527752,""QUINTE_ESSENCE"":0.593505268}"	"{""COREMA"":18923.583485099,""CURIOUS_CURES"":849.432112909,""HARLEIAN_COOKERY"":-692.864899291,""PCEEC2"":-3344.297045632,""QUINTE_ESSENCE"":35.148013532}"	0.003891051	1.000000000
REF_ANAPHORA	DOMAIN_STANDARDIZED	5	5	0.593505268	0.584416999	3	"{""COREMA"":0.268328488,""CURIOUS_CURES"":0.881919201,""HARLEIAN_COOKERY"":0.702804287,""PCEEC2"":0.475527752,""QUINTE_ESSENCE"":0.593505268}"	"{""COREMA"":18923.583485099,""CURIOUS_CURES"":849.432112909,""HARLEIAN_COOKERY"":-692.864899291,""PCEEC2"":-3344.297045632,""QUINTE_ESSENCE"":35.148013532}"	0.003891051	1.000000000
REF_ANAPHORA	SCOPE_HORIZON	5	5	0.438999393	0.442601354	3	"{""COREMA"":0.515809697,""CURIOUS_CURES"":0.438999393,""HARLEIAN_COOKERY"":0.399884919,""PCEEC2"":0.367078263,""QUINTE_ESSENCE"":0.491234496}"	"{""COREMA"":18923.583485099,""CURIOUS_CURES"":849.432112909,""HARLEIAN_COOKERY"":-692.864899291,""PCEEC2"":-3344.297045632,""QUINTE_ESSENCE"":35.148013532}"	0.961089494	1.000000000
REF_ANAPHORA	NEIGHBOR_RECURRENCE	5	5	0.629540684	0.591675264	3	"{""COREMA"":0.327605837,""CURIOUS_CURES"":0.862027901,""HARLEIAN_COOKERY"":0.726048994,""PCEEC2"":0.413152905,""QUINTE_ESSENCE"":0.629540684}"	"{""COREMA"":18923.583485099,""CURIOUS_CURES"":849.432112909,""HARLEIAN_COOKERY"":-692.864899291,""PCEEC2"":-3344.297045632,""QUINTE_ESSENCE"":35.148013532}"	0.003891051	1.000000000
REF_ANAPHORA	FIXED_RANK_COMBINATION	5	5	0.583963011	0.557902333	3	"{""COREMA"":0.316459085,""CURIOUS_CURES"":0.828950597,""HARLEIAN_COOKERY"":0.673262591,""PCEEC2"":0.38687638,""QUINTE_ESSENCE"":0.583963011}"	"{""COREMA"":18923.583485099,""CURIOUS_CURES"":849.432112909,""HARLEIAN_COOKERY"":-692.864899291,""PCEEC2"":-3344.297045632,""QUINTE_ESSENCE"":35.148013532}"	0.003891051	1.000000000
CORRELATIVE_MEMBER	ABSOLUTE_PROBABILITY	4	3	0.502335854	0.570473467	0	"{""HARLEIAN_COOKERY"":0.576741494,""PCEEC2"":0.502335854,""QUINTE_ESSENCE"":0.632343052}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.089494163	1.000000000
CORRELATIVE_MEMBER	WITHIN_RECORD_RANK	4	3	0.597724889	0.614929153	0	"{""HARLEIAN_COOKERY"":0.597724889,""PCEEC2"":0.648013161,""QUINTE_ESSENCE"":0.599049409}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.003891051	1.000000000
CORRELATIVE_MEMBER	STRUCTURE_MINUS_NUISANCE_DELTA	4	3	0.492922756	0.546436376	0	"{""HARLEIAN_COOKERY"":0.573299444,""PCEEC2"":0.492922756,""QUINTE_ESSENCE"":0.573086928}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.202334630	1.000000000
CORRELATIVE_MEMBER	DOMAIN_STANDARDIZED	4	3	0.492922756	0.546436376	0	"{""HARLEIAN_COOKERY"":0.573299444,""PCEEC2"":0.492922756,""QUINTE_ESSENCE"":0.573086928}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.202334630	1.000000000
CORRELATIVE_MEMBER	SCOPE_HORIZON	4	3	0.486169684	0.564156386	0	"{""HARLEIAN_COOKERY"":0.611689765,""PCEEC2"":0.486169684,""QUINTE_ESSENCE"":0.59460971}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.019455253	1.000000000
CORRELATIVE_MEMBER	NEIGHBOR_RECURRENCE	4	3	0.528421072	0.584372375	0	"{""HARLEIAN_COOKERY"":0.582983217,""PCEEC2"":0.528421072,""QUINTE_ESSENCE"":0.641712835}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.035019455	1.000000000
CORRELATIVE_MEMBER	FIXED_RANK_COMBINATION	4	3	0.549313483	0.593970811	0	"{""HARLEIAN_COOKERY"":0.612172727,""PCEEC2"":0.549313483,""QUINTE_ESSENCE"":0.620426224}"	"{""HARLEIAN_COOKERY"":-8.286570282,""PCEEC2"":-19.227151819,""QUINTE_ESSENCE"":-12.627001745}"	0.011673152	1.000000000
NEXT_RESUME	ABSOLUTE_PROBABILITY	4	4	0.537435748	0.538342656	3	"{""CURIOUS_CURES"":0.142768737,""HARLEIAN_COOKERY"":0.537435748,""PCEEC2"":0.688722063,""QUINTE_ESSENCE"":0.784444076}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	0.428015564	1.000000000
NEXT_RESUME	WITHIN_RECORD_RANK	4	4	0.532870966	0.530093652	3	"{""CURIOUS_CURES"":0.120410268,""HARLEIAN_COOKERY"":0.532870966,""PCEEC2"":0.6752867,""QUINTE_ESSENCE"":0.791806676}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	0.455252918	1.000000000
NEXT_RESUME	STRUCTURE_MINUS_NUISANCE_DELTA	4	4	0.524799979	0.501867065	3	"{""CURIOUS_CURES"":0.068828788,""HARLEIAN_COOKERY"":0.524799979,""PCEEC2"":0.662904369,""QUINTE_ESSENCE"":0.750935125}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	0.120622568	1.000000000
NEXT_RESUME	DOMAIN_STANDARDIZED	4	4	0.524799979	0.501867065	3	"{""CURIOUS_CURES"":0.068828788,""HARLEIAN_COOKERY"":0.524799979,""PCEEC2"":0.662904369,""QUINTE_ESSENCE"":0.750935125}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	0.120622568	1.000000000
NEXT_RESUME	SCOPE_HORIZON	4	4	0.544766114	0.634881968	3	"{""CURIOUS_CURES"":0.785193674,""HARLEIAN_COOKERY"":0.519049669,""PCEEC2"":0.544766114,""QUINTE_ESSENCE"":0.690518416}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	1.000000000	1.000000000
NEXT_RESUME	NEIGHBOR_RECURRENCE	4	4	0.541111646	0.537361887	3	"{""CURIOUS_CURES"":0.114072886,""HARLEIAN_COOKERY"":0.541111646,""PCEEC2"":0.700192851,""QUINTE_ESSENCE"":0.794070164}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	0.354085603	1.000000000
NEXT_RESUME	FIXED_RANK_COMBINATION	4	4	0.527213136	0.568359793	3	"{""CURIOUS_CURES"":0.252028421,""HARLEIAN_COOKERY"":0.527213136,""PCEEC2"":0.698587345,""QUINTE_ESSENCE"":0.795610269}"	"{""CURIOUS_CURES"":19.564903196,""HARLEIAN_COOKERY"":-318.343272964,""PCEEC2"":44.927941165,""QUINTE_ESSENCE"":22.012549778}"	0.692607004	1.000000000
UNTIL_STATE_GATE	ABSOLUTE_PROBABILITY	5	5	0.765699847	0.743912944	3	"{""COREMA"":0.479009315,""CURIOUS_CURES"":0.791469277,""HARLEIAN_COOKERY"":0.931793872,""PCEEC2"":0.751592408,""QUINTE_ESSENCE"":0.765699847}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	0.003891051
UNTIL_STATE_GATE	WITHIN_RECORD_RANK	5	5	0.835989030	0.776359506	3	"{""COREMA"":0.485605176,""CURIOUS_CURES"":0.786639822,""HARLEIAN_COOKERY"":0.934272369,""PCEEC2"":0.83598903,""QUINTE_ESSENCE"":0.839291132}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	0.003891051
UNTIL_STATE_GATE	STRUCTURE_MINUS_NUISANCE_DELTA	5	5	0.786494117	0.736931287	3	"{""COREMA"":0.447597225,""CURIOUS_CURES"":0.70990499,""HARLEIAN_COOKERY"":0.93364886,""PCEEC2"":0.786494117,""QUINTE_ESSENCE"":0.807011241}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	0.003891051
UNTIL_STATE_GATE	DOMAIN_STANDARDIZED	5	5	0.786494117	0.736931287	3	"{""COREMA"":0.447597225,""CURIOUS_CURES"":0.70990499,""HARLEIAN_COOKERY"":0.93364886,""PCEEC2"":0.786494117,""QUINTE_ESSENCE"":0.807011241}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	0.003891051
UNTIL_STATE_GATE	SCOPE_HORIZON	5	5	0.643301488	0.663946273	3	"{""COREMA"":0.698612825,""CURIOUS_CURES"":0.643301488,""HARLEIAN_COOKERY"":0.745633203,""PCEEC2"":0.615434949,""QUINTE_ESSENCE"":0.616748898}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	1.000000000
UNTIL_STATE_GATE	NEIGHBOR_RECURRENCE	5	5	0.770786127	0.742472146	3	"{""COREMA"":0.46962077,""CURIOUS_CURES"":0.789040952,""HARLEIAN_COOKERY"":0.923476205,""PCEEC2"":0.770786127,""QUINTE_ESSENCE"":0.759436674}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	0.003891051
UNTIL_STATE_GATE	FIXED_RANK_COMBINATION	5	5	0.794999840	0.758690934	3	"{""COREMA"":0.517256878,""CURIOUS_CURES"":0.751205609,""HARLEIAN_COOKERY"":0.932835047,""PCEEC2"":0.797157294,""QUINTE_ESSENCE"":0.79499984}"	"{""COREMA"":-487.114399302,""CURIOUS_CURES"":73.166324609,""HARLEIAN_COOKERY"":153.775065478,""PCEEC2"":31.684054157,""QUINTE_ESSENCE"":-71.213427318}"	0.003891051	0.003891051
COORDINATOR	ABSOLUTE_PROBABILITY	4	4	0.967012734	0.959505831	3	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.967012734,""PCEEC2"":0.877364893,""QUINTE_ESSENCE"":0.993645698}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
COORDINATOR	WITHIN_RECORD_RANK	4	4	0.930066605	0.942896548	3	"{""CURIOUS_CURES"":0.992615424,""HARLEIAN_COOKERY"":0.930066605,""PCEEC2"":0.868753422,""QUINTE_ESSENCE"":0.98015074}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
COORDINATOR	STRUCTURE_MINUS_NUISANCE_DELTA	4	4	0.965793525	0.957609352	3	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.965793525,""PCEEC2"":0.868798428,""QUINTE_ESSENCE"":0.995845455}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
COORDINATOR	DOMAIN_STANDARDIZED	4	4	0.965793525	0.957609352	3	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.965793525,""PCEEC2"":0.868798428,""QUINTE_ESSENCE"":0.995845455}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
COORDINATOR	SCOPE_HORIZON	4	4	0.743641171	0.807795055	3	"{""CURIOUS_CURES"":0.93360753,""HARLEIAN_COOKERY"":0.907450062,""PCEEC2"":0.646481456,""QUINTE_ESSENCE"":0.743641171}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
COORDINATOR	NEIGHBOR_RECURRENCE	4	4	0.965975459	0.959504505	3	"{""CURIOUS_CURES"":1.0,""HARLEIAN_COOKERY"":0.965975459,""PCEEC2"":0.877262101,""QUINTE_ESSENCE"":0.994780461}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
COORDINATOR	FIXED_RANK_COMBINATION	4	4	0.962343038	0.947399005	3	"{""CURIOUS_CURES"":0.997403422,""HARLEIAN_COOKERY"":0.976450735,""PCEEC2"":0.853398826,""QUINTE_ESSENCE"":0.962343038}"	"{""CURIOUS_CURES"":9306.069719953,""HARLEIAN_COOKERY"":7602.887760768,""PCEEC2"":-1498.734744941,""QUINTE_ESSENCE"":2588.321287476}"	0.003891051	0.003891051
ALTERNATIVE_OR	ABSOLUTE_PROBABILITY	5	5	0.893714133	0.785650603	4	"{""COREMA"":0.374459784,""CURIOUS_CURES"":0.935140868,""HARLEIAN_COOKERY"":0.900427859,""PCEEC2"":0.893714133,""QUINTE_ESSENCE"":0.824510371}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
ALTERNATIVE_OR	WITHIN_RECORD_RANK	5	5	0.888449023	0.783685923	4	"{""COREMA"":0.35679321,""CURIOUS_CURES"":0.946535322,""HARLEIAN_COOKERY"":0.90747725,""PCEEC2"":0.888449023,""QUINTE_ESSENCE"":0.819174812}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
ALTERNATIVE_OR	STRUCTURE_MINUS_NUISANCE_DELTA	5	5	0.877929205	0.771702575	4	"{""COREMA"":0.363882259,""CURIOUS_CURES"":0.922075614,""HARLEIAN_COOKERY"":0.890927622,""PCEEC2"":0.877929205,""QUINTE_ESSENCE"":0.803698177}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
ALTERNATIVE_OR	DOMAIN_STANDARDIZED	5	5	0.877929205	0.771702575	4	"{""COREMA"":0.363882259,""CURIOUS_CURES"":0.922075614,""HARLEIAN_COOKERY"":0.890927622,""PCEEC2"":0.877929205,""QUINTE_ESSENCE"":0.803698177}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
ALTERNATIVE_OR	SCOPE_HORIZON	5	5	0.720725611	0.690594910	4	"{""COREMA"":0.574406273,""CURIOUS_CURES"":0.742651925,""HARLEIAN_COOKERY"":0.720725611,""PCEEC2"":0.753057884,""QUINTE_ESSENCE"":0.662132856}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
ALTERNATIVE_OR	NEIGHBOR_RECURRENCE	5	5	0.899069818	0.785517884	4	"{""COREMA"":0.375692988,""CURIOUS_CURES"":0.923458222,""HARLEIAN_COOKERY"":0.899069818,""PCEEC2"":0.901870197,""QUINTE_ESSENCE"":0.827498197}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
ALTERNATIVE_OR	FIXED_RANK_COMBINATION	5	5	0.893992297	0.784851957	4	"{""COREMA"":0.38540589,""CURIOUS_CURES"":0.932063164,""HARLEIAN_COOKERY"":0.898949544,""PCEEC2"":0.893992297,""QUINTE_ESSENCE"":0.81384889}"	"{""COREMA"":-2536.000875969,""CURIOUS_CURES"":196.536676218,""HARLEIAN_COOKERY"":507.661959145,""PCEEC2"":7.375990248,""QUINTE_ESSENCE"":106.576318414}"	0.003891051	0.003891051
POLARITY_EXCLUSION	ABSOLUTE_PROBABILITY	5	5	0.748646001	0.713288465	3	"{""COREMA"":0.603726411,""CURIOUS_CURES"":0.597772676,""HARLEIAN_COOKERY"":0.845388234,""PCEEC2"":0.770909002,""QUINTE_ESSENCE"":0.748646001}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	0.003891051
POLARITY_EXCLUSION	WITHIN_RECORD_RANK	5	5	0.762059918	0.718063006	3	"{""COREMA"":0.609423415,""CURIOUS_CURES"":0.589886189,""HARLEIAN_COOKERY"":0.851367897,""PCEEC2"":0.777577611,""QUINTE_ESSENCE"":0.762059918}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	0.003891051
POLARITY_EXCLUSION	STRUCTURE_MINUS_NUISANCE_DELTA	5	5	0.712025608	0.686605833	3	"{""COREMA"":0.583794601,""CURIOUS_CURES"":0.570075042,""HARLEIAN_COOKERY"":0.825384168,""PCEEC2"":0.712025608,""QUINTE_ESSENCE"":0.741749746}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	0.003891051
POLARITY_EXCLUSION	DOMAIN_STANDARDIZED	5	5	0.712025608	0.686605833	3	"{""COREMA"":0.583794601,""CURIOUS_CURES"":0.570075042,""HARLEIAN_COOKERY"":0.825384168,""PCEEC2"":0.712025608,""QUINTE_ESSENCE"":0.741749746}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	0.003891051
POLARITY_EXCLUSION	SCOPE_HORIZON	5	5	0.617813561	0.647712976	3	"{""COREMA"":0.541794256,""CURIOUS_CURES"":0.617813561,""HARLEIAN_COOKERY"":0.81483743,""PCEEC2"":0.669014125,""QUINTE_ESSENCE"":0.595105506}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	1.000000000
POLARITY_EXCLUSION	NEIGHBOR_RECURRENCE	5	5	0.770314436	0.719518219	3	"{""COREMA"":0.605713717,""CURIOUS_CURES"":0.598257292,""HARLEIAN_COOKERY"":0.843336301,""PCEEC2"":0.779969348,""QUINTE_ESSENCE"":0.770314436}"	"{""COREMA"":-351.374048088,""CURIOUS_CURES"":-25.85099344,""HARLEIAN_COOKERY"":57.550145028,""PCEEC2"":89.413761061,""QUINTE_ESSENCE"":90.03499505}"	0.003891051	0.003891051
