trace_id	direction	trace_family	unit_id	step_index	item_id	page	locus	field_or_namespace	statement_or_owner	local_owner	exact_visible_input	state_before	machine_action	formal_output	state_after	master_exemplar_output	without_master_output	reconstructed_exact_visible	exact_roundtrip	semantic_recovery_with_master	semantic_recovery_without_master	notes
H2:FORWARD:011	FORWARD	PROSE	H2	11	E025	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	7a4bb8136330ee4e6e56	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:Führe den ersten Ansatz weiter]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	7a4bb8136330ee4e6e56	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:012	FORWARD	PROSE	H2	12	E026	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	497cbd9c7401810ff56b	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:Nimm eine Handvoll]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	497cbd9c7401810ff56b	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:013	FORWARD	PROSE	H2	13	E027	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dcda95c81a5460feb191	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	ET? (UND/AUCH?)	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	dcda95c81a5460feb191	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:014	FORWARD	PROSE	H2	14	E028	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dec401773c1f0347793d	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:Nimm den vorherigen Posten hinzu]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	dec401773c1f0347793d	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:015	FORWARD	PROSE	H2	15	E029	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dcda95c81a5460feb191	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	ET? (UND/AUCH?)	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	dcda95c81a5460feb191	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:016	FORWARD	PROSE	H2	16	E030	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	2f1c5e56e8f0ff459065	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	[FORMAL:VORGABEPARAMETER?; KEIN WORT]	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:Gib von beiden das gleiche örtliche Maß]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	2f1c5e56e8f0ff459065	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:017	FORWARD	PROSE	H2	17	E031	f10r	f10r.8	F004	H2-S002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	4d4559019a961b834aa1	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	[EXEMPLAR:Vereinige die beiden Fraktionen]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	4d4559019a961b834aa1	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:018	FORWARD	PROSE	H2	18	E032	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	27d97af8c96eb056c2e6	"{""locus"":""f10r.8"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S002""}"	OPEN_STATEMENT;READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Gib sie in ein glasiertes Gefäß]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	27d97af8c96eb056c2e6	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:019	FORWARD	PROSE	H2	19	E033	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	7a4bb8136330ee4e6e56	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Führe die Mischung als Salbenansatz]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	7a4bb8136330ee4e6e56	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:020	FORWARD	PROSE	H2	20	E034	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	7a4bb8136330ee4e6e56	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Der wiederholte Ansatzvermerk bestätigt hier denselben Salbenposten]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	7a4bb8136330ee4e6e56	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:021	FORWARD	PROSE	H2	21	E035	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	b921a237be883a820352	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Rühre bei kleinem Feuer]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	b921a237be883a820352	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:022	FORWARD	PROSE	H2	22	E036	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	409de02322e7b2ca0c62	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Bis eine weiche Salbe entsteht]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	409de02322e7b2ca0c62	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:023	FORWARD	PROSE	H2	23	E037	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	b921a237be883a820352	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Bewahre sie bedeckt]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	b921a237be883a820352	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:FORWARD:024	FORWARD	PROSE	H2	24	E038	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	834825c61d048a6b5628	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	READ_EXACT_CARD_ONCE	[EXEMPLARWERT UNBEKANNT]	"{""locus"":""f10r.9"",""mode"":""PROSE"",""owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""pending_edge_card"":""NONE"",""record"":""H2"",""statement"":""H2-S003""}"	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	EXEMPLAR_CONTENT_UNKNOWN__EXACT_CARD_AND_LAYOUT_RETAINED	834825c61d048a6b5628	YES	LOOKUP_ONLY__YES	NO	SAME_OWNER
H2:BACKWARD:001	BACKWARD	PROSE	H2	1	E038	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	[EXEMPLARWERT UNBEKANNT]	"{""mode"":""PROSE_REVERSE"",""next_locus"":""NONE"",""next_owner"":""NONE"",""next_statement"":""NONE"",""record"":""H2""}"	RENDER_EXACT_CARD_FROM_CODE_SHEET_AND_LAYOUT	834825c61d048a6b5628	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	EXEMPLAR_CONTENT_UNKNOWN__CODE_SHEET_RENDERS_EXACT_CARD	834825c61d048a6b5628	YES	LOOKUP_ONLY__YES	NO	REVERSE_ORDER_USES_FROZEN_PHYSICAL_LAYOUT
H2:BACKWARD:002	BACKWARD	PROSE	H2	2	E037	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	[EXEMPLARWERT UNBEKANNT]	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	RENDER_EXACT_CARD_FROM_CODE_SHEET_AND_LAYOUT	b921a237be883a820352	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	[EXEMPLAR:Bewahre sie bedeckt]	EXEMPLAR_CONTENT_UNKNOWN__CODE_SHEET_RENDERS_EXACT_CARD	b921a237be883a820352	YES	LOOKUP_ONLY__YES	NO	REVERSE_ORDER_USES_FROZEN_PHYSICAL_LAYOUT
H2:BACKWARD:003	BACKWARD	PROSE	H2	3	E036	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	[EXEMPLARWERT UNBEKANNT]	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	RENDER_EXACT_CARD_FROM_CODE_SHEET_AND_LAYOUT	409de02322e7b2ca0c62	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	[EXEMPLAR:Bis eine weiche Salbe entsteht]	EXEMPLAR_CONTENT_UNKNOWN__CODE_SHEET_RENDERS_EXACT_CARD	409de02322e7b2ca0c62	YES	LOOKUP_ONLY__YES	NO	REVERSE_ORDER_USES_FROZEN_PHYSICAL_LAYOUT
H2:BACKWARD:004	BACKWARD	PROSE	H2	4	E035	f10r	f10r.9	F005	H2-S003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	[EXEMPLARWERT UNBEKANNT]	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	RENDER_EXACT_CARD_FROM_CODE_SHEET_AND_LAYOUT	b921a237be883a820352	"{""mode"":""PROSE_REVERSE"",""next_locus"":""f10r.9"",""next_owner"":""WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB"",""next_statement"":""H2-S003"",""record"":""H2""}"	[EXEMPLAR:Rühre bei kleinem Feuer]	EXEMPLAR_CONTENT_UNKNOWN__CODE_SHEET_RENDERS_EXACT_CARD	b921a237be883a820352	YES	LOOKUP_ONLY__YES	NO	REVERSE_ORDER_USES_FROZEN_PHYSICAL_LAYOUT
